Date,cmp_score,energy_score,temperature_score,vector_ad_cmp,vector_ad_energy,vector_ad_energy_absolute,vector_ad_energy_relative,vector_ad_temperature
2019-06-05,0,0,1,9.028363281110945,93.0,-10.625,-10.253317249698435,-1.5427662437311465
2019-06-19,0,0,1,7.878922678463875,98.3,-5.325000000000003,-5.138721351025333,-1.164695428399605
2019-06-25,0,0,1,7.735189351078596,104.69999999999999,1.0749999999999886,1.0373944511459454,0.39177792822505375
2019-06-26,0,1,1,8.250648902548967,109.30000000000001,5.675000000000011,5.476477683956582,0.8729589659197436
2019-06-27,0,0,2,6.9332806643559115,103.7,0.07500000000000284,0.07237635705670264,1.4212434816602904
2019-06-28,1,2,2,9.367866286532069,116.1,12.474999999999994,12.03860072376357,1.9351579232797889
2019-07-01,0,0,1,7.053930963450709,93.4,-10.224999999999994,-9.867310012062724,0.917149061218235
2019-07-02,0,0,1,6.072858432403634,96.2,-7.424999999999997,-7.165259348612785,0.38359457724385115
2019-07-03,0,0,1,7.391869618391647,98.3,-5.325000000000003,-5.138721351025333,-0.14504989614181024
2019-07-04,0,0,1,7.552169163412346,100.9,-2.7249999999999943,-2.629674306393237,-1.0010284087755617
2019-07-05,0,0,1,7.509764787617626,93.5,-10.125,-9.770808202653802,-0.20560669340270668
2019-07-08,0,0,1,6.241791323874093,101.6,-2.0250000000000057,-1.9541616405307605,-0.09431312005835715
2019-07-09,0,0,1,6.596957854944675,104.1,0.4749999999999943,0.45838359469239087,-0.02229963142377653
2019-07-10,0,0,1,6.645026449386353,97.7,-5.924999999999997,-5.717732207478887,-1.0566751954477356
2019-07-11,0,0,1,7.00279832104391,104.1,0.4749999999999943,0.45838359469239087,-0.3119902561583353
2019-07-12,0,0,1,6.1295360346906715,99.5,-4.125,-3.9806996381182125,-1.2170688746792988
2019-07-17,0,0,1,5.856571371320191,100.5,-3.125,-3.0156815440289475,-1.1974288323244138
2019-07-18,0,0,1,6.927731647262326,102.9,-0.7249999999999943,-0.6996381182147071,-1.1974288323244138
2019-07-19,0,0,1,6.609073571897091,88.8,-14.825000000000003,-14.30639324487334,-1.10741197153119
2019-07-22,0,0,1,6.904827590819585,94.9,-8.724999999999994,-8.419782870928827,0.06608055917320617
2019-07-23,0,0,1,7.104550855209542,102.4,-1.2249999999999943,-1.1821471652593396,0.8647756149385412
2019-07-24,0,0,1,6.705211230861485,100.5,-3.125,-3.0156815440289475,1.0693593894685958
2019-07-25,0,0,2,6.317970658534041,102.6,-1.0250000000000057,-0.9891435464415066,1.3868734075392408
2019-07-26,4,4,1,63.41068159302814,180.0,76.375,73.70325693606755,0.9547924757317646
