Date,cmp_score,energy_score,temperature_score,vector_ad_cmp,vector_ad_energy,vector_ad_energy_absolute,vector_ad_energy_relative,vector_ad_temperature
2019-01-01,0,1,1,7.949842765741503,230.0,2.170909090909106,0.952867380652167,-1.5316665214667387
2019-01-02,0,1,1,8.187795796183652,226.29999999999998,-1.529090909090911,-0.6711570076452844,-1.3179804847768373
2019-01-03,0,1,1,8.821791201338264,226.0,-1.829090909090894,-0.8028346607504733,-1.5405701063288182
2019-01-06,0,1,1,7.708696387847149,227.7,-0.12909090909090537,-0.05666129315435864,-1.296893046945597
2019-01-13,0,1,1,8.564111162286322,226.70000000000002,-1.129090909090877,-0.4955868035050104,-1.1328796415915061
2019-01-20,0,1,1,8.827230596285983,223.8,-4.029090909090883,-1.7684707835219249,-1.4393504047388648
2019-01-27,0,1,1,13.879481258318163,211.5,-16.329090909090894,-7.167254560835068,-2.002619299697772
2019-02-03,0,1,1,10.315037566582212,217.1,-10.7290909090909,-4.709271702871365,-1.2598728783085307
2019-02-10,0,1,1,12.749901960407353,213.6,-14.2290909090909,-6.24551098909868,-1.1614648350960761
2019-02-17,0,1,1,14.29965034537539,210.2,-17.629090909090905,-7.737857724290931,-1.4177943571780414
2019-02-24,0,1,1,17.27888885316439,205.58181818181816,-22.24727272727273,-9.764895535728535,-1.1909872480598125
2019-03-03,0,1,1,13.594116374373286,212.7,-15.129090909090905,-6.64054394841428,-1.0457182318890461
2019-03-10,0,1,1,9.822423326247092,217.4,-10.429090909090888,-4.577594049766165,-0.6075681347288313
2019-03-17,0,1,1,8.67179335547146,225.0,-2.829090909090894,-1.2417601711011361,-0.8840478751828705
2019-03-24,0,1,1,7.461903242471636,230.5,2.670909090909106,1.172330135827493,-0.7158169822625314
2019-03-31,0,1,1,7.903416982546857,238.70000000000002,10.870909090909123,4.771519320702944,-1.0714917670161175
2019-04-07,0,1,1,7.493997598077493,236.7,8.870909090909095,3.893668300001596,-0.7926689779141627
2019-04-14,0,1,1,8.089499366462897,227.4,-0.4290909090908883,-0.1883389462595475,-0.813756415745403
2019-04-20,0,1,1,7.7562877718664325,232.1,4.2709090909091,1.8746109523885668,-0.31656149265771527
2019-04-21,0,1,1,8.699425268372952,237.2,9.370909090909095,4.113131055176922,-0.12396289379905406
2019-04-22,0,1,1,8.22678552048138,237.2,9.370909090909095,4.113131055176922,-0.37888658669226993
2019-04-25,0,1,1,7.68374908491895,233.0,5.170909090909106,2.2696439117041445,-0.65396049795756
2019-04-27,0,1,1,7.55777745107621,230.3,2.4709090909091174,1.084545033757367,-0.8048528308833237
2019-04-28,0,1,1,8.390470785361904,238.9,11.070909090909112,4.85930442277307,-0.5480546990717754
2019-05-01,0,1,1,7.578918128599187,235.6,7.7709090909091,3.41085023861587,-0.5963215012188365
2019-05-04,0,1,1,7.440430095095712,230.5,2.670909090909106,1.172330135827493,-0.37888658669226993
2019-05-05,0,1,1,8.039900496896989,228.5,0.670909090909106,0.2944791151261672,-0.9712092848853304
2019-05-12,0,1,1,7.828154316312504,236.2,8.370909090909095,3.67420554482627,-0.4037229023601753
2019-05-18,0,1,1,7.662897624267126,231.5,3.670909090909106,1.6112556461781669,-0.2926623964489763
2019-05-19,0,1,1,7.266360849834234,233.8,5.970909090909117,2.6207843199846925,-0.16754359865028404
2019-05-26,0,1,1,7.7459666924156005,235.0,7.170909090909106,3.14749493240547,0.12018277531375013
2019-06-02,0,2,1,13.452137376640337,248.1,20.2709090909091,8.89741911799915,1.1356600593203654
2019-06-09,0,2,1,21.714511277023792,250.4,22.57090909090911,9.906947791805676,1.0920793544691356
2019-06-16,0,2,1,12.509196616889238,246.3,18.470909090909117,8.10735319936795,0.9871107750425175
2019-06-23,0,2,1,17.073956776330206,254.6,26.7709090909091,11.750434935278452,1.1295681328357852
2019-06-30,0,2,2,13.157507362718466,246.5,18.670909090909106,8.195138301438076,1.8371688245062925
2019-07-07,0,1,2,8.551023330573019,231.9,4.070909090909112,1.7868258503184187,1.6366038602447184
2019-07-14,0,1,1,9.303762679690012,233.2,5.370909090909095,2.3574290137742926,1.4416622127381413
2019-07-21,0,1,2,7.110555533853493,230.70000000000002,2.870909090909123,1.260115237897641,1.559751864593087
2019-07-28,0,1,1,8.236504112790067,233.4,5.570909090909112,2.4452141158444185,1.1389403274274474
2019-08-04,0,2,1,21.305398376937518,257.3,29.470909090909117,12.93553381322523,1.466498528406046
2019-08-11,4,4,2,39.600000000000065,286.9,59.07090909090908,25.927728919604796,1.6586285175351243
2019-08-12,4,4,2,31.847134878980846,276.4,48.57090909090908,21.319011060922865,1.5780276440468284
2019-08-13,0,1,1,9.78979060041687,240.0,12.170909090909106,5.3421224841587955,1.1656510820136847
2019-08-14,0,1,1,10.055844071981271,220.1,-7.7290909090909,-3.3924951718193874,1.0419381134037422
2019-08-15,0,1,1,9.533100230250712,221.7,-6.129090909090905,-2.6902143552583246,1.081301330688724
2019-08-16,0,1,1,10.031948963187434,218.4,-9.429090909090888,-4.138668539415502,1.0939537933874683
2019-08-17,0,1,1,10.733126291999215,220.6,-7.2290909090909,-3.1730324166440504,1.2106376160536643
2019-08-18,0,1,1,9.72419662491471,222.8,-5.029090909090883,-2.2073962938725877,1.252812491716145
2019-08-25,0,2,1,17.278888853164577,253.6,25.7709090909091,11.31150942492778,1.4707160159722947
2019-09-01,0,2,1,11.214276615100662,242.5,14.670909090909106,6.439436260035447,1.411671190044822
2019-09-08,0,1,1,7.694153624669691,228.5,0.670909090909106,0.2944791151261672,0.7214090583688899
