Date,cmp_score,energy_score,temperature_score,vector_ad_cmp,vector_ad_energy,vector_ad_energy_absolute,vector_ad_energy_relative,vector_ad_temperature
2019-01-05,0,0,1,3.224903099316577,27.0,-30.07659574468085,-52.6951464996645,-1.4473762700150439
2019-01-12,0,0,1,3.3704599092700276,27.7,-29.376595744680852,-51.46872437187804,-1.3949426633760942
2019-01-19,0,0,1,3.2984845004927683,27.2,-29.876595744680852,-52.344740177439796,-1.367880156723733
2019-01-26,0,0,1,2.5922962793600814,28.699999999999996,-28.376595744680856,-49.7166927607545,-1.896444739777662
2019-02-02,0,0,1,3.3466401061350632,31.4,-25.676595744680853,-44.986207410720944,-1.5036155416519819
2019-02-09,0,0,1,3.509985754949103,31.700000000000003,-25.37659574468085,-44.46059792738387,-1.6444251465775486
2019-02-16,0,0,1,3.2984845004939634,28.3,-28.77659574468085,-50.41750540520391,-1.1513801035048439
2019-02-23,0,0,1,3.4176014981281257,21.7,-35.376595744680856,-61.98091403861925,-0.9517941169436804
2019-03-02,0,0,1,3.2496153618524493,21.400000000000002,-35.67659574468085,-62.50652352195631,-1.0503185552249328
2019-03-09,0,0,1,2.592296279356893,23.7,-33.376595744680856,-58.47685081637217,-0.8917491803087542
2019-03-16,0,0,1,2.529822128137925,18.599999999999998,-38.47659574468085,-67.41221203310221,-0.7052715954073281
2019-03-23,0,0,1,2.771281292105311,18.299999999999997,-38.776595744680854,-67.93782151643927,-1.0887980568712587
2019-03-30,0,0,1,2.68328157299675,18.3,-38.77659574468085,-67.93782151643927,-1.0033820202497439
2019-04-06,0,0,1,2.9393876913374544,18.799999999999997,-38.276595744680854,-67.06180571087752,-0.9293829786221939
2019-04-13,0,0,1,8.079603950690831,34.1,-22.97659574468085,-40.25572206068739,-0.6283125921146762
2019-05-11,0,0,1,3.199999999799997,21.400000000000002,-35.67659574468085,-62.50652352195631,-0.2498603506480632
2019-05-25,0,0,1,4.118252056405982,23.4,-33.67659574468085,-59.002460299709234,-0.026171819099640573
2019-06-01,0,0,1,9.983987179478612,31.4,-25.676595744680853,-44.986207410720944,0.6901389038550436
2019-06-08,0,0,1,14.615060725156981,38.7,-18.37659574468085,-32.196376649519124,0.7133957455094164
2019-06-15,0,0,1,3.68781778294466,22.6,-34.47659574468085,-60.404085588608055,1.0081233570202872
2019-06-22,0,0,1,4.289522118056022,23.6,-33.47659574468085,-58.65205397748452,0.9789465920357102
2019-06-24,0,3,1,5.215361924165849,116.1,59.02340425531914,103.41087005144263,1.2550687302230825
2019-06-29,0,0,2,4.176122603269657,51.2,-5.8765957446808486,-10.295981510474906,1.6521264450131938
2019-07-06,4,4,2,202.0221770004432,278.0,220.92340425531916,387.06478789234325,1.4483119417875991
2019-07-13,2,3,1,93.70848414095971,178.5,121.42340425531916,212.73764258555136,1.1273675269572532
2019-07-20,2,3,1,88.20249429578466,169.5,112.42340425531916,196.96935808543952,1.2068636402485642
2019-07-27,4,4,1,353.2924001446962,476.4,419.32340425531913,734.6678595392528,1.2905882702043063
2019-08-03,2,3,1,98.76436604362262,140.3,83.22340425531917,145.81003504063227,1.1206019002941634
2019-08-10,2,3,2,97.33899526909396,136.7,79.62340425531914,139.5027212405875,1.5041283617580936
2019-08-24,0,0,1,18.80850871274385,48.5,-8.576595744680851,-15.026466860508458,1.132018895288128
2019-08-31,0,0,1,18.765926569174923,56.2,-0.8765957446808486,-1.5358234548572214,1.2808626818761142
2019-09-07,0,0,1,19.095549219619894,53.7,-3.3765957446808486,-5.915902482666069,0.45799333897775807
2019-09-14,0,0,1,20.250432094084278,51.4,-5.676595744680853,-9.94557518825021,1.0068548020209578
2019-09-21,0,0,1,19.116485032554834,52.7,-4.3765957446808486,-7.667934093789608,0.6123341972295052
2019-09-28,0,0,1,20.552372125820188,50.5,-6.576595744680851,-11.522403638261391,0.7721721271450133
2019-10-05,0,0,1,18.859480374635833,48.1,-8.97659574468085,-15.72727950495787,0.22627062576691595
2019-10-12,0,0,1,3.919183588447474,19.599999999999998,-37.47659574468085,-65.66018042197868,0.2622130174145831
2019-10-19,0,0,1,3.394112549801188,20.2,-36.876595744680856,-64.60896145530455,0.49604998895764096
2019-10-26,0,0,1,2.5612496949997863,21.0,-36.07659574468085,-63.207336166405724,0.47829021896702906
2019-11-02,0,0,1,3.857460303958397,16.3,-40.77659574468085,-71.44188473868634,0.057975662522544866
2019-11-09,0,0,1,3.8574603044178044,20.5,-36.57659574468085,-64.08335197196749,-0.4346465288837166
2019-11-16,0,0,1,4.270831300590533,23.799999999999997,-33.276595744680854,-58.30164765525983,-0.44775493054345405
2019-11-23,0,0,1,4.270831300813221,18.5,-38.57659574468085,-67.58741519421456,-0.0887538657332257
2019-11-30,0,0,1,4.270831300684118,19.0,-38.07659574468085,-66.71139938865281,-0.3306250189387034
2019-12-07,0,0,1,4.363484845658726,23.8,-33.27659574468085,-58.30164765525983,-0.7116143704039753
2019-12-14,0,0,1,3.4871191544441027,30.3,-26.77659574468085,-46.913442182956835,-0.5513535888220241
2019-12-21,0,0,1,3.0463092425877125,23.8,-33.27659574468085,-58.30164765525983,-0.2828427806306283
