Date,cmp_score,energy_score,temperature_score,vector_ad_cmp,vector_ad_energy,vector_ad_energy_absolute,vector_ad_energy_relative,vector_ad_temperature
2019-01-01,0,0,1,2.912043955712194,19.5,-4.426666666666666,-18.50097520200613,-1.5316665214667387
2019-01-02,0,0,1,2.9393876913397774,17.2,-6.726666666666667,-28.113680691000276,-1.3179804847768373
2019-01-03,0,0,1,2.8284271247469457,18.599999999999998,-5.326666666666668,-22.262468654221234,-1.5405701063288182
2019-01-06,0,0,1,2.828427124748625,17.3,-6.626666666666665,-27.69573697408748,-1.296893046945597
2019-01-13,0,0,1,3.072458299156833,17.099999999999998,-6.826666666666668,-28.53162440791307,-1.1328796415915061
2019-01-20,0,0,1,3.0199337741185848,17.099999999999998,-6.826666666666668,-28.53162440791307,-1.4393504047388648
2019-01-27,0,0,1,2.1908902300376676,18.2,-5.726666666666667,-23.93424352187239,-2.002619299697772
2019-02-03,0,0,1,2.0396078055692715,21.6,-2.3266666666666644,-9.724157146837554,-1.2598728783085307
2019-02-10,0,0,1,2.1908902303598925,21.8,-2.126666666666665,-8.888269713011976,-1.1614648350960761
2019-02-17,0,0,1,2.0784609686584394,21.8,-2.126666666666665,-8.888269713011976,-1.4177943571780414
2019-02-24,0,0,1,2.0396078056055957,20.2,-3.7266666666666666,-15.575369183616605,-1.1909872480598125
2019-03-03,0,0,1,1.9183326092442265,21.5,-2.426666666666666,-10.142100863750347,-1.0457182318890461
2019-03-10,0,0,1,2.4000000000087556,17.9,-6.026666666666667,-25.18807467261076,-0.6075681347288313
2019-03-17,0,0,1,2.297825058623723,18.099999999999998,-5.826666666666668,-24.352187238785184,-0.8840478751828705
2019-03-24,0,0,1,2.2978250586164797,18.0,-5.926666666666666,-24.770130955697965,-0.7158169822625314
2019-03-31,2,0,1,6.776429738441181,15.299999999999999,-8.626666666666667,-36.054611312343276,-1.0714917670161175
2019-04-07,0,0,1,2.5922962793937896,17.5,-6.426666666666666,-26.859849540261905,-0.7926689779141627
2019-04-14,2,1,1,6.63324958072871,28.400000000000002,4.473333333333336,18.69601560323211,-0.813756415745403
2019-04-20,0,0,1,1.9183326094845636,21.6,-2.3266666666666644,-9.724157146837554,-0.31656149265771527
2019-04-21,0,0,1,1.6970562752375238,21.1,-2.8266666666666644,-11.813875731401492,-0.12396289379905406
2019-04-22,0,0,1,2.6229754092955315,22.900000000000002,-1.0266666666666637,-4.290888826971284,-0.37888658669226993
2019-04-25,0,0,1,1.876166303126109,21.400000000000002,-2.5266666666666637,-10.560044580663131,-0.65396049795756
2019-04-27,0,0,1,1.8330302774977512,21.3,-2.626666666666665,-10.977988297575925,-0.8048528308833237
2019-04-28,0,0,1,1.8761663034031633,21.3,-2.626666666666665,-10.977988297575925,-0.5480546990717754
2019-05-01,0,0,1,1.9999999995672875,21.400000000000002,-2.5266666666666637,-10.560044580663131,-0.5963215012188365
2019-05-04,0,0,1,1.8761663037795346,21.400000000000002,-2.5266666666666637,-10.560044580663131,-0.37888658669226993
2019-05-05,0,0,1,1.8330302775767149,21.3,-2.626666666666665,-10.977988297575925,-0.9712092848853304
2019-05-12,0,0,1,1.599999999492607,21.200000000000003,-2.726666666666663,-11.395932014488697,-0.4037229023601753
2019-05-18,0,0,1,1.833030277386845,21.1,-2.8266666666666644,-11.813875731401492,-0.2926623964489763
2019-05-19,0,0,1,1.6970562750541454,21.3,-2.626666666666665,-10.977988297575925,-0.16754359865028404
2019-05-26,0,0,1,2.4979991987101258,22.2,-1.7266666666666666,-7.216494845360821,0.12018277531375013
2019-06-02,0,0,1,2.2271057442800894,21.8,-2.126666666666665,-8.888269713011976,1.1356600593203654
2019-06-09,0,0,1,2.366431913136207,21.900000000000002,-2.0266666666666637,-8.47032599609918,1.0920793544691356
2019-06-16,0,0,1,2.332380757658531,22.0,-1.9266666666666659,-8.052382279186398,0.9871107750425175
2019-06-23,0,0,1,2.653299832470325,23.0,-0.9266666666666659,-3.872945110058512,1.1295681328357852
2019-06-30,0,0,2,2.856571371652209,22.900000000000002,-1.0266666666666637,-4.290888826971284,1.8371688245062925
2019-07-07,0,0,2,2.7422618397130574,22.7,-1.2266666666666666,-5.126776260796884,1.6366038602447184
2019-07-14,0,0,1,2.0784609688661897,21.7,-2.2266666666666666,-9.306213429924771,1.4416622127381413
2019-07-21,0,0,2,1.7888543813958464,19.6,-4.326666666666664,-18.083031485093336,1.559751864593087
2019-07-28,0,0,1,1.9999999998447473,18.8,-5.126666666666665,-21.426581220395647,1.1389403274274474
2019-08-04,0,0,1,1.9999999999424434,18.4,-5.526666666666667,-23.098356088046813,1.466498528406046
2019-08-11,0,0,2,1.8761663032831835,19.1,-4.826666666666664,-20.172750069657276,1.6586285175351243
2019-08-12,4,4,2,116.45909153002597,144.2,120.27333333333333,502.6748397882418,1.5780276440468284
2019-08-13,3,4,1,27.20294101752262,76.2,52.27333333333334,218.47311228754532,1.1656510820136847
2019-08-14,3,3,1,17.843766418506807,35.3,11.373333333333331,47.53413207021453,1.0419381134037422
2019-08-15,3,3,1,15.131424255443807,40.5,16.573333333333334,69.26720534967959,1.081301330688724
2019-08-16,2,3,1,7.8892331693062,31.7,7.773333333333333,32.48815826135414,1.0939537933874683
2019-08-17,3,3,1,20.278066968986284,46.2,22.273333333333337,93.08999721370856,1.2106376160536643
2019-08-18,0,0,1,1.9183326091815278,19.0,-4.926666666666666,-20.590693786570068,1.252812491716145
2019-08-25,0,0,1,1.9999999998505367,18.5,-5.426666666666666,-22.680412371134018,1.4707160159722947
