nan,4.963869458396932721e+00,3.274141108749939022e+00,3.098386676966637054e+00,2.912043955713154553e+00,3.815756805669809459e+00,4.833218389439531748e+00,4.681879964288508056e+00,5.351635264104376510e+00,4.783304297241294911e+00,4.019950248449765340e+00,5.059644256270515505e+00,4.270831300813044962e+00,4.715930449020972581e+00,4.963869458396560574e+00,4.381780460042620007e+00,3.487119154832796664e+00,5.366563145999903917e+00,4.613025037870487566e+00,4.915282290979592794e+00,5.351635264104253054e+00,7.299315036358226649e+00,9.156418513808336712e+00,7.694153624669412217e+00
4.963869458396932721e+00,nan,5.782732917920982096e+00,2.912043955712675825e+00,3.417601498128175486e+00,2.800000000002548006e+00,3.346640106138867310e+00,3.124099870363302056e+00,2.912043955712460441e+00,1.833030277983211276e+00,2.262741699801375184e+00,2.742261840163016107e+00,2.497999199360151579e+00,2.227105745132344161e+00,2.939387691340945352e+00,2.561249694974969682e+00,3.600000000000520561e+00,3.370459909271934507e+00,2.154065922858531046e+00,2.400000000003776002e+00,1.918332609326357074e+00,3.577708763999795760e+00,5.699122739510622537e+00,4.214261501143032440e+00
3.274141108749939022e+00,5.782732917920982096e+00,nan,4.098780306385300776e+00,4.000000000000714984e+00,4.963869458398148637e+00,5.200000000000748024e+00,6.105735008989778834e+00,6.596969000988785581e+00,6.144916598296020993e+00,5.169139193329795212e+00,6.196773353932182538e+00,5.959865770300733168e+00,5.986651818838899075e+00,6.053098380169933179e+00,5.946427498929145017e+00,4.898979485567384273e+00,5.946427498928241739e+00,5.455272678796421637e+00,6.572670690062784260e+00,6.717142249498753159e+00,8.588364221433931078e+00,1.032279032045171085e+01,8.809086218219624342e+00
3.098386676966637054e+00,2.912043955712675825e+00,4.098780306385300776e+00,nan,2.366431913240571561e+00,1.788854382002272203e+00,2.800000000003103118e+00,3.464101615138519552e+00,3.999999999999980016e+00,3.249615361855004547e+00,2.800000000002832667e+00,3.898717737926615357e+00,2.712931993250645935e+00,3.417601498127358806e+00,3.622154055255272453e+00,3.394112549697291037e+00,2.116601048852472466e+00,3.200000000000983835e+00,3.046309242348793855e+00,3.836665218652061338e+00,3.687817782918569431e+00,5.571355310873777889e+00,7.725283166331944784e+00,6.499230723710136104e+00
2.912043955713154553e+00,3.417601498128175486e+00,4.000000000000714984e+00,2.366431913240571561e+00,nan,2.529822128137070525e+00,3.979949748429881140e+00,2.433105012123085498e+00,3.440930106818057777e+00,3.149603149605209929e+00,2.683281573001034648e+00,3.224903099322109945e+00,3.124099870365744991e+00,2.592296279364764811e+00,3.019933774108691793e+00,2.856571371417526706e+00,3.149603149605631369e+00,3.098386676966477182e+00,3.098386676967089137e+00,3.274141108753129803e+00,3.298484500496349892e+00,4.882622246293980339e+00,6.609084656743617892e+00,5.440588203494762354e+00
3.815756805669809459e+00,2.800000000002548006e+00,4.963869458398148637e+00,1.788854382002272203e+00,2.529822128137070525e+00,nan,2.912043955715906574e+00,3.298484500498879424e+00,3.577708764002612174e+00,2.653299832285577864e+00,2.712931993250705887e+00,3.794733192204688521e+00,2.332380757943066651e+00,3.046309242348725022e+00,3.249615361854980122e+00,3.046309242346697754e+00,2.653299832285708870e+00,2.939387691341396103e+00,2.262741699797064410e+00,3.200000000002090950e+00,3.174901573281792011e+00,5.200000000001408829e+00,7.144228439797104535e+00,5.699122739510345426e+00
4.833218389439531748e+00,3.346640106138867310e+00,5.200000000000748024e+00,2.800000000003103118e+00,3.979949748429881140e+00,2.912043955715906574e+00,nan,4.400000000000486189e+00,4.436214602565689447e+00,3.730951621238359550e+00,4.019950248450591346e+00,4.783304297240912994e+00,3.555277766927293026e+00,4.252058325095784852e+00,4.214261501143578670e+00,3.979949748428777134e+00,2.912043955716201449e+00,4.059556626039577232e+00,2.683281573004252074e+00,4.118252056395207639e+00,3.464101615139344670e+00,5.366563146000421725e+00,7.568355171370668266e+00,5.986651818840140749e+00
4.681879964288508056e+00,3.124099870363302056e+00,6.105735008989778834e+00,3.464101615138519552e+00,2.433105012123085498e+00,3.298484500498879424e+00,4.400000000000486189e+00,nan,2.262741699798566319e+00,2.332380757940567317e+00,1.918332609330307026e+00,1.496662954711568405e+00,2.993325909419127573e+00,2.000000000001531220e+00,1.600000000003424017e+00,1.833030277987736989e+00,4.233202097704102940e+00,2.190890230024579388e+00,2.297825058620101224e+00,2.712931993250893736e+00,2.039607805437589239e+00,3.417601498128625348e+00,5.027922035992173022e+00,3.919183588455990908e+00
5.351635264104376510e+00,2.912043955712460441e+00,6.596969000988785581e+00,3.999999999999980016e+00,3.440930106818057777e+00,3.577708764002612174e+00,4.436214602565689447e+00,2.262741699798566319e+00,nan,2.039607805438152788e+00,2.039607805440079691e+00,2.712931993253629770e+00,2.884441020372252140e+00,1.959591794227329542e+00,2.116601048854167111e+00,2.154065922858061199e+00,4.489988864129218271e+00,3.098386676967209930e+00,3.019933774112205871e+00,2.433105012122324329e+00,1.918332609326734772e+00,2.800000000000602007e+00,4.363484845855123417e+00,4.019950248449791985e+00
4.783304297241294911e+00,1.833030277983211276e+00,6.144916598296020993e+00,3.249615361855004547e+00,3.149603149605209929e+00,2.653299832285577864e+00,3.730951621238359550e+00,2.332380757940567317e+00,2.039607805438152788e+00,nan,1.697056274849345181e+00,1.876166303934265311e+00,2.039607805441955524e+00,1.600000000000396883e+00,2.078460969083476773e+00,1.788854382002030619e+00,3.919183588454230094e+00,2.828427124747407984e+00,2.465765601188574685e+00,1.496662954716049931e+00,1.918332609327590754e+00,3.200000000000664091e+00,4.995998398719180500e+00,4.019950248449454477e+00
