nan,1.664692163734345698e+01,5.624458492453503311e+01,1.896523134580458603e+01,3.895227849561529609e+01,1.169328012150516685e+02,2.595380511601229756e+01,4.083723790855466262e+01,2.064558064090293144e+01,5.129210465559096832e+01,4.597738574560864322e+01,3.141719274537645035e+01,5.115153956627757736e+01,3.815337468691991774e+01,1.675708805241560739e+01,1.417603611736683078e+01
1.664692163734345698e+01,nan,6.506929639489484885e+01,2.028595573285572939e+01,4.025518600132549096e+01,1.208933414212746982e+02,2.921643373186769566e+01,4.386889558660402599e+01,2.147370485037821908e+01,5.477955823114673706e+01,4.776107201472761687e+01,3.324815784364936633e+01,5.305091893661997204e+01,3.962827273555300422e+01,1.878297101120026369e+01,1.809751364138374896e+01
5.624458492453503311e+01,6.506929639489484885e+01,nan,5.045116450588289325e+01,4.875043019753705664e+01,9.893593886948806926e+01,6.348280607112885576e+01,4.962741178019160770e+01,5.253354483882594650e+01,5.106701479422973478e+01,5.076849416710130214e+01,5.496471595480941374e+01,5.144317253043775651e+01,4.840165286428663194e+01,5.359042202983094683e+01,5.570673208866825377e+01
1.896523134580458603e+01,2.028595573285572939e+01,5.045116450588289325e+01,nan,2.687452325161154931e+01,1.065022065498937707e+02,3.494452746853826142e+01,2.590135131594780304e+01,1.485395570220600803e+01,3.714404393712977281e+01,3.375203697580783313e+01,2.132791597886865631e+01,3.727304656172735520e+01,2.626023609947883486e+01,1.339850737984381901e+01,1.871897433087366380e+01
3.895227849561529609e+01,4.025518600132549096e+01,4.875043019753705664e+01,2.687452325161154931e+01,nan,8.384366404202955891e+01,5.642552613840476994e+01,1.862471476306640739e+01,3.068810844617238232e+01,2.091124099598879837e+01,2.625109521530551504e+01,2.652093512680492537e+01,2.334095113752409034e+01,1.854723699102537537e+01,3.154171840572771401e+01,4.073917034020387717e+01
1.169328012150516685e+02,1.208933414212746982e+02,9.893593886948806926e+01,1.065022065498937707e+02,8.384366404202955891e+01,nan,8.838551917584523210e+01,7.113142765342641383e+01,8.827502478058507052e+01,6.686344292662138855e+01,7.388964744807965701e+01,6.919768782270747920e+01,6.987417262483259606e+01,7.351190379799169250e+01,1.056151504283622273e+02,1.204896676066838239e+02
2.595380511601229756e+01,2.921643373186769566e+01,6.348280607112885576e+01,3.494452746853826142e+01,5.642552613840476994e+01,8.838551917584523210e+01,nan,5.040317450314690007e+01,3.255272646031539807e+01,5.956911951666184279e+01,5.246560778256757374e+01,3.755742270184928344e+01,5.851222094567438603e+01,4.944006472469022384e+01,3.257974831099863877e+01,2.612584926848322908e+01
4.083723790855466262e+01,4.386889558660402599e+01,4.962741178019160770e+01,2.590135131594780304e+01,1.862471476306640739e+01,7.113142765342641383e+01,5.040317450314690007e+01,nan,2.871097351178952906e+01,2.110544953323941542e+01,1.519999999966294091e+01,1.755448660610403522e+01,1.484856895479875405e+01,1.523679756364138527e+01,2.796283247424275586e+01,4.062905364401266439e+01
2.064558064090293144e+01,2.147370485037821908e+01,5.253354483882594650e+01,1.485395570220600803e+01,3.068810844617238232e+01,8.827502478058507052e+01,3.255272646031539807e+01,2.871097351178952906e+01,nan,3.516361756128365812e+01,3.041315504843499085e+01,2.035681703960436550e+01,3.692370512291378759e+01,2.484833998490411133e+01,1.668052756982319096e+01,1.811518699828114620e+01
5.129210465559096832e+01,5.477955823114673706e+01,5.106701479422973478e+01,3.714404393712977281e+01,2.091124099598879837e+01,6.686344292662138855e+01,5.956911951666184279e+01,2.110544953323941542e+01,3.516361756128365812e+01,nan,2.649377285315706487e+01,3.056795707918131910e+01,2.189429149362844385e+01,2.049780476061542345e+01,4.176697259800388906e+01,5.476203064174613644e+01
