8.680092165409918437e+01,3.888880558721096463e+02,1.533038812294639115e+02,5.255316546127452284e+02,3.832626253628228596e+02,9.731186977961829143e+01,1.072470046202269742e+02,9.270857565513014720e+01,6.223147756561667165e+02,5.101351977662386048e+02,nan,3.492476485246464222e+02,9.895615190587407994e+01,6.042199599483643624e+02,3.131473774439058388e+02,2.462259125275150495e+02,9.295676414326828763e+01,4.802940765822563094e+02,3.035897231462055288e+02,3.354271306856040269e+02,3.252521483403401703e+02,3.927333955751680605e+02,3.094195856761511436e+02,3.159240415053769624e+01,3.506565271029537456e+01,2.969444392473809913e+01,6.820791742890962439e+01,2.933939331341395729e+01,5.388877434121221910e+01,4.586240290250008655e+01,1.287447086291461744e+02,7.606207990845923916e+01,1.034779203502137648e+02,1.070476529402190806e+02,9.512854461199206924e+01
2.998226142238024750e+02,3.165445940148211434e+02,2.424914019094059938e+02,2.826016277376854191e+02,1.594099118624091318e+02,3.904141390882248857e+02,4.300679016155469299e+02,3.935296685130535934e+02,3.555959504831333220e+02,2.670325822816334949e+02,3.492476485246464222e+02,nan,4.146321743425078239e+02,3.368230395920102183e+02,1.727083090068429385e+02,2.430140736665432257e+02,4.093184579273089412e+02,3.893270090810447073e+02,2.300914600762514794e+02,2.404149745752160925e+02,2.476277851938135655e+02,2.769025821475805174e+02,2.291263406943925816e+02,3.158746586860004300e+02,3.512740240894718795e+02,3.371024770006873723e+02,3.767263197601030242e+02,3.305147500490545553e+02,3.777135422512802165e+02,3.710372488039426457e+02,4.515254145671004267e+02,3.876941062229395811e+02,4.283953314404917023e+02,4.284190471956049464e+02,4.128521284915321417e+02
1.080607236695926758e+02,4.721955527109547575e+02,1.902419512095218010e+02,6.404199871958937820e+02,4.724782323028110227e+02,1.578353572560111928e+01,2.071907333825818753e+01,2.296083622169843252e+01,7.295709424038178668e+02,6.099777045105802245e+02,9.895615190587407994e+01,4.146321743425078239e+02,nan,7.025700249797142760e+02,4.534417713444468632e+02,4.162599188007375801e+02,2.121508896982093972e+01,6.292386510696858295e+02,3.649306783486282484e+02,4.210269350053533230e+02,4.198062410207704147e+02,4.967972624723028616e+02,3.627150948058345534e+02,1.147337788099269176e+02,8.952407497423939731e+01,1.020360720529980796e+02,9.228564352049042441e+01,1.111280342667249670e+02,7.178857847878421694e+01,7.705790030871145291e+01,3.797472843866422210e+01,8.819523796673412619e+01,2.583331182789919467e+01,2.823331365612514787e+01,1.813725447772835508e+01
5.782687264585568983e+02,3.087271934896614880e+02,5.109412490688083039e+02,9.304278585687347913e+01,2.351302617699699340e+02,6.951596075722362684e+02,7.187765160326238174e+02,6.760513589957490694e+02,3.393641112430211138e+01,1.016905108649517473e+02,6.042199599483643624e+02,3.368230395920102183e+02,7.025700249797142760e+02,nan,3.590848367725904495e+02,3.887561703690217882e+02,6.950226471130243908e+02,1.500746480922165347e+02,3.309922053462885287e+02,2.830027561703082029e+02,2.924519789640903582e+02,2.269925108896785844e+02,3.383267060106454664e+02,5.988654606837783376e+02,6.380421302704038453e+02,6.200957345442767519e+02,6.604067837325699202e+02,6.088659622609826556e+02,6.641835890776062570e+02,6.574195616195336243e+02,7.391251044309003646e+02,6.750230810868629305e+02,7.168310261142482886e+02,7.169063537171405187e+02,7.023424805605977781e+02
3.354936661101021400e+02,2.655075140179699247e+02,2.958131842903415532e+02,2.839349221212387420e+02,1.821954993955546058e+02,4.498033348031277114e+02,4.673462099985603118e+02,3.987287799996316835e+02,3.731862805623969734e+02,2.795527857131949077e+02,3.131473774439058388e+02,1.727083090068429385e+02,4.534417713444468632e+02,3.590848367725904495e+02,nan,5.530858884477760284e+01,4.481198054092375855e+02,3.081770919455267972e+02,2.394466955295075081e+02,2.355629852077564976e+02,2.261733848179140978e+02,2.565444211048035186e+02,2.455915307986023208e+02,3.379289866229335644e+02,3.699755667608206409e+02,3.545830227182409544e+02,3.856325712384765438e+02,3.453573222041226245e+02,4.022387350815497484e+02,3.946595494853729065e+02,4.899270149726588670e+02,4.000309987988553075e+02,4.658329314249940580e+02,4.660202570704490199e+02,4.513097384280617348e+02
3.008351043345856510e+02,2.635037760639928024e+02,2.788679974468119553e+02,3.110225715281775365e+02,2.084633301086584822e+02,4.146584136370771603e+02,4.291489251996269445e+02,3.492109963904701431e+02,4.018443479756641636e+02,3.077279317839004875e+02,2.462259125275150495e+02,2.430140736665432257e+02,4.162599188007375801e+02,3.887561703690217882e+02,5.530858884477760284e+01,nan,4.102424648911706413e+02,3.150723091609244761e+02,2.318734137412321843e+02,2.395712837549322387e+02,2.297393305466015363e+02,2.568152643438365317e+02,2.337879380977366850e+02,2.973711485669085164e+02,3.290108812790170418e+02,3.119187073581815071e+02,3.434269645790595860e+02,3.058127531676749982e+02,3.570149576698306646e+02,3.514295377454910749e+02,4.520769845944597591e+02,3.565425079846832546e+02,4.256546957335212369e+02,4.274605946751202055e+02,4.127922479892227443e+02
1.030914157434935987e+02,4.612064179952355971e+02,1.826883685405717870e+02,6.334753665297577072e+02,4.657245537868922156e+02,1.755904325424220502e+01,2.787974174919486003e+01,2.299913041828447291e+01,7.227426651305382848e+02,6.031033079000673069e+02,9.295676414326828763e+01,4.093184579273089412e+02,2.121508896982093972e+01,6.950226471130243908e+02,4.481198054092375855e+02,4.102424648911706413e+02,nan,6.192135657428646027e+02,3.553450154427223424e+02,4.117245681277790368e+02,4.106710605825447828e+02,4.882981056690741184e+02,3.539581896213250047e+02,1.093530063602151330e+02,8.669486720697602777e+01,9.694286977390044058e+01,9.010127635053427753e+01,1.039630703662889317e+02,6.882092704967540442e+01,7.361086876273992630e+01,3.956159754104360360e+01,8.876125280774184034e+01,3.074280403599747657e+01,3.311072333828312964e+01,2.546527046780849446e+01
5.086082972189895486e+02,1.995567087321328188e+02,4.648941384874523806e+02,1.280499902382574930e+02,2.363996615902794929e+02,6.235380341246298030e+02,6.431350713497120068e+02,5.753799440369830336e+02,1.736115203550666024e+02,1.705811243953893097e+02,4.802940765822563094e+02,3.893270090810447073e+02,6.292386510696858295e+02,1.500746480922165347e+02,3.081770919455267972e+02,3.150723091609244761e+02,6.192135657428646027e+02,nan,2.762758042246679224e+02,2.423313434122566434e+02,2.436600911105663272e+02,2.013963256864637685e+02,2.867846578881107007e+02,5.113103167353281151e+02,5.458267857113476111e+02,5.270883037973648015e+02,5.604899285446646218e+02,5.166498233813720162e+02,5.728128490178978609e+02,5.651051583555126854e+02,6.622864636998046990e+02,5.739986062700845650e+02,6.375289797334796731e+02,6.393900843772980807e+02,6.269712593093879605e+02
2.567831770190477414e+02,1.964118122720837221e+02,2.197307443213202305e+02,2.915459483512169641e+02,1.659079262723653301e+02,3.590077436490620926e+02,3.789186720128818706e+02,3.406541941617655311e+02,3.781720243487118296e+02,2.648561873923236476e+02,3.035897231462055288e+02,2.300914600762514794e+02,3.649306783486282484e+02,3.309922053462885287e+02,2.394466955295075081e+02,2.318734137412321843e+02,3.553450154427223424e+02,2.762758042246679224e+02,nan,6.700925309233292637e+01,6.965170493245091166e+01,1.418782576717949837e+02,3.280975464699263000e+01,2.667883055907809648e+02,2.967509393413637326e+02,2.810793482274737016e+02,3.154511689627946112e+02,2.716683271932944308e+02,3.191776934561838743e+02,3.118291840094512963e+02,3.976046277396752089e+02,3.270610952100394684e+02,3.728864706582882036e+02,3.756142702294196738e+02,3.635601738364759399e+02
3.099259266340703221e+02,1.711775686239093659e+02,2.709892986817086467e+02,2.490191960472171502e+02,1.578125470296825767e+02,4.155776702374766387e+02,4.350567779037445462e+02,3.880282463945168274e+02,3.338387634772278147e+02,2.306352965181236812e+02,3.354271306856040269e+02,2.404149745752160925e+02,4.210269350053533230e+02,2.830027561703082029e+02,2.355629852077564976e+02,2.395712837549322387e+02,4.117245681277790368e+02,2.423313434122566434e+02,6.700925309233292637e+01,nan,2.639696952288893428e+01,8.538758691986330973e+01,6.922889570103136236e+01,3.197754211943162090e+02,3.516129690440898798e+02,3.346154808133983352e+02,3.677642723267315432e+02,3.249381479604903689e+02,3.740132617969418334e+02,3.666623514897718223e+02,4.541684269079080423e+02,3.800989344894377382e+02,4.294482040944912455e+02,4.317829084157984312e+02,4.198171030341416099e+02
3.088318636410610907e+02,1.815713633808665861e+02,2.737546346639508101e+02,2.570207773702368854e+02,1.673597323133455461e+02,4.143239312421990803e+02,4.337121626148003770e+02,3.818121003844573238e+02,3.429880464389020176e+02,2.406551059088286593e+02,3.252521483403401703e+02,2.476277851938135655e+02,4.198062410207704147e+02,2.924519789640903582e+02,2.261733848179140978e+02,2.297393305466015363e+02,4.106710605825447828e+02,2.436600911105663272e+02,6.965170493245091166e+01,2.639696952288893428e+01,nan,8.692249421175368695e+01,7.394376241439977093e+01,3.170910279398847820e+02,3.483471831377459011e+02,3.314733171765113866e+02,3.638437027076564050e+02,3.224555783360096370e+02,3.712435319301914092e+02,3.639606572144677443e+02,4.528558269471751601e+02,3.755535647547562803e+02,4.278175311976144144e+02,4.305325074834789234e+02,4.184357537304933885e+02
3.810870766636083431e+02,1.539002274202597107e+02,3.368491650575768972e+02,2.053087431162876157e+02,1.681047292612643389e+02,4.920656866720146922e+02,5.118362238060036020e+02,4.617632293719435665e+02,2.799008395843032417e+02,1.961309766456451484e+02,3.927333955751680605e+02,2.769025821475805174e+02,4.967972624723028616e+02,2.269925108896785844e+02,2.565444211048035186e+02,2.568152643438365317e+02,4.882981056690741184e+02,2.013963256864637685e+02,1.418782576717949837e+02,8.538758691986330973e+01,8.692249421175368695e+01,nan,1.467531260314149222e+02,3.900032820374697735e+02,4.233453436616175622e+02,4.054895313075318199e+02,4.402506558768358218e+02,3.964365270759197415e+02,4.479071332318811187e+02,4.405471143930045628e+02,5.312581293495530872e+02,4.525156350890080716e+02,5.058496219233585407e+02,5.083993705739549682e+02,4.953649159962894828e+02
2.584557215462806994e+02,2.030353663774252482e+02,2.244281622257053357e+02,3.000954514817353243e+02,1.743284256797790874e+02,3.570351243225298958e+02,3.770799384745874931e+02,3.414193901933364828e+02,3.850140776647149892e+02,2.729506915177133237e+02,3.094195856761511436e+02,2.291263406943925816e+02,3.627150948058345534e+02,3.383267060106454664e+02,2.455915307986023208e+02,2.337879380977366850e+02,3.539581896213250047e+02,2.867846578881107007e+02,3.280975464699263000e+01,6.922889570103136236e+01,7.394376241439977093e+01,1.467531260314149222e+02,nan,2.702899184209040868e+02,2.990785849906314979e+02,2.833465722396753677e+02,3.167055414734326177e+02,2.744212819735096218e+02,3.192448590032309994e+02,3.127994884906333937e+02,3.952107285993191113e+02,3.282711074706242016e+02,3.709212315303891501e+02,3.737896734795957059e+02,3.618087892796327765e+02
7.042499556269022776e+01,3.696194800061326760e+02,1.270477075747821800e+02,5.290675571229055549e+02,3.670559630356204366e+02,1.127013753243993364e+02,1.248993194536505484e+02,1.023851551739359849e+02,6.233092330456875061e+02,5.044720012052198399e+02,3.159240415053769624e+01,3.158746586860004300e+02,1.147337788099269176e+02,5.988654606837783376e+02,3.379289866229335644e+02,2.973711485669085164e+02,1.093530063602151330e+02,5.113103167353281151e+02,2.667883055907809648e+02,3.197754211943162090e+02,3.170910279398847820e+02,3.900032820374697735e+02,2.702899184209040868e+02,nan,4.276634190569815530e+01,2.979932885147997013e+01,7.906250691701386302e+01,2.248910847509630884e+01,7.051808278744441338e+01,6.139315922807933390e+01,1.477527664715968569e+02,8.615892292725182244e+01,1.206707918263224570e+02,1.237170966359111617e+02,1.108267115816639290e+02
9.613740167077456533e+01,3.996334320349180302e+02,1.551690690827171295e+02,5.682713436378809320e+02,4.051123301011961075e+02,8.886664166048251445e+01,9.701463807081364621e+01,8.623781073287872800e+01,6.617761555087885199e+02,5.427398640232753451e+02,3.506565271029537456e+01,3.512740240894718795e+02,8.952407497423939731e+01,6.380421302704038453e+02,3.699755667608206409e+02,3.290108812790170418e+02,8.669486720697602777e+01,5.458267857113476111e+02,2.967509393413637326e+02,3.516129690440898798e+02,3.483471831377459011e+02,4.233453436616175622e+02,2.990785849906314979e+02,4.276634190569815530e+01,nan,2.389309523680591596e+01,5.954225390414182328e+01,3.761063679337114962e+01,3.706858508200991054e+01,2.899655151939444409e+01,1.193395156685978691e+02,5.846845303233715185e+01,9.195651146060319547e+01,9.680247930707078297e+01,8.401809328959649292e+01
9.017139235920978990e+01,3.821402883758876214e+02,1.465654802468588400e+02,5.499687263835999147e+02,3.878721438824768484e+02,1.005393455320323852e+02,1.098231305327445710e+02,9.261792483100066420e+01,6.444579738043382804e+02,5.249326051980314105e+02,2.969444392473809913e+01,3.371024770006873723e+02,1.020360720529980796e+02,6.200957345442767519e+02,3.545830227182409544e+02,3.119187073581815071e+02,9.694286977390044058e+01,5.270883037973648015e+02,2.810793482274737016e+02,3.346154808133983352e+02,3.314733171765113866e+02,4.054895313075318199e+02,2.833465722396753677e+02,2.979932885147997013e+01,2.389309523680591596e+01,nan,5.865287716724211009e+01,2.056793621113435933e+01,4.745524207078364043e+01,4.140917772646799477e+01,1.323365406831585744e+02,6.485799873573439811e+01,1.055166337597589461e+02,1.101642410221550392e+02,9.694452021644083572e+01
1.324271875409151278e+02,4.172822545951332245e+02,1.849834587199464409e+02,5.911673874631484296e+02,4.291899346442987166e+02,9.145053307667751596e+01,9.093646133431921896e+01,1.111740977026479271e+02,6.857545916725664483e+02,5.661856939202940566e+02,6.820791742890962439e+01,3.767263197601030242e+02,9.228564352049042441e+01,6.604067837325699202e+02,3.856325712384765438e+02,3.434269645790595860e+02,9.010127635053427753e+01,5.604899285446646218e+02,3.154511689627946112e+02,3.677642723267315432e+02,3.638437027076564050e+02,4.402506558768358218e+02,3.167055414734326177e+02,7.906250691701386302e+01,5.954225390414182328e+01,5.865287716724211009e+01,nan,6.613561824006086454e+01,4.085682317549950682e+01,4.245845027771357394e+01,1.082441684341583681e+02,2.363048878048664037e+01,9.012702147517120466e+01,9.181720971594270964e+01,8.608089218867640113e+01
8.098592470311844238e+01,3.737603510272310245e+02,1.364551208273729799e+02,5.399276988634940153e+02,3.779244368918297710e+02,1.091208504365876308e+02,1.195611977190300337e+02,1.008309476302268735e+02,6.343662033872852817e+02,5.148570286982674133e+02,2.933939331341395729e+01,3.305147500490545553e+02,1.111280342667249670e+02,6.088659622609826556e+02,3.453573222041226245e+02,3.058127531676749982e+02,1.039630703662889317e+02,5.166498233813720162e+02,2.716683271932944308e+02,3.249381479604903689e+02,3.224555783360096370e+02,3.964365270759197415e+02,2.744212819735096218e+02,2.248910847509630884e+01,3.761063679337114962e+01,2.056793621113435933e+01,6.613561824006086454e+01,nan,6.202193160478310574e+01,5.411543217968640107e+01,1.424949121897877831e+02,7.478074618511355709e+01,1.165799296620087517e+02,1.199746639920709015e+02,1.073670340467226083e+02
1.156754079309247629e+02,4.245613265477690561e+02,1.708037470315023256e+02,5.966428747584435541e+02,4.320166663451761337e+02,7.033747223203744170e+01,7.331793777792665878e+01,8.480188677143365794e+01,6.897739919712835217e+02,5.698959905105541566e+02,5.388877434121221910e+01,3.777135422512802165e+02,7.178857847878421694e+01,6.641835890776062570e+02,4.022387350815497484e+02,3.570149576698306646e+02,6.882092704967540442e+01,5.728128490178978609e+02,3.191776934561838743e+02,3.740132617969418334e+02,3.712435319301914092e+02,4.479071332318811187e+02,3.192448590032309994e+02,7.051808278744441338e+01,3.706858508200991054e+01,4.745524207078364043e+01,4.085682317549950682e+01,6.202193160478310574e+01,nan,1.809751364124611328e+01,9.344345884021963400e+01,3.853517873308029351e+01,6.987417262483259606e+01,7.317376579071874687e+01,6.588110503014659969e+01
1.140547237074896145e+02,4.180767393673378365e+02,1.667947241371842324e+02,5.892067888271413949e+02,4.255095768604922455e+02,7.550046357473456737e+01,7.961205938796598502e+01,8.761004508611512165e+01,6.827648497103574528e+02,5.632549689083983822e+02,4.586240290250008655e+01,3.710372488039426457e+02,7.705790030871145291e+01,6.574195616195336243e+02,3.946595494853729065e+02,3.514295377454910749e+02,7.361086876273992630e+01,5.651051583555126854e+02,3.118291840094512963e+02,3.666623514897718223e+02,3.639606572144677443e+02,4.405471143930045628e+02,3.127994884906333937e+02,6.139315922807933390e+01,2.899655151939444409e+01,4.140917772646799477e+01,4.245845027771357394e+01,5.411543217968640107e+01,1.809751364124611328e+01,nan,9.955340275451906962e+01,4.196570028011793596e+01,7.646489390569281852e+01,8.112607472319432134e+01,7.276482666783066122e+01
1.443789458335054690e+02,5.048616444135984125e+02,2.269276536696916935e+02,6.779286098107986618e+02,5.102532704451749055e+02,4.145744806398945315e+01,2.429156232119563796e+01,2.695180884459816895e+01,7.667844547198332066e+02,6.474953590567333777e+02,1.287447086291461744e+02,4.515254145671004267e+02,3.797472843866422210e+01,7.391251044309003646e+02,4.899270149726588670e+02,4.520769845944597591e+02,3.956159754104360360e+01,6.622864636998046990e+02,3.976046277396752089e+02,4.541684269079080423e+02,4.528558269471751601e+02,5.312581293495530872e+02,3.952107285993191113e+02,1.477527664715968569e+02,1.193395156685978691e+02,1.323365406831585744e+02,1.082441684341583681e+02,1.424949121897877831e+02,9.344345884021963400e+01,9.955340275451906962e+01,nan,1.009443410994199297e+02,2.228901074507112767e+01,2.337520053351289917e+01,3.504511378193725335e+01
1.387360083035684966e+02,4.324419961104547383e+02,1.945867415833014888e+02,6.053855630918260431e+02,4.426988140937357912e+02,8.812899636329422037e+01,8.581095501167739314e+01,1.061500824304716986e+02,6.995144601793507491e+02,5.801719745041021952e+02,7.606207990845923916e+01,3.876941062229395811e+02,8.819523796673412619e+01,6.750230810868629305e+02,4.000309987988553075e+02,3.565425079846832546e+02,8.876125280774184034e+01,5.739986062700845650e+02,3.270610952100394684e+02,3.800989344894377382e+02,3.755535647547562803e+02,4.525156350890080716e+02,3.282711074706242016e+02,8.615892292725182244e+01,5.846845303233715185e+01,6.485799873573439811e+01,2.363048878048664037e+01,7.478074618511355709e+01,3.853517873308029351e+01,4.196570028011793596e+01,1.009443410994199297e+02,nan,8.396951827900447540e+01,8.508630912200717944e+01,8.339592316172956998e+01
1.243794195195161763e+02,4.819103651095326200e+02,2.045447628271274709e+02,6.542501050821443869e+02,4.863907893864875405e+02,2.617479703845505412e+01,2.092271492908274411e+01,2.254950110297815513e+01,7.438406280917903359e+02,6.241346008674654513e+02,1.034779203502137648e+02,4.283953314404917023e+02,2.583331182789919467e+01,7.168310261142482886e+02,4.658329314249940580e+02,4.256546957335212369e+02,3.074280403599747657e+01,6.375289797334796731e+02,3.728864706582882036e+02,4.294482040944912455e+02,4.278175311976144144e+02,5.058496219233585407e+02,3.709212315303891501e+02,1.206707918263224570e+02,9.195651146060319547e+01,1.055166337597589461e+02,9.012702147517120466e+01,1.165799296620087517e+02,6.987417262483259606e+01,7.646489390569281852e+01,2.228901074507112767e+01,8.396951827900447540e+01,nan,2.159259132180366336e+01,1.851701919842517086e+01
1.251699644483124274e+02,4.877540363749079120e+02,2.049842920811178146e+02,6.549651593787355068e+02,4.870181926786771101e+02,3.107410497511647662e+01,2.320344802010667706e+01,2.334095113755118334e+01,7.441177326203190887e+02,6.248177974417858422e+02,1.070476529402190806e+02,4.284190471956049464e+02,2.823331365612514787e+01,7.169063537171405187e+02,4.660202570704490199e+02,4.274605946751202055e+02,3.311072333828312964e+01,6.393900843772980807e+02,3.756142702294196738e+02,4.317829084157984312e+02,4.305325074834789234e+02,5.083993705739549682e+02,3.737896734795957059e+02,1.237170966359111617e+02,9.680247930707078297e+01,1.101642410221550392e+02,9.181720971594270964e+01,1.199746639920709015e+02,7.317376579071874687e+01,8.112607472319432134e+01,2.337520053351289917e+01,8.508630912200717944e+01,2.159259132180366336e+01,nan,2.006788479127597924e+01
