2.634539808008297612e+01,6.151032433652240172e+01,4.497110183215766455e+01,5.550351340236558428e+01,6.396999296543507540e+01,2.712637093306091884e+01,6.729160423108370992e+01,4.256007518795815514e+01,5.155657087114045822e+01,5.576809123508240873e+01,nan,4.023331952501573738e+01,1.707864163241384858e+01,2.770415131341827930e+01,1.395994269316069669e+01,2.154065922849908787e+01,3.466641025536884513e+01,3.695976190399601364e+02,3.197546559473403249e+02,2.154504119281281760e+02,3.615721228192006151e+02,1.814320809559689565e+02,1.914166136990335758e+02,1.749980571320473928e+02,5.609563262861347965e+01,4.101706961743401791e+01,5.968182302839847608e+01,6.922080612072075212e+01,6.869177534468310853e+01,6.752421787773481299e+01,9.184160277350056845e+01,9.600999947922528577e+01,1.014155806569949618e+02,8.428333168546515708e+01,9.429315987914844754e+01,7.071407214968191113e+01,4.457622684794505119e+01,4.931206748858024724e+01,5.771239035073788415e+01,6.484196172224569921e+01,5.307051912290982898e+01,4.191801522025542681e+01,7.541564824352371943e+01,5.883400377344613474e+01,4.820290447670411993e+01,6.146218349525830860e+01,2.205447800349750054e+01,5.776227142368997391e+01,4.405995914667452951e+01,1.996396754160504727e+01,7.433976055919396231e+01,3.915711940369777011e+01,5.353727673321657221e+01,6.045692681585917683e+01,6.265077812759133025e+01,6.294251345479631965e+01,2.517776797053171833e+01,2.074608396784714870e+01,4.065464303143102143e+01,1.694225486734610087e+01,7.682811985200432048e+01,2.188332698645326246e+01,2.243568585983464914e+01,3.165817430010946154e+01,6.632405295226756436e+01,2.774743231331159521e+01,2.064945519861153400e+01,3.256255518241127334e+01,1.825157527406062741e+01,2.482579303855939656e+01,2.355249456018766807e+01,2.068042552745790630e+01,5.967512044388045922e+01,3.826434371592883821e+01
4.096046874742192756e+01,4.559999999997580034e+01,3.758297486874770499e+01,4.939635614094273564e+01,5.353578242645881602e+01,3.670640271112319653e+01,5.232207946936253506e+01,4.238301546601849878e+01,4.411439674295979074e+01,5.246713256898905087e+01,4.023331952501573738e+01,nan,3.854763287158086627e+01,5.690131808654373913e+01,3.645709807434541005e+01,4.716100083750414740e+01,4.364218143058960919e+01,3.709602674141933676e+02,3.213979464775850374e+02,2.280606936760351005e+02,3.547589604224256163e+02,1.697273107074520340e+02,1.816920471567435129e+02,1.616331649136890860e+02,5.151776392669827942e+01,3.288525505446084196e+01,5.220727918610842977e+01,5.437058028008077315e+01,7.300191778305924117e+01,6.328601741314403029e+01,8.383984732817948782e+01,8.617934787415178732e+01,9.269994606253759173e+01,7.408643600564356291e+01,7.785216759982085932e+01,6.178155064432955612e+01,3.929580130244701053e+01,4.270456650054724435e+01,5.172852211304240200e+01,4.638103060508509401e+01,4.591644585537461865e+01,3.733952329639111412e+01,5.968986513640142277e+01,5.142139632493091739e+01,3.949278415109540674e+01,5.401777485219202646e+01,3.359285638342278446e+01,4.849907215600498489e+01,7.132461005845344459e+01,4.447021475098168253e+01,9.880000000002868887e+01,3.531345352707562313e+01,4.807327740025097995e+01,8.714677274584568067e+01,9.047253726963646159e+01,9.221192981392431420e+01,4.720677917416481506e+01,5.080944794026207489e+01,6.897071842453284773e+01,4.591296113300410298e+01,1.023108987352480455e+02,4.760840261972475673e+01,4.404724736013874065e+01,6.303776645799189993e+01,5.310216568087462718e+01,2.967018705707846848e+01,5.119218690385864790e+01,2.595996918336156867e+01,4.747883739106450207e+01,3.512264226931309707e+01,4.132214902427227798e+01,4.713554921724183799e+01,3.820785259598785899e+01,3.468947967311335390e+01
2.496397404270254583e+01,5.883128419466875414e+01,4.048901085477096728e+01,5.210911628497109405e+01,5.939023488743692525e+01,2.402332200181188782e+01,6.286875217457314591e+01,3.897486369441527643e+01,4.571389285545284764e+01,5.025057213597400363e+01,1.707864163241384858e+01,3.854763287158086627e+01,nan,3.455314746881502685e+01,1.582908715044298731e+01,2.908195316700730970e+01,2.995196153828004526e+01,3.901066520837615599e+02,3.402820006994341497e+02,2.349617841266827156e+02,3.824372366807284038e+02,1.980210089864207532e+02,2.087218244458343293e+02,1.910710862479821799e+02,7.581134479751858635e+01,3.589317483858927460e+01,7.980375930992478573e+01,7.703401845937791848e+01,8.974898328116340451e+01,8.769675022478280368e+01,8.688567200642262378e+01,9.199913043060645634e+01,9.557238094769944325e+01,8.031737047488350356e+01,8.952318135552560818e+01,6.699134272419225056e+01,3.942993786427547320e+01,4.610596490688947569e+01,5.391845695134431793e+01,6.093931407557690960e+01,4.753777445348321606e+01,3.710956749968937629e+01,7.302164062799128885e+01,5.465089203299214660e+01,4.317591921437016822e+01,5.691959240888104432e+01,2.040784162974654237e+01,5.226700680162950619e+01,5.340112358358386047e+01,2.382267827117165382e+01,8.905009825947657021e+01,3.699513481532211046e+01,4.902733931175946935e+01,7.398702588963222126e+01,7.371295679866645401e+01,7.474008295430307669e+01,2.899931033694887716e+01,2.674322344085296876e+01,4.856665522774517285e+01,2.522221243226653442e+01,8.953479770455861342e+01,2.309632005307532410e+01,2.702295320637749398e+01,4.023331952490405428e+01,6.187212619584998663e+01,2.405659992612084608e+01,2.763765547212126705e+01,3.108954808304890705e+01,2.297825058607493531e+01,2.192715211794156360e+01,2.318275220950356541e+01,2.652395143974757730e+01,5.182431861591445710e+01,3.400235285974407162e+01
4.991031957430592314e+01,8.420546300579192689e+01,7.067899263570080848e+01,8.156862141781219577e+01,8.778154703586149310e+01,4.955320373101502440e+01,9.114208687546934584e+01,6.806702579076090842e+01,7.545594741305096420e+01,8.111226787611232680e+01,2.770415131341827930e+01,5.690131808654373913e+01,3.455314746881502685e+01,nan,3.570322114321501061e+01,2.248910847504224719e+01,5.578386863598839085e+01,3.598942066774718000e+02,3.103963917316006018e+02,2.001227623235540989e+02,3.565081766243380912e+02,1.856853252144620399e+02,1.936425573059811143e+02,1.806038759273943981e+02,6.419719620033116314e+01,6.157921727337709683e+01,6.685746031684692525e+01,8.061761594091164795e+01,6.337191807095874196e+01,7.065182234028218033e+01,1.172866573826939316e+02,1.218563088231692291e+02,1.266213252181195514e+02,1.103057568760958560e+02,1.166883027557107937e+02,9.613074430168433082e+01,6.594785819123349313e+01,7.363042849259879574e+01,8.312785333448633196e+01,8.591810053777841460e+01,7.721036199889748275e+01,6.323922833171304347e+01,9.670739371936160467e+01,8.340743372153683310e+01,7.272193616788162274e+01,8.686265020137271620e+01,3.956361965231712929e+01,8.088411463323922135e+01,2.462519035459882488e+01,2.836617704225040271e+01,5.525938834272304945e+01,5.946427498933683609e+01,7.693425764897138208e+01,4.482142344917797772e+01,4.448640241684021390e+01,4.491057781861672282e+01,3.204247181468879546e+01,1.937008002046864874e+01,2.581162528787292132e+01,2.623585333093902250e+01,5.890466874536132025e+01,2.794279871450564912e+01,3.533610052051189854e+01,2.141401410295855001e+01,9.257904730553948980e+01,5.180424693022520444e+01,2.133166660148442517e+01,5.098078069244196087e+01,2.277542535287664904e+01,4.545239267628869584e+01,4.231879015297601399e+01,2.268038800398869270e+01,7.995598789333089940e+01,6.169473235214528728e+01
2.322756982570150086e+01,5.570062836272578011e+01,4.016366517146764181e+01,5.237098433290561417e+01,6.027271356092875010e+01,2.310324652495075526e+01,6.075392991414610577e+01,4.057388322564609950e+01,4.690074626271571390e+01,5.083148630525247569e+01,1.395994269316069669e+01,3.645709807434541005e+01,1.582908715044298731e+01,3.570322114321501061e+01,nan,2.645751311067515488e+01,2.793993557618410151e+01,3.877564183865686118e+02,3.375822270203229323e+02,2.331330950337104184e+02,3.796996707925767964e+02,1.950306642556279542e+02,2.060795962728979589e+02,1.884938195273255133e+02,7.175402427737139988e+01,3.698648401779433215e+01,7.587779648880909633e+01,7.390913340054171954e+01,8.538946070793934950e+01,8.428997567915135392e+01,8.778519237309430423e+01,9.225009485090056671e+01,9.561171476345475639e+01,8.099481464878357428e+01,8.767029143331056673e+01,6.645780616310997857e+01,3.742726279073312412e+01,4.591121867263301937e+01,5.521159298549298455e+01,5.932149694675516116e+01,4.703020306145873519e+01,3.323131053676276281e+01,7.050900651687075538e+01,5.394664030309704117e+01,4.344191524348671862e+01,5.630630515317043461e+01,2.069975845260291791e+01,5.173780049439785245e+01,5.336815529862654017e+01,2.482257037456564674e+01,8.730085910224084955e+01,3.496741340148660981e+01,4.971438423627439818e+01,7.249496534253728441e+01,7.461045503143715507e+01,7.478502523896879950e+01,2.572469630562135023e+01,2.727049687883758722e+01,5.015814988609058389e+01,2.294340863967420319e+01,8.896291362141857917e+01,2.763476071931485123e+01,2.172556098267909164e+01,3.971297017331907142e+01,6.201677192495571944e+01,2.332380757935984406e+01,2.759130297755645245e+01,3.301635958150574623e+01,2.207623156242304674e+01,1.825595793182965920e+01,2.145879772959265352e+01,2.512369399589917052e+01,5.221340823943305764e+01,3.434181125091267006e+01
3.937511904744026481e+01,7.426116077726808840e+01,6.096162727487629240e+01,7.154075761409173140e+01,7.903214535869523161e+01,3.996198193285884059e+01,8.154409849883586503e+01,5.894132675805899169e+01,6.683831236656055808e+01,7.164132885423047981e+01,2.154065922849908787e+01,4.716100083750414740e+01,2.908195316700730970e+01,2.248910847504224719e+01,2.645751311067515488e+01,nan,4.987825177369012408e+01,3.636470816602213176e+02,3.150667230921197870e+02,2.090420053482093010e+02,3.584571383024915008e+02,1.830178133406976428e+02,1.915787044532649759e+02,1.771182655741654912e+02,6.461578754455963747e+01,5.358955122043103358e+01,6.629871793626401200e+01,7.666550723759024777e+01,6.668013197358419575e+01,7.075026501712169136e+01,1.080666461032481749e+02,1.128567233265876268e+02,1.168821628821366545e+02,9.972923342735928998e+01,1.066598331145199410e+02,8.583798692889423876e+01,5.475618686523667833e+01,6.310625959435934362e+01,7.389073013571322690e+01,7.580395768031388570e+01,6.647947051535959417e+01,5.342658514258092595e+01,8.811901043469170247e+01,7.299315036341813823e+01,6.216622877412666526e+01,7.707866111974531975e+01,3.070895634829763665e+01,6.990050071362246342e+01,3.255272646020080884e+01,1.889761889814145590e+01,6.495783247615500500e+01,4.677264157601825900e+01,6.762129842000541657e+01,4.814145822473480507e+01,5.187986121816108920e+01,5.346400658385038440e+01,2.922464713217674870e+01,1.470782104850918870e+01,2.833513719780780704e+01,2.086144769663060572e+01,6.592723261298728232e+01,2.209796370658569131e+01,2.692508124419371285e+01,2.120000000016050734e+01,8.204974101108469142e+01,4.255819545049439512e+01,1.574293492339811529e+01,4.308688895711902234e+01,1.882976367350696734e+01,3.626568626131732742e+01,3.453925303159932270e+01,1.515255753988242127e+01,7.219196631209888437e+01,5.250066666250219782e+01
1.924577875795626625e+01,4.280747598256421327e+01,3.138662135380093687e+01,3.914281543276755571e+01,4.649989247302379880e+01,2.692805228757287139e+01,5.029671957491739676e+01,2.812258878545720364e+01,3.355234716071985446e+01,3.809041874275047945e+01,3.466641025536884513e+01,4.364218143058960919e+01,2.995196153828004526e+01,5.578386863598839085e+01,2.793993557618410151e+01,4.987825177369012408e+01,nan,3.090203876769419367e+02,2.716677382391854962e+02,2.317619468334202395e+02,2.590999807024246593e+02,1.700141170609246331e+02,1.678065552950879464e+02,1.581705408728100508e+02,1.025693911456565246e+02,3.718494318956237521e+01,1.090893212005276069e+02,9.462092791762479749e+01,1.209965288758682789e+02,1.178453223509430217e+02,7.062350883374905663e+01,7.734701028481565288e+01,7.943701907815103880e+01,6.696864938157695235e+01,8.277294243909118165e+01,5.431022003276626009e+01,3.686949958986942022e+01,3.842707378932669116e+01,3.817852799680871811e+01,4.688709843891773943e+01,3.565837909931197203e+01,2.600307674081607345e+01,6.017973080700006960e+01,4.256383441384438271e+01,3.088041450521765441e+01,4.500311100365676253e+01,3.429052347217895402e+01,4.557718727604437703e+01,7.978671568619866150e+01,4.392174859900583073e+01,1.149344160816264520e+02,3.816595341388624263e+01,3.807571404459609710e+01,1.000455896079519107e+02,1.000719740986938575e+02,1.006021868549376705e+02,5.359701484211610989e+01,4.954836021524151590e+01,7.380406492875430047e+01,5.010389206421689323e+01,1.159593032059058970e+02,4.481071300476586572e+01,4.766214430762967424e+01,6.578875283822989672e+01,4.934126062440931548e+01,2.057571383949741417e+01,4.750410508577031976e+01,2.498319435137593558e+01,3.828524519950654792e+01,2.114332045827828210e+01,2.662930716352600768e+01,3.982762860147866490e+01,3.512036446274088064e+01,2.210158365421542470e+01
4.106202138229462548e+02,4.145644461359561888e+02,4.168723545643248372e+02,4.318333011707100582e+02,4.346934552072365250e+02,4.047021620896197760e+02,4.249370776950203208e+02,4.228469226564150745e+02,4.318108845316458542e+02,4.357401060265075898e+02,3.695976190399601364e+02,3.709602674141933676e+02,3.901066520837615599e+02,3.598942066774718000e+02,3.877564183865686118e+02,3.636470816602213176e+02,3.090203876769419367e+02,nan,7.110555533852915744e+01,1.352981891970026709e+02,9.359230737615277462e+01,2.624883997436900813e+02,2.403980033194946202e+02,2.715245845222618186e+02,2.687761894215744860e+02,3.719688158972620613e+02,3.167818176600310380e+02,3.528188203596711787e+02,2.913875769486356262e+02,3.059309726065695827e+02,4.654962083626448930e+02,4.651815989482074656e+02,4.757663291995409622e+02,4.539332109462562244e+02,4.372548913391362930e+02,4.374897484513175527e+02,4.032091268808259770e+02,4.150105540826431820e+02,4.303076109017819704e+02,4.107443000213110054e+02,4.178009095251039184e+02,4.022407239452608678e+02,4.167074753349345997e+02,4.254992361920404278e+02,4.162245547778157402e+02,4.295169379663782934e+02,3.816387820963610693e+02,4.221846041721615279e+02,3.278341043882015811e+02,3.721928532360628310e+02,3.086437428492864115e+02,3.873623626528724913e+02,4.199908570433392470e+02,3.235406620503623571e+02,3.193956793696892191e+02,3.203378216820773332e+02,3.461532608542071330e+02,3.607458939475285433e+02,3.413261197154324691e+02,3.581903404616184048e+02,3.054544155843827866e+02,3.504018264792385366e+02,3.663336184408979648e+02,3.499138179609404347e+02,4.329687286629492178e+02,4.030523539194200566e+02,3.761805949275030798e+02,3.803207067726062292e+02,3.830193728781881077e+02,3.964179612479750290e+02,3.957575015081513925e+02,3.709587578154680614e+02,4.003774219408516615e+02,4.137104301319906767e+02
3.604068811773586845e+02,3.634501341312198974e+02,3.661971053954582658e+02,3.804132489806407307e+02,3.834792302068053687e+02,3.550632619688964269e+02,3.744029914410584752e+02,3.714436700227689698e+02,3.807728981952363370e+02,3.847467738656168308e+02,3.197546559473403249e+02,3.213979464775850374e+02,3.402820006994341497e+02,3.103963917316006018e+02,3.375822270203229323e+02,3.150667230921197870e+02,2.716677382391854962e+02,7.110555533852915744e+01,nan,1.407738612100865794e+02,1.025670512395785039e+02,2.031996062988121992e+02,1.836065358313939555e+02,2.187795237219499427e+02,2.293350387532980506e+02,3.215360632961862848e+02,2.656144574378419634e+02,2.988481888852355155e+02,2.448807056507247637e+02,2.537926712889998555e+02,4.135121763624556479e+02,4.127554239498078914e+02,4.240535815200695424e+02,4.019798999950258462e+02,3.858403815050716048e+02,3.862676792070501506e+02,3.519368125104033425e+02,3.644597097073903456e+02,3.786259367766544983e+02,3.608019955598941237e+02,3.667882222754659551e+02,3.510908714278850198e+02,3.651454504714665745e+02,3.745405719011162660e+02,3.645231405548957468e+02,3.775186353016363228e+02,3.316410107329776338e+02,3.702373292902816502e+02,2.805776897759274675e+02,3.237784427660445772e+02,2.634688596400227993e+02,3.375985781960809504e+02,3.679691291399532815e+02,2.774330910327753372e+02,2.732029282419908895e+02,2.746908080005358102e+02,2.969729954053328242e+02,3.123664514636629406e+02,2.934721792606795816e+02,3.075073982849870617e+02,2.603136569602027635e+02,3.016434981894985299e+02,3.162854407018864435e+02,3.011710477452930377e+02,3.805993168674710887e+02,3.520077271879193859e+02,3.270222010812224198e+02,3.303394617662371502e+02,3.336645021575030796e+02,3.466447172538387917e+02,3.465791684449600893e+02,3.224885734409839984e+02,3.495418715976605313e+02,3.624562870195559867e+02
2.569049629726875423e+02,2.710869971061194406e+02,2.678745975265442780e+02,2.830996997526001451e+02,2.896908697215133657e+02,2.514470123107540189e+02,2.814240927852555387e+02,2.715036648003302275e+02,2.802861395074391453e+02,2.862242477499062829e+02,2.154504119281281760e+02,2.280606936760351005e+02,2.349617841266827156e+02,2.001227623235540989e+02,2.331330950337104184e+02,2.090420053482093010e+02,2.317619468334202395e+02,1.352981891970026709e+02,1.407738612100865794e+02,nan,1.676248191646706118e+02,2.139857939209910000e+02,2.009473562901296759e+02,2.185713613445387580e+02,1.835851845874146875e+02,2.310906315712328478e+02,1.852051835127498975e+02,2.262430551420285099e+02,1.528146589826596937e+02,1.744100914511351164e+02,3.214444897645705055e+02,3.236756401090702298e+02,3.315956573901207776e+02,3.107438816774960060e+02,3.019096553606777320e+02,2.937372975977156671e+02,2.572528717040882498e+02,2.679307373183987124e+02,2.838664474713353911e+02,2.700447370344076603e+02,2.726691768426178442e+02,2.557711477082511635e+02,2.793057106469572659e+02,2.796886840757221080e+02,2.691958394923944411e+02,2.821849039194058832e+02,2.308460959167598219e+02,2.768566416035689599e+02,1.696900704225213019e+02,2.180568733151898471e+02,1.408272700864603166e+02,2.423778867801386809e+02,2.735552594997818687e+02,1.609770169931586850e+02,1.570661007346911902e+02,1.555454917379425410e+02,1.945978417147199195e+02,2.053099120840532805e+02,1.829570441387840276e+02,2.036789630767312076e+02,1.396870788584316756e+02,2.011093235034423401e+02,2.157854489997335179e+02,1.914370914947945153e+02,2.858111264454028628e+02,2.502609837749319581e+02,2.171826880762016287e+02,2.328649393961796363e+02,2.257106111816166845e+02,2.440036065307529611e+02,2.417605426863403011e+02,2.134223980748042493e+02,2.597940722956921036e+02,2.632176285889323140e+02
4.018801811485552662e+02,3.955781591544180742e+02,4.025848481997434192e+02,4.170404296947763783e+02,4.187293159070729871e+02,3.949707837296472803e+02,4.051901282114416176e+02,4.104600345953365945e+02,4.199615220469768246e+02,4.217682776122562132e+02,3.615721228192006151e+02,3.547589604224256163e+02,3.824372366807284038e+02,3.565081766243380912e+02,3.796996707925767964e+02,3.584571383024915008e+02,2.590999807024246593e+02,9.359230737615277462e+01,1.025670512395785039e+02,1.676248191646706118e+02,nan,2.274938240919865962e+02,2.053071844821400589e+02,2.328625345563231406e+02,2.371143184204012471e+02,3.545909192294729451e+02,3.056599417653839055e+02,3.331181171896704427e+02,2.903856745777778201e+02,2.944896602599015409e+02,4.472116277558155275e+02,4.452510303188778948e+02,4.569146966338515767e+02,4.353666960161461930e+02,4.133492470054800378e+02,4.194354300723805409e+02,3.895102566043397019e+02,3.999587978779923674e+02,4.147203395060337812e+02,3.915957098845646556e+02,4.021275419565071729e+02,3.880647368674487439e+02,3.947112362221337207e+02,4.095474575674982702e+02,4.016205174041897408e+02,4.134783186577121228e+02,3.724947247948823588e+02,4.069079502787079150e+02,3.282820738328397283e+02,3.654424168046273849e+02,3.176629660505009269e+02,3.739084379898437760e+02,4.052714645765303203e+02,3.286009129628438927e+02,3.244461126288827018e+02,3.257810307553472740e+02,3.380179876870434441e+02,3.560932462151281470e+02,3.410280926844819192e+02,3.524356395144542944e+02,3.138532140985690830e+02,3.404822462331944735e+02,3.584636104265162544e+02,3.472458495072295364e+02,4.147018205892103424e+02,3.917388926313131492e+02,3.730878716870985841e+02,3.656124724349603525e+02,3.791282632566279176e+02,3.865355869774552389e+02,3.865786336568267529e+02,3.652768812832468939e+02,3.793512356642591499e+02,4.014681058315596829e+02
2.118270993050892912e+02,1.986514535562003232e+02,2.075098069971583072e+02,2.178527943359803487e+02,2.174241936860071291e+02,2.065197327133751628e+02,2.081084332746097232e+02,2.151089026516674778e+02,2.225492305086477529e+02,2.239042652563923070e+02,1.814320809559689565e+02,1.697273107074520340e+02,1.980210089864207532e+02,1.856853252144620399e+02,1.950306642556279542e+02,1.830178133406976428e+02,1.700141170609246331e+02,2.624883997436900813e+02,2.031996062988121992e+02,2.139857939209910000e+02,2.274938240919865962e+02,nan,2.842534080704351496e+01,2.340939982134744213e+01,1.399737118175529815e+02,1.671411379643182613e+02,1.286147736459929547e+02,1.362591648293957860e+02,1.340244753767095744e+02,1.239658017357644155e+02,2.415503260192326138e+02,2.371308499541808885e+02,2.503022173293755941e+02,2.301672435426501977e+02,2.088340968329079033e+02,2.174775390701219067e+02,1.941067747401145596e+02,2.057629704295786723e+02,2.146397912782708204e+02,1.955460048172789413e+02,2.040842963091410525e+02,1.930749077430842533e+02,1.944246897901510636e+02,2.106629535537872187e+02,2.036718930044273748e+02,2.147728101971979129e+02,1.873951973771169435e+02,2.060178633031846118e+02,1.719022978321982578e+02,1.886885264132911288e+02,1.829382409448780891e+02,1.842641582077278599e+02,2.061820554752644057e+02,1.832886248516547596e+02,1.785913771714795644e+02,1.835847488219392858e+02,1.679971428328848333e+02,1.829762826160763893e+02,1.803769386589820556e+02,1.759904542866683528e+02,1.805662205397661921e+02,1.671856453168108203e+02,1.767393561151606889e+02,1.799795543943578480e+02,2.148566033428263324e+02,2.014658283679668500e+02,1.969182571525196295e+02,1.799359886181897537e+02,1.986164142260261656e+02,1.985628364020083438e+02,2.016952156100556977e+02,1.904634348110045892e+02,1.848043289536725240e+02,2.066854615109648705e+02
2.236779828235103764e+02,2.134962294749057605e+02,2.209007016738879656e+02,2.324041307722342538e+02,2.329123440266639875e+02,2.183142688877898365e+02,2.224650983862460691e+02,2.291326253504900876e+02,2.371166801387122973e+02,2.378735798696259849e+02,1.914166136990335758e+02,1.816920471567435129e+02,2.087218244458343293e+02,1.936425573059811143e+02,2.060795962728979589e+02,1.915787044532649759e+02,1.678065552950879464e+02,2.403980033194946202e+02,1.836065358313939555e+02,2.009473562901296759e+02,2.053071844821400589e+02,2.842534080704351496e+01,nan,3.405877273180236386e+01,1.396916604526645642e+02,1.798595007221372271e+02,1.377981131946362154e+02,1.507081948668003974e+02,1.381031498554551717e+02,1.319418053537240780e+02,2.577723026238526813e+02,2.542247824268866054e+02,2.666554330967086912e+02,2.461202957904919799e+02,2.261864717440191725e+02,2.328838337025250667e+02,2.080972849414333439e+02,2.191335665752984880e+02,2.294738329309120388e+02,2.103604525570500812e+02,2.183479791525008125e+02,2.068468032143543098e+02,2.100738917619964354e+02,2.252404936950556475e+02,2.177664804326074943e+02,2.292663080350163796e+02,1.989170681465059261e+02,2.216194937274343317e+02,1.761140539537086340e+02,1.976194322428582382e+02,1.852634880380352911e+02,1.966076295569530146e+02,2.207916665093971176e+02,1.866556187206937807e+02,1.810538041577996751e+02,1.855098919195565657e+02,1.767325663254966912e+02,1.909307727947520448e+02,1.857344340718711635e+02,1.855706873403935617e+02,1.814320809560096563e+02,1.750359962977953217e+02,1.876076757491881608e+02,1.868008565290896570e+02,2.303868051777913024e+02,2.139962616495906218e+02,2.065007506039410998e+02,1.913442970145945878e+02,2.085561794816849215e+02,2.099641874225326603e+02,2.122899903434230566e+02,1.992072287844658263e+02,1.987106439020788002e+02,2.199869087013896944e+02
2.043679035465058860e+02,1.896172987889335673e+02,1.988800643603855463e+02,2.093009316749832180e+02,2.091051410176176546e+02,1.989500439808822421e+02,1.980864457755929777e+02,2.073551542643985499e+02,2.151367936918464636e+02,2.152070630811275009e+02,1.749980571320473928e+02,1.616331649136890860e+02,1.910710862479821799e+02,1.806038759273943981e+02,1.884938195273255133e+02,1.771182655741654912e+02,1.581705408728100508e+02,2.715245845222618186e+02,2.187795237219499427e+02,2.185713613445387580e+02,2.328625345563231406e+02,2.340939982134744213e+01,3.405877273180236386e+01,nan,1.324120840406816626e+02,1.589948426836037640e+02,1.236271814772212139e+02,1.293825335970882691e+02,1.290382888913019030e+02,1.209998347106563159e+02,2.322057708154395641e+02,2.279512228526218109e+02,2.408587968084169120e+02,2.207597789453330108e+02,1.992594288861112659e+02,2.082375566510911540e+02,1.867400332011995943e+02,1.968365819658420435e+02,2.058403264669284169e+02,1.866530471221427661e+02,1.952377012771859199e+02,1.850379420550842724e+02,1.847839819897911013e+02,2.018732275463895007e+02,1.952504033286291474e+02,2.060885246684179606e+02,1.809291574070001900e+02,1.984258047735098387e+02,1.679938094097642534e+02,1.818491682686777438e+02,1.811368543394588926e+02,1.764489727938085366e+02,1.979086658031996251e+02,1.806636654117167495e+02,1.758290078457049219e+02,1.805294435819564285e+02,1.627479032123509910e+02,1.770916147083563033e+02,1.757334344966865274e+02,1.710438540257972022e+02,1.790852311051535821e+02,1.599824990429079321e+02,1.714022170218298413e+02,1.751200730927569111e+02,2.059685412872659356e+02,1.938704722230961011e+02,1.917490026049675294e+02,1.715169962423166794e+02,1.931084669298718097e+02,1.910028272041982405e+02,1.938547910163804033e+02,1.837816095261187570e+02,1.746818822889373735e+02,1.988792598538548759e+02
9.204868277168637292e+01,8.454300680714358407e+01,8.848141047701270168e+01,1.021026934022366248e+02,1.074132207878339784e+02,8.575966417843397949e+01,9.423035604310832980e+01,9.457864452402668576e+01,1.053990512291852468e+02,1.083475888056963043e+02,5.609563262861347965e+01,5.151776392669827942e+01,7.581134479751858635e+01,6.419719620033116314e+01,7.175402427737139988e+01,6.461578754455963747e+01,1.025693911456565246e+02,2.687761894215744860e+02,2.293350387532980506e+02,1.835851845874146875e+02,2.371143184204012471e+02,1.399737118175529815e+02,1.396916604526645642e+02,1.324120840406816626e+02,nan,4.837023878358748163e+01,1.856017241259407058e+01,4.576461515189868834e+01,5.164494166898968786e+01,2.757390070329933351e+01,1.350744979631313640e+02,1.343618993613577857e+02,1.455010652882144484e+02,1.228006514640555338e+02,1.091135188691061444e+02,1.071574542437789432e+02,7.842040550785921482e+01,8.732926199152525726e+01,1.001063434553218627e+02,8.590878884028505524e+01,8.923228115433592222e+01,7.369884666668488649e+01,8.678617401398399522e+01,9.569952977957112239e+01,8.615706587388099535e+01,9.875221516498966423e+01,6.646382474703955268e+01,9.296450935712827857e+01,6.717499534785729054e+01,6.568652829916437952e+01,9.138314943132733958e+01,6.701402838222780645e+01,8.923855668938290364e+01,8.427099145023723281e+01,8.231743436240137157e+01,8.708065227126040497e+01,4.934126062442253158e+01,6.266226934925720826e+01,7.034884505102328944e+01,5.416567178574555896e+01,9.443219789882385840e+01,4.683929973888730558e+01,5.841095787574336384e+01,6.431174076324225553e+01,9.822993433779274142e+01,7.786757990332337442e+01,7.808815531184079362e+01,5.497344813624753357e+01,8.092959903526868004e+01,7.757525378627786949e+01,7.940982306992491147e+01,6.728684864076133465e+01,6.963447422067579851e+01,8.868911996394329833e+01
