Date,cmp_score,energy_score,temperature_score,vector_ad_cmp,vector_ad_energy,vector_ad_energy_absolute,vector_ad_energy_relative,vector_ad_temperature
2019-01-01,0,1,1,2.4979991993593633,10.6,1.7493333333333325,19.764989454655012,-1.5817656310143364
2019-01-02,0,1,1,2.497999199359356,10.6,1.7493333333333325,19.764989454655012,-1.3323224372334028
2019-01-03,0,1,1,2.4979991993593584,10.5,1.6493333333333329,18.63513106357335,-1.609371992381396
2019-01-06,0,1,1,2.5922962793631394,10.7,1.8493333333333322,20.894847845736653,-1.3599287986004627
2019-01-13,0,1,1,1.8761663039293746,9.6,0.7493333333333325,8.466405543838507,-1.1193590781160845
2019-01-20,0,1,1,1.3856406460551056,8.0,-0.8506666666666671,-9.611328713467914,-1.3875351599675227
2019-01-27,4,3,1,5.8514955353311136,13.6,4.7493333333333325,53.660741187104534,-1.7296568526235854
2019-02-03,0,1,1,4.214261501141069,12.3,3.4493333333333336,38.97258210304309,-1.2918988366602082
2019-02-10,0,1,1,2.116601048851658,9.9,1.0493333333333332,11.855980717083447,-1.0937245997038145
2019-02-17,4,4,1,5.851495535331121,13.7,4.849333333333332,54.790599578186196,-1.1065418389099493
2019-02-24,0,1,1,2.742261840160426,10.8,1.9493333333333336,22.024706236818314,-1.1114715462969242
2019-03-03,1,2,1,4.595650117230396,12.6,3.7493333333333325,42.36215727628802,-0.9438614951397755
2019-03-10,0,1,1,1.1313708498982025,8.4,-0.45066666666666677,-5.091895149141312,-0.5297660746338781
2019-03-17,0,1,1,1.5999999999997911,9.4,0.5493333333333332,6.206688761675205,-0.6362477541925374
2019-03-24,0,1,1,1.2649110640665688,8.8,-0.050666666666666416,-0.5724615848146986,-0.4656798786032035
2019-03-31,0,1,1,1.1999999999991222,8.1,-0.7506666666666675,-8.481470322386265,-0.5632880848653079
2019-04-07,0,1,1,1.5491933384823546,9.200000000000001,0.34933333333333394,3.946971979511904,-0.8176609860332161
2019-04-14,0,1,1,1.4605934866800903,8.4,-0.45066666666666677,-5.091895149141312,-0.9566787343459102
2019-04-20,0,1,1,1.1313708498982795,8.6,-0.2506666666666675,-2.832178366978011,-0.18961626493260522
2019-04-21,0,1,1,1.131370849898409,8.6,-0.2506666666666675,-2.832178366978011,-0.18271467459084037
2019-04-22,0,1,1,1.1313708498982895,8.700000000000001,-0.15066666666666606,-1.7023199758963492,-0.39469209223076407
2019-04-25,0,1,1,1.5999999999995131,7.3999999999999995,-1.4506666666666677,-16.39047905995783,-0.6382196371473274
2019-04-27,0,1,1,1.3856406460549144,7.8,-1.0506666666666673,-11.871045495631217,-0.4390594587135388
2019-04-28,0,1,1,1.3266499161416134,7.8999999999999995,-0.9506666666666677,-10.741187104549576,-0.5613162019105179
2019-05-01,0,1,1,2.3999999999996193,10.3,1.4493333333333336,16.375414281410073,-0.20539132857092524
2019-05-04,0,1,1,2.5922962793629956,10.7,1.8493333333333322,20.894847845736653,-0.2882104126721046
2019-05-05,0,1,1,1.2649110640667145,8.1,-0.7506666666666675,-8.481470322386265,-1.0769635945880995
2019-05-12,1,1,1,4.3451121964800565,12.4,3.5493333333333332,40.10244049412472,-0.30792924222000445
2019-05-18,0,1,1,2.966479394838188,11.1,2.2493333333333325,25.414281410063253,-0.41342498030126884
2019-05-19,0,1,1,2.6532998322839854,10.7,1.8493333333333322,20.894847845736653,-0.28328070528512966
2019-05-26,0,1,1,1.1999999999994386,8.3,-0.5506666666666664,-6.221753540222952,0.15743513511043247
2019-06-02,0,1,1,1.1313708498983077,8.2,-0.6506666666666678,-7.351611931304625,1.3415508494618196
2019-06-09,0,1,1,1.6970562748473588,7.3,-1.5506666666666673,-17.52033745103948,1.1985893352395458
2019-06-16,0,1,1,1.1313708498973771,8.6,-0.2506666666666675,-2.832178366978011,1.2488723505866905
2019-06-23,0,1,1,1.1623730516107045,8.5,-0.3506666666666671,-3.9620367580596616,1.3178882540043402
2019-06-30,0,1,2,1.385640646055011,7.8999999999999995,-0.9506666666666677,-10.741187104549576,1.8700154813455365
2019-07-07,0,1,2,1.3856406460549058,7.8999999999999995,-0.9506666666666677,-10.741187104549576,1.6422630000672926
2019-07-14,0,1,1,1.6970562748465918,9.4,0.5493333333333332,6.206688761675205,1.2409848187675303
2019-07-21,0,1,2,2.4331050121192406,10.5,1.6493333333333329,18.63513106357335,1.5781768040366182
2019-07-28,0,1,1,1.1999999999995425,8.2,-0.6506666666666678,-7.351611931304625,1.0102745130571018
2019-08-04,0,1,2,1.7435595774161923,9.5,0.6493333333333329,7.336547152756845,1.495357719935439
2019-08-11,0,1,2,3.224903099319365,5.6,-3.2506666666666675,-36.72793009942754,1.6935319568918323
2019-08-12,0,1,1,3.4641016151376034,5.5,-3.350666666666667,-37.85778849050919,1.4046511040150993
2019-08-13,0,1,1,3.464101615137504,5.5,-3.350666666666667,-37.85778849050919,1.3543680886679548
2019-08-14,0,1,1,3.46410161513749,5.5,-3.350666666666667,-37.85778849050919,1.0990092460226513
2019-08-15,0,1,1,2.799999999999634,6.1,-2.7506666666666675,-31.078638144019287,1.1601376176211413
2019-08-16,0,1,1,2.8844410203708755,6.0,-2.850666666666667,-32.20849653510094,1.1226718414801313
2019-08-17,0,1,1,3.46410161513756,5.5,-3.350666666666667,-37.85778849050919,1.2932397170694654
2019-08-18,0,1,1,3.4641016151377135,5.5,-3.350666666666667,-37.85778849050919,1.3652134449192994
2019-08-25,0,1,2,2.2271057451315692,6.6,-2.2506666666666675,-25.429346188611035,1.565359564830483
