Date,cmp_score,energy_score,temperature_score,vector_ad_cmp,vector_ad_energy,vector_ad_energy_absolute,vector_ad_energy_relative,vector_ad_temperature
2019-06-05,0,2,1,4.436214602563748,37.9,4.887499999999996,14.804998106777711,-1.250992444598867
2019-06-19,0,2,1,3.6441073056098796,36.1,3.0874999999999986,9.352517985611497,-0.6542263026358246
2019-06-25,0,1,1,4.409072203437589,28.7,-4.3125000000000036,-13.063233623627424,0.3269734588689513
2019-06-26,0,1,1,3.136229149573764,32.6,-0.4125000000000014,-1.2495266944339334,0.9270922196070671
2019-06-27,0,1,2,2.9529335430890438,33.9,0.8874999999999957,2.6883756152972227,1.8010081803094977
2019-06-28,0,1,2,3.059383770746463,32.7,-0.3125,-0.9466111321469128,1.491449713411068
2019-07-01,0,2,1,3.6761663039295662,36.4,3.3874999999999957,10.261264672472524,0.7270526326943626
2019-07-02,0,1,1,3.2472798898170536,33.5,0.48749999999999716,1.476713366149185,0.6555300988261308
2019-07-03,0,1,1,3.1999023362985257,33.7,0.6875,2.082544490723204,-0.3413152169623195
2019-07-04,0,1,1,3.00639431859196,30.900000000000002,-2.1125000000000007,-6.399091253313138,-0.3938395777718012
2019-07-05,0,1,1,3.032892104283661,29.4,-3.6125000000000043,-10.942824687618335,0.352676869477847
2019-07-08,0,1,1,2.5451477393617647,31.8,-1.2125000000000021,-3.672851192730031,0.24539306867550273
2019-07-09,4,4,1,6.298168875124473,42.4,9.387499999999996,28.43619840969329,-1.4499144919198812
2019-07-10,0,2,1,3.949566668439879,37.7,4.6875,14.199166982203714,-1.662247014341189
2019-07-11,0,1,1,3.1368515099837477,34.7,1.6875,5.111700113593343,-1.7002433604586855
2019-07-12,0,1,1,3.2857716027282247,29.1,-3.9125000000000014,-11.851571374479363,-0.39607465695518307
2019-07-17,0,1,1,4.5332746818399565,34.1,1.0874999999999986,3.294206739871264,-0.8565009687319122
2019-07-18,0,1,1,2.826159842295141,32.7,-0.3125,-0.9466111321469128,-0.9883706405514605
2019-07-19,0,1,1,2.6832815730002864,35.1,2.0874999999999986,6.32336236274138,-0.8855569981158812
2019-07-22,0,1,1,4.059556626037154,28.3,-4.712500000000002,-14.274895872775472,0.3336786964190981
2019-07-23,0,1,1,2.667279059761692,31.1,-1.9125000000000014,-5.793260128739119,0.6253565298504725
2019-07-24,0,1,1,2.9249486404183513,33.0,-0.012500000000002842,-0.03786444528588451,0.9952621347002232
2019-07-25,0,1,2,3.7622415007836008,29.0,-4.012500000000003,-12.154486936766384,1.217652513446751
2019-07-26,0,1,1,4.5780758572544,27.5,-5.512500000000003,-16.69822037107157,0.8801555567560417
