,0,1
0,200.0,0.4294501083559269
1,201.0,0.44287860755619257
2,552.0,0.43758460662510457
3,553.0,0.4446864366727901
4,554.0,0.45875577558185043
5,555.0,0.4864301592241453
6,556.0,0.47889244479082116
7,557.0,0.48065970881248554
8,558.0,0.4841293229925433
9,559.0,0.48525472154728944
10,560.0,0.4859606817801812
11,561.0,0.4846962194521301
12,562.0,0.474051468570441
13,563.0,0.4640278916332676
14,564.0,0.4759945543766801
15,565.0,0.4815150614490363
16,566.0,0.4832946356891182
17,567.0,0.49722116468759575
18,568.0,0.4860265313232875
19,569.0,0.48542297466435574
20,570.0,0.5034293279566745
21,122.0,0.49981324290495244
22,572.0,0.5066845981813893
23,573.0,0.5073763858323573
24,125.0,0.5080533298473903
25,126.0,0.5018532495182205
26,127.0,0.5028494753192689
27,128.0,0.5020646839597499
28,129.0,0.5036347083694969
29,130.0,0.49812163126966125
30,131.0,0.4893468164965776
31,132.0,0.4935810120807668
32,133.0,0.4846715183443498
33,134.0,0.49041422945363256
34,135.0,0.5003167618274852
35,136.0,0.4992022622483335
36,137.0,0.5186296830350924
37,538.0,0.5142248431496782
38,539.0,0.5148338924923558
39,540.0,0.5140563778609397
40,541.0,0.5233994607259582
41,542.0,0.5153863512551423
42,543.0,0.5214890194529641
43,544.0,0.5155159198441042
44,545.0,0.5292077738094794
45,546.0,0.5287437948917396
46,547.0,0.5250792518126448
47,548.0,0.5260527088808473
48,549.0,0.5287470690418917
49,499.0,0.5205510394168356
50,500.0,0.5050669079976691
51,501.0,0.5045160091919239
52,202.0,0.504912133769634
53,503.0,0.4909264594155517
54,504.0,0.4854332537280776
55,505.0,0.468303555391198
56,506.0,0.47281160583937215
57,507.0,0.47327159047708506
58,508.0,0.4749629973767126
59,509.0,0.47478890044401423
60,510.0,0.48710092718782877
61,511.0,0.4882687255727123
62,512.0,0.47291214076897015
63,513.0,0.48743707515126716
64,514.0,0.4875071164402461
65,515.0,0.48049639991050896
66,516.0,0.4925879641918634
67,517.0,0.47509629026355626
68,518.0,0.48279270839917193
69,519.0,0.482111612362531
70,520.0,0.48822124222898705
71,521.0,0.47193686868072726
72,522.0,0.47042791808103895
73,523.0,0.4659770056261
74,524.0,0.46601312321862237
75,525.0,0.4580417667174344
76,526.0,0.4621429560643265
77,527.0,0.4623192065353582
78,528.0,0.4600409862600587
79,529.0,0.461290684352678
80,530.0,0.4748744630979697
81,531.0,0.48664504755716975
82,532.0,0.48638420077611544
83,533.0,0.48918037075535514
84,534.0,0.4856552373060985
85,685.0,0.47512388024014374
86,686.0,0.47865279760650437
87,687.0,0.47885788540003354
88,688.0,0.4794633289898935
89,689.0,0.4790819588798901
90,690.0,0.47068845672792675
91,691.0,0.456838948637953
92,542.0,0.48054950066586694
93,543.0,0.4949584291504193
94,544.0,0.49512259653348684
95,545.0,0.4843224346199749
96,546.0,0.48325934891588346
97,547.0,0.4832105760180842
98,548.0,0.4745148265760272
99,549.0,0.48235628607861797
100,550.0,0.4958003018570018
101,151.0,0.49108662957757226
102,152.0,0.4966036159512888
103,503.0,0.48304100162985014
104,504.0,0.4857490641513304
105,505.0,0.48174967841573485
106,506.0,0.4733091615724611
107,507.0,0.4775040216941397
108,508.0,0.4781230708321289
109,509.0,0.47740963932417907
110,510.0,0.46640275569565753
111,511.0,0.4429960760871618
112,512.0,0.4384467461092805
113,513.0,0.44354236834068417
114,514.0,0.41220928867366297
115,515.0,0.4074386386438894
116,516.0,0.4077862791633316
117,517.0,0.4069585138560817
118,518.0,0.4030063637573802
119,519.0,0.4105195913039801
120,520.0,0.40282046069044797
121,521.0,0.41691781318497173
122,522.0,0.4141917731441663
123,523.0,0.40166251259278385
124,524.0,0.4018612947562443
125,525.0,0.40194831292459365
126,526.0,0.400398353582618
127,527.0,0.40658682737162416
128,528.0,0.41346001602130283
129,529.0,0.4139898191185971
130,530.0,0.4004555679401042
131,531.0,0.40481119842123486
132,532.0,0.4086835462311028
133,533.0,0.37701538803842605
134,534.0,0.38511141436181184
135,535.0,0.37842070562855884
136,536.0,0.3786176695538209
137,537.0,0.37005610712746884
138,538.0,0.3637767075644108
139,539.0,0.3671869120280012
140,540.0,0.36866625661542574
141,541.0,0.3738039152300658
142,542.0,0.3748451296176305
143,543.0,0.359542756969638
144,544.0,0.389080256025949
145,545.0,0.38933446903077384
146,546.0,0.3884832340588115
147,547.0,0.3887981911445978
148,548.0,0.38842376948081864
149,549.0,0.4214311768087964
150,550.0,0.43199517934816517
151,551.0,0.4231086177512716
152,552.0,0.4519253596813866
153,553.0,0.4543455716476958
154,554.0,0.453139141362668
155,555.0,0.4529811399356897
156,556.0,0.45157525668537146
157,557.0,0.44829693313446406
158,558.0,0.4448536192883471
159,559.0,0.4447912522131895
160,560.0,0.4558519960167448
161,561.0,0.45628408130219367
162,512.0,0.45744930870357825
163,563.0,0.4531110918660353
164,564.0,0.45592664375906383
165,565.0,0.4556091817652929
166,566.0,0.45772792172990145
167,567.0,0.45983426691354023
168,568.0,0.45918876276237386
169,569.0,0.4524755807621896
170,570.0,0.4530878218926013
171,571.0,0.4395592071633912
172,572.0,0.4308940599236826
173,573.0,0.43441506232826693
174,574.0,0.4392438595833329
175,575.0,0.439314854232866
176,576.0,0.44619268457814104
177,577.0,0.44784502436696394
178,578.0,0.45223354287683865
179,579.0,0.4518382043631062
180,580.0,0.4574128520415022
181,581.0,0.4564653380135477
182,582.0,0.4532761789262847
183,583.0,0.4583370991090544
184,584.0,0.45528172409501777
185,585.0,0.45603270271289525
186,586.0,0.46611646393605116
187,587.0,0.46802866725994224
188,588.0,0.4650391431148239
189,589.0,0.46254705935677765
190,140.0,0.46812180546784504
191,591.0,0.4636220034698024
192,592.0,0.4706332073612093
193,143.0,0.48093679547861595
194,594.0,0.45605299860141607
195,595.0,0.4561399011339784
196,596.0,0.4779070929155921
197,597.0,0.4772765319560813
198,148.0,0.48670271448676505
199,499.0,0.4279086481999437
200,0.0,0.4294501083559269
201,501.0,0.43537790208405364
202,602.0,0.4273117312194277
203,3.0,0.46525148655970183
204,4.0,0.5189667010439734
205,706.0,0.5641168798416046
206,707.0,0.5651934538655813
207,708.0,0.5662805250689859
208,708.0,0.5709171121874363
209,709.0,0.570742799280954
210,710.0,0.5404692989476108
211,711.0,0.5463284433289224
212,712.0,0.5444457601029894
213,713.0,0.546875803967318
214,714.0,0.5238207828712538
215,715.0,0.5089076491067592
216,716.0,0.5189926878361473
217,717.0,0.5040513569060957
218,718.0,0.49631125594079606
219,719.0,0.5018626703716018
220,720.0,0.5095188991695988
221,721.0,0.5061044524949885
222,722.0,0.4777471558442979
223,723.0,0.4825119746089191
224,724.0,0.49681938920226215
225,725.0,0.5011957691395683
226,726.0,0.5081339984612672
227,727.0,0.5025704752768266
228,728.0,0.5020852601620474
229,729.0,0.5105112095291358
230,730.0,0.4987431133200045
231,731.0,0.5087285863257452
232,732.0,0.5062260110629418
233,733.0,0.5185504947252554
234,734.0,0.535717610021235
235,735.0,0.5358694174161204
236,736.0,0.5272686870476827
237,737.0,0.5338958069867982
238,738.0,0.5323793641732233
239,739.0,0.5332079781572979
240,740.0,0.5377794377119108
241,741.0,0.5694239153345283
242,742.0,0.5703266333524977
243,743.0,0.569109829368296
244,744.0,0.569997597928366
245,745.0,0.586472004188918
246,747.0,0.5888168818329157
247,797.0,0.5727045861977775
248,798.0,0.4929711310870839
249,799.0,0.44078768780540795
250,800.0,0.4345083062111971
251,801.0,0.43374975830098605
252,802.0,0.4225516783251606
253,803.0,0.4205933478272531
254,804.0,0.42066029462054483
255,805.0,0.4212825660244186
256,806.0,0.4140008039993339
257,807.0,0.4109407882042487
258,808.0,0.4255150961598582
259,809.0,0.42322892450002697
260,810.0,0.4235788177006027
261,811.0,0.4263563444523962
262,812.0,0.43036630171599455
263,813.0,0.42802181791308824
264,814.0,0.41613793492098455
265,815.0,0.4156061178304845
266,816.0,0.4125743784877868
267,817.0,0.4152515619003736
268,818.0,0.432481783221564
269,819.0,0.4321620906591418
270,820.0,0.43364637233384257
271,821.0,0.4354799663986644
272,822.0,0.44136850831079166
273,823.0,0.4454717661109524
274,824.0,0.45022345971931665
275,825.0,0.4503448522181564
276,826.0,0.43906850857243834
277,827.0,0.4369041574788871
278,828.0,0.4265595309035461
279,829.0,0.42667511863000557
280,830.0,0.4289243839602015
281,831.0,0.45109431524580507
282,832.0,0.4552883618365968
283,833.0,0.45855472195392777
284,834.0,0.44300865765206615
285,835.0,0.44683115889830355
286,836.0,0.44602932896765374
287,837.0,0.4588240416025831
288,838.0,0.46310929308422105
289,839.0,0.4732479374134026
290,840.0,0.4721788749115532
291,841.0,0.46000351998599787
292,792.0,0.4500903123986481
293,793.0,0.45332528117402104
294,794.0,0.4525709727454453
295,795.0,0.43119790313147593
296,796.0,0.4209367923060117
297,797.0,0.4447567079589095
298,798.0,0.4340469832139993
299,799.0,0.4343035572353048
300,800.0,0.4512965053982691
301,801.0,0.4542303321212607
302,802.0,0.45354762571526375
303,253.0,0.4521925487079867
304,254.0,0.46561933501343705
305,255.0,0.46565086039326054
306,256.0,0.46139997181984005
307,257.0,0.4559999119595473
308,258.0,0.4534403218461035
309,259.0,0.46110001304713544
310,260.0,0.46809940952366025
311,261.0,0.4741532234954608
312,262.0,0.4736075626101164
313,813.0,0.48783903092456216
314,764.0,0.4818833113182799
315,765.0,0.48964776207055766
316,766.0,0.4959229074883087
317,767.0,0.5100421620374097
318,768.0,0.5053106588905893
319,769.0,0.4883448216724354
320,770.0,0.48965064279187753
321,421.0,0.4867083647339382
