-1.000000000000000000e+00,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.600000000000000000e+02,3.600000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.600000000000000000e+02,3.600000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.600000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.570000000000000000e+02,3.600000000000000000e+02
1.032000000000000000e+03,-1.000000000000000000e+00,1.032000000000000000e+03,1.032000000000000000e+03,1.032000000000000000e+03,1.032000000000000000e+03,1.032000000000000000e+03,1.032000000000000000e+03,1.032000000000000000e+03,1.032000000000000000e+03,1.032000000000000000e+03,1.032000000000000000e+03,1.032000000000000000e+03,1.032000000000000000e+03,1.032000000000000000e+03,1.032000000000000000e+03,1.032000000000000000e+03,1.032000000000000000e+03,1.032000000000000000e+03,1.032000000000000000e+03,1.032000000000000000e+03,1.032000000000000000e+03,1.032000000000000000e+03,1.031000000000000000e+03,1.029000000000000000e+03,1.029000000000000000e+03,1.029000000000000000e+03,1.029000000000000000e+03,1.029000000000000000e+03,1.029000000000000000e+03,1.032000000000000000e+03,1.032000000000000000e+03,1.032000000000000000e+03,1.032000000000000000e+03,1.031000000000000000e+03,1.031000000000000000e+03,1.030000000000000000e+03,1.030000000000000000e+03,1.029000000000000000e+03,1.029000000000000000e+03,1.031000000000000000e+03,1.032000000000000000e+03,1.032000000000000000e+03,1.032000000000000000e+03,1.029000000000000000e+03,1.032000000000000000e+03,1.029000000000000000e+03,1.031000000000000000e+03,1.032000000000000000e+03,1.030000000000000000e+03,1.031000000000000000e+03,1.032000000000000000e+03
1.704000000000000000e+03,1.704000000000000000e+03,-1.000000000000000000e+00,1.703000000000000000e+03,1.703000000000000000e+03,1.704000000000000000e+03,1.704000000000000000e+03,1.704000000000000000e+03,1.704000000000000000e+03,1.704000000000000000e+03,1.704000000000000000e+03,1.701000000000000000e+03,1.703000000000000000e+03,1.704000000000000000e+03,1.704000000000000000e+03,1.704000000000000000e+03,1.704000000000000000e+03,1.704000000000000000e+03,1.704000000000000000e+03,1.704000000000000000e+03,1.703000000000000000e+03,1.704000000000000000e+03,1.704000000000000000e+03,1.701000000000000000e+03,1.701000000000000000e+03,1.701000000000000000e+03,1.701000000000000000e+03,1.701000000000000000e+03,1.701000000000000000e+03,1.701000000000000000e+03,1.704000000000000000e+03,1.704000000000000000e+03,1.704000000000000000e+03,1.704000000000000000e+03,1.703000000000000000e+03,1.701000000000000000e+03,1.701000000000000000e+03,1.701000000000000000e+03,1.701000000000000000e+03,1.701000000000000000e+03,1.702000000000000000e+03,1.702000000000000000e+03,1.701000000000000000e+03,1.704000000000000000e+03,1.701000000000000000e+03,1.704000000000000000e+03,1.701000000000000000e+03,1.704000000000000000e+03,1.704000000000000000e+03,1.703000000000000000e+03,1.704000000000000000e+03,1.704000000000000000e+03
2.376000000000000000e+03,2.376000000000000000e+03,2.375000000000000000e+03,-1.000000000000000000e+00,2.375000000000000000e+03,2.376000000000000000e+03,2.376000000000000000e+03,2.376000000000000000e+03,2.376000000000000000e+03,2.376000000000000000e+03,2.376000000000000000e+03,2.374000000000000000e+03,2.376000000000000000e+03,2.376000000000000000e+03,2.376000000000000000e+03,2.376000000000000000e+03,2.376000000000000000e+03,2.376000000000000000e+03,2.376000000000000000e+03,2.376000000000000000e+03,2.375000000000000000e+03,2.376000000000000000e+03,2.376000000000000000e+03,2.374000000000000000e+03,2.373000000000000000e+03,2.373000000000000000e+03,2.373000000000000000e+03,2.373000000000000000e+03,2.373000000000000000e+03,2.373000000000000000e+03,2.376000000000000000e+03,2.376000000000000000e+03,2.376000000000000000e+03,2.376000000000000000e+03,2.375000000000000000e+03,2.375000000000000000e+03,2.373000000000000000e+03,2.374000000000000000e+03,2.373000000000000000e+03,2.374000000000000000e+03,2.374000000000000000e+03,2.373000000000000000e+03,2.373000000000000000e+03,2.376000000000000000e+03,2.373000000000000000e+03,2.376000000000000000e+03,2.374000000000000000e+03,2.376000000000000000e+03,2.376000000000000000e+03,2.375000000000000000e+03,2.376000000000000000e+03,2.376000000000000000e+03
3.048000000000000000e+03,3.048000000000000000e+03,3.047000000000000000e+03,3.047000000000000000e+03,-1.000000000000000000e+00,3.048000000000000000e+03,3.048000000000000000e+03,3.048000000000000000e+03,3.048000000000000000e+03,3.048000000000000000e+03,3.048000000000000000e+03,3.047000000000000000e+03,3.047000000000000000e+03,3.048000000000000000e+03,3.048000000000000000e+03,3.048000000000000000e+03,3.048000000000000000e+03,3.048000000000000000e+03,3.048000000000000000e+03,3.048000000000000000e+03,3.047000000000000000e+03,3.048000000000000000e+03,3.048000000000000000e+03,3.046000000000000000e+03,3.045000000000000000e+03,3.045000000000000000e+03,3.045000000000000000e+03,3.045000000000000000e+03,3.045000000000000000e+03,3.045000000000000000e+03,3.048000000000000000e+03,3.048000000000000000e+03,3.048000000000000000e+03,3.048000000000000000e+03,3.045000000000000000e+03,3.046000000000000000e+03,3.045000000000000000e+03,3.045000000000000000e+03,3.045000000000000000e+03,3.045000000000000000e+03,3.047000000000000000e+03,3.047000000000000000e+03,3.047000000000000000e+03,3.048000000000000000e+03,3.045000000000000000e+03,3.047000000000000000e+03,3.045000000000000000e+03,3.047000000000000000e+03,3.047000000000000000e+03,3.047000000000000000e+03,3.048000000000000000e+03,3.048000000000000000e+03
3.720000000000000000e+03,3.720000000000000000e+03,3.720000000000000000e+03,3.720000000000000000e+03,3.720000000000000000e+03,-1.000000000000000000e+00,3.720000000000000000e+03,3.720000000000000000e+03,3.720000000000000000e+03,3.720000000000000000e+03,3.720000000000000000e+03,3.718000000000000000e+03,3.718000000000000000e+03,3.720000000000000000e+03,3.720000000000000000e+03,3.720000000000000000e+03,3.720000000000000000e+03,3.720000000000000000e+03,3.720000000000000000e+03,3.720000000000000000e+03,3.720000000000000000e+03,3.720000000000000000e+03,3.720000000000000000e+03,3.719000000000000000e+03,3.717000000000000000e+03,3.717000000000000000e+03,3.717000000000000000e+03,3.717000000000000000e+03,3.717000000000000000e+03,3.717000000000000000e+03,3.720000000000000000e+03,3.720000000000000000e+03,3.720000000000000000e+03,3.720000000000000000e+03,3.720000000000000000e+03,3.719000000000000000e+03,3.717000000000000000e+03,3.719000000000000000e+03,3.717000000000000000e+03,3.718000000000000000e+03,3.718000000000000000e+03,3.720000000000000000e+03,3.720000000000000000e+03,3.720000000000000000e+03,3.717000000000000000e+03,3.720000000000000000e+03,3.719000000000000000e+03,3.720000000000000000e+03,3.720000000000000000e+03,3.720000000000000000e+03,3.720000000000000000e+03,3.720000000000000000e+03
4.392000000000000000e+03,4.392000000000000000e+03,4.392000000000000000e+03,4.392000000000000000e+03,4.392000000000000000e+03,4.392000000000000000e+03,-1.000000000000000000e+00,4.392000000000000000e+03,4.392000000000000000e+03,4.392000000000000000e+03,4.392000000000000000e+03,4.392000000000000000e+03,4.392000000000000000e+03,4.391000000000000000e+03,4.392000000000000000e+03,4.392000000000000000e+03,4.392000000000000000e+03,4.392000000000000000e+03,4.392000000000000000e+03,4.392000000000000000e+03,4.392000000000000000e+03,4.392000000000000000e+03,4.392000000000000000e+03,4.391000000000000000e+03,4.389000000000000000e+03,4.389000000000000000e+03,4.389000000000000000e+03,4.389000000000000000e+03,4.389000000000000000e+03,4.389000000000000000e+03,4.392000000000000000e+03,4.392000000000000000e+03,4.392000000000000000e+03,4.392000000000000000e+03,4.392000000000000000e+03,4.391000000000000000e+03,4.390000000000000000e+03,4.390000000000000000e+03,4.389000000000000000e+03,4.390000000000000000e+03,4.391000000000000000e+03,4.392000000000000000e+03,4.392000000000000000e+03,4.392000000000000000e+03,4.389000000000000000e+03,4.392000000000000000e+03,4.391000000000000000e+03,4.392000000000000000e+03,4.392000000000000000e+03,4.392000000000000000e+03,4.392000000000000000e+03,4.392000000000000000e+03
5.064000000000000000e+03,5.064000000000000000e+03,5.064000000000000000e+03,5.064000000000000000e+03,5.064000000000000000e+03,5.064000000000000000e+03,5.064000000000000000e+03,-1.000000000000000000e+00,5.064000000000000000e+03,5.064000000000000000e+03,5.064000000000000000e+03,5.063000000000000000e+03,5.064000000000000000e+03,5.064000000000000000e+03,5.064000000000000000e+03,5.064000000000000000e+03,5.064000000000000000e+03,5.064000000000000000e+03,5.064000000000000000e+03,5.064000000000000000e+03,5.064000000000000000e+03,5.064000000000000000e+03,5.064000000000000000e+03,5.063000000000000000e+03,5.062000000000000000e+03,5.061000000000000000e+03,5.061000000000000000e+03,5.061000000000000000e+03,5.062000000000000000e+03,5.061000000000000000e+03,5.064000000000000000e+03,5.064000000000000000e+03,5.064000000000000000e+03,5.064000000000000000e+03,5.064000000000000000e+03,5.063000000000000000e+03,5.062000000000000000e+03,5.063000000000000000e+03,5.062000000000000000e+03,5.062000000000000000e+03,5.063000000000000000e+03,5.064000000000000000e+03,5.064000000000000000e+03,5.064000000000000000e+03,5.061000000000000000e+03,5.064000000000000000e+03,5.063000000000000000e+03,5.064000000000000000e+03,5.064000000000000000e+03,5.064000000000000000e+03,5.064000000000000000e+03,5.064000000000000000e+03
5.736000000000000000e+03,5.735000000000000000e+03,5.735000000000000000e+03,5.735000000000000000e+03,5.735000000000000000e+03,5.735000000000000000e+03,5.735000000000000000e+03,5.734000000000000000e+03,-1.000000000000000000e+00,5.733000000000000000e+03,5.734000000000000000e+03,5.734000000000000000e+03,5.734000000000000000e+03,5.736000000000000000e+03,5.736000000000000000e+03,5.736000000000000000e+03,5.736000000000000000e+03,5.733000000000000000e+03,5.736000000000000000e+03,5.736000000000000000e+03,5.734000000000000000e+03,5.736000000000000000e+03,5.736000000000000000e+03,5.734000000000000000e+03,5.733000000000000000e+03,5.733000000000000000e+03,5.733000000000000000e+03,5.733000000000000000e+03,5.733000000000000000e+03,5.733000000000000000e+03,5.736000000000000000e+03,5.736000000000000000e+03,5.736000000000000000e+03,5.736000000000000000e+03,5.734000000000000000e+03,5.733000000000000000e+03,5.733000000000000000e+03,5.733000000000000000e+03,5.733000000000000000e+03,5.733000000000000000e+03,5.734000000000000000e+03,5.734000000000000000e+03,5.734000000000000000e+03,5.736000000000000000e+03,5.733000000000000000e+03,5.734000000000000000e+03,5.734000000000000000e+03,5.734000000000000000e+03,5.734000000000000000e+03,5.734000000000000000e+03,5.734000000000000000e+03,5.736000000000000000e+03
6.408000000000000000e+03,6.408000000000000000e+03,6.408000000000000000e+03,6.408000000000000000e+03,6.408000000000000000e+03,6.408000000000000000e+03,6.408000000000000000e+03,6.408000000000000000e+03,6.406000000000000000e+03,-1.000000000000000000e+00,6.405000000000000000e+03,6.407000000000000000e+03,6.406000000000000000e+03,6.408000000000000000e+03,6.408000000000000000e+03,6.408000000000000000e+03,6.408000000000000000e+03,6.408000000000000000e+03,6.408000000000000000e+03,6.408000000000000000e+03,6.407000000000000000e+03,6.408000000000000000e+03,6.408000000000000000e+03,6.406000000000000000e+03,6.405000000000000000e+03,6.405000000000000000e+03,6.405000000000000000e+03,6.405000000000000000e+03,6.405000000000000000e+03,6.405000000000000000e+03,6.408000000000000000e+03,6.408000000000000000e+03,6.408000000000000000e+03,6.408000000000000000e+03,6.406000000000000000e+03,6.406000000000000000e+03,6.405000000000000000e+03,6.405000000000000000e+03,6.405000000000000000e+03,6.405000000000000000e+03,6.407000000000000000e+03,6.408000000000000000e+03,6.407000000000000000e+03,6.408000000000000000e+03,6.405000000000000000e+03,6.407000000000000000e+03,6.406000000000000000e+03,6.407000000000000000e+03,6.407000000000000000e+03,6.407000000000000000e+03,6.408000000000000000e+03,6.408000000000000000e+03
