-1.000000000000000000e+00,7.200000000000000000e+01,6.900000000000000000e+01,7.200000000000000000e+01,7.000000000000000000e+01,7.100000000000000000e+01,7.100000000000000000e+01,6.900000000000000000e+01,7.000000000000000000e+01,6.900000000000000000e+01,7.200000000000000000e+01,7.100000000000000000e+01,6.900000000000000000e+01,7.000000000000000000e+01,6.900000000000000000e+01,6.900000000000000000e+01,6.900000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,6.900000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,6.900000000000000000e+01,6.900000000000000000e+01,7.100000000000000000e+01,6.900000000000000000e+01,6.900000000000000000e+01,6.900000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,6.900000000000000000e+01,7.100000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.100000000000000000e+01,6.900000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,6.900000000000000000e+01,6.900000000000000000e+01,7.000000000000000000e+01,6.900000000000000000e+01,7.200000000000000000e+01,6.900000000000000000e+01,6.900000000000000000e+01,7.200000000000000000e+01,7.100000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01
1.680000000000000000e+02,-1.000000000000000000e+00,1.670000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.670000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.670000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.650000000000000000e+02,1.650000000000000000e+02,1.680000000000000000e+02,1.650000000000000000e+02,1.650000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.650000000000000000e+02,1.650000000000000000e+02,1.670000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.650000000000000000e+02,1.670000000000000000e+02,1.650000000000000000e+02,1.680000000000000000e+02,1.670000000000000000e+02,1.670000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02
2.640000000000000000e+02,2.640000000000000000e+02,-1.000000000000000000e+00,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.610000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.630000000000000000e+02,2.640000000000000000e+02,2.610000000000000000e+02,2.640000000000000000e+02,2.610000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.610000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.610000000000000000e+02,2.610000000000000000e+02,2.640000000000000000e+02,2.620000000000000000e+02,2.610000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.610000000000000000e+02,2.610000000000000000e+02,2.610000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.630000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.610000000000000000e+02,2.640000000000000000e+02,2.610000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.630000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02,2.640000000000000000e+02
5.520000000000000000e+02,5.520000000000000000e+02,5.520000000000000000e+02,-1.000000000000000000e+00,5.500000000000000000e+02,5.490000000000000000e+02,5.490000000000000000e+02,5.500000000000000000e+02,5.490000000000000000e+02,5.490000000000000000e+02,5.520000000000000000e+02,5.490000000000000000e+02,5.490000000000000000e+02,5.490000000000000000e+02,5.490000000000000000e+02,5.490000000000000000e+02,5.490000000000000000e+02,5.510000000000000000e+02,5.520000000000000000e+02,5.520000000000000000e+02,5.520000000000000000e+02,5.490000000000000000e+02,5.490000000000000000e+02,5.490000000000000000e+02,5.490000000000000000e+02,5.490000000000000000e+02,5.490000000000000000e+02,5.520000000000000000e+02,5.490000000000000000e+02,5.520000000000000000e+02,5.510000000000000000e+02,5.510000000000000000e+02,5.520000000000000000e+02,5.490000000000000000e+02,5.490000000000000000e+02,5.510000000000000000e+02,5.500000000000000000e+02,5.490000000000000000e+02,5.490000000000000000e+02,5.520000000000000000e+02,5.510000000000000000e+02,5.520000000000000000e+02,5.520000000000000000e+02,5.520000000000000000e+02,5.520000000000000000e+02,5.520000000000000000e+02,5.520000000000000000e+02,5.520000000000000000e+02,5.520000000000000000e+02,5.510000000000000000e+02,5.520000000000000000e+02,5.520000000000000000e+02,5.500000000000000000e+02,5.490000000000000000e+02,5.490000000000000000e+02,5.520000000000000000e+02,5.520000000000000000e+02,5.490000000000000000e+02,5.490000000000000000e+02,5.490000000000000000e+02,5.490000000000000000e+02,5.490000000000000000e+02,5.520000000000000000e+02,5.490000000000000000e+02,5.490000000000000000e+02,5.520000000000000000e+02,5.510000000000000000e+02,5.520000000000000000e+02,5.520000000000000000e+02,5.520000000000000000e+02,5.520000000000000000e+02,5.520000000000000000e+02,5.520000000000000000e+02,5.520000000000000000e+02,5.520000000000000000e+02
1.224000000000000000e+03,1.223000000000000000e+03,1.224000000000000000e+03,1.224000000000000000e+03,-1.000000000000000000e+00,1.223000000000000000e+03,1.223000000000000000e+03,1.221000000000000000e+03,1.221000000000000000e+03,1.221000000000000000e+03,1.224000000000000000e+03,1.222000000000000000e+03,1.221000000000000000e+03,1.222000000000000000e+03,1.221000000000000000e+03,1.221000000000000000e+03,1.221000000000000000e+03,1.224000000000000000e+03,1.224000000000000000e+03,1.224000000000000000e+03,1.223000000000000000e+03,1.223000000000000000e+03,1.224000000000000000e+03,1.223000000000000000e+03,1.224000000000000000e+03,1.222000000000000000e+03,1.224000000000000000e+03,1.223000000000000000e+03,1.224000000000000000e+03,1.224000000000000000e+03,1.224000000000000000e+03,1.224000000000000000e+03,1.224000000000000000e+03,1.221000000000000000e+03,1.221000000000000000e+03,1.222000000000000000e+03,1.221000000000000000e+03,1.221000000000000000e+03,1.221000000000000000e+03,1.223000000000000000e+03,1.224000000000000000e+03,1.224000000000000000e+03,1.224000000000000000e+03,1.223000000000000000e+03,1.224000000000000000e+03,1.224000000000000000e+03,1.224000000000000000e+03,1.224000000000000000e+03,1.224000000000000000e+03,1.224000000000000000e+03,1.224000000000000000e+03,1.224000000000000000e+03,1.224000000000000000e+03,1.222000000000000000e+03,1.221000000000000000e+03,1.224000000000000000e+03,1.224000000000000000e+03,1.221000000000000000e+03,1.221000000000000000e+03,1.221000000000000000e+03,1.221000000000000000e+03,1.221000000000000000e+03,1.224000000000000000e+03,1.222000000000000000e+03,1.221000000000000000e+03,1.224000000000000000e+03,1.224000000000000000e+03,1.224000000000000000e+03,1.224000000000000000e+03,1.224000000000000000e+03,1.224000000000000000e+03,1.224000000000000000e+03,1.224000000000000000e+03,1.224000000000000000e+03,1.224000000000000000e+03
1.896000000000000000e+03,1.896000000000000000e+03,1.896000000000000000e+03,1.896000000000000000e+03,1.896000000000000000e+03,-1.000000000000000000e+00,1.895000000000000000e+03,1.896000000000000000e+03,1.893000000000000000e+03,1.893000000000000000e+03,1.896000000000000000e+03,1.895000000000000000e+03,1.895000000000000000e+03,1.895000000000000000e+03,1.893000000000000000e+03,1.893000000000000000e+03,1.893000000000000000e+03,1.895000000000000000e+03,1.895000000000000000e+03,1.895000000000000000e+03,1.896000000000000000e+03,1.895000000000000000e+03,1.893000000000000000e+03,1.893000000000000000e+03,1.893000000000000000e+03,1.895000000000000000e+03,1.895000000000000000e+03,1.895000000000000000e+03,1.895000000000000000e+03,1.895000000000000000e+03,1.895000000000000000e+03,1.895000000000000000e+03,1.895000000000000000e+03,1.894000000000000000e+03,1.893000000000000000e+03,1.895000000000000000e+03,1.894000000000000000e+03,1.894000000000000000e+03,1.894000000000000000e+03,1.895000000000000000e+03,1.895000000000000000e+03,1.895000000000000000e+03,1.894000000000000000e+03,1.896000000000000000e+03,1.896000000000000000e+03,1.895000000000000000e+03,1.896000000000000000e+03,1.895000000000000000e+03,1.895000000000000000e+03,1.895000000000000000e+03,1.895000000000000000e+03,1.895000000000000000e+03,1.895000000000000000e+03,1.895000000000000000e+03,1.893000000000000000e+03,1.895000000000000000e+03,1.895000000000000000e+03,1.893000000000000000e+03,1.894000000000000000e+03,1.896000000000000000e+03,1.896000000000000000e+03,1.896000000000000000e+03,1.896000000000000000e+03,1.893000000000000000e+03,1.894000000000000000e+03,1.895000000000000000e+03,1.895000000000000000e+03,1.896000000000000000e+03,1.896000000000000000e+03,1.896000000000000000e+03,1.896000000000000000e+03,1.896000000000000000e+03,1.895000000000000000e+03,1.896000000000000000e+03,1.896000000000000000e+03
2.567000000000000000e+03,2.568000000000000000e+03,2.567000000000000000e+03,2.567000000000000000e+03,2.567000000000000000e+03,2.566000000000000000e+03,-1.000000000000000000e+00,2.568000000000000000e+03,2.565000000000000000e+03,2.565000000000000000e+03,2.568000000000000000e+03,2.566000000000000000e+03,2.565000000000000000e+03,2.565000000000000000e+03,2.565000000000000000e+03,2.565000000000000000e+03,2.565000000000000000e+03,2.568000000000000000e+03,2.568000000000000000e+03,2.568000000000000000e+03,2.567000000000000000e+03,2.566000000000000000e+03,2.565000000000000000e+03,2.565000000000000000e+03,2.565000000000000000e+03,2.565000000000000000e+03,2.565000000000000000e+03,2.565000000000000000e+03,2.568000000000000000e+03,2.568000000000000000e+03,2.566000000000000000e+03,2.565000000000000000e+03,2.568000000000000000e+03,2.566000000000000000e+03,2.565000000000000000e+03,2.566000000000000000e+03,2.567000000000000000e+03,2.565000000000000000e+03,2.565000000000000000e+03,2.568000000000000000e+03,2.568000000000000000e+03,2.568000000000000000e+03,2.568000000000000000e+03,2.567000000000000000e+03,2.568000000000000000e+03,2.568000000000000000e+03,2.568000000000000000e+03,2.568000000000000000e+03,2.568000000000000000e+03,2.565000000000000000e+03,2.568000000000000000e+03,2.568000000000000000e+03,2.568000000000000000e+03,2.566000000000000000e+03,2.565000000000000000e+03,2.568000000000000000e+03,2.568000000000000000e+03,2.568000000000000000e+03,2.567000000000000000e+03,2.567000000000000000e+03,2.567000000000000000e+03,2.567000000000000000e+03,2.568000000000000000e+03,2.566000000000000000e+03,2.566000000000000000e+03,2.568000000000000000e+03,2.567000000000000000e+03,2.568000000000000000e+03,2.568000000000000000e+03,2.568000000000000000e+03,2.568000000000000000e+03,2.568000000000000000e+03,2.568000000000000000e+03,2.568000000000000000e+03,2.568000000000000000e+03
3.238000000000000000e+03,3.240000000000000000e+03,3.238000000000000000e+03,3.239000000000000000e+03,3.239000000000000000e+03,3.240000000000000000e+03,3.239000000000000000e+03,-1.000000000000000000e+00,3.237000000000000000e+03,3.237000000000000000e+03,3.240000000000000000e+03,3.237000000000000000e+03,3.237000000000000000e+03,3.237000000000000000e+03,3.237000000000000000e+03,3.237000000000000000e+03,3.237000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.238000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.237000000000000000e+03,3.237000000000000000e+03,3.240000000000000000e+03,3.238000000000000000e+03,3.237000000000000000e+03,3.237000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.238000000000000000e+03,3.238000000000000000e+03,3.238000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.237000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.239000000000000000e+03,3.237000000000000000e+03,3.238000000000000000e+03,3.237000000000000000e+03,3.238000000000000000e+03,3.240000000000000000e+03,3.237000000000000000e+03,3.237000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03,3.240000000000000000e+03
3.912000000000000000e+03,3.912000000000000000e+03,3.912000000000000000e+03,3.911000000000000000e+03,3.912000000000000000e+03,3.911000000000000000e+03,3.912000000000000000e+03,3.912000000000000000e+03,-1.000000000000000000e+00,3.911000000000000000e+03,3.911000000000000000e+03,3.912000000000000000e+03,3.912000000000000000e+03,3.910000000000000000e+03,3.911000000000000000e+03,3.911000000000000000e+03,3.910000000000000000e+03,3.909000000000000000e+03,3.909000000000000000e+03,3.909000000000000000e+03,3.912000000000000000e+03,3.909000000000000000e+03,3.909000000000000000e+03,3.909000000000000000e+03,3.909000000000000000e+03,3.909000000000000000e+03,3.909000000000000000e+03,3.909000000000000000e+03,3.909000000000000000e+03,3.909000000000000000e+03,3.909000000000000000e+03,3.909000000000000000e+03,3.909000000000000000e+03,3.912000000000000000e+03,3.912000000000000000e+03,3.909000000000000000e+03,3.912000000000000000e+03,3.912000000000000000e+03,3.912000000000000000e+03,3.909000000000000000e+03,3.909000000000000000e+03,3.909000000000000000e+03,3.912000000000000000e+03,3.912000000000000000e+03,3.912000000000000000e+03,3.909000000000000000e+03,3.909000000000000000e+03,3.909000000000000000e+03,3.909000000000000000e+03,3.909000000000000000e+03,3.909000000000000000e+03,3.909000000000000000e+03,3.909000000000000000e+03,3.910000000000000000e+03,3.911000000000000000e+03,3.909000000000000000e+03,3.909000000000000000e+03,3.910000000000000000e+03,3.912000000000000000e+03,3.912000000000000000e+03,3.912000000000000000e+03,3.912000000000000000e+03,3.911000000000000000e+03,3.912000000000000000e+03,3.912000000000000000e+03,3.910000000000000000e+03,3.910000000000000000e+03,3.909000000000000000e+03,3.912000000000000000e+03,3.909000000000000000e+03,3.912000000000000000e+03,3.909000000000000000e+03,3.909000000000000000e+03,3.912000000000000000e+03,3.912000000000000000e+03
4.584000000000000000e+03,4.584000000000000000e+03,4.584000000000000000e+03,4.584000000000000000e+03,4.584000000000000000e+03,4.581000000000000000e+03,4.583000000000000000e+03,4.584000000000000000e+03,4.582000000000000000e+03,-1.000000000000000000e+00,4.582000000000000000e+03,4.583000000000000000e+03,4.583000000000000000e+03,4.583000000000000000e+03,4.582000000000000000e+03,4.581000000000000000e+03,4.584000000000000000e+03,4.581000000000000000e+03,4.581000000000000000e+03,4.581000000000000000e+03,4.584000000000000000e+03,4.581000000000000000e+03,4.581000000000000000e+03,4.581000000000000000e+03,4.581000000000000000e+03,4.581000000000000000e+03,4.581000000000000000e+03,4.582000000000000000e+03,4.581000000000000000e+03,4.581000000000000000e+03,4.581000000000000000e+03,4.581000000000000000e+03,4.581000000000000000e+03,4.584000000000000000e+03,4.583000000000000000e+03,4.581000000000000000e+03,4.584000000000000000e+03,4.584000000000000000e+03,4.581000000000000000e+03,4.581000000000000000e+03,4.581000000000000000e+03,4.581000000000000000e+03,4.584000000000000000e+03,4.584000000000000000e+03,4.584000000000000000e+03,4.581000000000000000e+03,4.582000000000000000e+03,4.581000000000000000e+03,4.581000000000000000e+03,4.581000000000000000e+03,4.581000000000000000e+03,4.581000000000000000e+03,4.581000000000000000e+03,4.581000000000000000e+03,4.584000000000000000e+03,4.581000000000000000e+03,4.581000000000000000e+03,4.581000000000000000e+03,4.582000000000000000e+03,4.584000000000000000e+03,4.584000000000000000e+03,4.584000000000000000e+03,4.584000000000000000e+03,4.581000000000000000e+03,4.582000000000000000e+03,4.581000000000000000e+03,4.581000000000000000e+03,4.582000000000000000e+03,4.583000000000000000e+03,4.582000000000000000e+03,4.584000000000000000e+03,4.581000000000000000e+03,4.581000000000000000e+03,4.584000000000000000e+03,4.584000000000000000e+03
