-1.000000000000000000e+00,1.495200000000000000e+04,1.494900000000000000e+04,1.494900000000000000e+04,1.494900000000000000e+04,1.494900000000000000e+04,1.494900000000000000e+04,1.494900000000000000e+04,1.495000000000000000e+04,1.495200000000000000e+04,1.494900000000000000e+04,1.494900000000000000e+04,1.494900000000000000e+04,1.494900000000000000e+04,1.495000000000000000e+04,1.494900000000000000e+04,1.495100000000000000e+04,1.495200000000000000e+04,1.495100000000000000e+04,1.494900000000000000e+04,1.494900000000000000e+04,1.494900000000000000e+04,1.494900000000000000e+04,1.494900000000000000e+04
1.629600000000000000e+04,-1.000000000000000000e+00,1.629400000000000000e+04,1.629400000000000000e+04,1.629300000000000000e+04,1.629300000000000000e+04,1.629300000000000000e+04,1.629300000000000000e+04,1.629400000000000000e+04,1.629500000000000000e+04,1.629300000000000000e+04,1.629300000000000000e+04,1.629300000000000000e+04,1.629300000000000000e+04,1.629300000000000000e+04,1.629300000000000000e+04,1.629400000000000000e+04,1.629500000000000000e+04,1.629600000000000000e+04,1.629300000000000000e+04,1.629400000000000000e+04,1.629400000000000000e+04,1.629300000000000000e+04,1.629300000000000000e+04
1.687200000000000000e+04,1.687200000000000000e+04,-1.000000000000000000e+00,1.687100000000000000e+04,1.686900000000000000e+04,1.686900000000000000e+04,1.686900000000000000e+04,1.686900000000000000e+04,1.687000000000000000e+04,1.687200000000000000e+04,1.687200000000000000e+04,1.686900000000000000e+04,1.687200000000000000e+04,1.687200000000000000e+04,1.687200000000000000e+04,1.687200000000000000e+04,1.687200000000000000e+04,1.687200000000000000e+04,1.687200000000000000e+04,1.686900000000000000e+04,1.686900000000000000e+04,1.686900000000000000e+04,1.686900000000000000e+04,1.687000000000000000e+04
1.696700000000000000e+04,1.696700000000000000e+04,1.696700000000000000e+04,-1.000000000000000000e+00,1.696500000000000000e+04,1.696500000000000000e+04,1.696500000000000000e+04,1.696500000000000000e+04,1.696500000000000000e+04,1.696700000000000000e+04,1.696700000000000000e+04,1.696500000000000000e+04,1.696700000000000000e+04,1.696700000000000000e+04,1.696700000000000000e+04,1.696700000000000000e+04,1.696700000000000000e+04,1.696700000000000000e+04,1.696700000000000000e+04,1.696500000000000000e+04,1.696500000000000000e+04,1.696500000000000000e+04,1.696500000000000000e+04,1.696500000000000000e+04
1.706400000000000000e+04,1.706400000000000000e+04,1.706200000000000000e+04,1.706400000000000000e+04,-1.000000000000000000e+00,1.706400000000000000e+04,1.706400000000000000e+04,1.706300000000000000e+04,1.706400000000000000e+04,1.706400000000000000e+04,1.706400000000000000e+04,1.706200000000000000e+04,1.706200000000000000e+04,1.706300000000000000e+04,1.706400000000000000e+04,1.706400000000000000e+04,1.706400000000000000e+04,1.706400000000000000e+04,1.706400000000000000e+04,1.706200000000000000e+04,1.706200000000000000e+04,1.706200000000000000e+04,1.706200000000000000e+04,1.706100000000000000e+04
1.716000000000000000e+04,1.716000000000000000e+04,1.715700000000000000e+04,1.715700000000000000e+04,1.715900000000000000e+04,-1.000000000000000000e+00,1.715700000000000000e+04,1.716000000000000000e+04,1.715800000000000000e+04,1.716000000000000000e+04,1.715800000000000000e+04,1.715900000000000000e+04,1.715700000000000000e+04,1.715700000000000000e+04,1.715900000000000000e+04,1.715800000000000000e+04,1.716000000000000000e+04,1.716000000000000000e+04,1.716000000000000000e+04,1.715700000000000000e+04,1.715700000000000000e+04,1.715700000000000000e+04,1.715700000000000000e+04,1.715700000000000000e+04
1.744800000000000000e+04,1.744800000000000000e+04,1.744500000000000000e+04,1.744500000000000000e+04,1.744800000000000000e+04,1.744500000000000000e+04,-1.000000000000000000e+00,1.744800000000000000e+04,1.744600000000000000e+04,1.744800000000000000e+04,1.744500000000000000e+04,1.744500000000000000e+04,1.744500000000000000e+04,1.744500000000000000e+04,1.744600000000000000e+04,1.744600000000000000e+04,1.744600000000000000e+04,1.744800000000000000e+04,1.744700000000000000e+04,1.744500000000000000e+04,1.744500000000000000e+04,1.744500000000000000e+04,1.744500000000000000e+04,1.744500000000000000e+04
1.754300000000000000e+04,1.754300000000000000e+04,1.754100000000000000e+04,1.754100000000000000e+04,1.754100000000000000e+04,1.754400000000000000e+04,1.754400000000000000e+04,-1.000000000000000000e+00,1.754100000000000000e+04,1.754300000000000000e+04,1.754100000000000000e+04,1.754400000000000000e+04,1.754100000000000000e+04,1.754100000000000000e+04,1.754200000000000000e+04,1.754200000000000000e+04,1.754200000000000000e+04,1.754300000000000000e+04,1.754300000000000000e+04,1.754100000000000000e+04,1.754100000000000000e+04,1.754100000000000000e+04,1.754100000000000000e+04,1.754100000000000000e+04
1.764000000000000000e+04,1.764000000000000000e+04,1.763700000000000000e+04,1.763700000000000000e+04,1.763700000000000000e+04,1.763700000000000000e+04,1.763700000000000000e+04,1.763700000000000000e+04,-1.000000000000000000e+00,1.764000000000000000e+04,1.763700000000000000e+04,1.763700000000000000e+04,1.763700000000000000e+04,1.763700000000000000e+04,1.764000000000000000e+04,1.763800000000000000e+04,1.764000000000000000e+04,1.764000000000000000e+04,1.764000000000000000e+04,1.763900000000000000e+04,1.763700000000000000e+04,1.763900000000000000e+04,1.763700000000000000e+04,1.763900000000000000e+04
1.773600000000000000e+04,1.773500000000000000e+04,1.773400000000000000e+04,1.773400000000000000e+04,1.773300000000000000e+04,1.773300000000000000e+04,1.773300000000000000e+04,1.773300000000000000e+04,1.773400000000000000e+04,-1.000000000000000000e+00,1.773300000000000000e+04,1.773300000000000000e+04,1.773300000000000000e+04,1.773300000000000000e+04,1.773300000000000000e+04,1.773300000000000000e+04,1.773600000000000000e+04,1.773600000000000000e+04,1.773600000000000000e+04,1.773300000000000000e+04,1.773500000000000000e+04,1.773500000000000000e+04,1.773300000000000000e+04,1.773300000000000000e+04
1.783200000000000000e+04,1.783100000000000000e+04,1.783200000000000000e+04,1.783100000000000000e+04,1.782900000000000000e+04,1.782900000000000000e+04,1.782900000000000000e+04,1.782900000000000000e+04,1.782900000000000000e+04,1.783000000000000000e+04,-1.000000000000000000e+00,1.782900000000000000e+04,1.783200000000000000e+04,1.783000000000000000e+04,1.783200000000000000e+04,1.783200000000000000e+04,1.783000000000000000e+04,1.783100000000000000e+04,1.783000000000000000e+04,1.782900000000000000e+04,1.782900000000000000e+04,1.782900000000000000e+04,1.782900000000000000e+04,1.782900000000000000e+04
1.812000000000000000e+04,1.812000000000000000e+04,1.811700000000000000e+04,1.811700000000000000e+04,1.811700000000000000e+04,1.811900000000000000e+04,1.811700000000000000e+04,1.812000000000000000e+04,1.811700000000000000e+04,1.812000000000000000e+04,1.811700000000000000e+04,-1.000000000000000000e+00,1.811700000000000000e+04,1.811700000000000000e+04,1.811800000000000000e+04,1.811800000000000000e+04,1.811900000000000000e+04,1.812000000000000000e+04,1.812000000000000000e+04,1.811700000000000000e+04,1.811700000000000000e+04,1.811700000000000000e+04,1.811700000000000000e+04,1.811700000000000000e+04
1.821600000000000000e+04,1.821600000000000000e+04,1.821600000000000000e+04,1.821500000000000000e+04,1.821300000000000000e+04,1.821300000000000000e+04,1.821300000000000000e+04,1.821300000000000000e+04,1.821300000000000000e+04,1.821600000000000000e+04,1.821600000000000000e+04,1.821300000000000000e+04,-1.000000000000000000e+00,1.821600000000000000e+04,1.821600000000000000e+04,1.821600000000000000e+04,1.821600000000000000e+04,1.821600000000000000e+04,1.821600000000000000e+04,1.821300000000000000e+04,1.821300000000000000e+04,1.821300000000000000e+04,1.821300000000000000e+04,1.821400000000000000e+04
1.831200000000000000e+04,1.831100000000000000e+04,1.831200000000000000e+04,1.831100000000000000e+04,1.830900000000000000e+04,1.830900000000000000e+04,1.830900000000000000e+04,1.830900000000000000e+04,1.830900000000000000e+04,1.831100000000000000e+04,1.831000000000000000e+04,1.830900000000000000e+04,1.831200000000000000e+04,-1.000000000000000000e+00,1.831200000000000000e+04,1.831000000000000000e+04,1.831000000000000000e+04,1.831100000000000000e+04,1.831100000000000000e+04,1.830900000000000000e+04,1.830900000000000000e+04,1.830900000000000000e+04,1.830900000000000000e+04,1.830900000000000000e+04
1.840800000000000000e+04,1.840600000000000000e+04,1.840700000000000000e+04,1.840700000000000000e+04,1.840500000000000000e+04,1.840500000000000000e+04,1.840500000000000000e+04,1.840500000000000000e+04,1.840800000000000000e+04,1.840600000000000000e+04,1.840800000000000000e+04,1.840500000000000000e+04,1.840700000000000000e+04,1.840700000000000000e+04,-1.000000000000000000e+00,1.840800000000000000e+04,1.840500000000000000e+04,1.840600000000000000e+04,1.840500000000000000e+04,1.840500000000000000e+04,1.840800000000000000e+04,1.840800000000000000e+04,1.840500000000000000e+04,1.840500000000000000e+04
1.850400000000000000e+04,1.850300000000000000e+04,1.850400000000000000e+04,1.850300000000000000e+04,1.850100000000000000e+04,1.850100000000000000e+04,1.850100000000000000e+04,1.850100000000000000e+04,1.850200000000000000e+04,1.850200000000000000e+04,1.850400000000000000e+04,1.850100000000000000e+04,1.850400000000000000e+04,1.850200000000000000e+04,1.850400000000000000e+04,-1.000000000000000000e+00,1.850200000000000000e+04,1.850200000000000000e+04,1.850200000000000000e+04,1.850100000000000000e+04,1.850400000000000000e+04,1.850200000000000000e+04,1.850100000000000000e+04,1.850100000000000000e+04
1.898400000000000000e+04,1.898200000000000000e+04,1.898200000000000000e+04,1.898300000000000000e+04,1.898100000000000000e+04,1.898100000000000000e+04,1.898100000000000000e+04,1.898100000000000000e+04,1.898300000000000000e+04,1.898400000000000000e+04,1.898100000000000000e+04,1.898100000000000000e+04,1.898200000000000000e+04,1.898100000000000000e+04,1.898100000000000000e+04,1.898100000000000000e+04,-1.000000000000000000e+00,1.898400000000000000e+04,1.898400000000000000e+04,1.898100000000000000e+04,1.898300000000000000e+04,1.898300000000000000e+04,1.898100000000000000e+04,1.898100000000000000e+04
1.908000000000000000e+04,1.907900000000000000e+04,1.907800000000000000e+04,1.907800000000000000e+04,1.907700000000000000e+04,1.907700000000000000e+04,1.907700000000000000e+04,1.907700000000000000e+04,1.907800000000000000e+04,1.908000000000000000e+04,1.907700000000000000e+04,1.907700000000000000e+04,1.907800000000000000e+04,1.907700000000000000e+04,1.907700000000000000e+04,1.907700000000000000e+04,1.908000000000000000e+04,-1.000000000000000000e+00,1.908000000000000000e+04,1.907700000000000000e+04,1.907800000000000000e+04,1.907800000000000000e+04,1.907700000000000000e+04,1.907700000000000000e+04
1.917600000000000000e+04,1.917600000000000000e+04,1.917400000000000000e+04,1.917400000000000000e+04,1.917300000000000000e+04,1.917300000000000000e+04,1.917300000000000000e+04,1.917300000000000000e+04,1.917400000000000000e+04,1.917600000000000000e+04,1.917300000000000000e+04,1.917300000000000000e+04,1.917400000000000000e+04,1.917300000000000000e+04,1.917300000000000000e+04,1.917300000000000000e+04,1.917600000000000000e+04,1.917600000000000000e+04,-1.000000000000000000e+00,1.917300000000000000e+04,1.917400000000000000e+04,1.917400000000000000e+04,1.917300000000000000e+04,1.917300000000000000e+04
