7.432469307033574069e+01,4.666990464960054652e+01,6.104424624811288425e+01,4.985579204066139170e+01,5.674786339590013995e+01,4.501199840042411182e+01,5.329915571563456922e+01,9.509574122955348230e+01,6.055344746580974657e+01,5.269535083859549474e+01,nan,3.984570240317838596e+01,5.468162396998255304e+01,1.909823028450555285e+02,4.145424465600585791e+02,1.819446069549786955e+02,4.741847741123672790e+02,1.058685977993511216e+02,7.531586818192273824e+01,4.147423296457653237e+02,4.865363295787857965e+02,3.246531687816981844e+02,7.016617988746444325e+02,7.955088937277829473e+02,7.834201937657716144e+02,4.663137141453147478e+02,5.492037873139637441e+02,1.098347850182323668e+02,2.630847772106928915e+02,4.553908211635393286e+02,1.937156679259815917e+02,3.785065389131228812e+02,2.049542387949170461e+02,2.739544487684104865e+02,1.924910387524587350e+02,1.970705457443972364e+02,1.255031473708942684e+02,1.541827487107363481e+02,6.839532147743183543e+01,3.541649333290941968e+02,8.910488202114979117e+01,1.731052858811547708e+02,2.106048432491453468e+02,9.052646022022682359e+01,1.295086097524188631e+02,6.578753681359914651e+01
5.812400536780889837e+01,6.106521104523917387e+01,4.761008296572109799e+01,5.107641334314938319e+01,5.194304573281878135e+01,4.670760109446616326e+01,3.892145937654169785e+01,7.466511903157652341e+01,4.519291979943522364e+01,5.724753269787764509e+01,3.984570240317838596e+01,nan,5.307504121527032481e+01,1.705637710652528369e+02,3.978439895235309791e+02,1.669203402824213924e+02,4.543327415012057031e+02,9.486327002587800905e+01,7.363912003820264829e+01,4.309786073577205912e+02,5.066343849365111396e+02,3.412379814733446892e+02,7.219698608667806639e+02,8.163633504757558512e+02,8.028722438844185945e+02,4.853482049003530392e+02,5.653879376145193874e+02,1.271553380711936114e+02,2.439390087706296981e+02,4.759268851409794934e+02,2.033251583056131437e+02,3.958704838706836426e+02,2.250439956985996730e+02,2.922765813403528909e+02,1.757621119581907010e+02,1.831803482909588467e+02,1.384491242297854114e+02,1.713289234192533286e+02,6.699014852944478093e+01,3.749318871475171591e+02,1.004804458588767204e+02,1.925662483406763954e+02,2.276671254265673383e+02,1.001263202160004084e+02,1.499199786552956368e+02,6.909587541962388002e+01
5.512313488908601045e+01,5.956240424963607438e+01,4.880327857838652506e+01,6.382225317240723683e+01,5.119374961848604499e+01,4.723219241154999537e+01,5.499963636243227683e+01,7.531905469401304742e+01,5.107954580846882209e+01,7.046814883335942170e+01,5.468162396998255304e+01,5.307504121527032481e+01,nan,1.731353227969459283e+02,4.024465181859594622e+02,1.647927182857281991e+02,4.579703047141803154e+02,8.733109411888436568e+01,5.128898517228203247e+01,4.251700836136025146e+02,4.961204692410939288e+02,3.340835823562726432e+02,7.133083484721063314e+02,8.069277043205271411e+02,7.923057995496448029e+02,4.765811578314896906e+02,5.524874659211731114e+02,1.195652123320097360e+02,2.504233215976484246e+02,4.649125509168351300e+02,1.971233116604807662e+02,3.900562010787752456e+02,2.207344105480819110e+02,2.868733518471200910e+02,1.919979166553640653e+02,1.931730830110747661e+02,1.467465842873373845e+02,1.707545607004055910e+02,8.654709700503920544e+01,3.726817408996614631e+02,9.769257904263473336e+01,1.899637860224880797e+02,2.291130725209784771e+02,8.615799440560589062e+01,1.494796307193593350e+02,7.793125175437808139e+01
1.335221329967362465e+02,2.070903184603287457e+02,1.480988858837132511e+02,1.589877982739651543e+02,1.888910797258644152e+02,1.682279406044077632e+02,1.603476223709029398e+02,1.086653578653279055e+02,1.649363513601527416e+02,1.983395069067257452e+02,1.909823028450555285e+02,1.705637710652528369e+02,1.731353227969459283e+02,nan,2.609180714323796337e+02,7.035907901615578908e+01,2.924434988164373976e+02,1.256840483116259293e+02,1.584989589871226769e+02,5.911939106587600463e+02,6.650483290709024686e+02,4.996121695875744422e+02,8.795696220311348270e+02,9.792212415996688151e+02,9.643980091227880393e+02,6.434188682343753953e+02,7.235025915641226675e+02,2.684643738003225053e+02,9.393955503409772234e+01,6.288324419111971793e+02,3.482984926754604089e+02,5.540314792500473686e+02,3.804435306323429131e+02,4.505411856867300457e+02,1.158599154150967507e+02,1.110999549955087389e+02,2.971714656557770127e+02,3.276783789022446740e+02,1.888915032499030815e+02,5.427220282980971433e+02,2.584241474785137598e+02,3.505152778410694623e+02,3.849409305335064460e+02,2.334040273859963008e+02,3.074095639371025186e+02,2.142454666964885917e+02
3.632464727977408643e+02,4.405935995903714115e+02,3.832697222583603889e+02,3.777207434070812724e+02,4.243308143418348095e+02,3.944350897169214818e+02,3.926967277683849034e+02,3.421536496955730513e+02,3.943557784539269733e+02,4.133815670781675067e+02,4.145424465600585791e+02,3.978439895235309791e+02,4.024465181859594622e+02,2.609180714323796337e+02,nan,2.490532473187178653e+02,1.605206528768128749e+02,3.326295236445398018e+02,3.820649159501493841e+02,8.113421966100380587e+02,8.890769145580148916e+02,7.156658438126013380e+02,1.103083967792116027e+03,1.214244588211130122e+03,1.190325400888345484e+03,8.662046871265409891e+02,9.252306090915953973e+02,4.971438423635499930e+02,1.946742920880941767e+02,8.517280317096532372e+02,5.432506603769563753e+02,7.726902613596251967e+02,6.087176028340282983e+02,6.703316194242969459e+02,2.523876383660602301e+02,2.287300592401481083e+02,5.270257678709884885e+02,5.559952517782752466e+02,4.168378101852071040e+02,7.841757966170639520e+02,4.873150931378997370e+02,5.808030302951216299e+02,6.172435499865530346e+02,4.688902643476296248e+02,5.294386461149196066e+02,4.458810603737261431e+02
1.302944357983036241e+02,2.055929959896488981e+02,1.507140338521954277e+02,1.517624459476099616e+02,1.895936707804305001e+02,1.598319117072821882e+02,1.603246705906358613e+02,1.083734284776351160e+02,1.659816857367135583e+02,1.903529353595648104e+02,1.819446069549786955e+02,1.669203402824213924e+02,1.647927182857281991e+02,7.035907901615578908e+01,2.490532473187178653e+02,nan,3.106187373614130820e+02,1.074444972997463594e+02,1.480237818730270476e+02,5.847629263214304274e+02,6.655437476229501499e+02,4.930488008300997649e+02,8.704967777079953066e+02,9.859531023329650452e+02,9.650124973284112002e+02,6.352042821014366609e+02,7.120432571129373400e+02,2.630768708951902681e+02,1.142180371044983929e+02,6.182321893916558793e+02,3.277601562118244942e+02,5.449314085277150070e+02,3.716686696508131718e+02,4.401516102435681432e+02,9.260669522229484585e+01,7.739870799953325786e+01,2.992954393237588988e+02,3.294975568953512948e+02,1.966397721723367056e+02,5.497945798204957555e+02,2.533689799482312139e+02,3.486235792369765250e+02,3.872177681873548636e+02,2.340728091855229138e+02,3.027249576760895593e+02,2.169862668465421223e+02
4.162064872151810846e+02,4.933714219530736500e+02,4.334687993385448976e+02,4.381796891687251332e+02,4.736727984590219762e+02,4.521129062524071287e+02,4.418419626970761556e+02,3.928507095577096493e+02,4.474208756864132397e+02,4.838022736614627206e+02,4.741847741123672790e+02,4.543327415012057031e+02,4.579703047141803154e+02,2.924434988164373976e+02,1.605206528768128749e+02,3.106187373614130820e+02,nan,3.985838933022749302e+02,4.425113783847768332e+02,8.847159092047522790e+02,9.588345425567414395e+02,7.907367703603985092e+02,1.169993162373182031e+03,1.279797546489287015e+03,1.261849816737320680e+03,9.358138276388181112e+02,1.022504767715049979e+03,5.565015004472033979e+02,2.153776218644825633e+02,9.192731911678947654e+02,6.255389995835588479e+02,8.456668847720118265e+02,6.702367342961737222e+02,7.414349330858408393e+02,3.375374349609328988e+02,3.073650598229975799e+02,5.893238159110810557e+02,6.186175555219896296e+02,4.708390807908830880e+02,8.465182337079357922e+02,5.454647926310182129e+02,6.423214148695398080e+02,6.782338239869815197e+02,5.182675756788152057e+02,5.976203477124885239e+02,4.989356671956719538e+02
5.994664294188376630e+01,1.234581710540082753e+02,7.943903322673138234e+01,8.649624269296155887e+01,1.117590264810878153e+02,8.360669829625692273e+01,9.725677354301825517e+01,5.159069683580986521e+01,9.891006015565780274e+01,1.001758453919743346e+02,1.058685977993511216e+02,9.486327002587800905e+01,8.733109411888436568e+01,1.256840483116259293e+02,3.326295236445398018e+02,1.074444972997463594e+02,3.985838933022749302e+02,nan,6.062870607228353492e+01,4.864499974303603835e+02,5.589961001652882260e+02,3.965475003073398739e+02,7.777662373747015181e+02,8.758504895243286228e+02,8.607446078832042531e+02,5.429880293339800801e+02,6.109464133620896291e+02,1.875893387162523993e+02,1.951467140384282288e+02,5.293940687238571172e+02,2.423452083289548682e+02,4.556509190158545834e+02,2.878216114192944701e+02,3.522063031803943431e+02,1.311066741245520006e+02,1.281417964600392736e+02,2.044332653948265772e+02,2.322829309269179987e+02,1.282204351888013321e+02,4.430586417168642583e+02,1.664461474471195856e+02,2.544622565332549300e+02,2.878819202381554305e+02,1.487236363191807698e+02,2.090152147572313197e+02,1.346515503067172403e+02
5.219042057697361514e+01,7.609678048381356064e+01,5.499236310616986856e+01,7.408859561361516910e+01,6.854254153443379494e+01,4.834542377516721245e+01,7.333212120211202034e+01,6.363269599818897859e+01,9.014743479436629059e+01,7.413069539668379093e+01,7.531586818192273824e+01,7.363912003820264829e+01,5.128898517228203247e+01,1.584989589871226769e+02,3.820649159501493841e+02,1.480237818730270476e+02,4.425113783847768332e+02,6.062870607228353492e+01,nan,4.555515338575862643e+02,5.375800591539787092e+02,3.700198913571988442e+02,7.339337299783985600e+02,8.511469908306083880e+02,8.318312328832114417e+02,5.020266128404001620e+02,5.795101379613669224e+02,1.499882662077760642e+02,2.362964240101922258e+02,4.799041570980564870e+02,2.101058780710341125e+02,4.128839062012522731e+02,2.390822452630060582e+02,3.073411134228538231e+02,1.589560945670216654e+02,1.736308728308462719e+02,1.733477429908055569e+02,1.979098784800795272e+02,1.202929756885172594e+02,4.212355160714728868e+02,1.202357683886281592e+02,2.184230757039833009e+02,2.570696403700752057e+02,9.652522986249604742e+01,1.741286880442165454e+02,9.420573230964724587e+01
4.582305096782619671e+02,3.900541500868837375e+02,4.404205263154744898e+02,4.508596233862589884e+02,4.033335096418362582e+02,4.343368278191479135e+02,4.425580187952764959e+02,4.881329327140306873e+02,4.333299897306938533e+02,4.106868393313851016e+02,4.147423296457653237e+02,4.309786073577205912e+02,4.251700836136025146e+02,5.911939106587600463e+02,8.113421966100380587e+02,5.847629263214304274e+02,8.847159092047522790e+02,4.864499974303603835e+02,4.555515338575862643e+02,nan,1.221474518768172715e+02,1.091450411150014475e+02,3.084817012401156830e+02,3.803314344095152251e+02,3.857325498321349073e+02,7.872890193568147765e+01,2.810895942577932942e+02,3.375800941998828080e+02,6.660856401394696604e+02,1.374598123089250521e+02,2.952888755100605636e+02,9.022283524696214840e+01,2.288877454124720430e+02,1.557500561797660907e+02,5.765397471120264754e+02,5.974811126721912160e+02,3.060232670892933697e+02,2.836344125807135015e+02,4.161342091200823461e+02,2.067311297313673037e+02,3.405677612458302974e+02,2.534592669444183741e+02,2.239974999860220919e+02,3.549868729967276408e+02,2.982085176516720821e+02,3.845783145212571981e+02
5.277908676739313023e+02,4.576020978972888429e+02,5.064090046592775138e+02,5.204805471869237863e+02,4.709622490179014562e+02,5.027947493759270401e+02,5.098079638452069275e+02,5.579149756011220234e+02,5.011704699999845616e+02,4.860956284518542816e+02,4.865363295787857965e+02,5.066343849365111396e+02,4.961204692410939288e+02,6.650483290709024686e+02,8.890769145580148916e+02,6.655437476229501499e+02,9.588345425567414395e+02,5.589961001652882260e+02,5.375800591539787092e+02,1.221474518768172715e+02,nan,1.924931167600518336e+02,2.601707131865450151e+02,3.221276765507632831e+02,3.290796863982897094e+02,1.088147048886344095e+02,2.807398796038919500e+02,4.085378807405841712e+02,7.359685862861307442e+02,1.745403105302276856e+02,3.937997460639163592e+02,1.844520533905657373e+02,3.127549839730783106e+02,2.530789600105167949e+02,6.561318160247989226e+02,6.794165732450155701e+02,3.795810321920712340e+02,3.563454503708515517e+02,4.770403756496840515e+02,2.140859640424720567e+02,4.210892541967778584e+02,3.232586580433646759e+02,2.990999832831857361e+02,4.201780574946796492e+02,3.787814145387807230e+02,4.465664564205549709e+02
3.663617884004835332e+02,3.052115332027833574e+02,3.498100055744548627e+02,3.590993177381450323e+02,3.153753319459204363e+02,3.456206012378312948e+02,3.500413689837266134e+02,3.967586672021117806e+02,3.436619268990959881e+02,3.235836831485813150e+02,3.246531687816981844e+02,3.412379814733446892e+02,3.340835823562726432e+02,4.996121695875744422e+02,7.156658438126013380e+02,4.930488008300997649e+02,7.907367703603985092e+02,3.965475003073398739e+02,3.700198913571988442e+02,1.091450411150014475e+02,1.924931167600518336e+02,nan,4.074765269313072054e+02,4.757439647541515910e+02,4.822057652081689980e+02,1.714820107183404332e+02,3.293880386413727024e+02,2.497698140288335935e+02,5.707423937294352072e+02,1.982705222669320051e+02,2.256999778466722830e+02,1.192644121270255226e+02,1.586286228900576987e+02,1.014715723737458006e+02,4.824003316748494967e+02,5.039882538313767668e+02,2.248142344247794142e+02,2.058842393190891471e+02,3.255375861555789925e+02,1.890164014047558965e+02,2.569940077122274147e+02,1.772483004149785017e+02,1.567954080960336398e+02,2.724801644156742668e+02,2.157235267651356594e+02,2.988623763540589948e+02
7.502991403433671849e+02,6.797767868940522931e+02,7.336224642143937444e+02,7.389986738824368331e+02,6.946682661529914640e+02,7.230162377153105808e+02,7.315242169607234928e+02,7.798149524085843041e+02,7.260674348846662269e+02,6.990106150839216070e+02,7.016617988746444325e+02,7.219698608667806639e+02,7.133083484721063314e+02,8.795696220311348270e+02,1.103083967792116027e+03,8.704967777079953066e+02,1.169993162373182031e+03,7.777662373747015181e+02,7.339337299783985600e+02,3.084817012401156830e+02,2.601707131865450151e+02,4.074765269313072054e+02,nan,1.939393719696947187e+02,1.924328454292475783e+02,2.449728148182890095e+02,3.813374358753602564e+02,6.201576573743158178e+02,9.574324832592587882e+02,2.642980136134525537e+02,5.799903447472221387e+02,3.455782400556904577e+02,5.044425041568214851e+02,4.379682180250038641e+02,8.716491037108922910e+02,8.883386741553049433e+02,5.930398974773958116e+02,5.646533804025252721e+02,7.071140219229156401e+02,4.439100809848828249e+02,6.286751784506889180e+02,5.363828483462162922e+02,5.065934859431154109e+02,6.403024285445065971e+02,5.856379769106549702e+02,6.714755096055235981e+02
8.386873553357002038e+02,7.640293188091638967e+02,8.162712294329624001e+02,8.303158916942384167e+02,7.787458635524183137e+02,8.116756002246220305e+02,8.194510357550369690e+02,8.713459932770676915e+02,8.141524181625950405e+02,7.937888888111234564e+02,7.955088937277829473e+02,8.163633504757558512e+02,8.069277043205271411e+02,9.792212415996688151e+02,1.214244588211130122e+03,9.859531023329650452e+02,1.279797546489287015e+03,8.758504895243286228e+02,8.511469908306083880e+02,3.803314344095152251e+02,3.221276765507632831e+02,4.757439647541515910e+02,1.939393719696947187e+02,nan,1.167910955509885582e+02,3.617727463477511378e+02,4.550062856708636332e+02,7.080839498251607438e+02,1.056250349112368440e+03,3.789782051780737220e+02,7.012114089203178082e+02,4.636567696044180593e+02,6.015180795287928959e+02,5.499217398866783242e+02,9.732128235899878064e+02,9.982587239789106661e+02,6.869954293879991383e+02,6.604069048700209805e+02,7.865594955246589279e+02,4.640703394960714832e+02,7.289821945699293337e+02,6.228584429868419647e+02,5.882785734667012321e+02,7.234852313627430931e+02,6.879331362857822114e+02,7.480431003625334370e+02
8.248266727016041386e+02,7.529784060648694322e+02,8.047443320707478733e+02,8.176199606174001246e+02,7.660319575579065940e+02,7.995135521052803824e+02,8.059989081878464958e+02,8.568697450604748838e+02,8.012611060072739519e+02,7.804465388481161199e+02,7.834201937657716144e+02,8.028722438844185945e+02,7.923057995496448029e+02,9.643980091227880393e+02,1.190325400888345484e+03,9.650124973284112002e+02,1.261849816737320680e+03,8.607446078832042531e+02,8.318312328832114417e+02,3.857325498321349073e+02,3.290796863982897094e+02,4.822057652081689980e+02,1.924328454292475783e+02,1.167910955509885582e+02,nan,3.395578301261808178e+02,3.934184540664097653e+02,6.994287955181730467e+02,1.040074305037869408e+03,3.618278043489727338e+02,6.685892012289750710e+02,4.292475276574318741e+02,5.913995603650756721e+02,5.312353903873391801e+02,9.503363615057600100e+02,9.755118451356694322e+02,6.729303084272593196e+02,6.473153172913498565e+02,7.754747707050156578e+02,4.619154901061442047e+02,7.129499281155724475e+02,6.103251592389108282e+02,5.797192423923821707e+02,7.112335200199842120e+02,6.723802495612123948e+02,7.380393485445041506e+02
