2.772992607274500187e+02,2.216162448919277210e+02,2.901020510096302019e+02,2.533111920148733134e+02,2.115587861565151968e+02,2.640572665161813575e+02,2.812651418146314199e+02,2.529550157636510619e+02,1.708037470314894790e+02,3.556553387761876479e+02,nan,1.049868563201801095e+02,2.284108578855211533e+02,1.674811034117366830e+02,1.738192164290214237e+02,2.275008571412204788e+02,1.252581334684077348e+02,2.386552325007561706e+02,1.589475385151280022e+02,2.286310565080779043e+02,2.482721087838683616e+02,1.779474079608994259e+02,3.283939098095274858e+02,2.264120138154937649e+02,7.373314044579998381e+02,6.830782092849980245e+02,7.399329699371432980e+02,8.168054848003836241e+02,9.554028260372739396e+02,1.704855559864240149e+03,1.920274480380347995e+03,1.463480836909044910e+03,1.474935225696368434e+03,7.405967323719620481e+02,6.134238339027976963e+02,2.565094930016932153e+02,3.664039301099346062e+02,4.123571267724051381e+02
2.509403116281296775e+02,1.800177768999102170e+02,2.439921310206227361e+02,2.082479291613583428e+02,1.560958679786103573e+02,2.971200430802194319e+02,3.168340890750205290e+02,2.940337395606237010e+02,1.236284756841599943e+02,3.828787797723917947e+02,1.049868563201801095e+02,nan,1.947088082239465905e+02,1.720372052783806396e+02,1.746644783578053080e+02,1.743825679361865753e+02,1.021794499887351861e+02,1.933188040517799493e+02,1.112668863588626209e+02,2.463824669086507413e+02,2.869413877432390336e+02,2.070702296323679263e+02,3.633103356636057697e+02,2.479687077031857427e+02,6.718786795248141743e+02,6.230155054250307103e+02,6.778444659359590787e+02,7.544567316950614213e+02,8.905948573846632144e+02,1.641343985884740732e+03,1.856474551401120380e+03,1.402322074275379464e+03,1.413749454464969631e+03,6.749498351729498609e+02,5.527166362612845205e+02,1.925546156289633757e+02,2.968848935193731791e+02,3.618753376509826580e+02
2.583990712057612882e+02,1.475902435800422836e+02,1.634737899480786609e+02,1.283788144515470151e+02,1.396515664072664435e+02,4.443317679392474133e+02,4.821531706833333146e+02,4.509112551267754156e+02,2.679376046769186814e+02,5.344987932633830496e+02,2.284108578855211533e+02,1.947088082239465905e+02,nan,3.323181608037771753e+02,3.206555784638723026e+02,1.161226937338642813e+02,2.250425737499229513e+02,1.966572653120140330e+02,2.220363934133570751e+02,4.216020872813291476e+02,4.585313947811929438e+02,3.719425762130707085e+02,5.424365769378034656e+02,4.262348648339336705e+02,5.302796243492969097e+02,4.768058724470662924e+02,5.264466544674741044e+02,6.076015799847748440e+02,7.372551254484377523e+02,1.486104222455478066e+03,1.699426726869978211e+03,1.243148518882596818e+03,1.255140788915730354e+03,5.265384316457797240e+02,4.105450036232224988e+02,1.928327772968508214e+02,2.068324926117630298e+02,2.161136737923113742e+02
3.370773205067481513e+02,3.100820536567649697e+02,3.543930021882345045e+02,3.390723816532570254e+02,2.981677380267434501e+02,2.169040340795590396e+02,2.037256979372404544e+02,1.875087197972682986e+02,1.479827016917779758e+02,2.872582113709221971e+02,1.674811034117366830e+02,1.720372052783806396e+02,3.323181608037771753e+02,nan,1.094012796999422079e+02,3.209912148330606101e+02,1.561271276878075014e+02,3.183504986645899066e+02,2.180293558216425254e+02,1.412113309901441482e+02,1.786272095734672689e+02,1.256585850629688537e+02,2.372239448285435230e+02,1.671976076383571126e+02,8.211478794955265812e+02,7.727408880084136626e+02,8.295851493367050580e+02,9.086484028489875300e+02,1.048299117618630362e+03,1.797123746434841905e+03,2.011557486128594064e+03,1.558981667627940624e+03,1.570098697534646817e+03,8.241564899944654599e+02,7.109226680870411883e+02,3.159488566208361817e+02,4.559192911031456106e+02,5.128539753184843448e+02
3.684297490702944629e+02,2.678975923744194461e+02,3.590338145634641478e+02,3.098665519219717339e+02,2.585368058903738984e+02,2.046120231071036812e+02,2.426747617697296278e+02,1.971427908902798265e+02,1.202450830595152809e+02,2.724892658436294823e+02,1.738192164290214237e+02,1.746644783578053080e+02,3.206555784638723026e+02,1.094012796999422079e+02,nan,3.103265376985999069e+02,1.548764669019176665e+02,2.646479926241578369e+02,2.029261934793040041e+02,1.555377767617879670e+02,2.140534512686012079e+02,1.659464974020410750e+02,3.053016868607312517e+02,2.037296247480331317e+02,7.804483839434859647e+02,7.108552595289660303e+02,7.859158224644602342e+02,8.441856667818984761e+02,9.973017998579904315e+02,1.734458393850936318e+03,1.953058155816162525e+03,1.500886084951154089e+03,1.511291897682247964e+03,7.704575264088172162e+02,6.561079179525282825e+02,2.765576974159195061e+02,4.019058596238728001e+02,4.609701074907324028e+02
2.262971497831781562e+02,1.541256630155454843e+02,1.702440601019795849e+02,1.222875300265606171e+02,1.173664347247599551e+02,4.366237739748225408e+02,4.770392017434368768e+02,4.499256827521651303e+02,2.455609089411423440e+02,5.178463092462823170e+02,2.275008571412204788e+02,1.743825679361865753e+02,1.161226937338642813e+02,3.209912148330606101e+02,3.103265376985999069e+02,nan,2.136644097644691840e+02,1.821313811510664493e+02,1.925367497388421612e+02,4.004809109058641070e+02,4.481273033413585267e+02,3.751707877753567573e+02,5.342772314070690527e+02,4.130251324072105490e+02,5.443266666258264195e+02,5.093297556593293507e+02,5.560674779197180442e+02,6.355342949046765852e+02,7.645622015245016883e+02,1.518742795867683071e+03,1.731602448600719072e+03,1.277371426015163934e+03,1.290481646518086336e+03,5.532902312529978417e+02,4.391715837801923499e+02,1.646917119955118380e+02,2.070559344718347177e+02,2.552385550813740167e+02
2.646779174771157841e+02,1.887885589753915383e+02,2.644877312845133588e+02,2.188541066555256975e+02,1.811487786323798161e+02,2.805714169333548398e+02,3.169608177677455387e+02,2.827816118491286375e+02,1.239793531197713463e+02,3.662873189178297935e+02,1.252581334684077348e+02,1.021794499887351861e+02,2.250425737499229513e+02,1.561271276878075014e+02,1.548764669019176665e+02,2.136644097644691840e+02,nan,2.015813483435220803e+02,1.296129623147277528e+02,2.247263224457994397e+02,2.852098175028468177e+02,2.147199105812041751e+02,3.681480137118554694e+02,2.421216223306234667e+02,6.717339949712286398e+02,6.180199349535379270e+02,6.781457070571169652e+02,7.499294900188953079e+02,8.947038839750359784e+02,1.634829605799947103e+03,1.849094048446416309e+03,1.397765931763965909e+03,1.409177802833982696e+03,6.710623219940306399e+02,5.534229485664543517e+02,1.956870971730189126e+02,3.173401960042036194e+02,3.717947821043120484e+02
3.351143088559460921e+02,1.401850205977419535e+02,2.442025388893558784e+02,1.533075340615228015e+02,1.116508844568112409e+02,4.077736627101026556e+02,4.851896124197243694e+02,4.090474789067887968e+02,2.141875813393280907e+02,4.665948135159772505e+02,2.386552325007561706e+02,1.933188040517799493e+02,1.966572653120140330e+02,3.183504986645899066e+02,2.646479926241578369e+02,1.821313811510664493e+02,2.015813483435220803e+02,nan,1.874331880964706158e+02,3.677081451368957232e+02,4.490183069764761399e+02,3.699593491182551475e+02,5.376595205146099943e+02,4.139781636753130556e+02,5.320270669806326396e+02,4.617285782795001978e+02,5.359025284508138611e+02,5.896470808882214669e+02,7.456589032526870824e+02,1.480026215984038117e+03,1.698286336281367994e+03,1.247131492666274653e+03,1.256238894478270367e+03,5.180091118889779409e+02,4.087866925426779403e+02,1.036725614615383222e+02,1.777944881035017772e+02,2.377955424308587453e+02
2.622145686265332643e+02,1.948882756863341683e+02,2.572793034816679665e+02,2.060046601413986309e+02,1.588715204183083642e+02,3.381315720248509251e+02,3.718498621756002649e+02,3.398863339412197320e+02,1.538939894862565723e+02,3.886759061223004323e+02,1.589475385151280022e+02,1.112668863588626209e+02,2.220363934133570751e+02,2.180293558216425254e+02,2.029261934793040041e+02,1.925367497388421612e+02,1.296129623147277528e+02,1.874331880964706158e+02,nan,2.817908444218548425e+02,3.472131333921490750e+02,2.712893658070907463e+02,4.234951711649180197e+02,3.057010304202466955e+02,6.439885713271653458e+02,5.983171065580538652e+02,6.451207638884432072e+02,7.217891104747936879e+02,8.606393902210152191e+02,1.604835891921657776e+03,1.817700525389152745e+03,1.370297194042225328e+03,1.380928151642948478e+03,6.453753016656501131e+02,5.258807469379415807e+02,1.575400901358271994e+02,2.901464457821506358e+02,3.483131924001684183e+02
4.357935290937757031e+02,3.803985278625569322e+02,4.563693241224727331e+02,4.145918474837818621e+02,3.651171866675281876e+02,1.452170788853687213e+02,1.769596564192066808e+02,1.443179822476330401e+02,1.966645875596375390e+02,2.383140784762741475e+02,2.286310565080779043e+02,2.463824669086507413e+02,4.216020872813291476e+02,1.412113309901441482e+02,1.555377767617879670e+02,4.004809109058641070e+02,2.247263224457994397e+02,3.677081451368957232e+02,2.817908444218548425e+02,nan,1.377144872553403445e+02,1.434344449565830928e+02,2.014261154865706374e+02,1.309937403084468031e+02,9.058405157642288259e+02,8.431587276426796507e+02,9.097845898892883270e+02,9.762044867751865240e+02,1.127762173510001503e+03,1.870922980777129851e+03,2.087213989987613331e+03,1.635417206709042830e+03,1.645900944771585728e+03,9.026953417404981792e+02,7.771813687936767110e+02,3.765372757111929332e+02,5.239509900744479864e+02,5.802643535493250511e+02
4.612851612614614965e+02,4.383027264346042671e+02,4.912959189734819461e+02,4.746999052032799113e+02,4.257736487853792937e+02,1.170552006533667537e+02,1.374481720504300881e+02,1.352372729686541106e+02,2.700601414500372357e+02,2.635969650811671841e+02,2.482721087838683616e+02,2.869413877432390336e+02,4.585313947811929438e+02,1.786272095734672689e+02,2.140534512686012079e+02,4.481273033413585267e+02,2.852098175028468177e+02,4.490183069764761399e+02,3.472131333921490750e+02,1.377144872553403445e+02,nan,1.338727754250327280e+02,1.230564098290011543e+02,1.252383327898388075e+02,9.699708036843129548e+02,9.158492452363569782e+02,9.769975230265375785e+02,1.054856198730432197e+03,1.195443415641244655e+03,1.945675327489146639e+03,2.160524306736679137e+03,1.706194783721962722e+03,1.717103235102656072e+03,9.745327495779736182e+02,8.517269985153675407e+02,4.575702787551142023e+02,5.965055573923756356e+02,6.463529685860610243e+02
4.076123648762421112e+02,3.588445903173301303e+02,4.210275050397376617e+02,3.934217075861449757e+02,3.493248345022191756e+02,1.810568971345232399e+02,1.706448944445914719e+02,1.602642817349023687e+02,2.113840107482075155e+02,2.934498253535022059e+02,1.779474079608994259e+02,2.070702296323679263e+02,3.719425762130707085e+02,1.256585850629688537e+02,1.659464974020410750e+02,3.751707877753567573e+02,2.147199105812041751e+02,3.699593491182551475e+02,2.712893658070907463e+02,1.434344449565830928e+02,1.338727754250327280e+02,nan,1.797829802845878646e+02,1.233259096865014328e+02,8.892807880529111344e+02,8.407467157235876130e+02,8.981189230831317900e+02,9.795394836350423020e+02,1.112822357791214017e+03,1.869480355606870944e+03,2.083476594540955375e+03,1.627020294894930657e+03,1.638965625020865900e+03,8.966856305305650494e+02,7.739791211654450080e+02,3.922403344889572168e+02,5.174658249585145313e+02,5.680205630080557739e+02
5.589955277102118316e+02,5.257132298126067553e+02,5.744309183879172451e+02,5.630553791590896253e+02,5.229686032640948952e+02,2.052939356143519944e+02,1.243671982477701192e+02,1.650890668699779553e+02,3.426987014857280087e+02,3.067241105619198152e+02,3.283939098095274858e+02,3.633103356636057697e+02,5.424365769378034656e+02,2.372239448285435230e+02,3.053016868607312517e+02,5.342772314070690527e+02,3.681480137118554694e+02,5.376595205146099943e+02,4.234951711649180197e+02,2.014261154865706374e+02,1.230564098290011543e+02,1.797829802845878646e+02,nan,1.671607609458471302e+02,1.058447164482008020e+03,1.012406163552946168e+03,1.067272486293917154e+03,1.152994223749626144e+03,1.287051824908378194e+03,2.044890412711641147e+03,2.258780449711745405e+03,1.802285304828289554e+03,1.813734048861625979e+03,1.069324048172492667e+03,9.473386722814590257e+02,5.572034457897880202e+02,6.855842471935854974e+02,7.379568551073949720e+02
4.341098478495871404e+02,4.053336403507830710e+02,4.701254300715839349e+02,4.371460167952881193e+02,3.960199994949580287e+02,1.479605352788548203e+02,1.603216766379981948e+02,1.301125666490105459e+02,2.344726849763104042e+02,2.721481949233121327e+02,2.264120138154937649e+02,2.479687077031857427e+02,4.262348648339336705e+02,1.671976076383571126e+02,2.037296247480331317e+02,4.130251324072105490e+02,2.421216223306234667e+02,4.139781636753130556e+02,3.057010304202466955e+02,1.309937403084468031e+02,1.252383327898388075e+02,1.233259096865014328e+02,1.671607609458471302e+02,nan,9.368608007596318430e+02,8.839088640804549186e+02,9.433179739621141380e+02,1.019312003264947293e+03,1.160140819038791960e+03,1.910920992610627309e+03,2.126000225776092520e+03,1.670257752563971508e+03,1.681448375657129873e+03,9.405700399226097943e+02,8.164432129670793756e+02,4.242284290332297019e+02,5.611951532221238494e+02,6.106551236172412018e+02
6.199248986772522585e+02,5.399811848573917814e+02,5.141041139691437820e+02,4.987032785133855555e+02,5.396286130293667611e+02,9.176768058526936329e+02,9.966861893294185393e+02,9.443105421417217258e+02,7.109420229526518824e+02,9.717304152901643874e+02,7.373314044579998381e+02,6.718786795248141743e+02,5.302796243492969097e+02,8.211478794955265812e+02,7.804483839434859647e+02,5.443266666258264195e+02,6.717339949712286398e+02,5.320270669806326396e+02,6.439885713271653458e+02,9.058405157642288259e+02,9.699708036843129548e+02,8.892807880529111344e+02,1.058447164482008020e+03,9.368608007596318430e+02,nan,1.882789419983098185e+02,1.109983783665782084e+02,2.157057254687045429e+02,2.596887367599823051e+02,9.809410991491778304e+02,1.187141777548087475e+03,7.436189346701651175e+02,7.564885194105697792e+02,1.555197736623925948e+02,1.989532608427685432e+02,5.169529185525495905e+02,4.096826088571451123e+02,3.472235015087613874e+02
5.869036036692862126e+02,4.755175706532904769e+02,4.952767307273950905e+02,4.481703247650444837e+02,4.711290269130097386e+02,8.499816468606832132e+02,9.524858424144697437e+02,8.806466714863556717e+02,6.611870537147686946e+02,8.935892568736496742e+02,6.830782092849980245e+02,6.230155054250307103e+02,4.768058724470662924e+02,7.727408880084136626e+02,7.108552595289660303e+02,5.093297556593293507e+02,6.180199349535379270e+02,4.617285782795001978e+02,5.983171065580538652e+02,8.431587276426796507e+02,9.158492452363569782e+02,8.407467157235876130e+02,1.012406163552946168e+03,8.839088640804549186e+02,1.882789419983098185e+02,nan,1.575111424630108843e+02,1.765677207192550213e+02,3.211300048267277134e+02,1.036984782916319773e+03,1.251641929626841147e+03,8.028210261322162751e+02,8.129709465903388264e+02,1.334598066834008989e+02,1.353584869891862752e+02,4.583230301872221162e+02,3.363200856327353563e+02,2.821650580776965285e+02
6.406522925893503952e+02,5.409853232759683124e+02,5.328205701734729018e+02,5.089282857141888599e+02,5.407792895442635199e+02,9.242625600985910523e+02,1.006184635144065282e+03,9.520099159147454202e+02,7.220031024864174469e+02,9.730316336070584384e+02,7.399329699371432980e+02,6.778444659359590787e+02,5.264466544674741044e+02,8.295851493367050580e+02,7.859158224644602342e+02,5.560674779197180442e+02,6.781457070571169652e+02,5.359025284508138611e+02,6.451207638884432072e+02,9.097845898892883270e+02,9.769975230265375785e+02,8.981189230831317900e+02,1.067272486293917154e+03,9.433179739621141380e+02,1.109983783665782084e+02,1.575111424630108843e+02,nan,1.819547196419699162e+02,2.404994802489121639e+02,9.865532727633172954e+02,1.186990480164014343e+03,7.423261816748648698e+02,7.527721567645716050e+02,1.165435540901777642e+02,1.917936391020869848e+02,5.240928162072162877e+02,4.077448221621105517e+02,3.492627664094879378e+02
6.814900146003635655e+02,6.147281675667618401e+02,6.111726433668102345e+02,5.832600792099395903e+02,6.089405882350234833e+02,9.818773854203894871e+02,1.086421575632589111e+03,1.011504384567855595e+03,7.886733163991299307e+02,1.012756950111925221e+03,8.168054848003836241e+02,7.544567316950614213e+02,6.076015799847748440e+02,9.086484028489875300e+02,8.441856667818984761e+02,6.355342949046765852e+02,7.499294900188953079e+02,5.896470808882214669e+02,7.217891104747936879e+02,9.762044867751865240e+02,1.054856198730432197e+03,9.795394836350423020e+02,1.152994223749626144e+03,1.019312003264947293e+03,2.157057254687045429e+02,1.765677207192550213e+02,1.819547196419699162e+02,nan,2.276994510314004572e+02,9.045825556575686051e+02,1.122278182983172428e+03,6.815042186223083718e+02,6.890999346974170976e+02,1.444121878512958688e+02,2.280775306775690865e+02,5.839239676533346710e+02,4.617485029754187167e+02,4.234018422255752512e+02
8.207126659190784039e+02,7.543958642516586224e+02,7.300810913864149825e+02,7.146741915026552761e+02,7.510794365444945697e+02,1.138375333534598667e+03,1.224884386381019567e+03,1.164207610351353196e+03,9.341646107619341137e+02,1.177464054653055427e+03,9.554028260372739396e+02,8.905948573846632144e+02,7.372551254484377523e+02,1.048299117618630362e+03,9.973017998579904315e+02,7.645622015245016883e+02,8.947038839750359784e+02,7.456589032526870824e+02,8.606393902210152191e+02,1.127762173510001503e+03,1.195443415641244655e+03,1.112822357791214017e+03,1.287051824908378194e+03,1.160140819038791960e+03,2.596887367599823051e+02,3.211300048267277134e+02,2.404994802489121639e+02,2.276994510314004572e+02,nan,7.536032908633197849e+02,9.638198171857593479e+02,5.128673902677417118e+02,5.260763442695396179e+02,2.431618391113196367e+02,3.624834341042237611e+02,7.349600261238559824e+02,6.097280705363696143e+02,5.558309095399423541e+02
1.520780904667077948e+03,1.492094742300231246e+03,1.466693314909430228e+03,1.468205217263579016e+03,1.495328405401302234e+03,1.865192451196388902e+03,1.977825351238070652e+03,1.904321653502893923e+03,1.679584758206623292e+03,1.889734499870278341e+03,1.704855559864240149e+03,1.641343985884740732e+03,1.486104222455478066e+03,1.797123746434841905e+03,1.734458393850936318e+03,1.518742795867683071e+03,1.634829605799947103e+03,1.480026215984038117e+03,1.604835891921657776e+03,1.870922980777129851e+03,1.945675327489146639e+03,1.869480355606870944e+03,2.044890412711641147e+03,1.910920992610627309e+03,9.809410991491778304e+02,1.036984782916319773e+03,9.865532727633172954e+02,9.045825556575686051e+02,7.536032908633197849e+02,nan,2.088651239436532308e+02,2.332360178017456178e+02,2.184424867098940695e+02,9.636448308375811393e+02,1.073342741159598290e+03,1.465572816341798898e+03,1.346503204600718846e+03,1.299824911286131737e+03
1.728267710743898306e+03,1.709664247739884104e+03,1.678453145011798824e+03,1.681502899194648307e+03,1.712224611433911605e+03,2.082638211500021953e+03,2.191034714467120011e+03,2.122034495478340887e+03,1.895214140935002433e+03,2.106910952081267624e+03,1.920274480380347995e+03,1.856474551401120380e+03,1.699426726869978211e+03,2.011557486128594064e+03,1.953058155816162525e+03,1.731602448600719072e+03,1.849094048446416309e+03,1.698286336281367994e+03,1.817700525389152745e+03,2.087213989987613331e+03,2.160524306736679137e+03,2.083476594540955375e+03,2.258780449711745405e+03,2.126000225776092520e+03,1.187141777548087475e+03,1.251641929626841147e+03,1.186990480164014343e+03,1.122278182983172428e+03,9.638198171857593479e+02,2.088651239436532308e+02,nan,4.200655186991443770e+02,4.170279606932825800e+02,1.176897956494108712e+03,1.288352746727386148e+03,1.678853894774651963e+03,1.565250906404457282e+03,1.514214674344432069e+03
