nan,1.974926834088002465e+02,1.620049381963541748e+02,3.412647066427956588e+02,3.836308642432188094e+02,1.307498374759962871e+02,2.105995251656654546e+02,2.475754430471488945e+02,9.413840873947314094e+02,9.090871905378486417e+02,1.007799742012276738e+03,7.874670278811687467e+02,6.704040572669576932e+02,7.114497874059658216e+02,5.987963927747065327e+02,6.061915208908895920e+02,4.907481635217914686e+02,6.012601433655828487e+02,8.962550529843678078e+02,8.983002616052129952e+02,9.157442437711490584e+02,8.844913566564707708e+02,8.239743685333949088e+02,1.309602748928085703e+03,1.274051615908878830e+03,1.391367844964090182e+03,1.316329198946827319e+03,1.093562325612951554e+03,1.294450864266394319e+03,1.123581843925932162e+03,1.058903508351920436e+03,9.126225068449678020e+02,1.209243730601901689e+03,1.144857440906947431e+03,1.367452639033613877e+03,1.224817047562615699e+03,1.047741723899551516e+03,9.484509475982416689e+02,4.389128387276770695e+02,7.600887316623069410e+02,1.045797991965947858e+03,8.942489138936628024e+02,1.016794335153381667e+03,1.277969827499861367e+03,1.358892136999846343e+03,1.289840672331275982e+03,1.461773334002238016e+03,1.325086865077155153e+03,4.308310109544035527e+02,4.580429674168132124e+02,4.352488943122045839e+02,3.395422801360638800e+02,2.431996710523958996e+02,3.097397617355711645e+02,2.345245402937623567e+02,2.842581924940860745e+02,1.685932382985972424e+02,3.619847510600350233e+02,1.291253592444177684e+03,1.376789657137209815e+03,1.432730930775212528e+03,1.722011753734572494e+03,1.485179315773011467e+03,5.339072578641433893e+02,5.477184678281272454e+02,5.733226665674430933e+02,7.279456023632442339e+02,7.769103938035615329e+02,3.944628753127371965e+02,4.033265674363811968e+02,3.540264396906104025e+02,4.095079974799119782e+02,4.940464755465829398e+02,8.733197352630799060e+02,8.175345374967401995e+02,7.922546055404196750e+02,7.333260120846653081e+02,4.329038692365818974e+02,2.567872270966479959e+02,4.485475225659117768e+02,3.553434395060429551e+02,4.515840564058855193e+02,5.151953415938473881e+02,7.687757540401463530e+02,7.272678736201841048e+02,6.927237833364797552e+02,7.559457123365403959e+02,5.364779958208795279e+02,3.915959141768646532e+02,4.556340636958557866e+02,4.610686716748396634e+02,5.240551116056301453e+02,3.647991228059626678e+02,6.345340337602104910e+02,6.379099622987477005e+02,6.895093907989931949e+02,5.584045845083890072e+02,3.098097480712868901e+02,3.396473465228401665e+02,3.892700861869557230e+02,5.929674527324482369e+02,3.031580445906039927e+02,2.214400144508599055e+02,5.583052928281921368e+02,6.498055093641513622e+02,4.536201053744938463e+02,4.112737287987162063e+02,5.589262563165193569e+02,7.012013690802394876e+02,6.691956963400091354e+02,6.445413873445133959e+02,6.705124010784641087e+02,4.765861936732883919e+02,4.735937499587464004e+02,6.183424294030108967e+02,6.621326755265803286e+02,5.534758531318415180e+02
1.974926834088002465e+02,nan,1.195277373666763197e+02,3.033893867622818448e+02,3.785234470941031191e+02,1.263848092137360339e+02,1.717765991047770626e+02,1.427282733028268638e+02,8.916966300261627794e+02,8.190115017507380344e+02,9.156086500246734659e+02,7.075696997469533471e+02,6.128677508239417193e+02,6.271785710625055117e+02,5.204224437896505151e+02,5.201505935784368830e+02,4.022425139141729460e+02,5.182725151886944559e+02,8.018576432260276761e+02,7.871411563372853379e+02,8.177486166298245962e+02,7.788923417263935107e+02,7.333285211963253687e+02,1.348743296554240942e+03,1.199670087982526184e+03,1.302070105639477106e+03,1.226520476796041521e+03,9.977084143175333111e+02,1.231468326835897642e+03,1.028015019345536757e+03,9.630875349624294586e+02,8.143779957734693653e+02,1.118615072310399228e+03,1.058027220821842775e+03,1.274465597809532255e+03,1.123823331311468564e+03,9.485294723939801997e+02,8.456817368253996392e+02,3.509007836981777473e+02,6.861871464840983208e+02,9.639584223398856011e+02,8.035194583829244266e+02,9.309742853591604899e+02,1.193550267060422584e+03,1.265118555709306293e+03,1.188628318693445181e+03,1.363647227108253901e+03,1.233123254180209642e+03,3.486676354352489398e+02,3.797340121716736121e+02,3.290993770884023775e+02,2.556597739183837348e+02,1.429758021485480981e+02,1.955063170335579059e+02,1.644544921855158179e+02,2.302124236438800153e+02,1.512063490730032527e+02,4.104723133172507801e+02,1.380066201310654606e+03,1.477490575266049063e+03,1.538965158799898745e+03,1.826023920982416485e+03,1.590556833313415154e+03,6.124003919006025853e+02,6.332401756048070638e+02,6.616999924437147911e+02,8.298831725008159310e+02,8.703041307497015850e+02,4.356769445357452355e+02,4.429170576981694012e+02,3.339590394045347921e+02,2.939757813153983079e+02,4.222672139771219690e+02,8.001768804458150726e+02,7.231460156842445031e+02,6.885040014408052684e+02,6.367302725644524344e+02,3.578759561635838509e+02,2.214071362896935398e+02,3.657542344252507291e+02,2.705443401736658302e+02,3.482582949478820069e+02,4.278771786388937244e+02,6.669006522713848426e+02,6.256419423280408409e+02,5.915001944209362819e+02,6.509136962762598841e+02,4.169717496425849390e+02,2.660502208230463452e+02,3.682047256622307714e+02,3.506978186416372978e+02,4.314930358650308904e+02,2.658935125195718001e+02,5.563984184017914458e+02,5.532672410327608077e+02,5.896388046931814415e+02,4.753664691582603155e+02,2.677356905606854411e+02,2.790437958457558807e+02,3.172408548721398347e+02,4.976781289146769609e+02,2.352095236167068890e+02,1.563575389931785367e+02,5.263340384204858537e+02,5.726863015648389137e+02,3.616444662925455873e+02,3.325268109491640303e+02,4.998079631218445229e+02,6.256672598114739685e+02,5.887538025354914453e+02,5.601289851453808524e+02,5.843975359290966480e+02,3.982933592215342742e+02,3.878874063436422830e+02,5.443654654733267080e+02,5.879918366780262886e+02,4.600114781176758356e+02
1.620049381963541748e+02,1.195277373666763197e+02,nan,2.840281676172232892e+02,3.493933027406146152e+02,1.333116649059601571e+02,1.253219853018314467e+02,1.175217426691811227e+02,8.368727501836782494e+02,7.879838577026772555e+02,8.864429592478012410e+02,6.721262976554374973e+02,5.717666656950143533e+02,5.962250581785517625e+02,5.001562955716897818e+02,4.835818028007277576e+02,3.882417803379804582e+02,4.848793664407580195e+02,7.623132164668294308e+02,7.596204315314322457e+02,7.863585950442702597e+02,7.506615748791142551e+02,7.023362157827438068e+02,1.395272360508875636e+03,1.165447416231209900e+03,1.267134468002509266e+03,1.195514550308780372e+03,9.730056526043447320e+02,1.196535866574828788e+03,9.972581611598772042e+02,9.329171453028418455e+02,7.775320958005585226e+02,1.088676774805089963e+03,1.028100228576955487e+03,1.243470047890176374e+03,1.097739859893951916e+03,9.218872816131083709e+02,8.095015750447940945e+02,3.220275764589134724e+02,6.659649240012691962e+02,9.273894543286490944e+02,7.759601020671046854e+02,9.008855199191450538e+02,1.162598675382000920e+03,1.236817464301014979e+03,1.159914410635543845e+03,1.335781119794708502e+03,1.200853896192199500e+03,2.986344923146192514e+02,3.437438581269598785e+02,2.926811234090875473e+02,2.210661439479519288e+02,1.140526194350619704e+02,1.652343789893678263e+02,1.311255886546409215e+02,1.852194374249176292e+02,1.244360076505434023e+02,4.457574228209926446e+02,1.420688396517683259e+03,1.515899785605890884e+03,1.576032690016295646e+03,1.864265860868558320e+03,1.625905581514497726e+03,6.466656632294559586e+02,6.652612118559231931e+02,6.925848395684097341e+02,8.518697553030112886e+02,9.065478255447994798e+02,4.648863947245695840e+02,4.756777060153260095e+02,3.644048298252972700e+02,2.710796193003449730e+02,3.837549217925200651e+02,7.634602281717039887e+02,6.912186340080756963e+02,6.621921171382232387e+02,6.039283401199186301e+02,3.155708478297370903e+02,2.220450404760317724e+02,3.205927011022004649e+02,2.418511939189081659e+02,3.261148264032248676e+02,4.017254784053367871e+02,6.397140611242060686e+02,5.954937447194542983e+02,5.577556454219029547e+02,6.159825971567747729e+02,3.930646766118798610e+02,2.391029903618831440e+02,3.421169390719958301e+02,3.271926649544559496e+02,3.973586792810698398e+02,2.387802336878426672e+02,5.343025360224314682e+02,5.197388575044342360e+02,5.656782124140921724e+02,4.376617872284532496e+02,2.438310890760575091e+02,2.526357061066389065e+02,3.001218419242554774e+02,4.607454828861577880e+02,1.939096696918388432e+02,1.473298340459798510e+02,4.693210415056996112e+02,5.315090968177471495e+02,3.307049440210928424e+02,2.898973611470337346e+02,4.524153843537898183e+02,5.845690378389989519e+02,5.459131066387748206e+02,5.254958800980271008e+02,5.453138545828395536e+02,3.532702081976342470e+02,3.325292167614256300e+02,5.028913202671133718e+02,5.467163066893027690e+02,4.249865880236746420e+02
3.412647066427956588e+02,3.033893867622818448e+02,2.840281676172232892e+02,nan,2.703840231966154874e+02,2.700882818635381568e+02,2.291057397796923567e+02,2.528822650958649660e+02,6.500863942584823008e+02,5.684222374256705734e+02,6.733247656220698900e+02,4.711762303002976751e+02,3.639512055207484309e+02,3.945926507171559479e+02,3.268132188269057110e+02,3.143124560051763297e+02,2.396116858585822911e+02,2.797744806089366989e+02,6.001195880822463096e+02,5.700893964984883269e+02,5.837840696695991483e+02,5.615052626645622240e+02,4.937763056283607170e+02,1.607662949750355210e+03,9.294128038713563456e+02,1.056403029151284045e+03,9.743039361513441463e+02,7.605260284829174680e+02,9.669611781245354223e+02,7.882265664134872623e+02,7.271798677081233109e+02,5.895881952685309670e+02,8.717151828435759171e+02,8.024410757183543410e+02,1.027849950138644544e+03,8.888180916250513519e+02,7.111157430404750812e+02,6.224170948809223773e+02,1.873482319105384306e+02,4.428205957269922806e+02,7.126264659693711110e+02,5.586141423200850795e+02,6.884228932858071630e+02,9.333995500320297651e+02,1.016429043268639134e+03,9.514561471765292708e+02,1.117741079141319005e+03,9.846403607409181404e+02,2.733929040776373540e+02,1.829452377079284986e+02,2.646900073670934148e+02,1.853325659456447738e+02,2.946841020482738713e+02,2.476113083039247726e+02,2.583622263412477764e+02,3.710926568931364500e+02,3.360199994047805490e+02,6.692114762913159893e+02,1.629124427414908268e+03,1.722690593229085607e+03,1.782414901194440063e+03,2.068665540874117596e+03,1.835107364706486806e+03,8.634623327047869452e+02,8.820226754454879483e+02,9.025199388379198808e+02,1.068705909032038790e+03,1.118044077843083642e+03,6.945251039379351141e+02,7.008245429492380936e+02,5.989970283732822054e+02,2.095232683975788177e+02,2.203560754778955015e+02,5.487268172779490669e+02,4.948365386670535031e+02,4.632436939667898059e+02,4.204253084675063974e+02,2.668632608659347056e+02,2.332469935496873177e+02,2.406757154346597645e+02,1.695197923547542871e+02,2.016432493291076753e+02,2.199832720913433945e+02,4.327728272431293703e+02,4.039087025554300681e+02,3.730171041654775763e+02,4.511505292028410281e+02,2.923173617833958247e+02,2.171594805667228343e+02,2.014983870903411400e+02,2.207260745811235836e+02,2.629439483996520721e+02,1.772139949326694364e+02,3.223071826689613317e+02,3.376452576299657267e+02,3.690099185659033196e+02,2.808729250034397182e+02,1.806592372396150949e+02,1.795487677485394045e+02,2.040858642826778748e+02,3.077274118436467916e+02,2.348020442841134638e+02,2.023529589603749343e+02,3.082495093264353159e+02,3.498747204357583200e+02,2.079557645270195678e+02,1.996360688853933425e+02,2.617054833205067439e+02,3.995115017117830689e+02,3.807863442929814823e+02,3.318452651462702079e+02,3.717491627428369725e+02,2.233683952576868705e+02,2.521900870375503985e+02,3.277728481738035953e+02,3.523745734300334789e+02,2.626617596834157098e+02
3.836308642432188094e+02,3.785234470941031191e+02,3.493933027406146152e+02,2.703840231966154874e+02,nan,3.478806691956211239e+02,2.984268084472145688e+02,3.284092568731889514e+02,6.853978698537024457e+02,6.270328858999303066e+02,6.907549493127105507e+02,5.075672172235079529e+02,4.189982338864914482e+02,4.517634779395096416e+02,4.128265495338099527e+02,3.705785746639986087e+02,3.175052755467257271e+02,3.673947196136502953e+02,6.269476533172567088e+02,6.069373608536594702e+02,6.207248665874523113e+02,6.016191486314239683e+02,5.373212074727731533e+02,1.630255734539825653e+03,9.729412726367407913e+02,1.076638918115082561e+03,1.002776385840835587e+03,7.751622281819480804e+02,9.806765011970086334e+02,8.201315991961225791e+02,7.479796788683469231e+02,6.422278723319342362e+02,8.986219672365034512e+02,8.389241682059221148e+02,1.052541685635314252e+03,9.069953913885202610e+02,7.504825114551289289e+02,6.527990196071120863e+02,2.693054771073666984e+02,4.421540003211606518e+02,7.424658375979383891e+02,5.850937702625070642e+02,7.101101886327249986e+02,9.685439793834863167e+02,1.053889026415967237e+03,9.825101729753238260e+02,1.153734804883689094e+03,1.008094598735654927e+03,3.244882740562308072e+02,3.067470619256267241e+02,3.164546096994172331e+02,2.505897044972271317e+02,3.624556248701360346e+02,3.200524956941125652e+02,3.290675310631664843e+02,4.223117332019110677e+02,3.869031920261347182e+02,6.910697794000216163e+02,1.633182316828095964e+03,1.720723522242900572e+03,1.778107668281079896e+03,2.064632887464505075e+03,1.828947500613399825e+03,8.817420030825270487e+02,8.976631885066871064e+02,9.239851946865777563e+02,1.073443356679798171e+03,1.122530213401847050e+03,7.255914001695369961e+02,7.347165984241810293e+02,6.486401776023471939e+02,2.823679868540741609e+02,2.782720970561094873e+02,5.803884216625989438e+02,5.335844075682756511e+02,5.248478636709787679e+02,4.764238449112267517e+02,3.370087239226870111e+02,2.607889568214150131e+02,3.259553343634502198e+02,2.552915196398310513e+02,2.880236101433415001e+02,3.010666371420144287e+02,4.794707081772340302e+02,4.820911117206030099e+02,4.454676643708393158e+02,5.108339847739172797e+02,3.831991649260203872e+02,2.945222572234530389e+02,3.041518042031376012e+02,3.028689485569112207e+02,3.436104771394424233e+02,2.508899360277322899e+02,3.962908023156678610e+02,3.897252365449544982e+02,4.384744462337640130e+02,3.631438282554159400e+02,2.696884128026305234e+02,2.775374569315025610e+02,2.951840104070824395e+02,3.726471789776444439e+02,3.393169609671635953e+02,2.756217698223413777e+02,3.891089307636084413e+02,4.147886208660842158e+02,2.939782304865445894e+02,2.954383861315541253e+02,3.459697096568042411e+02,4.458509167872246621e+02,4.331961218663018940e+02,3.998269625725769743e+02,4.249892233927802181e+02,3.182218094348659747e+02,3.127902811789103339e+02,3.939449707763853894e+02,3.976148890571973311e+02,3.349660281282243091e+02
1.307498374759962871e+02,1.263848092137360339e+02,1.333116649059601571e+02,2.700882818635381568e+02,3.478806691956211239e+02,nan,1.527759143321044348e+02,1.769338859574099843e+02,8.689725427192769303e+02,8.143111935863388453e+02,9.075694133233020011e+02,6.957465055607467548e+02,5.946218966704800550e+02,6.166951921330436335e+02,5.100608591138828274e+02,5.161557904354065158e+02,3.995181097272142097e+02,5.054455460284534070e+02,8.094881345640587824e+02,7.878815139346809246e+02,8.145910384972339671e+02,7.825247344333612318e+02,7.241216472389129422e+02,1.366473651410816501e+03,1.182493906961047060e+03,1.299376465848138650e+03,1.217277158251148421e+03,9.950355169540541738e+02,1.209946775688920752e+03,1.024984292562578503e+03,9.602896229784026900e+02,8.179938386076031520e+02,1.116962094253868145e+03,1.050232202896099579e+03,1.271754756232507134e+03,1.125313538530486312e+03,9.454427957311877435e+02,8.463073673317653629e+02,3.389846014202016704e+02,6.657961249511690767e+02,9.533517294262420592e+02,7.942038025595252293e+02,9.235081807975515176e+02,1.184977029313230105e+03,1.263640898356806701e+03,1.190221021491388228e+03,1.365838057750626376e+03,1.230106466936901143e+03,3.644136111617950178e+02,3.730728615163612858e+02,3.489781655060975254e+02,2.362899913242300158e+02,1.977732034428104839e+02,2.187484399944643769e+02,1.839191126555168410e+02,2.704745459373315271e+02,1.478290905064862386e+02,4.126703284705430406e+02,1.370909187364358104e+03,1.462150580480686358e+03,1.522868871571023874e+03,1.809246959372877654e+03,1.574643324692922533e+03,6.072631060751058385e+02,6.233644199022102157e+02,6.459147931422563715e+02,8.134079419332103953e+02,8.557537028841873052e+02,4.450995394290990816e+02,4.530711202449264192e+02,3.873582321314421506e+02,3.062944988079223094e+02,4.049669616153955189e+02,7.847108002315334261e+02,7.239325935472256788e+02,6.864456861252788258e+02,6.380955414356236588e+02,3.807649143500495938e+02,1.990638088653972204e+02,3.730747914292748533e+02,2.697815412514404443e+02,3.417770033223420683e+02,4.147606538716013347e+02,6.622523990141414743e+02,6.237130109273061862e+02,5.935750668618087502e+02,6.551030453295204552e+02,4.443409501722832147e+02,2.966759848724051949e+02,3.700970683482905201e+02,3.530708710726552226e+02,4.346522287990757150e+02,2.625551370665247646e+02,5.397193344693080235e+02,5.457536440556284560e+02,5.801947259325968389e+02,4.641129172949194412e+02,2.467857370270652666e+02,2.538957266280831675e+02,3.052951358931201753e+02,5.006558898085469878e+02,2.179284286181563175e+02,1.384098262407394486e+02,4.908855671131458394e+02,5.641707542934060484e+02,3.613483637710278344e+02,3.259030530694913637e+02,4.813258355833479527e+02,6.192586535527775595e+02,5.848210666520044470e+02,5.565055255790490492e+02,5.804311500944949103e+02,3.906566779155120912e+02,3.924108051519647802e+02,5.380515960388920575e+02,5.758780426444475324e+02,4.598625881716921526e+02
2.105995251656654546e+02,1.717765991047770626e+02,1.253219853018314467e+02,2.291057397796923567e+02,2.984268084472145688e+02,1.527759143321044348e+02,nan,1.215414332645402880e+02,7.588682099021007161e+02,7.010974254695317995e+02,7.954824448094426543e+02,5.772268878006316299e+02,4.854258336759639860e+02,5.087858488598181452e+02,4.221338176455333269e+02,3.967292275595718252e+02,3.118692033529404171e+02,3.970745018255469745e+02,6.781537288845304374e+02,6.715890410064772595e+02,6.972174409751982012e+02,6.575951338019480090e+02,6.078780140784848527e+02,1.472029564920493613e+03,1.075805484276784000e+03,1.174613604552578408e+03,1.104377978773570931e+03,8.828249203551015398e+02,1.103735185631051536e+03,9.046773568516099431e+02,8.405742798825157251e+02,6.935822373734800976e+02,9.967109912105921694e+02,9.366470413127810843e+02,1.149607585222015359e+03,1.007864276576961856e+03,8.324781318449175842e+02,7.227708903933560123e+02,2.333186662056812111e+02,5.815144366221574046e+02,8.357097103659842787e+02,6.850151531170730550e+02,8.087425301046120012e+02,1.071481367080171140e+03,1.145438466265214629e+03,1.068899471419083739e+03,1.242692045520531565e+03,1.108552930626230363e+03,2.480980451354132299e+02,2.616421984313678308e+02,2.185424443901136442e+02,1.520194724369177095e+02,1.272968184991466671e+02,1.069145453154347365e+02,1.248371739507578440e+02,1.992562169669812135e+02,1.658182137161076071e+02,5.175135940243583264e+02,1.494290895374796037e+03,1.589862333662889341e+03,1.647334817212338294e+03,1.937582782747614147e+03,1.699791704886217985e+03,7.176197321701487226e+02,7.372918011208216740e+02,7.654347784102733385e+02,9.248711045329546323e+02,9.788979109181850617e+02,5.392961338634042932e+02,5.499272679182147385e+02,4.365468130681917955e+02,1.913539129466401789e+02,2.962925581245560238e+02,6.711045224106311480e+02,6.043792187029705474e+02,5.741590023678218131e+02,5.143516306963603029e+02,2.353948172751931907e+02,2.152319678857949441e+02,2.466463054659206477e+02,1.651191085246884995e+02,2.339948717386829173e+02,3.116041078034981524e+02,5.544219331880636901e+02,5.097337344143365954e+02,4.711529687903980630e+02,5.255920851763280552e+02,3.154143940913469351e+02,1.705867521234052333e+02,2.642398910082037560e+02,2.382996433065024178e+02,3.121153632873579227e+02,1.676114554557362055e+02,4.515537620261798679e+02,4.323298740545146757e+02,4.785902631688169890e+02,3.511309727153089284e+02,2.023743066696236781e+02,2.029585179291973134e+02,2.463311592145873590e+02,3.737935258936386163e+02,1.452925324991266507e+02,1.247063751377512375e+02,3.892137715960256514e+02,4.449470979790685305e+02,2.450426901582431469e+02,2.072903278013689317e+02,3.669873022326735281e+02,4.953702453720738390e+02,4.558613824398804582e+02,4.336326555968637990e+02,4.601674477839709425e+02,2.710669290046486708e+02,2.596533073157404488e+02,4.095289000791192393e+02,4.548525915063021330e+02,3.429826817785314006e+02
2.475754430471488945e+02,1.427282733028268638e+02,1.175217426691811227e+02,2.528822650958649660e+02,3.284092568731889514e+02,1.769338859574099843e+02,1.215414332645402880e+02,nan,8.020790983437966588e+02,7.314440511754822865e+02,8.276407916481667826e+02,6.184046571622858437e+02,5.249315383933394514e+02,5.453323390373811890e+02,4.598133534381024674e+02,4.259986854439719650e+02,3.493623906490171294e+02,4.353795585463305429e+02,7.119212315979930281e+02,6.976479341329643376e+02,7.257309694370218267e+02,6.858448804212250707e+02,6.433544590659197411e+02,1.444170848618680566e+03,1.111353121199560519e+03,1.204474258753588629e+03,1.139842094327105087e+03,9.110922675558176707e+02,1.149041269928977272e+03,9.377006771886284469e+02,8.741676727035924159e+02,7.240281762473083518e+02,1.023418428600932657e+03,9.684613776501249731e+02,1.180589954217799914e+03,1.031159735443540512e+03,8.593732599982403144e+02,7.494841959641337326e+02,2.747473020795461593e+02,6.065555209541810200e+02,8.707170378486829350e+02,7.165275151730028256e+02,8.417946542952111031e+02,1.102638798519270949e+03,1.175189380482994238e+03,1.095777641677364500e+03,1.268077789411988761e+03,1.140948307330355874e+03,2.620570930159885847e+02,2.981309779274893685e+02,2.377157966984521522e+02,1.927580867304728542e+02,1.153970536885540099e+02,1.217781589612480815e+02,9.242683592984077734e+01,1.900715654694615182e+02,1.649736948728079824e+02,5.089699401732977435e+02,1.485801601829803985e+03,1.584543290667694009e+03,1.644378837129695739e+03,1.933413768441718730e+03,1.696212533852997012e+03,7.156093906594513783e+02,7.346750029774767654e+02,7.661860870571683790e+02,9.312284359919344752e+02,9.750855552206712673e+02,5.315664398737034162e+02,5.380562052425517550e+02,4.078097595693542416e+02,2.116729552871249211e+02,3.387445054904807193e+02,7.075845108536486805e+02,6.305813191016691235e+02,6.049001239874378371e+02,5.425999631404359889e+02,2.618093963172520375e+02,2.178696858216096359e+02,2.772124095346454737e+02,1.930264230617131034e+02,2.737823953434293571e+02,3.481732901875195125e+02,5.850288198029113573e+02,5.351807171414192226e+02,5.058271641578627964e+02,5.567616366094254090e+02,3.342906519781853945e+02,1.890951083449642169e+02,2.955677925620480551e+02,2.723339126881324432e+02,3.381869305576522606e+02,1.940684415354407122e+02,4.798121299008709002e+02,4.693638247671232193e+02,5.139747853737501373e+02,3.849905972877845102e+02,2.273358748636113091e+02,2.384452977099842599e+02,2.797275817648596785e+02,4.036891873706599654e+02,1.789981005485711023e+02,1.474747436004365682e+02,4.411552107818790773e+02,4.815448473403133107e+02,2.781124952244746851e+02,2.469629931791244246e+02,4.121366763587052446e+02,5.289024106581443903e+02,4.961040213503678160e+02,4.680806768068929955e+02,4.965422842014748994e+02,3.053863127253642347e+02,2.939499277087925293e+02,4.519176916209530077e+02,4.971433596056571105e+02,3.700198913571829848e+02
9.413840873947314094e+02,8.916966300261627794e+02,8.368727501836782494e+02,6.500863942584823008e+02,6.853978698537024457e+02,8.689725427192769303e+02,7.588682099021007161e+02,8.020790983437966588e+02,nan,2.958715937699835763e+02,2.826585218952192236e+02,3.003858851544050594e+02,3.576619633117346666e+02,3.618140959111468078e+02,4.885988129334642736e+02,4.399178105055466972e+02,5.426267962421105722e+02,4.141717518131814018e+02,2.517207977104698386e+02,2.802144892756134027e+02,2.716650879299530175e+02,2.916411493599689493e+02,3.106341900048905131e+02,2.226455550870035495e+03,4.468397475605756313e+02,4.410175506711701132e+02,4.615960138476043539e+02,3.282260196876670193e+02,4.869526465684367054e+02,2.772992607274500187e+02,2.509403116281296775e+02,2.583990712057612882e+02,3.370773205067481513e+02,3.684297490702944629e+02,4.315556974481993961e+02,3.587830542263483267e+02,2.922308676372098262e+02,2.262971497831781562e+02,5.603523177430480473e+02,4.190780356926180161e+02,2.646779174771157841e+02,3.351143088559460921e+02,2.622145686265332643e+02,4.357935290937757031e+02,4.612851612614614965e+02,4.076123648762421112e+02,5.589955277102118316e+02,4.341098478495871404e+02,6.199248986772522585e+02,5.869036036692862126e+02,6.406522925893503952e+02,6.814900146003635655e+02,8.207126659190784039e+02,7.503036185438629673e+02,8.003207357053813666e+02,8.631909174684227537e+02,8.910691106754969724e+02,1.277033499952134889e+03,2.248083414822502164e+03,2.336144344855432337e+03,2.379988302492266030e+03,2.682441962093497750e+03,2.432909895577722637e+03,1.474505530677992283e+03,1.490162138829195783e+03,1.520780904667077948e+03,1.651930119587387026e+03,1.728267710743898306e+03,1.294968725491084570e+03,1.308573268869572757e+03,1.167995068482738589e+03,6.392503109111354433e+02,5.322727120565177756e+02,2.987681375247432243e+02,3.563456748720207656e+02,3.233150785224985952e+02,3.727774671301859257e+02,6.021536016665447733e+02,8.052261297300286742e+02,5.885769958127832524e+02,6.483723621500184890e+02,5.879293835147235541e+02,4.969626142880292150e+02,3.532790398537740657e+02,4.047988142275191876e+02,4.005144691518552236e+02,3.318775677866684646e+02,5.894045809119525074e+02,6.857023260861802783e+02,5.549830988417626259e+02,5.872577628265247540e+02,5.283061233792496978e+02,6.421649632298510824e+02,4.181370110382530925e+02,4.146375766859562191e+02,4.088142854646683872e+02,4.847757419673353070e+02,6.853749922487804724e+02,6.622108425569633710e+02,5.965140065413465891e+02,4.865652679754364272e+02,7.055825394665267822e+02,8.050454893979676854e+02,3.927095618902275191e+02,3.920073468699451951e+02,5.741557976716718485e+02,5.787319932403923985e+02,4.452019766353423051e+02,3.821829928188849976e+02,3.785667708608829685e+02,4.262320494753938647e+02,4.019008833033346377e+02,5.522464667157240683e+02,5.519324596361406066e+02,4.120124269970353907e+02,3.952530328789372334e+02,4.907561512604791574e+02
9.090871905378486417e+02,8.190115017507380344e+02,7.879838577026772555e+02,5.684222374256705734e+02,6.270328858999303066e+02,8.143111935863388453e+02,7.010974254695317995e+02,7.314440511754822865e+02,2.958715937699835763e+02,nan,1.721775827452637486e+02,1.695702804149382246e+02,2.428553478925048239e+02,2.034176000251597713e+02,3.410391179908825166e+02,3.113369878443450034e+02,4.449417040466988738e+02,3.063211386763522910e+02,2.164173745335485819e+02,1.386062047673119366e+02,1.089476938718433985e+02,1.407340754757131833e+02,1.398845238044408461e+02,2.157503668594794817e+03,4.095687488078102092e+02,4.651344751789566203e+02,4.122296447370059695e+02,2.228628277663406436e+02,4.898554888944268555e+02,2.216162448919277210e+02,1.800177768999102170e+02,1.475902435800422836e+02,3.100820536567649697e+02,2.678975923744194461e+02,4.424066907269851754e+02,2.928704833198485744e+02,1.627985257918101070e+02,1.541256630155454843e+02,4.596912006989041402e+02,2.831234359780308978e+02,1.887885589753915383e+02,1.401850205977419535e+02,1.948882756863341683e+02,3.803985278625569322e+02,4.383027264346042671e+02,3.588445903173301303e+02,5.257132298126067553e+02,4.053336403507830710e+02,5.399811848573917814e+02,4.755175706532904769e+02,5.409853232759683124e+02,6.147281675667618401e+02,7.543958642516586224e+02,6.631145903989719272e+02,7.296347579440116533e+02,7.956220208113917352e+02,8.627266542769947364e+02,1.238507941032275994e+03,2.221028302386078394e+03,2.321915588474311335e+03,2.380818077888359312e+03,2.670943893083490821e+03,2.433128356663496561e+03,1.444086811794913729e+03,1.466104116357362727e+03,1.492094742300231246e+03,1.651227325355296216e+03,1.709664247739884104e+03,1.256621374957463786e+03,1.266813640595965353e+03,1.117850365657238399e+03,5.338554111367557198e+02,4.226317546044191431e+02,1.371265109306503405e+02,1.705858141815905071e+02,1.712990367748470248e+02,2.083892511623604662e+02,5.220954701967965548e+02,7.400192429930464186e+02,4.804288084617755885e+02,5.485616100311895025e+02,4.700725050457585894e+02,3.817823463702883373e+02,1.961118048461132162e+02,2.369013296712462306e+02,2.597515736237248802e+02,2.381182899317557258e+02,4.452303673380912983e+02,5.795382989932656983e+02,4.474998994413278979e+02,4.700468061799865040e+02,3.921601713586107962e+02,5.547985580370636853e+02,2.791065746269414944e+02,2.450919827330164935e+02,2.453751413652604754e+02,3.242085748403547996e+02,6.016787182541697803e+02,6.024637416475792406e+02,5.291609962950818726e+02,3.489508847961409401e+02,6.457837408916416280e+02,7.418547566741301580e+02,3.541538648666855806e+02,2.427321157161008500e+02,4.500447977701750233e+02,4.898414437345964529e+02,3.535260103585233082e+02,2.456087946308264520e+02,2.684843384631700474e+02,2.663165034315769049e+02,2.618973844848151771e+02,4.582842785869751765e+02,4.829742850297636778e+02,2.952737035362129063e+02,2.563865831123270027e+02,3.778319203031982738e+02
