nan,4.692351223001105041e+02,4.745109482403925085e+02,5.056207274232344844e+02,4.893273750772585799e+02,5.067960536547196853e+02,4.788569723831950569e+02,4.650121718837066851e+02,5.328605070747906893e+02,4.607717005198966262e+02,4.868619516865101673e+02,4.622676281116835071e+02,4.375806211431182646e+02,3.665772497032521642e+02,3.379895856383779460e+02,4.353878526351231812e+02,4.213340717293099260e+02,5.382878040602457759e+02,4.267025193269892611e+02,4.627208229591575446e+02,5.271776930030338235e+02,4.900628531117194484e+02,5.056003164555985450e+02,5.148351192372149399e+02,5.131508939873317559e+02,5.141126724755965824e+02,2.667358243656015588e+02,3.874354655939486634e+02,5.065211545434218579e+02,3.310076736270497690e+02,3.091795594796024034e+02,4.880627828466335245e+02,5.416240762743046844e+02,5.291644734862700261e+02,3.003126370967453340e+02,5.087135146622334219e+02,2.236647491224318003e+02,5.736253829809137414e+02,5.170963546574283782e+02,5.298730413976541058e+02,4.965836888179084667e+02,4.958327137251051226e+02,4.637809827925267996e+02,4.581386689638829921e+02,5.315948833463336314e+02,5.433066169300707315e+02,4.237723917387774577e+02,4.570202621328658665e+02,3.528473891075324786e+02,2.375356815301769871e+02,4.650283432222180977e+02,4.122228523505192470e+02,4.116719081987403115e+02,5.171996906418254412e+02,4.639525837841687235e+02,4.951129164140237435e+02,4.074268523305747181e+02,5.405286301390514154e+02
4.692351223001105041e+02,nan,3.555052742220249939e+01,4.135311354663269867e+01,2.791701989821957852e+01,4.603824497089323842e+01,2.868588503078204610e+01,2.484833998479267692e+01,6.403499043490739950e+01,2.035288677311836736e+01,3.462484657006518773e+01,1.785273088350713522e+01,5.182894943950707756e+01,9.380234538645639475e+01,1.514743542649983397e+02,6.608839198797571157e+01,1.084464844981072389e+02,6.829231289096905755e+01,6.286238939143346016e+01,2.892749557081737422e+01,5.806754687430993300e+01,3.846036921298804145e+01,4.281308211285394805e+01,4.769234739453963812e+01,5.016452930105592856e+01,4.958225489021843657e+01,2.465577417158125684e+02,1.014510719509530787e+02,4.361100778472088990e+01,3.031730858767010091e+02,2.021025482273860234e+02,3.581954773580164186e+01,7.318579097065683925e+01,6.076972930661570871e+01,7.813599426640711272e+02,4.768395956711145800e+01,2.436052544589286697e+02,1.035830101898960294e+02,5.116404987880127919e+01,6.015579772558623262e+01,3.385616635123842855e+01,3.667805883629203834e+01,2.688345215925870235e+01,3.910600976832446207e+01,6.067487124008181354e+01,7.228056446932924928e+01,5.707118362185280347e+01,2.607067317895668523e+01,1.248217929690064096e+02,4.847169895928960273e+02,2.708209740778092467e+01,6.100622919018096724e+01,6.697103851665661978e+01,4.992794808528449124e+01,2.553429066955943227e+01,3.393169609675803855e+01,6.341987070310621277e+01,6.999771424839728695e+01
4.745109482403925085e+02,3.555052742220249939e+01,nan,3.288525505445777952e+01,3.274141108740612083e+01,3.163795189321902512e+01,3.282438118233333313e+01,4.718982941270056841e+01,5.225935322983677622e+01,3.578826623348403757e+01,3.673690242795353100e+01,3.899538434225451766e+01,8.152741870071265851e+01,1.095766398462873070e+02,1.677736570502109998e+02,6.066834246769098371e+01,1.258665960451775163e+02,6.651556208888881372e+01,8.594789118993885779e+01,4.920000000004618812e+01,5.766801539849218727e+01,5.272722257050512695e+01,5.336665625651195910e+01,4.778786456828501628e+01,6.049132169163909367e+01,5.692802473298591082e+01,2.636376300909947190e+02,1.242204492022278970e+02,5.824637327766811268e+01,3.299675135524548750e+02,2.225470736720715763e+02,5.685771715433844520e+01,6.272607113477477014e+01,5.001759690349714305e+01,7.888870134562982912e+02,6.141791269653566587e+01,2.521218752905099336e+02,8.937203141921916938e+01,6.083157075070856479e+01,5.778858018675403940e+01,3.142737660069328243e+01,4.829741193897192630e+01,4.528134273625738615e+01,6.029527344658731636e+01,5.768466000595474696e+01,6.578996884028501313e+01,7.996199097072410211e+01,5.622810685059452140e+01,1.439416548467006294e+02,5.074286550836498009e+02,2.931211353689114318e+01,8.351287325914758242e+01,8.991729533298665444e+01,3.964038344925988611e+01,5.763609979866226496e+01,4.260891925403714708e+01,6.266865245082794189e+01,6.328728150265365571e+01
5.056207274232344844e+02,4.135311354663269867e+01,3.288525505445777952e+01,nan,3.132538906381568111e+01,2.458942862277374175e+01,3.769350076603152644e+01,5.440441158582081727e+01,2.531402773165960696e+01,4.837850762478470301e+01,3.979547712996416209e+01,4.819460550727315962e+01,9.026804528736577993e+01,1.332720525841834558e+02,1.913417884310613886e+02,8.242722042303067553e+01,1.391919537904475987e+02,4.178803656552000234e+01,1.014944333448976010e+02,5.818315907546835319e+01,3.486201371122130865e+01,4.825764188188000503e+01,4.057191146596370857e+01,3.562021897742226884e+01,4.455468549991658733e+01,3.961009972216182007e+01,2.873436966421909347e+02,1.423572969678878621e+02,4.405451168721641864e+01,3.376393342014599170e+02,2.433335159816452347e+02,5.465967434957691751e+01,3.884533434021240339e+01,3.207491231483908223e+01,8.184466262377726480e+02,4.713045724380376100e+01,2.805779749018012694e+02,6.486169902185280023e+01,4.367699623369661310e+01,3.523180381418416118e+01,2.702295320645655607e+01,4.309060222370898430e+01,5.347298383293281887e+01,6.841988015187915551e+01,3.411978897938413979e+01,3.852479720898695348e+01,9.698907154934248354e+01,6.245638478174442554e+01,1.653824658178786819e+02,5.270304735022489240e+02,4.038019316443950402e+01,1.013642935160121112e+02,1.082973683890919006e+02,2.206535746362592931e+01,5.984112298411191944e+01,3.572338169874265645e+01,9.052822764201704331e+01,3.732237934534920498e+01
4.893273750772585799e+02,2.791701989821957852e+01,3.274141108740612083e+01,3.132538906381568111e+01,nan,2.999466619255708366e+01,2.829840984932205217e+01,4.199809519488855614e+01,4.631198548971821793e+01,3.301393645108714736e+01,2.642423130387592423e+01,3.595997775305851007e+01,7.524785711234731878e+01,1.140021052437273283e+02,1.727578652334042602e+02,7.108778610515656737e+01,1.242049918481563822e+02,5.404590641291523667e+01,8.732010077870216946e+01,4.255819545046491470e+01,4.285977134796146970e+01,3.778465296917121918e+01,3.712896443480700981e+01,3.535647041206959074e+01,4.585891407350820259e+01,4.198856987325788737e+01,2.696080117503954625e+02,1.255834383985454679e+02,4.239622624714039745e+01,3.254087890638473937e+02,2.255535413155913886e+02,4.502266096091923941e+01,5.418929783637555175e+01,4.178995094518196396e+01,8.029292372307799042e+02,4.353940743745049247e+01,2.639878785095970670e+02,8.223867703219306691e+01,4.551922670688035311e+01,4.529724053402574668e+01,2.299565176289663881e+01,3.193743884535837907e+01,3.909987212257721723e+01,5.214441484956967088e+01,4.632234881784691538e+01,5.565033692623640604e+01,8.121871705463229318e+01,4.906485503903370216e+01,1.483956872688809483e+02,5.080960539110702712e+02,2.792275058092950601e+01,8.469994096808773065e+01,9.112540809236529071e+01,3.465256123293047352e+01,4.677606225409810747e+01,2.886936092121767317e+01,7.512762474615045960e+01,5.421734039961444296e+01
5.067960536547196853e+02,4.603824497089323842e+01,3.163795189321902512e+01,2.458942862277374175e+01,2.999466619255708366e+01,nan,3.707937432054028903e+01,5.372522684921620595e+01,2.908470388366477977e+01,4.606256614643994141e+01,2.977784411267392528e+01,4.790991546643836330e+01,9.232204503800080886e+01,1.321247894984197728e+02,1.892528467421371374e+02,7.683631953706390050e+01,1.422296734159222638e+02,4.035839441801135763e+01,1.037728288137367798e+02,5.538086312075342477e+01,3.573009935611005972e+01,3.793889824440827141e+01,3.773168429844731264e+01,2.881943788489190794e+01,4.064480286579204460e+01,4.182248199234120989e+01,2.868909200375665023e+02,1.419774630003020661e+02,4.299209229617559913e+01,3.453172454425020419e+02,2.429311013435797406e+02,5.166042973107597192e+01,3.332026410459399557e+01,2.421900080513658438e+01,8.192638646980603880e+02,4.317406628987993855e+01,2.822464171606157493e+02,6.195482224975904728e+01,4.083136049662517308e+01,2.952964612049894910e+01,2.445894519401841904e+01,3.726660703633885419e+01,5.147115697163040693e+01,6.725355009215513746e+01,3.552126123887614995e+01,3.658633624732154743e+01,9.875707569585775047e+01,6.387362522984468427e+01,1.668575440308286488e+02,5.278587689903451974e+02,3.982762860128173799e+01,1.010742301479809413e+02,1.089726571209610597e+02,1.983935482828565355e+01,6.281910537407386386e+01,3.677825444467276839e+01,9.172829443529411719e+01,4.174206511425749966e+01
4.788569723831950569e+02,2.868588503078204610e+01,3.282438118233333313e+01,3.769350076603152644e+01,2.829840984932205217e+01,3.707937432054028903e+01,nan,3.645490364820384599e+01,5.271356561645745131e+01,2.640303012917827985e+01,2.526024544614380574e+01,2.868309606724428207e+01,6.822081793705895336e+01,1.068082393825519461e+02,1.617622947413789234e+02,6.127343089247699481e+01,1.197323682217902387e+02,5.770268624598700313e+01,7.682811985205511007e+01,3.311313938600928708e+01,4.734384859717889782e+01,3.149603149601150776e+01,3.648122804950296683e+01,3.847492690048759556e+01,4.318518264406729656e+01,4.527780913425336706e+01,2.593527327791254606e+02,1.163429413415469895e+02,4.229420764122640719e+01,3.179260291325660432e+02,2.150754286291139010e+02,3.770411118166754960e+01,5.924457781090396224e+01,4.940445324054341825e+01,7.913668176010405659e+02,4.218435729034045778e+01,2.540324388734632350e+02,8.951424467645568939e+01,4.632062175745041088e+01,4.828250200647515555e+01,2.566554110093089847e+01,2.894131994221337933e+01,3.112298186226958308e+01,4.551043836306347146e+01,5.145405717725000017e+01,6.116469569943100737e+01,7.168598189320940151e+01,4.238490297268817386e+01,1.407937498612803040e+02,5.011200255427843331e+02,2.770703881693926363e+01,7.544004241781472331e+01,8.101654152089687955e+01,4.012978943374324814e+01,4.286350428981629079e+01,3.255764119222513386e+01,6.782801780970633843e+01,5.947503678011644013e+01
4.650121718837066851e+02,2.484833998479267692e+01,4.718982941270056841e+01,5.440441158582081727e+01,4.199809519488855614e+01,5.372522684921620595e+01,3.645490364820384599e+01,nan,7.551317765795738524e+01,2.463168690940166883e+01,3.741229744345520203e+01,2.426190429456655551e+01,5.029194766559268714e+01,8.827321224471333494e+01,1.440027777509818350e+02,6.269869748781389518e+01,1.146403070477314543e+02,7.940780818030943067e+01,6.700328350163727009e+01,2.603075104572311105e+01,6.922774010464569017e+01,3.095286739532146925e+01,5.206918474488949755e+01,5.720279713440532277e+01,5.788678605690546419e+01,6.101934119601607875e+01,2.388174198001434831e+02,9.484893251903157818e+01,5.212446642415051201e+01,3.005214135465186587e+02,1.946471679732276527e+02,3.971095566720566694e+01,8.305468078320511438e+01,6.983179791464851860e+01,7.769324294943554605e+02,5.442058434082744611e+01,2.415900660209328237e+02,1.140624390410581697e+02,5.964293755343637571e+01,7.195331820005728218e+01,4.719491498026916076e+01,4.049296235152176848e+01,2.597229292923597654e+01,3.346401051877118960e+01,7.218199221412749012e+01,8.344770817704794297e+01,5.282878003514245790e+01,2.537084941421251472e+01,1.208708401559144647e+02,4.783894647669383176e+02,3.640659280952154120e+01,5.779134883357102126e+01,6.296665784366240359e+01,6.336308073313600175e+01,2.835207223470694871e+01,4.383423319733834234e+01,6.828645546515139131e+01,8.360669829623537908e+01
5.328605070747906893e+02,6.403499043490739950e+01,5.225935322983677622e+01,2.531402773165960696e+01,4.631198548971821793e+01,2.908470388366477977e+01,5.271356561645745131e+01,7.551317765795738524e+01,nan,6.892082413900584470e+01,5.140272366319268826e+01,6.944004608294962111e+01,1.113236722355109123e+02,1.571552099041034580e+02,2.134662502598473282e+02,1.074583019904344496e+02,1.526491401875696283e+02,2.600000000002547296e+01,1.207562834803935772e+02,7.556930593832075260e+01,2.711752201074713753e+01,5.721957706933419985e+01,4.121553105314069398e+01,3.086227470550286256e+01,4.122717550354323635e+01,3.849155751588735797e+01,3.115103850596310622e+02,1.640989945124654525e+02,4.564033304000311375e+01,3.567762323922299288e+02,2.655638529619591282e+02,6.318480830076354948e+01,1.855586160763698800e+01,1.815048208726615897e+01,8.454396252837904058e+02,4.367333282441430242e+01,3.071304608794130218e+02,4.158653628284069725e+01,3.692153842946255082e+01,2.232487401991730636e+01,3.364758535168011377e+01,4.959032163638328683e+01,7.010962844004549765e+01,8.502611363577688053e+01,2.121885953581784534e+01,1.707864163214851061e+01,1.194018425318426750e+02,8.340647456880928701e+01,1.897872493082530809e+02,5.486181914592368685e+02,6.145046785827391034e+01,1.248506307553124230e+02,1.311085046822039715e+02,2.095328136594950053e+01,7.870857640693482438e+01,4.295858470664239803e+01,1.147916373260537313e+02,2.314821807404633347e+01
4.607717005198966262e+02,2.035288677311836736e+01,3.578826623348403757e+01,4.837850762478470301e+01,3.301393645108714736e+01,4.606256614643994141e+01,2.640303012917827985e+01,2.463168690940166883e+01,6.892082413900584470e+01,nan,3.200249990238908282e+01,1.687601848762160373e+01,5.106701479430883239e+01,8.541006966391638855e+01,1.416830265063522631e+02,5.775494206848136258e+01,1.093112985925858283e+02,7.569940554587257964e+01,6.338454070198395129e+01,2.208347798694007125e+01,6.508578953967180780e+01,3.537456713521488183e+01,4.783638782346727680e+01,5.162634986121575764e+01,5.679013998924403950e+01,5.687881855314153512e+01,2.377736739002027662e+02,9.484302820975432269e+01,5.046979294585019460e+01,3.046414285680785383e+02,1.948899176458368458e+02,4.226014671055830974e+01,7.694777449675166281e+01,6.382350664132427198e+01,7.736218197543240649e+02,5.479416027281127555e+01,2.362442803540286604e+02,1.085629771146253546e+02,5.861194417520847821e+01,6.573766043903530942e+01,3.641977484836075973e+01,3.976531151642784323e+01,1.989974874213871203e+01,3.324093861495910573e+01,6.846079169863536151e+01,7.772464216708050344e+01,5.114059053236442765e+01,2.639393869815190641e+01,1.165243322229232064e+02,4.793320352323605675e+02,2.711162112450560713e+01,5.425716542541832155e+01,6.123005797812059114e+01,5.444703848695987602e+01,2.821347195932376195e+01,3.784600375204033895e+01,5.805239013167516049e+01,7.752883334605178334e+01
