Date,cmp_score,energy_score,temperature_score,vector_ad_cmp,vector_ad_energy,vector_ad_energy_absolute,vector_ad_energy_relative,vector_ad_temperature
2019-06-05,0,1,1,0.5656854249516198,12.2,0.49166666666666536,4.199288256227751,-1.054815230512472
2019-06-19,0,2,1,0.8000000000021283,12.4,0.6916666666666664,5.907473309608546,-0.6381897173552828
2019-06-25,0,1,1,0.8944271909997573,10.2,-1.5083333333333346,-12.882562277580078,0.5385388312566219
2019-06-26,0,1,2,0.692820323031109,11.0,-0.7083333333333339,-6.049822064056942,1.0569354621315945
2019-06-27,0,1,2,0.6928203230310115,12.2,0.49166666666666536,4.199288256227751,1.4926430598608689
2019-06-28,0,1,2,0.8000000000018319,11.2,-0.5083333333333346,-4.34163701067617,1.8488419718731204
2019-07-01,0,2,1,0.7464101615177416,12.5,0.7916666666666661,6.761565836298922,0.8661146164107446
2019-07-02,0,1,1,0.6928203230302366,10.7,-1.0083333333333346,-8.612099644128124,0.5576209158287057
2019-07-03,0,1,1,0.847213595500548,10.9,-0.8083333333333336,-6.903914590747329,-0.24700698362754306
2019-07-04,0,1,1,0.6292528739908394,11.3,-0.4083333333333332,-3.4875444839857606,-0.5618613790669441
2019-07-05,0,1,1,0.6928203230291041,11.200000000000001,-0.5083333333333329,-4.341637010676147,0.1187329706707509
2019-07-08,0,1,1,0.6928203230273929,11.7,-0.008333333333334636,-0.0711743772242146,-0.10071100190822523
2019-07-09,0,1,1,0.6292528739907479,11.600000000000001,-0.1083333333333325,-0.9252669039145789,-1.1724880853736626
2019-07-10,0,2,1,0.6928203230298826,13.1,1.3916666666666657,11.886120996441264,-1.856262782540039
2019-07-11,0,1,1,0.8000000000030186,12.0,0.2916666666666661,2.491103202846978,-1.5255066499572347
2019-07-12,0,1,1,0.6928203230293588,12.2,0.49166666666666536,4.199288256227751,-0.7654036145025169
2019-07-17,0,1,1,0.6928203230285765,12.0,0.2916666666666661,2.491103202846978,-0.797207088789326
2019-07-18,0,1,1,0.5656854249513448,11.6,-0.10833333333333428,-0.9252669039146011,-0.8989782065071118
2019-07-19,0,1,1,0.692820323029154,11.2,-0.5083333333333346,-4.34163701067617,-0.8926175116497498
2019-07-22,0,1,1,0.7464101615184018,11.2,-0.5083333333333346,-4.34163701067617,0.13145436038547506
2019-07-23,0,1,1,0.5656854249508855,12.0,0.2916666666666661,2.491103202846978,0.7166382872627464
2019-07-24,0,1,2,0.894427191001054,11.5,-0.20833333333333393,-1.7793594306049876,1.053755114702914
2019-07-25,4,2,2,3.6769391694413462,13.0,1.291666666666666,11.032028469750887,1.2668383924245294
2019-07-26,4,1,1,3.9597979746451157,12.1,0.3916666666666657,3.3451957295373536,0.8629342689820655
