Date,cmp_score,energy_score,temperature_score,vector_ad_cmp,vector_ad_energy,vector_ad_energy_absolute,vector_ad_energy_relative,vector_ad_temperature
2019-01-07,0,0,1,1.1313708498980486,1.9000000000000001,-0.23825136612021836,-11.142346026066951,-1.2489855621880646
2019-01-08,0,0,1,1.1313708498987687,1.9000000000000001,-0.23825136612021836,-11.142346026066951,-1.1618031310926469
2019-01-09,0,0,1,0.9797958971137467,2.0,-0.1382513661202185,-6.465627395859952,-1.3739036724143348
2019-01-10,0,0,1,1.1999999999996542,2.0,-0.1382513661202185,-6.465627395859952,-1.4994723977980335
2019-01-11,0,0,1,0.9797958971133081,1.9000000000000001,-0.23825136612021836,-11.142346026066951,-1.431157806268042
2019-01-14,0,0,1,1.131370849898841,2.0,-0.1382513661202185,-6.465627395859952,-1.1559475946757904
2019-01-15,0,1,1,1.3266499161421923,2.7,0.5617486338797817,26.27140301558908,-1.2470337167157792
2019-01-16,0,0,1,1.0583005244255859,2.0,-0.1382513661202185,-6.465627395859952,-1.013462875198951
2019-01-17,0,0,1,1.1313708498981256,1.9000000000000001,-0.23825136612021836,-11.142346026066951,-0.9945950356335248
2019-01-18,0,0,1,1.0583005244280972,2.1,-0.0382513661202184,-1.7889087656529412,-1.2659015562812053
2019-01-21,0,0,1,1.26491106406813,2.2,0.06174863387978169,2.8878098645540584,-1.4942674765386055
2019-01-22,0,0,1,1.2000000000020286,2.1,-0.0382513661202184,-1.7889087656529412,-1.4812551733900357
2019-01-23,0,0,1,1.199999999999256,1.8,-0.33825136612021844,-15.819064656273952,-1.6042214381440203
2019-01-24,0,0,1,1.1313708498986907,1.9000000000000001,-0.23825136612021836,-11.142346026066951,-2.008253450907113
2019-01-25,0,0,1,1.1313708498990853,1.8,-0.33825136612021844,-15.819064656273952,-2.0720137363351054
2019-01-28,0,0,1,0.9797958971119527,1.9000000000000001,-0.23825136612021836,-11.142346026066951,-1.724585242268291
2019-01-29,0,0,1,1.1313708498992172,1.8,-0.33825136612021844,-15.819064656273952,-1.446121954888897
2019-01-30,0,0,1,0.9797958971138147,1.8,-0.33825136612021844,-15.819064656273952,-1.9796263839802595
2019-01-31,0,0,1,1.1313708498978128,1.9000000000000001,-0.23825136612021836,-11.142346026066951,-1.3205532295051985
2019-02-01,0,0,1,1.1999999999982411,2.0,-0.1382513661202185,-6.465627395859952,-1.465640409611752
2019-02-04,0,0,1,1.058300524425285,1.8,-0.33825136612021844,-15.819064656273952,-1.452628106463182
2019-02-05,0,0,1,1.1313708498983515,1.9000000000000001,-0.23825136612021836,-11.142346026066951,-1.6809940267205823
2019-02-06,0,0,1,1.0583005244249413,1.8,-0.33825136612021844,-15.819064656273952,-1.3485296812746237
2019-02-07,0,0,1,1.199999999999541,1.8,-0.33825136612021844,-15.819064656273952,-1.3459272206449095
2019-02-08,0,0,1,1.2000000000003335,1.9000000000000001,-0.23825136612021836,-11.142346026066951,-1.1715623584540742
2019-02-11,0,0,1,1.1313708498974597,1.9000000000000001,-0.23825136612021836,-11.142346026066951,-1.172863588768931
