Date,cmp_score,energy_score,temperature_score,vector_ad_cmp,vector_ad_energy,vector_ad_energy_absolute,vector_ad_energy_relative,vector_ad_temperature
2019-01-04,0,1,1,6.305166943725782,73.6,2.742824074074065,3.870919265737327,-1.824906315442829
2019-04-17,0,1,1,4.398646592868578,67.8,-3.0571759259259323,-4.314560785095223,-1.1232255705070293
2019-04-18,0,1,1,3.6940648204447464,63.5,-7.3571759259259295,-10.383106340022808,-0.4664055820229972
2019-04-19,0,1,1,4.398157350202578,62.4,-8.457175925925931,-11.935524970353118,-0.5180929753261206
2019-04-23,4,1,1,17.015343061308897,83.05833333333332,12.201157407407393,17.219367337138138,-0.5288205475211086
2019-04-24,0,1,1,3.903034919655756,62.699999999999996,-8.157175925925934,-11.512138071172128,-0.4615294128434572
2019-04-26,0,1,1,4.425111909150251,62.099999999999994,-8.757175925925935,-12.35891186953413,-0.6950979165434211
2019-04-29,0,1,1,4.551710592531116,61.8,-9.057175925925932,-12.782298768715117,-0.8950208529045595
2019-04-30,0,1,1,4.145930150218909,65.8,-5.057175925925932,-7.13714011296852,-1.027165037670092
2019-05-02,0,1,1,5.275294406078771,61.3,-9.557175925925932,-13.487943600683439,-0.705337871820455
2019-05-03,0,1,1,4.435297798036737,67.1,-3.757175925925935,-5.302463549850877,-0.4405618853714355
2019-05-06,0,1,1,5.026309488126955,61.9,-8.957175925925931,-12.64116980232145,-1.2309889093748625
2019-05-07,0,1,1,5.481240686815742,61.3,-9.557175925925932,-13.487943600683439,-1.173450113056291
2019-05-09,0,1,1,4.560701700396423,68.5,-2.3571759259259295,-3.326658020339568,-0.5722184532190143
2019-05-10,0,1,1,4.261538212532606,64.5,-6.3571759259259295,-8.971816676086164,-0.43276001468417136
2019-05-14,0,1,1,3.7200751953877678,66.0,-4.8571759259259295,-6.854882180181187,-0.5273576967672466
2019-05-15,0,1,1,4.4175505303037825,67.3,-3.5571759259259323,-5.020205617063544,-0.7467853098465446
2019-05-16,0,1,1,4.146379361869409,66.9,-3.957175925925924,-5.584721482638189,-0.7994479369855763
2019-05-17,0,1,1,4.380410082469595,67.6,-3.257175925925935,-4.596818717882556,-0.4820093233975251
2019-05-21,0,1,1,5.607024851369587,70.1,-0.7571759259259352,-1.0685945580409362,-0.23429992907689529
2019-05-29,0,1,1,3.2245213410124585,64.6,-6.257175925925935,-8.830687709692498,-0.2820863870363869
2019-05-31,0,1,1,3.195196841688218,64.2,-6.657175925925927,-9.395203575267153,-0.08996532136251262
2019-08-02,1,1,1,9.319200698333276,79.8,8.942824074074068,12.620915182144564,1.318759954606581
2019-08-07,2,1,1,11.042532710689999,83.0,12.14282407407407,17.137042106741852,1.3836130046944624
2019-08-08,1,1,1,10.202985782075647,81.7,10.842824074074073,15.302365543624209,1.3270494422117989
2019-08-09,2,1,2,11.228014235658781,83.0,12.14282407407407,17.137042106741852,1.5445265876192809
2019-08-19,1,1,1,9.08487072420042,80.0,9.14282407407407,12.9031731149319,1.341190332832465
2019-08-20,1,1,1,10.108064871717973,81.7,10.842824074074073,15.302365543624209,1.2924286410370656
2019-08-21,0,1,1,5.952691526003267,72.7,1.8428240740740733,2.6007585681943723,1.201731894297622
2019-08-22,0,1,1,5.899055054559896,72.6,1.7428240740740648,2.4596296018006836,1.2456174169134817
2019-08-23,0,1,1,5.712524805131652,73.5,2.6428240740740705,3.7297902993436827,1.2729239643189054
2019-08-26,0,1,1,5.83046352603372,73.8,2.9428240740740677,4.15317719852466,1.3953158107253585
2019-08-27,1,1,1,9.768714201151138,81.2,10.342824074074073,14.596720711655875,1.415308104361472
2019-08-28,1,1,1,9.727675662567727,80.9,10.042824074074076,14.173333812474898,1.3845882385303705
2019-12-23,0,1,1,7.418612648943841,75.4,4.542824074074076,6.411240660823325,-0.3469394371242682
2019-12-24,1,1,1,8.766669679154287,77.5,6.6428240740740705,9.374948955090279,-0.5185805922440746
