Date,cmp_score,energy_score,temperature_score,vector_ad_cmp,vector_ad_energy,vector_ad_energy_absolute,vector_ad_energy_relative,vector_ad_temperature
2019-06-05,1,1,1,53.60682618805241,479.3,-25.441666666666663,-5.040532285492583,-1.054815230512472
2019-06-19,1,1,1,64.01452094388142,505.1,0.3583333333333485,0.07099341247172042,-0.6381897173552828
2019-06-25,1,1,1,50.34282310701454,476.0,-28.741666666666674,-5.6943320840694085,0.5385388312566219
2019-06-26,1,1,2,74.99949235686961,541.7,36.95833333333337,7.3222275421420235,1.0569354621315945
2019-06-27,1,1,2,53.92124809072688,446.3,-58.44166666666666,-11.578530271260878,1.4926430598608689
2019-06-28,1,1,2,52.338571654889606,428.2,-76.54166666666669,-15.164523105879246,1.8488419718731204
2019-07-01,1,1,1,45.21406727684282,439.0,-65.74166666666667,-13.024814674173257,0.8661146164107446
2019-07-02,1,1,1,56.506853828961994,442.4,-62.3416666666667,-12.351202760488045,0.5576209158287057
2019-07-03,1,1,1,60.5969649094712,462.79999999999995,-41.94166666666672,-8.309531278376737,-0.24700698362754306
2019-07-04,1,1,1,56.80507812901142,440.9,-63.8416666666667,-12.648384487113873,-0.5618613790669441
2019-07-05,1,1,1,59.78664120842251,511.8,7.058333333333337,1.3984051247337703,0.1187329706707509
2019-07-08,1,1,1,61.745736052076225,471.3,-33.44166666666666,-6.625501494163677,-0.10071100190822523
2019-07-09,1,1,1,65.69783217819008,572.2,67.45833333333337,13.364922650200594,-1.1724880853736626
2019-07-10,1,1,1,60.82234267622948,576.7,71.95833333333337,14.256467830078101,-1.856262782540039
2019-07-11,1,1,1,58.83870381640035,556.2,51.45833333333337,10.194984232858406,-1.5255066499572347
2019-07-12,1,1,1,57.271303471218474,531.4,26.658333333333303,5.281579685977977,-0.7654036145025169
2019-07-17,1,1,1,54.87125248077837,492.90000000000003,-11.84166666666664,-2.346084630751699,-0.797207088789326
2019-07-18,1,1,1,50.81751810238789,480.1,-24.64166666666665,-4.8820353646254695,-0.8989782065071118
2019-07-19,1,1,1,58.055896384785555,506.1,1.3583333333333485,0.269114563555628,-0.8926175116497498
2019-07-22,2,1,1,82.59349485164945,560.8,56.05833333333328,11.106341527844265,0.13145436038547506
2019-07-23,1,1,1,70.89675856998142,546.5,41.758333333333326,8.273209067344677,0.7166382872627464
2019-07-24,1,1,2,61.822450638958834,528.6,23.85833333333335,4.726840462943094,1.053755114702914
2019-07-25,2,1,2,82.4586010468758,575.4,70.6583333333333,13.998910333669023,1.2668383924245294
2019-07-26,2,1,1,79.62927190850016,542.1,37.35833333333335,7.401476002575569,0.8629342689820655
