nan,7.999999999996555422e-01,8.000000000003382183e-01,9.797958971134757000e-01,1.131370849898478470e+00,8.944271909999104153e-01,1.058300524425818789e+00,1.058300524425829892e+00,9.797958971137394890e-01,9.797958971141323969e-01,8.000000000016415092e-01,9.797958971133196027e-01,6.928203230276630542e-01,8.944271910010328508e-01,8.944271910007924875e-01,6.928203230273172197e-01,8.000000000000483391e-01,6.928203230284152303e-01,1.058300524426625699e+00,6.928203230273518587e-01,5.656854249500190557e-01,6.928203230274514457e-01,5.291502622129076627e+00,1.131370849898474917e+00,1.058300524425838329e+00,1.131370849898477360e+00,1.131370849898472031e+00,1.200000000000000622e+00,1.058300524425829892e+00,1.385640646055098513e+00,1.385640646055096736e+00,1.385640646055090963e+00,1.496662954709572446e+00,1.385640646055098069e+00,8.944271909999842451e-01,8.944271909998997572e-01
7.999999999996555422e-01,nan,8.000000000050343507e-01,9.797958971132749717e-01,1.326649916143802344e+00,6.928203230272386159e-01,9.797958971196112365e-01,1.264911064070502578e+00,6.928203230285937542e-01,8.000000000014836354e-01,6.928203230330229889e-01,1.058300524430166423e+00,8.944271910025809458e-01,9.797958971135057871e-01,1.058300524429193645e+00,6.928203230311333893e-01,7.999999999988304245e-01,8.944271910020868965e-01,8.944271910019880867e-01,6.928203230284344372e-01,6.928203230242201416e-01,6.928203230295962856e-01,5.075431016180041333e+00,1.199999999999661338e+00,1.264911064068392932e+00,1.326649916143181951e+00,1.058300524429852452e+00,1.385640646054048686e+00,1.131370849898979847e+00,1.549193338484867732e+00,1.442220510186553284e+00,1.442220510187281590e+00,1.549193338483170868e+00,1.496662954708506854e+00,8.944271910049740315e-01,8.944271910009093940e-01
8.000000000003382183e-01,8.000000000050343507e-01,nan,8.000000000032626568e-01,1.264911064069695001e+00,8.944271910006683646e-01,1.058300524429672818e+00,1.058300524424489630e+00,8.000000000039737547e-01,7.999999999990933253e-01,9.797958971132458839e-01,7.999999999997550182e-01,7.999999999987779109e-01,8.944271909977958845e-01,6.928203230290194137e-01,5.656854249605526297e-01,8.000000000001943334e-01,8.944271909988883440e-01,8.944271910029399919e-01,6.928203230358391806e-01,6.928203230278718872e-01,6.928203230247683697e-01,5.169139193328415871e+00,1.264911064071079005e+00,1.200000000000428058e+00,1.264911064068588997e+00,1.131370849903214459e+00,1.200000000003056844e+00,1.200000000000716938e+00,1.385640646055741110e+00,1.599999999999743849e+00,1.496662954710317850e+00,1.600000000001780887e+00,1.496662954711371452e+00,8.944271910006701409e-01,6.928203230292449000e-01
9.797958971134757000e-01,9.797958971132749717e-01,8.000000000032626568e-01,nan,1.200000000000632339e+00,8.944271910110781487e-01,1.058300524426205813e+00,1.200000000000402522e+00,1.058300524423574140e+00,8.000000000045899284e-01,8.944271909982518531e-01,1.199999999998192068e+00,1.131370849895322106e+00,6.928203230305215454e-01,8.944271909989502944e-01,8.000000000016324053e-01,8.944271910097568723e-01,9.797958971134249628e-01,1.131370849898102771e+00,8.000000000040673465e-01,8.000000000084314111e-01,7.999999999971217912e-01,5.184592558726345501e+00,1.264911064069980107e+00,1.264911064070231905e+00,1.200000000000552403e+00,1.264911064069609958e+00,1.131370849901675690e+00,1.264911064070941116e+00,1.549193338483617177e+00,1.326649916141422469e+00,1.442220510185191706e+00,1.649242250246857777e+00,1.496662954711567517e+00,1.058300524424609756e+00,9.797958971142073370e-01
1.131370849898478470e+00,1.326649916143802344e+00,1.264911064069695001e+00,1.200000000000632339e+00,nan,9.797958971144863360e-01,8.944271910009120585e-01,1.264911064069380808e+00,1.264911064068307223e+00,1.264911064067272051e+00,1.326649916142477625e+00,1.385640646056033987e+00,1.341640786499557869e+00,1.200000000002613199e+00,1.326649916142436547e+00,1.058300524424131694e+00,1.264911064068443336e+00,1.200000000006304690e+00,1.341640786501532290e+00,1.199999999999971534e+00,1.200000000000291056e+00,1.199999999999614708e+00,5.366563145999585061e+00,1.442220510187316451e+00,1.442220510186972060e+00,1.131370849899583364e+00,1.264911064070037394e+00,1.399999999999924638e+00,1.264911064069272451e+00,1.661324772585762499e+00,1.200000000000692291e+00,1.456021977855421534e+00,1.649242250246282238e+00,1.385640646057164416e+00,1.131370849898206687e+00,1.200000000000315037e+00
8.944271909999104153e-01,6.928203230272386159e-01,8.944271910006683646e-01,8.944271910110781487e-01,9.797958971144863360e-01,nan,9.797958971171069065e-01,9.797958971158643449e-01,1.058300524426813549e+00,8.944271910043578577e-01,9.797958971133035044e-01,1.131370849901356834e+00,8.944271909995015202e-01,8.944271910021449612e-01,8.944271910036488693e-01,7.999999999993677724e-01,8.944271909970238355e-01,9.797958971122836536e-01,1.131370849902976650e+00,7.999999999991468380e-01,7.999999999978945064e-01,7.999999999995746069e-01,5.276362383308882187e+00,1.326649916142145669e+00,1.131370849900683595e+00,1.200000000003092593e+00,1.131370849902256115e+00,1.264911064069815794e+00,1.131370849898352793e+00,1.385640646056854663e+00,1.326649916143220587e+00,1.264911064072667957e+00,1.385640646056592207e+00,1.326649916141804386e+00,9.797958971193866384e-01,8.000000000014044765e-01
1.058300524425818789e+00,9.797958971196112365e-01,1.058300524429672818e+00,1.058300524426205813e+00,8.944271910009120585e-01,9.797958971171069065e-01,nan,1.131370849899157260e+00,1.200000000000390976e+00,1.264911064070174618e+00,1.131370849898600595e+00,1.326649916143663788e+00,1.264911064067504753e+00,1.131370849898759801e+00,9.797958971148510443e-01,1.131370849895764197e+00,1.058300524428777534e+00,1.131370849898521991e+00,1.131370849896273789e+00,1.131370849898493791e+00,1.131370849902238351e+00,1.131370849896187414e+00,5.336665625650488742e+00,1.264911064070804558e+00,1.264911064070988189e+00,8.944271910016851068e-01,1.200000000001072653e+00,1.200000000004595835e+00,1.058300524429566458e+00,1.326649916144692076e+00,1.442220510184976101e+00,1.326649916142774055e+00,1.549193338482471427e+00,1.326649916146360519e+00,1.058300524426086131e+00,1.131370849899793196e+00
1.058300524425829892e+00,1.264911064070502578e+00,1.058300524424489630e+00,1.200000000000402522e+00,1.264911064069380808e+00,9.797958971158643449e-01,1.131370849899157260e+00,nan,1.326649916143749497e+00,1.326649916142990104e+00,1.264911064067708368e+00,1.131370849897719078e+00,1.199999999999798339e+00,1.131370849899717479e+00,1.264911064066057689e+00,1.058300524428783307e+00,1.200000000006400613e+00,1.131370849899030695e+00,1.264911064063660939e+00,1.131370849897631814e+00,1.131370849898597486e+00,1.131370849898643227e+00,5.245950819441373092e+00,1.326649916144748920e+00,1.326649916142651486e+00,1.326649916144805097e+00,1.326649916142571994e+00,1.385640646055382286e+00,1.385640646057140657e+00,1.385640646059552061e+00,1.131370849901091269e+00,1.326649916142993657e+00,1.549193338484007310e+00,1.549193338484527338e+00,1.131370849898667430e+00,1.131370849899075992e+00
9.797958971137394890e-01,6.928203230285937542e-01,8.000000000039737547e-01,1.058300524423574140e+00,1.264911064068307223e+00,1.058300524426813549e+00,1.200000000000390976e+00,1.326649916143749497e+00,nan,9.797958971182201271e-01,6.928203230290909120e-01,1.131370849901672138e+00,8.000000000002992495e-01,9.797958971215979807e-01,1.058300524423972488e+00,8.944271909994726544e-01,8.000000000022863267e-01,8.944271910048245955e-01,8.944271910025536343e-01,8.944271909965409995e-01,8.000000000026216140e-01,8.944271910021347471e-01,4.915282290978434609e+00,1.496662954709567339e+00,1.131370849898524877e+00,1.496662954709271798e+00,1.200000000004820544e+00,1.326649916142816021e+00,1.058300524427988831e+00,1.496662954712510096e+00,1.600000000001181366e+00,1.600000000001422951e+00,1.697056274847959179e+00,1.549193338484734506e+00,1.131370849896190300e+00,8.944271910004374382e-01
9.797958971141323969e-01,8.000000000014836354e-01,7.999999999990933253e-01,8.000000000045899284e-01,1.264911064067272051e+00,8.944271910043578577e-01,1.264911064070174618e+00,1.326649916142990104e+00,9.797958971182201271e-01,nan,8.944271910020998861e-01,8.944271910010176407e-01,9.797958971191530475e-01,7.999999999995545119e-01,1.264911064067300028e+00,8.944271910029947259e-01,8.000000000021908475e-01,8.944271909992757008e-01,9.797958971165249276e-01,8.944271909993771752e-01,8.944271909988238400e-01,8.944271910005697768e-01,5.075431016179433819e+00,1.385640646057253456e+00,1.326649916141881880e+00,1.385640646055293246e+00,1.385640646058397207e+00,1.326649916145177022e+00,1.326649916144455821e+00,1.600000000000627365e+00,1.496662954711350579e+00,1.600000000003134248e+00,1.743559577419002915e+00,1.600000000002663514e+00,8.944271910009977677e-01,8.944271910057345343e-01
