Date,cmp_score,energy_score,temperature_score,vector_ad_cmp,vector_ad_energy,vector_ad_energy_absolute,vector_ad_energy_relative,vector_ad_temperature
2019-06-05,0,0,1,0.7999999999968974,2.7,-0.5249999999999999,-16.279069767441857,-1.5305448024257933
2019-06-19,0,0,1,0.8000000000074055,2.7,-0.5249999999999999,-16.279069767441857,-1.1513667008611046
2019-06-25,0,1,1,0.8472135955026263,2.9000000000000004,-0.32499999999999973,-10.077519379844958,0.39995947400521525
2019-06-26,0,1,1,0.8000000000062301,2.8000000000000003,-0.4249999999999998,-13.1782945736434,0.8845522345111237
2019-06-27,0,0,2,1.0190482107744567,2.7,-0.5249999999999999,-16.279069767441857,1.4289324135210089
2019-06-28,0,0,2,0.8944271910087915,2.7,-0.5249999999999999,-16.279069767441857,1.941845530160381
2019-07-01,0,0,1,0.800000000013245,2.7,-0.5249999999999999,-16.279069767441857,0.9160192968816383
2019-07-02,0,1,1,0.8944271910019838,2.8000000000000003,-0.4249999999999998,-13.1782945736434,0.38894600217553577
2019-07-03,0,1,1,0.7464101615203802,2.8000000000000003,-0.4249999999999998,-13.1782945736434,-0.1459940581231953
2019-07-04,0,1,1,0.8000000000032108,2.9000000000000004,-0.32499999999999973,-10.077519379844958,-0.9924580358900112
2019-07-05,0,1,1,0.8944271910069215,2.8000000000000003,-0.4249999999999998,-13.1782945736434,-0.19791471103454178
2019-07-08,0,1,1,0.8000000000023978,2.9000000000000004,-0.32499999999999973,-10.077519379844958,-0.09250005209332189
2019-07-09,0,0,1,0.8944271910025197,2.7,-0.5249999999999999,-16.279069767441857,-0.056312930367231145
2019-07-10,0,0,1,0.8000000000095371,2.7,-0.5249999999999999,-16.279069767441857,-1.0789924574089231
2019-07-11,0,0,1,0.8944271910002455,2.7,-0.5249999999999999,-16.279069767441857,-0.3505299635315334
2019-07-12,0,1,1,0.8472135955098783,2.9000000000000004,-0.32499999999999973,-10.077519379844958,-1.208007413128029
2019-07-17,0,1,1,0.8944271910029881,2.8000000000000003,-0.4249999999999998,-13.1782945736434,-1.1922738819427716
2019-07-18,0,0,1,0.8000000000058373,2.7,-0.5249999999999999,-16.279069767441857,-1.1922738819427716
2019-07-19,0,1,1,0.6928203230393801,2.9000000000000004,-0.32499999999999973,-10.077519379844958,-1.1041661073053344
2019-07-22,0,0,1,0.8000000000079062,2.7,-0.5249999999999999,-16.279069767441857,0.06326190664072057
2019-07-23,0,0,1,0.8944271909997088,2.6,-0.625,-19.379844961240313,0.8625252908517649
2019-07-24,0,0,1,0.800000000009343,2.7,-0.5249999999999999,-16.279069767441857,1.0702079024971554
2019-07-25,4,4,2,5.003992016588523,8.3,5.075000000000001,157.36434108527132,1.3880252324393418
2019-07-26,4,4,1,4.979959839196782,8.3,5.075000000000001,157.36434108527132,0.9490597123706767
