nan,1.336233512526866889e+02,3.222155800081611687e+02,2.692621027920380925e+02,1.625964329252001335e+02,3.462655628271436967e+02,2.168428002032902100e+02,1.557967907243939578e+02,2.162335774110785849e+02,1.058973087476801282e+02,1.322186068599781095e+02,2.699466613981375076e+02,1.385767657293484660e+02,1.654143887332465965e+02,2.793984967747732071e+02,3.159296124138811592e+02
1.336233512526866889e+02,nan,2.909364191709087208e+02,2.440350794455710854e+02,1.835254750709207769e+02,3.006300051558378073e+02,1.657067288917341159e+02,1.069676586636758202e+02,1.884802376908480426e+02,1.129658355432867154e+02,1.338620185116056405e+02,2.577707508620651424e+02,1.262448414787280200e+02,1.384693467884020208e+02,2.917870456342992043e+02,3.251008458924751494e+02
3.222155800081611687e+02,2.909364191709087208e+02,nan,1.058013232431291897e+02,1.804008869157784147e+02,8.158921497351350638e+01,1.590496777739468826e+02,2.009405882344152587e+02,1.339540219627545525e+02,2.431213688674221487e+02,1.998107104236419502e+02,1.187050125311296682e+02,2.923392549761435930e+02,2.896922505004312711e+02,3.798340690354178264e+02,2.467844403522913979e+02
2.692621027920380925e+02,2.440350794455710854e+02,1.058013232431291897e+02,nan,1.417547177345109901e+02,5.622952960855626969e+01,1.345201843590893986e+02,1.898786981206650353e+02,9.925240551251147281e+01,1.971638912174618099e+02,1.986172197972736910e+02,1.340035820416374008e+02,2.541080085318358783e+02,2.600895230492710084e+02,3.446503155373621325e+02,2.655373420067442680e+02
1.625964329252001335e+02,1.835254750709207769e+02,1.804008869157784147e+02,1.417547177345109901e+02,nan,1.375028726972635127e+02,1.220458930075692194e+02,1.920366631661975987e+02,1.434188272159507846e+02,1.464999658703032992e+02,2.100994050443611627e+02,1.943135610295955189e+02,2.016749860543106081e+02,2.181353708136041121e+02,2.821557016967558411e+02,2.685948621995778467e+02
3.462655628271436967e+02,3.006300051558378073e+02,8.158921497351350638e+01,5.622952960855626969e+01,1.375028726972635127e+02,nan,1.696061319646192374e+02,2.071455526917965244e+02,1.446546231546110448e+02,2.612529808442358785e+02,1.931262799310339631e+02,1.954977237719359380e+02,3.078997239362229834e+02,3.004229019232827795e+02,4.162562672201017904e+02,3.178105095807699740e+02
2.168428002032902100e+02,1.657067288917341159e+02,1.590496777739468826e+02,1.345201843590893986e+02,1.220458930075692194e+02,1.696061319646192374e+02,nan,1.329715759100488697e+02,1.117532997276075406e+02,1.500901062695424741e+02,1.520078945318257126e+02,1.748471332335967077e+02,1.965844347856545085e+02,2.089681315416358132e+02,2.955123009284019417e+02,2.971711964508011761e+02
1.557967907243939578e+02,1.069676586636758202e+02,2.009405882344152587e+02,1.898786981206650353e+02,1.920366631661975987e+02,2.071455526917965244e+02,1.329715759100488697e+02,nan,1.200186652149978102e+02,7.311470440344083954e+01,7.460938278790725064e+01,1.638037850600774732e+02,1.416050846544548847e+02,1.304147230951942902e+02,2.685194964988402262e+02,2.671452039621893277e+02
2.162335774110785849e+02,1.884802376908480426e+02,1.339540219627545525e+02,9.925240551251147281e+01,1.434188272159507846e+02,1.446546231546110448e+02,1.117532997276075406e+02,1.200186652149978102e+02,nan,1.366039530906904247e+02,1.341461889134526189e+02,1.358976085146394439e+02,1.892930003988359999e+02,1.864257492944369403e+02,3.223565727575750657e+02,2.519666644617769009e+02
1.058973087476801282e+02,1.129658355432867154e+02,2.431213688674221487e+02,1.971638912174618099e+02,1.464999658703032992e+02,2.612529808442358785e+02,1.500901062695424741e+02,7.311470440344083954e+01,1.366039530906904247e+02,nan,4.970311861446493396e+01,1.868505284980714407e+02,9.529239214124888235e+01,1.051832686314403134e+02,2.379509193090014207e+02,2.540906924702389915e+02
