Date,cmp_score,energy_score,temperature_score,vector_ad_cmp,vector_ad_energy,vector_ad_energy_absolute,vector_ad_energy_relative,vector_ad_temperature
2019-06-05,1,2,1,6.3239353620010945,73.9,5.683333333333337,8.331297336916688,-1.250992444598867
2019-06-19,0,1,1,4.252016699259086,66.1,-2.1166666666666742,-3.102858538968978,-0.6542263026358246
2019-06-25,1,2,1,7.158910395279958,76.9,8.683333333333337,12.72904959687271,0.3269734588689513
2019-06-26,1,1,1,6.151254181460898,71.6,3.3833333333333258,4.959687270950397,0.9270922196070671
2019-06-27,1,1,2,6.033150177620974,71.8,3.5833333333333286,5.25287075494747,1.8010081803094977
2019-06-28,0,1,2,5.476129581754611,64.7,-3.5166666666666657,-5.155142926948441,1.491449713411068
2019-07-01,0,1,1,5.114678761934895,71.4,3.183333333333337,4.6665037869533466,0.7270526326943626
2019-07-02,0,1,1,5.34373104334907,69.2,0.9833333333333343,1.4414854629855922,0.6555300988261308
2019-07-03,0,1,1,4.681755232235471,67.8,-0.4166666666666714,-0.6107989249938939,-0.3413152169623195
2019-07-04,0,1,1,5.207227707388822,65.6,-2.6166666666666742,-3.835817248961648,-0.3938395777718012
2019-07-05,0,1,1,4.32650348188122,67.7,-0.5166666666666657,-0.7573906669924302,0.352676869477847
2019-07-08,0,1,1,4.307971748647935,68.1,-0.11666666666667425,-0.17102369899829606,0.24539306867550273
2019-07-09,0,1,1,4.586863369133281,68.6,0.38333333333332575,0.5619350109943744,-1.4499144919198812
2019-07-10,0,1,1,4.543126676641707,65.8,-2.4166666666666714,-3.5426337649645756,-1.662247014341189
2019-07-11,0,1,1,4.650383326585016,68.7,0.4833333333333343,0.7085267529929107,-1.7002433604586855
2019-07-12,0,1,1,4.857417749808786,67.6,-0.6166666666666742,-0.9039824089909665,-0.39607465695518307
2019-07-17,0,1,1,4.774750828999121,70.4,2.183333333333337,3.2005863669680057,-0.8565009687319122
2019-07-18,0,1,1,4.381628301678385,70.4,2.183333333333337,3.2005863669680057,-0.9883706405514605
2019-07-19,0,1,1,4.270790221500956,69.9,1.6833333333333371,2.467627656975324,-0.8855569981158812
2019-07-22,1,1,1,5.885477485055858,70.2,1.9833333333333343,2.907402882970933,0.3336786964190981
2019-07-23,0,1,1,4.713975759049394,67.9,-0.3166666666666629,-0.46420718299535757,0.6253565298504725
2019-07-24,0,1,1,4.947700330387104,65.4,-2.816666666666663,-4.12900073295871,0.9952621347002232
2019-07-25,1,1,2,7.160898762953877,59.6,-8.616666666666667,-12.631321768873683,1.217652513446751
2019-07-26,4,1,1,9.206522506202209,57.9,-10.31666666666667,-15.123381382848766,0.8801555567560417
