"","CET","ToU","Holiday","Year","Month","Month_day","Week_day","Hour","Time","Power_total","Power_data_centre","Power_canteen","Power_mechanical_room","Power_dimat","Power_bar","Power_rectory","Power_print_shop"
"581",2015-03-10 13:15:00,"F1","No",2015,3,10,2,13,"13:15",642.4,43.2,194.4,42.8,10.4,29.2,5.6,9.6
"582",2015-03-10 13:30:00,"F1","No",2015,3,10,2,13,"13:30",647.2,42.8,191.6,42.4,11.2,28.4,5.2,10
"583",2015-03-10 13:45:00,"F1","No",2015,3,10,2,13,"13:45",629.2,43.6,198,44,10,21.6,5.6,10.8
"584",2015-03-10 14:00:00,"F1","No",2015,3,10,2,14,"14:00",597.2,43.2,162.8,43.2,10,18.8,5.2,11.2
"585",2015-03-10 14:15:00,"F1","No",2015,3,10,2,14,"14:15",602,39.2,158.4,43.6,9.6,27.6,5.6,12
"586",2015-03-10 14:30:00,"F1","No",2015,3,10,2,14,"14:30",590.4,43.2,155.6,39.6,9.6,26.4,5.2,9.6
"587",2015-03-10 14:45:00,"F1","No",2015,3,10,2,14,"14:45",631.6,44,186,39.2,10.4,25.2,5.6,9.2
"588",2015-03-10 15:00:00,"F1","No",2015,3,10,2,15,"15:00",574.8,42.8,142,38.4,9.2,20.4,5.2,10.4
"589",2015-03-10 15:15:00,"F1","No",2015,3,10,2,15,"15:15",562.8,42.8,118.4,37.6,9.2,20.4,5.6,9.2
"590",2015-03-10 15:30:00,"F1","No",2015,3,10,2,15,"15:30",558,44,124,38,9.2,19.2,5.2,10
"591",2015-03-10 15:45:00,"F1","No",2015,3,10,2,15,"15:45",534.8,41.2,80.4,37.6,9.6,23.2,5.6,10.8
"592",2015-03-10 16:00:00,"F1","No",2015,3,10,2,16,"16:00",517.2,41.2,60.4,38.8,9.2,21.2,5.2,10.4
"593",2015-03-10 16:15:00,"F1","No",2015,3,10,2,16,"16:15",495.6,43.2,44.4,37.6,9.2,17.6,5.6,10
"594",2015-03-10 16:30:00,"F1","No",2015,3,10,2,16,"16:30",510,44,52,38.4,9.2,17.6,5.6,12
"595",2015-03-10 16:45:00,"F1","No",2015,3,10,2,16,"16:45",474,42.8,32,38.4,9.2,16.4,6,10.8
"596",2015-03-10 17:00:00,"F1","No",2015,3,10,2,17,"17:00",472,43.6,23.2,38.4,10.8,18,6,10.4
"597",2015-03-10 17:15:00,"F1","No",2015,3,10,2,17,"17:15",459.6,43.2,20.8,38.4,10.8,17.2,6,9.6
"598",2015-03-10 17:30:00,"F1","No",2015,3,10,2,17,"17:30",463.2,42.8,16,38.4,10.8,15.6,5.2,9.2
"599",2015-03-10 17:45:00,"F1","No",2015,3,10,2,17,"17:45",447.6,43.6,10.8,38.4,9.6,15.6,6.4,12
"600",2015-03-10 18:00:00,"F1","No",2015,3,10,2,18,"18:00",438.4,38,10.8,38,10.4,13.6,6.4,12.4
"601",2015-03-10 18:15:00,"F1","No",2015,3,10,2,18,"18:15",443.6,44,10.8,39.2,10,13.6,6.4,12
"602",2015-03-10 18:30:00,"F1","No",2015,3,10,2,18,"18:30",429.6,42.8,10.4,37.6,10.4,8.4,7.2,11.6
"603",2015-03-10 18:45:00,"F1","No",2015,3,10,2,18,"18:45",444.4,43.6,12.4,38.4,11.2,6.8,7.2,13.2
"604",2015-03-10 19:00:00,"F2","No",2015,3,10,2,19,"19:00",390.8,42.4,10,33.2,10.8,6.8,6.8,10.8
"605",2015-03-10 19:15:00,"F2","No",2015,3,10,2,19,"19:15",319.6,38.4,10.4,28,12,5.6,7.2,10.8
"606",2015-03-10 19:30:00,"F2","No",2015,3,10,2,19,"19:30",290,43.6,9.6,24.4,11.6,6,7.2,10.8
"607",2015-03-10 19:45:00,"F2","No",2015,3,10,2,19,"19:45",286.8,42.8,12,23.6,10,6,6.4,10
"608",2015-03-10 20:00:00,"F2","No",2015,3,10,2,20,"20:00",262.4,39.6,14,14.4,9.2,6.4,6.4,6.8
"609",2015-03-10 20:15:00,"F2","No",2015,3,10,2,20,"20:15",231.2,42,10.4,2.4,9.6,5.6,6.8,6.4
"610",2015-03-10 20:30:00,"F2","No",2015,3,10,2,20,"20:30",231.2,43.6,11.2,2.4,9.2,6.4,6,5.6
"611",2015-03-10 20:45:00,"F2","No",2015,3,10,2,20,"20:45",216,40,10.8,2.4,8.8,6.4,5.2,7.6
"612",2015-03-10 21:00:00,"F2","No",2015,3,10,2,21,"21:00",214.8,41.6,11.6,2.4,8.4,6.4,5.6,7.6
"613",2015-03-10 21:15:00,"F2","No",2015,3,10,2,21,"21:15",201.2,42.8,12,2.8,7.6,5.6,5.2,6.8
"614",2015-03-10 21:30:00,"F2","No",2015,3,10,2,21,"21:30",192.8,38.8,10.4,2.4,7.6,6,5.6,6.4
"615",2015-03-10 21:45:00,"F2","No",2015,3,10,2,21,"21:45",189.2,42.8,10.4,2.4,7.2,6,5.2,5.6
"616",2015-03-10 22:00:00,"F2","No",2015,3,10,2,22,"22:00",184.8,42.4,9.2,2.4,7.2,5.2,5.2,6.4
"617",2015-03-10 22:15:00,"F2","No",2015,3,10,2,22,"22:15",184.8,39.2,11.6,2.4,7.2,6,5.2,6.8
"618",2015-03-10 22:30:00,"F2","No",2015,3,10,2,22,"22:30",183.2,42.4,10.8,2.4,7.2,6,4.8,4.8
"619",2015-03-10 22:45:00,"F2","No",2015,3,10,2,22,"22:45",178.4,40,10,2.4,7.2,6,4.8,2
"620",2015-03-10 23:00:00,"F3","No",2015,3,10,2,23,"23:00",202.4,41.6,10,2.4,7.2,5.2,6,1.6
"621",2015-03-10 23:15:00,"F3","No",2015,3,10,2,23,"23:15",211.2,42,9.6,2.4,7.2,6.4,6,1.6
"622",2015-03-10 23:30:00,"F3","No",2015,3,10,2,23,"23:30",171.6,38,11.6,2.4,6.8,5.2,6.4,1.6
"623",2015-03-10 23:45:00,"F3","No",2015,3,10,2,23,"23:45",229.6,42.4,9.6,2.4,6.8,4.8,6.4,1.6
"624",2015-03-11 00:00:00,"F3","No",2015,3,11,3,0,"00:00",170.8,40,10,2.4,6.8,5.2,6.4,2
"625",2015-03-11 00:15:00,"F3","No",2015,3,11,3,0,"00:15",208,38.8,10.4,2.4,6.8,6,6,1.6
"626",2015-03-11 00:30:00,"F3","No",2015,3,11,3,0,"00:30",207.2,43.2,10,2.4,6.4,5.6,6.4,1.6
"627",2015-03-11 00:45:00,"F3","No",2015,3,11,3,0,"00:45",174.8,37.6,12,2.4,6.8,4.4,6,1.6
"628",2015-03-11 01:00:00,"F3","No",2015,3,11,3,1,"01:00",227.2,41.2,9.2,2.4,6.4,6,6.4,1.6
"629",2015-03-11 01:15:00,"F3","No",2015,3,11,3,1,"01:15",168.8,39.6,9.2,2.4,6.8,5.2,6.4,1.6
"630",2015-03-11 01:30:00,"F3","No",2015,3,11,3,1,"01:30",205.6,37.6,9.6,2.4,6.4,5.2,6,1.6
"631",2015-03-11 01:45:00,"F3","No",2015,3,11,3,1,"01:45",207.6,43.6,10.4,2.8,6.8,5.2,6.4,1.6
"632",2015-03-11 02:00:00,"F3","No",2015,3,11,3,2,"02:00",171.6,36.8,10.8,2.4,6.4,6,6,2
"633",2015-03-11 02:15:00,"F3","No",2015,3,11,3,2,"02:15",220.8,41.6,9.6,2.4,6,5.6,6.4,1.6
"634",2015-03-11 02:30:00,"F3","No",2015,3,11,3,2,"02:30",170.8,39.6,8.8,2.4,6.4,5.2,6.4,1.6
"635",2015-03-11 02:45:00,"F3","No",2015,3,11,3,2,"02:45",203.6,38.4,10,2.4,6.4,5.6,6.4,1.6
"636",2015-03-11 03:00:00,"F3","No",2015,3,11,3,3,"03:00",214,42.8,17.2,2.4,6,5.2,6,2
"637",2015-03-11 03:15:00,"F3","No",2015,3,11,3,3,"03:15",176.4,36.4,17.6,2.4,6.8,5.2,6.4,1.6
"638",2015-03-11 03:30:00,"F3","No",2015,3,11,3,3,"03:30",228.8,41.2,18.4,2.4,6,5.2,6.4,1.6
"639",2015-03-11 03:45:00,"F3","No",2015,3,11,3,3,"03:45",184.4,40,18,2.4,6.4,5.2,6,2
"640",2015-03-11 04:00:00,"F3","No",2015,3,11,3,4,"04:00",208.4,37.6,21.2,2.4,6,6,6.4,1.6
"641",2015-03-11 04:15:00,"F3","No",2015,3,11,3,4,"04:15",222.8,41.6,18.8,2.4,6.4,5.2,6.4,1.6
"642",2015-03-11 04:30:00,"F3","No",2015,3,11,3,4,"04:30",177.2,39.2,19.2,2.4,6.4,7.6,6.4,2
"643",2015-03-11 04:45:00,"F3","No",2015,3,11,3,4,"04:45",228.4,37.6,18,2.4,6,7.2,6,1.6
"644",2015-03-11 05:00:00,"F3","No",2015,3,11,3,5,"05:00",206.4,43.2,19.2,5.6,6.4,7.6,6,1.6
"645",2015-03-11 05:15:00,"F3","No",2015,3,11,3,5,"05:15",217.6,37.2,17.6,8.8,6.4,7.2,6.4,1.6
"646",2015-03-11 05:30:00,"F3","No",2015,3,11,3,5,"05:30",246,38.8,18,8.4,6,7.6,6,1.6
"647",2015-03-11 05:45:00,"F3","No",2015,3,11,3,5,"05:45",195.2,41.6,16,8.8,6.4,7.6,6.8,2
"648",2015-03-11 06:00:00,"F3","No",2015,3,11,3,6,"06:00",216,36.8,16.4,19.6,6,7.6,6,1.6
"649",2015-03-11 06:15:00,"F3","No",2015,3,11,3,6,"06:15",281.2,40.8,53.2,38,6.4,13.6,6.4,1.6
"650",2015-03-11 06:30:00,"F3","No",2015,3,11,3,6,"06:30",336,39.2,108.8,38,6,12.4,6.4,1.6
"651",2015-03-11 06:45:00,"F3","No",2015,3,11,3,6,"06:45",315.6,37.6,84,38.8,6,13.2,6,1.6
"652",2015-03-11 07:00:00,"F2","No",2015,3,11,3,7,"07:00",313.6,40.8,77.2,36.8,6,13.2,6.4,2.4
"653",2015-03-11 07:15:00,"F2","No",2015,3,11,3,7,"07:15",325.6,39.2,77.2,39.2,6.4,16,5.6,3.2
"654",2015-03-11 07:30:00,"F2","No",2015,3,11,3,7,"07:30",314.8,36.8,78.4,37.2,6,12,5.6,3.2
"655",2015-03-11 07:45:00,"F2","No",2015,3,11,3,7,"07:45",358.4,41.2,103.6,37.2,6.8,13.2,6,3.6
"656",2015-03-11 08:00:00,"F1","No",2015,3,11,3,8,"08:00",420.4,38.8,139.6,38.4,6.8,18,8.8,9.6
"657",2015-03-11 08:15:00,"F1","No",2015,3,11,3,8,"08:15",481.6,37.6,158,37.2,6.8,20,7.2,9.2
"658",2015-03-11 08:30:00,"F1","No",2015,3,11,3,8,"08:30",484,43.6,133.2,37.2,8,18.4,6.4,10.4
"659",2015-03-11 08:45:00,"F1","No",2015,3,11,3,8,"08:45",533.2,37.2,153.6,37.2,8.4,27.6,5.6,10
"660",2015-03-11 09:00:00,"F1","No",2015,3,11,3,9,"09:00",560.8,41.2,139.2,42.8,8.8,34.4,6,12.8
"661",2015-03-11 09:15:00,"F1","No",2015,3,11,3,9,"09:15",543.6,41.2,130,41.6,8.8,27.2,5.6,11.2
"662",2015-03-11 09:30:00,"F1","No",2015,3,11,3,9,"09:30",559.6,38,138.8,41.2,9.2,22.4,7.2,12.4
"663",2015-03-11 09:45:00,"F1","No",2015,3,11,3,9,"09:45",561.2,43.6,140.8,42,9.6,24.4,9.2,12
"664",2015-03-11 10:00:00,"F1","No",2015,3,11,3,10,"10:00",550.8,42,118.8,40.4,9.6,22.8,9.2,11.2
"665",2015-03-11 10:15:00,"F1","No",2015,3,11,3,10,"10:15",544.8,39.2,111.6,41.2,10.4,31.2,5.6,13.2
"666",2015-03-11 10:30:00,"F1","No",2015,3,11,3,10,"10:30",540,42.8,109.2,40,10,26.8,5.6,11.2
"667",2015-03-11 10:45:00,"F1","No",2015,3,11,3,10,"10:45",544,43.6,108.8,40.4,10,24,6.4,10.4
"668",2015-03-11 11:00:00,"F1","No",2015,3,11,3,11,"11:00",540,38.8,111.2,39.6,10,20,6,10.8
"669",2015-03-11 11:15:00,"F1","No",2015,3,11,3,11,"11:15",589.6,43.6,126.4,42.8,10.8,21.2,5.6,12
"670",2015-03-11 11:30:00,"F1","No",2015,3,11,3,11,"11:30",586,43.2,147.6,42.4,10.4,27.2,5.6,10.4
"671",2015-03-11 11:45:00,"F1","No",2015,3,11,3,11,"11:45",588.8,42.8,128.8,42.4,10.8,28.4,5.6,9.6
"672",2015-03-11 12:00:00,"F1","No",2015,3,11,3,12,"12:00",589.2,43.6,160.8,42.4,10.8,22,5.6,10.4
"673",2015-03-11 12:15:00,"F1","No",2015,3,11,3,12,"12:15",608.8,43.2,162,41.6,10.8,22.4,5.2,11.2
"674",2015-03-11 12:30:00,"F1","No",2015,3,11,3,12,"12:30",610.4,44,176.8,42.4,10.8,23.6,5.2,10.8
"675",2015-03-11 12:45:00,"F1","No",2015,3,11,3,12,"12:45",619.2,42.8,190.8,40,10.8,24.4,4.8,11.2
"676",2015-03-11 13:00:00,"F1","No",2015,3,11,3,13,"13:00",651.6,44,206,40.8,11.2,22.4,5.2,10
"677",2015-03-11 13:15:00,"F1","No",2015,3,11,3,13,"13:15",644.8,42.8,196.8,40,10.8,32.4,5.2,11.2
"678",2015-03-11 13:30:00,"F1","No",2015,3,11,3,13,"13:30",626.8,43.6,183.2,41.2,11.2,27.6,5.2,9.2
"679",2015-03-11 13:45:00,"F1","No",2015,3,11,3,13,"13:45",607.2,43.2,179.2,39.6,10.8,23.6,4.8,9.6
"680",2015-03-11 14:00:00,"F1","No",2015,3,11,3,14,"14:00",598,43.2,158.4,40,10.8,19.6,5.2,9.6
"681",2015-03-11 14:15:00,"F1","No",2015,3,11,3,14,"14:15",591.2,44,163.2,40.4,10,23.6,5.2,9.6
"682",2015-03-11 14:30:00,"F1","No",2015,3,11,3,14,"14:30",589.6,43.2,160.4,39.6,9.6,25.2,5.2,9.2
"683",2015-03-11 14:45:00,"F1","No",2015,3,11,3,14,"14:45",602.4,44,163.6,40.4,10.8,24,4.8,9.6
"684",2015-03-11 15:00:00,"F1","No",2015,3,11,3,15,"15:00",562.8,43.2,140.4,41.2,10,18,5.2,10.4
"685",2015-03-11 15:15:00,"F1","No",2015,3,11,3,15,"15:15",564,44,128.8,41.6,10,17.2,5.2,10.8
"686",2015-03-11 15:30:00,"F1","No",2015,3,11,3,15,"15:30",532,43.2,103.6,40.4,10,21.6,5.2,9.2
"687",2015-03-11 15:45:00,"F1","No",2015,3,11,3,15,"15:45",539.6,43.2,101.6,40.8,10.8,16.4,4.8,10.8
"688",2015-03-11 16:00:00,"F1","No",2015,3,11,3,16,"16:00",477.6,44,49.6,41.6,10,14,5.2,10.8
"689",2015-03-11 16:15:00,"F1","No",2015,3,11,3,16,"16:15",474.8,42.8,32,41.2,10.8,15.2,5.2,11.2
"690",2015-03-11 16:30:00,"F1","No",2015,3,11,3,16,"16:30",460.4,44,34.8,41.6,10,14.8,4.8,12.4
"691",2015-03-11 16:45:00,"F1","No",2015,3,11,3,16,"16:45",453.6,42.8,29.2,40.8,10.8,12,4.8,12.4
"692",2015-03-11 17:00:00,"F1","No",2015,3,11,3,17,"17:00",466,43.6,27.2,41.6,11.6,14.4,4.8,11.6
"693",2015-03-11 17:15:00,"F1","No",2015,3,11,3,17,"17:15",444.4,42.8,26.4,35.2,10.4,14.4,4.8,8.8
"694",2015-03-11 17:30:00,"F1","No",2015,3,11,3,17,"17:30",427.2,43.6,13.6,29.2,10.4,12.8,5.2,8.8
"695",2015-03-11 17:45:00,"F1","No",2015,3,11,3,17,"17:45",423.6,42.8,12.4,28.4,9.6,14.8,5.2,8.8
"696",2015-03-11 18:00:00,"F1","No",2015,3,11,3,18,"18:00",419.6,42.4,10.8,28.8,9.6,11.2,5.2,9.2
"697",2015-03-11 18:15:00,"F1","No",2015,3,11,3,18,"18:15",418.4,43.2,11.2,29.6,9.2,11.6,5.2,11.6
"698",2015-03-11 18:30:00,"F1","No",2015,3,11,3,18,"18:30",419.6,42.8,10.8,29.2,10.4,6.8,6,11.6
"699",2015-03-11 18:45:00,"F1","No",2015,3,11,3,18,"18:45",446,43.2,10,41.2,10.4,6.4,6.4,12.4
"700",2015-03-11 19:00:00,"F2","No",2015,3,11,3,19,"19:00",392.4,42,10,34.4,10.8,5.2,6.8,11.6
"701",2015-03-11 19:15:00,"F2","No",2015,3,11,3,19,"19:15",332.4,43.2,10.8,28.4,10.8,6,6.8,12.4
"702",2015-03-11 19:30:00,"F2","No",2015,3,11,3,19,"19:30",300.4,42,10.4,23.6,10.4,6.4,6.8,8.4
"703",2015-03-11 19:45:00,"F2","No",2015,3,11,3,19,"19:45",282.4,42.4,10,23.2,10.4,4.4,6.4,8
"704",2015-03-11 20:00:00,"F2","No",2015,3,11,3,20,"20:00",266.8,42.8,12,14.4,10.4,6,6,6.8
"705",2015-03-11 20:15:00,"F2","No",2015,3,11,3,20,"20:15",249.2,37.6,13.2,2.4,10,5.6,6,7.2
"706",2015-03-11 20:30:00,"F2","No",2015,3,11,3,20,"20:30",224.8,43.2,9.6,2.4,8.8,6,5.6,8
"707",2015-03-11 20:45:00,"F2","No",2015,3,11,3,20,"20:45",210.4,42,10,2.4,8.4,5.6,5.2,6.8
"708",2015-03-11 21:00:00,"F2","No",2015,3,11,3,21,"21:00",210.8,42.8,10.4,2.4,8.4,6,5.2,6.8
"709",2015-03-11 21:15:00,"F2","No",2015,3,11,3,21,"21:15",198.4,39.6,10.4,2.4,8.4,5.6,5.2,6
"710",2015-03-11 21:30:00,"F2","No",2015,3,11,3,21,"21:30",200.8,41.2,12,2.8,7.6,5.2,5.2,7.2
"711",2015-03-11 21:45:00,"F2","No",2015,3,11,3,21,"21:45",192.8,42,10.8,2.4,7.2,5.6,5.6,6.8
"712",2015-03-11 22:00:00,"F2","No",2015,3,11,3,22,"22:00",190.8,42,10.4,2.4,7.6,5.2,5.2,6.8
"713",2015-03-11 22:15:00,"F2","No",2015,3,11,3,22,"22:15",181.6,38.4,10.4,2.4,7.2,5.2,6.4,6.4
"714",2015-03-11 22:30:00,"F2","No",2015,3,11,3,22,"22:30",186,42,11.6,2.4,6.8,5.2,6.4,5.6
"715",2015-03-11 22:45:00,"F2","No",2015,3,11,3,22,"22:45",183.6,42.8,11.2,2.4,7.2,5.2,6.8,2
"716",2015-03-11 23:00:00,"F3","No",2015,3,11,3,23,"23:00",168.4,37.6,9.2,2.4,6.8,4.8,6.8,2
"717",2015-03-11 23:15:00,"F3","No",2015,3,11,3,23,"23:15",186.4,43.2,9.6,2.4,6.8,5.6,6.8,1.6
"718",2015-03-11 23:30:00,"F3","No",2015,3,11,3,23,"23:30",209.6,41.6,9.2,2.4,6.8,4.8,6.4,2
"719",2015-03-11 23:45:00,"F3","No",2015,3,11,3,23,"23:45",168.4,37.6,9.2,2.4,7.2,5.2,6.8,1.6
"720",2015-03-12 00:00:00,"F3","No",2015,3,12,4,0,"00:00",224.8,42.8,9.6,2.4,6.4,4.4,6.8,2
"721",2015-03-12 00:15:00,"F3","No",2015,3,12,4,0,"00:15",169.2,39.2,8.8,2.4,6.4,5.2,6.8,1.6
"722",2015-03-12 00:30:00,"F3","No",2015,3,12,4,0,"00:30",210,40,11.6,2.4,6.4,4.8,6.4,2
"723",2015-03-12 00:45:00,"F3","No",2015,3,12,4,0,"00:45",199.6,42,10.4,2.4,6.4,4.8,6.4,1.6
"724",2015-03-12 01:00:00,"F3","No",2015,3,12,4,1,"01:00",183.2,38,9.2,2.4,6.8,5.2,6,2
"725",2015-03-12 01:15:00,"F3","No",2015,3,12,4,1,"01:15",220,40,9.2,2,6.4,4.8,6,1.6
"726",2015-03-12 01:30:00,"F3","No",2015,3,12,4,1,"01:30",168.8,42,9.6,2.4,6,5.2,6,2
"727",2015-03-12 01:45:00,"F3","No",2015,3,12,4,1,"01:45",212,36,10.4,2.4,6,4.8,6,1.6
"728",2015-03-12 02:00:00,"F3","No",2015,3,12,4,2,"02:00",196,41.2,9.6,2.4,6.4,5.2,5.6,2
"729",2015-03-12 02:15:00,"F3","No",2015,3,12,4,2,"02:15",187.2,40,11.2,2.4,6,4.4,6,1.6
"730",2015-03-12 02:30:00,"F3","No",2015,3,12,4,2,"02:30",217.2,37.2,9.2,2.4,6.4,5.6,6,2
"731",2015-03-12 02:45:00,"F3","No",2015,3,12,4,2,"02:45",163.2,42.8,9.2,2.4,6,4.8,6,1.6
"732",2015-03-12 03:00:00,"F3","No",2015,3,12,4,3,"03:00",216.4,38,8.8,2.4,6,5.6,5.6,2
"733",2015-03-12 03:15:00,"F3","No",2015,3,12,4,3,"03:15",186,39.2,8.8,2.4,6,4.8,6,2
"734",2015-03-12 03:30:00,"F3","No",2015,3,12,4,3,"03:30",192,42,9.6,2.4,6.4,4.4,6,1.6
"735",2015-03-12 03:45:00,"F3","No",2015,3,12,4,3,"03:45",217.2,36.8,9.6,2.4,6,5.6,6,2
"736",2015-03-12 04:00:00,"F3","No",2015,3,12,4,4,"04:00",163.6,41.2,12,2.4,6,4.4,6,1.6
"737",2015-03-12 04:15:00,"F3","No",2015,3,12,4,4,"04:15",233.2,40.4,19.2,2.4,6.4,4.8,5.6,2
"738",2015-03-12 04:30:00,"F3","No",2015,3,12,4,4,"04:30",187.6,37.2,15.2,2.4,6,6.8,6,1.6
"739",2015-03-12 04:45:00,"F3","No",2015,3,12,4,4,"04:45",206,42,17.2,2.4,6,8,6,2
"740",2015-03-12 05:00:00,"F3","No",2015,3,12,4,5,"05:00",228.8,40,11.6,5.2,6.4,7.2,6,1.6
"741",2015-03-12 05:15:00,"F3","No",2015,3,12,4,5,"05:15",178.8,37.6,9.2,9.2,6,6.4,6,2
"742",2015-03-12 05:30:00,"F3","No",2015,3,12,4,5,"05:30",246,42.4,9.6,9.2,6.4,7.2,6,2
"743",2015-03-12 05:45:00,"F3","No",2015,3,12,4,5,"05:45",203.2,36,9.6,9.2,6,6.8,6,1.6
"744",2015-03-12 06:00:00,"F3","No",2015,3,12,4,6,"06:00",216,40.8,10.8,20.8,6.4,8.4,6,2
"745",2015-03-12 06:15:00,"F3","No",2015,3,12,4,6,"06:15",258.4,39.2,34,40.8,6,11.6,6,1.6
"746",2015-03-12 06:30:00,"F3","No",2015,3,12,4,6,"06:30",346.8,37.6,114.8,42,6,12,6,2
"747",2015-03-12 06:45:00,"F3","No",2015,3,12,4,6,"06:45",325.2,42,87.2,42.4,6,13.6,6.4,1.6
"748",2015-03-12 07:00:00,"F2","No",2015,3,12,4,7,"07:00",317.2,36.4,78,41.6,6,15.6,5.2,2.4
"749",2015-03-12 07:15:00,"F2","No",2015,3,12,4,7,"07:15",349.6,40.4,76.8,42.4,6.4,13.6,5.2,3.2
"750",2015-03-12 07:30:00,"F2","No",2015,3,12,4,7,"07:30",330.8,38.8,78,40.8,6.4,12.4,4,3.6
"751",2015-03-12 07:45:00,"F2","No",2015,3,12,4,7,"07:45",400,38,131.2,42,6.8,15.2,4.8,7.2
"752",2015-03-12 08:00:00,"F1","No",2015,3,12,4,8,"08:00",439.2,42,144,41.2,7.6,18.8,7.6,9.6
"753",2015-03-12 08:15:00,"F1","No",2015,3,12,4,8,"08:15",498.4,36.4,145.6,40.8,8.4,16.4,6.8,10.4
"754",2015-03-12 08:30:00,"F1","No",2015,3,12,4,8,"08:30",530.4,41.6,168.8,40.8,8,16.4,5.6,9.6
"755",2015-03-12 08:45:00,"F1","No",2015,3,12,4,8,"08:45",560.8,42,140,40.4,8,36.8,5.2,9.6
"756",2015-03-12 09:00:00,"F1","No",2015,3,12,4,9,"09:00",532,38.8,109.6,42,8.4,34.4,6.8,12
"757",2015-03-12 09:15:00,"F1","No",2015,3,12,4,9,"09:15",560.4,42,133.6,42.8,9.2,27.2,7.2,10.8
"758",2015-03-12 09:30:00,"F1","No",2015,3,12,4,9,"09:30",578.4,42.4,153.2,43.6,9.6,22,8.8,8.8
"759",2015-03-12 09:45:00,"F1","No",2015,3,12,4,9,"09:45",572,38.4,136,42.8,10.4,23.2,8.8,10
"760",2015-03-12 10:00:00,"F1","No",2015,3,12,4,10,"10:00",580,42.4,124.8,42.4,10.4,24.4,8.4,8.8
"761",2015-03-12 10:15:00,"F1","No",2015,3,12,4,10,"10:15",590.8,42.4,142.8,43.2,10,24.8,8.8,9.2
"762",2015-03-12 10:30:00,"F1","No",2015,3,12,4,10,"10:30",597.6,38.4,134,43.6,10,23.6,8,10.4
"763",2015-03-12 10:45:00,"F1","No",2015,3,12,4,10,"10:45",585.6,43.2,139.2,44,10,27.6,8.4,10.4
"764",2015-03-12 11:00:00,"F1","No",2015,3,12,4,11,"11:00",585.2,42.4,127.2,43.6,10,25.2,8,9.6
"765",2015-03-12 11:15:00,"F1","No",2015,3,12,4,11,"11:15",591.2,38.8,138.8,44,10.4,26,8.4,9.6
"766",2015-03-12 11:30:00,"F1","No",2015,3,12,4,11,"11:30",633.2,42.4,174.4,43.2,10,25.6,7.6,11.2
"767",2015-03-12 11:45:00,"F1","No",2015,3,12,4,11,"11:45",653.6,43.2,175.2,44,10,37.2,6,11.2
"768",2015-03-12 12:00:00,"F1","No",2015,3,12,4,12,"12:00",601.6,42.4,145.6,43.2,10,26.4,5.2,10
"769",2015-03-12 12:15:00,"F1","No",2015,3,12,4,12,"12:15",616.4,42.4,158.8,42.8,10,24.4,4.8,10.4
"770",2015-03-12 12:30:00,"F1","No",2015,3,12,4,12,"12:30",616.4,43.2,172.8,43.6,10,22,5.2,10
"771",2015-03-12 12:45:00,"F1","No",2015,3,12,4,12,"12:45",604.8,38,158,42.4,10.4,22.8,4.8,10
"772",2015-03-12 13:00:00,"F1","No",2015,3,12,4,13,"13:00",631.6,43.2,193.6,42.4,10,26.4,4.8,9.6
"773",2015-03-12 13:15:00,"F1","No",2015,3,12,4,13,"13:15",612.8,42.4,162.8,42,10,28.8,4.8,9.6
"774",2015-03-12 13:30:00,"F1","No",2015,3,12,4,13,"13:30",617.2,43.2,168,42.4,10,26.8,4.8,9.6
"775",2015-03-12 13:45:00,"F1","No",2015,3,12,4,13,"13:45",608.4,42.4,170.4,40.8,10.4,24.8,4.8,10
"776",2015-03-12 14:00:00,"F1","No",2015,3,12,4,14,"14:00",599.2,41.2,159.6,43.2,10.8,21.6,4.8,10.8
"777",2015-03-12 14:15:00,"F1","No",2015,3,12,4,14,"14:15",600.8,40,157.6,41.6,10.4,20,4.8,11.2
"778",2015-03-12 14:30:00,"F1","No",2015,3,12,4,14,"14:30",618.4,42.4,150.4,41.2,10.4,26.4,5.2,12.4
"779",2015-03-12 14:45:00,"F1","No",2015,3,12,4,14,"14:45",607.2,43.2,148,42.8,10,25.6,4.8,11.6
"780",2015-03-12 15:00:00,"F1","No",2015,3,12,4,15,"15:00",596,42.4,148,39.6,10.4,18.8,4.8,12
"781",2015-03-12 15:15:00,"F1","No",2015,3,12,4,15,"15:15",580,42.8,132,40.4,10.4,17.6,4.8,11.6
"782",2015-03-12 15:30:00,"F1","No",2015,3,12,4,15,"15:30",542,40.8,97.2,39.6,10,22.4,4.8,10
"783",2015-03-12 15:45:00,"F1","No",2015,3,12,4,15,"15:45",520.4,40,71.2,40,10,19.2,4.8,12
"784",2015-03-12 16:00:00,"F1","No",2015,3,12,4,16,"16:00",518.4,42.4,71.2,39.2,10,15.2,4.4,10
"785",2015-03-12 16:15:00,"F1","No",2015,3,12,4,16,"16:15",520,43.2,69.6,39.6,9.6,16.8,4.8,8.4
"786",2015-03-12 16:30:00,"F1","No",2015,3,12,4,16,"16:30",505.6,43.2,61.2,40,10,17.2,4.8,13.2
"787",2015-03-12 16:45:00,"F1","No",2015,3,12,4,16,"16:45",478.4,42.4,28.4,40,10,17.6,4.4,10.8
"788",2015-03-12 17:00:00,"F1","No",2015,3,12,4,17,"17:00",480.4,43.2,31.2,44,8.8,15.6,4.8,11.2
