Date,cmp_score,energy_score,temperature_score,vector_ad_cmp,vector_ad_energy,vector_ad_energy_absolute,vector_ad_energy_relative,vector_ad_temperature
2019-01-01,0,0,1,32.62391760656564,287.8,-23.71333333333331,-7.612301239112284,-1.49812017221642
2019-01-02,0,0,1,41.418836294614145,278.8,-32.71333333333331,-10.501423160057344,-1.6261475869657598
2019-01-03,0,0,1,41.948539903079514,279.5,-32.01333333333332,-10.276713677317185,-1.7039212501312466
2019-01-06,0,0,1,40.01599680128191,275.4,-36.113333333333344,-11.592869219081049,-1.2935156121964466
2019-01-13,0,0,1,41.64420728024623,311.2,-0.3133333333333326,-0.10058424465512195,-0.986608772166487
2019-01-20,0,0,1,38.05469747614238,308.4,-3.113333333333344,-0.9994221756158161,-1.5723042816973458
2019-01-27,0,0,1,39.692820509514235,313.0,1.4866666666666788,0.47724013953389655,-1.4909410648472978
2019-02-03,0,0,1,36.153008173622084,298.3,-13.21333333333331,-4.2416589980097115,-1.6530692395999667
2019-02-10,0,0,1,38.237154705853264,313.8,2.28666666666669,0.7340509769512282,-1.076945873227937
2019-02-17,0,0,1,48.33714927465115,339.1,27.5866666666667,8.855693710274593,-1.0530155153308642
2019-02-24,0,0,1,44.60313890301004,258.4,-53.113333333333344,-17.050099514199502,-1.1463439111294484
2019-03-03,0,0,1,40.87248463207274,318.2,6.686666666666667,2.146510582746597,-0.9273811363712314
2019-03-10,0,0,1,41.65957272941932,324.2,12.686666666666667,4.072591863376629,-0.5205650521209924
2019-03-17,0,0,1,40.79607824288492,319.0,7.486666666666679,2.4033214201639286,-0.6874792984530759
2019-03-24,0,0,1,66.22144667703985,363.0,51.48666666666668,16.527917478117573,-0.5504779994923336
2019-03-31,0,1,1,67.08084674480064,392.0,80.48666666666668,25.837310334496124,-0.3883498247396648
2019-04-07,3,2,1,138.94689633093486,453.2,141.68666666666667,45.48333939692255,-0.8095241237281476
2019-04-14,0,0,1,40.88618348537588,280.5,-31.01333333333332,-9.955700130545509,-0.9267828774238046
2019-04-20,0,0,1,63.16708003382825,238.4,-73.11333333333332,-23.47037044963297,-0.07187084155087582
2019-04-21,0,0,1,42.7232957530204,275.6,-35.9133333333333,-11.528666509726705,-0.2639119636748858
2019-04-22,0,0,1,38.86592337768243,304.8,-6.71333333333331,-2.155070943993831,-0.4242453615852741
2019-04-25,0,0,1,56.316249875147086,349.8,38.28666666666669,12.290538660731487,-0.5881683131802234
2019-04-27,0,0,1,43.214812275435044,331.8,20.28666666666669,6.512294818841369,-0.39493067316135977
2019-04-28,0,0,1,41.07554016687938,331.7,20.186666666666667,6.480193464164197,-0.7221783174038315
2019-05-01,0,0,1,36.80000000002887,323.59999999999997,12.086666666666645,3.879983735313619,-0.2010947741950694
2019-05-04,0,0,1,39.735123002216866,312.9,1.386666666666656,0.44513878485672453,-0.4673200058000053
2019-05-05,0,0,1,46.9195055387357,327.5,15.986666666666679,5.131936567723172,-0.9788314058499381
2019-05-12,0,0,1,38.63055785256002,286.9,-24.613333333333344,-7.901213431206799,-0.39852022684592076
2019-05-18,0,0,1,42.18814999499922,324.1,12.586666666666702,4.040490508699479,-0.33390826052382405
2019-05-19,0,0,1,36.413184425396565,286.4,-25.113333333333344,-8.061720204592637,-0.24416941840980075
2019-05-26,0,0,1,44.0090899701428,278.0,-33.51333333333332,-10.758233997474687,0.31161314374971716
2019-06-02,0,0,1,34.490578423665895,300.4,-11.113333333333344,-3.5675305497891996,1.1808833943608896
2019-06-09,0,0,1,39.381213795415384,279.7,-31.813333333333333,-10.212510967962851,1.0743933017189153
2019-06-16,4,4,1,243.53989406255366,567.4,255.88666666666666,82.1430864382477,1.3041247375308147
2019-06-23,3,2,1,124.83973726341453,437.7,126.18666666666667,40.507629421961596,1.459073804914362
2019-06-30,0,0,2,38.752548303280854,321.5,9.986666666666679,3.205855287093118,1.9340914091712587
2019-07-07,0,0,2,50.011198745871184,346.8,35.28666666666669,11.32749802041646,1.677438320725152
2019-07-14,4,4,1,191.89038537664956,517.7,206.18666666666672,66.18871316369552,1.0498646848744153
2019-07-21,0,0,2,65.7887528381541,356.6,45.0866666666667,14.473430778778873,1.649918409143518
2019-07-28,0,0,1,36.485613603191,289.1,-22.4133333333333,-7.194983628309104,1.4100165712253625
2019-08-04,0,0,1,35.72114219897228,284.0,-27.51333333333332,-8.832152716844643,1.5039432259713736
2019-08-11,0,0,1,44.17963331668204,268.4,-43.113333333333344,-13.839964046482766,1.538642244922129
2019-08-12,0,0,1,50.04957542277602,263.8,-47.71333333333331,-15.316626361632457,1.222761520680767
2019-08-13,0,0,1,38.237154705853264,280.1,-31.4133333333333,-10.084105549254163,1.2090015648899504
2019-08-14,0,0,1,44.1470270799701,269.5,-42.01333333333332,-13.486849145033919,1.0127726301339526
2019-08-15,0,0,1,39.71095566718507,280.8,-30.71333333333331,-9.859396066514003,1.0941358469840003
2019-08-16,0,0,1,41.94091081514993,271.5,-40.01333333333332,-12.844822051490567,1.143791339620427
2019-08-17,0,0,1,37.07721672398766,281.2,-30.313333333333333,-9.730990647805339,1.2269493333127548
2019-08-18,0,0,1,46.6921835000447,265.1,-46.4133333333333,-14.899308750829277,1.3753175522746068
2019-08-25,0,0,1,33.57856459115537,307.6,-3.9133333333332985,-1.2562330130331367,1.5111223333404953
2019-09-01,0,0,1,38.26434371576456,274.5,-37.01333333333332,-11.881781411175552,1.4010426870139603
2019-09-08,0,0,1,35.42202704533241,309.3,-2.21333333333331,-0.7105099835213013,0.27212805321954686
