2017-12-01 00:00:00,613.8
2017-12-01 00:15:00,602.9
2017-12-01 00:30:00,596.3333333333334
2017-12-01 00:45:00,593.7666666666667
2017-12-01 01:00:00,584.7
2017-12-01 01:15:00,575.8666666666667
2017-12-01 01:30:00,569.6666666666666
2017-12-01 01:45:00,562.4
2017-12-01 02:00:00,553.9666666666667
2017-12-01 02:15:00,552.1333333333333
2017-12-01 02:30:00,548.7666666666667
2017-12-01 02:45:00,542.1
2017-12-01 03:00:00,538.8
2017-12-01 03:15:00,540.3333333333334
2017-12-01 03:30:00,551.6333333333333
2017-12-01 03:45:00,551.0
2017-12-01 04:00:00,549.8333333333334
2017-12-01 04:15:00,557.2666666666667
2017-12-01 04:30:00,556.7666666666667
2017-12-01 04:45:00,553.2666666666667
2017-12-01 05:00:00,554.7333333333333
2017-12-01 05:15:00,556.4666666666667
2017-12-01 05:30:00,549.6333333333333
2017-12-01 05:45:00,553.2
2017-12-01 06:00:00,597.3666666666667
2017-12-01 06:15:00,632.9333333333333
2017-12-01 06:30:00,659.9
2017-12-01 06:45:00,714.2666666666667
2017-12-01 07:00:00,749.7333333333333
2017-12-01 07:15:00,770.7
2017-12-01 07:30:00,726.8666666666667
2017-12-01 07:45:00,702.0
2017-12-01 08:00:00,703.9
2017-12-01 08:15:00,699.0666666666667
2017-12-01 08:30:00,680.6666666666666
2017-12-01 08:45:00,665.1666666666666
2017-12-01 09:00:00,642.9
2017-12-01 09:15:00,619.6
2017-12-01 09:30:00,622.4666666666667
2017-12-01 09:45:00,610.9
2017-12-01 10:00:00,593.9666666666667
2017-12-01 10:15:00,590.3666666666667
2017-12-01 10:30:00,625.0666666666667
2017-12-01 10:45:00,614.5666666666667
2017-12-01 11:00:00,616.3
2017-12-01 11:15:00,623.3
2017-12-01 11:30:00,650.7666666666667
2017-12-01 11:45:00,665.1
2017-12-01 12:00:00,639.2333333333333
2017-12-01 12:15:00,676.1
2017-12-01 12:30:00,684.8
2017-12-01 12:45:00,678.9
2017-12-01 13:00:00,660.2333333333333
2017-12-01 13:15:00,653.5666666666667
