,0,1
0,1344.0,261.71281970892784
1,1345.0,262.07937728864033
2,97.0,262.553004172491
3,98.0,263.78718695190935
4,99.0,263.8065958235347
5,100.0,260.7935582026542
6,101.0,268.38539453554597
7,102.0,268.73570659664665
8,103.0,268.15905727758144
9,104.0,268.5034077996033
10,105.0,268.1799395928048
11,588.0,270.56503839187997
12,589.0,269.5326325326824
13,590.0,270.3727796949972
14,591.0,270.37277969500065
15,592.0,268.8154757449832
16,593.0,270.26150299293334
17,112.0,271.3465680637971
18,595.0,271.3719219079176
19,114.0,269.2906236763501
20,597.0,267.8969951305891
21,116.0,268.04447392177957
22,599.0,268.01402948353547
23,118.0,266.61432819711905
24,119.0,261.3938025279184
25,120.0,261.6324138940037
26,603.0,263.9854541447318
27,604.0,262.11203711390414
28,1373.0,261.30472632541523
29,509.0,259.74171786603307
30,510.0,259.0023938113246
31,511.0,259.5750373206161
32,512.0,258.8321463806155
33,513.0,258.8961181632495
34,129.0,258.95914735726143
35,130.0,258.9047701375891
36,131.0,258.92176424548927
37,132.0,258.8547082824609
38,518.0,259.0811455895678
39,519.0,258.95265976622505
40,520.0,258.81916466908535
41,521.0,258.84296397622603
42,522.0,258.3346666632237
43,523.0,258.330021484148
44,1389.0,259.4344618588712
45,1390.0,255.7702093677137
46,1391.0,256.65229396987377
47,1392.0,252.75126112445975
48,1393.0,258.22470834527047
49,721.0,259.08762996331177
50,1395.0,256.12840529703385
51,1396.0,261.006973086932
52,1397.0,259.294735773794
53,1398.0,259.34748890243964
54,1399.0,264.33372845704025
55,1400.0,260.3499183790888
56,1401.0,262.6818608126564
57,1402.0,266.77241236679544
58,1403.0,260.2979830886151
59,540.0,261.7883114273841
60,541.0,264.93531285956755
61,2457.0,263.5444554529612
62,543.0,264.8129906179074
63,544.0,261.9004390985279
64,2460.0,262.7174908528108
65,450.0,261.13444812968214
66,451.0,247.58029000709675
67,452.0,247.20776686827185
68,453.0,249.6038461242098
69,646.0,249.01244948796716
70,647.0,249.61923002845708
71,648.0,249.24205102670703
72,649.0,244.59762877019065
73,649.0,237.5872050426913
74,650.0,239.5245290153012
75,651.0,240.09198237343094
76,652.0,240.40665548192115
77,653.0,240.2991468982015
78,654.0,244.7784304222912
79,656.0,240.18392952069107
80,657.0,250.7081171402399
81,658.0,250.09758095591184
82,563.0,254.18953558320953
83,564.0,254.04472047260208
84,565.0,253.91022035357008
85,2102.0,245.40317846352116
86,2103.0,245.56840187614063
87,2104.0,241.81811346547224
88,2105.0,239.58464057614145
89,665.0,239.0035982992661
90,571.0,243.39958915330092
91,572.0,237.72589257377447
92,573.0,241.38964352266447
93,574.0,240.83222375753655
94,575.0,237.97848642261323
95,576.0,237.25564271477344
96,577.0,235.30541855214202
97,578.0,235.32411691112213
98,579.0,238.36409125537625
99,580.0,238.44965925745913
100,581.0,235.77209334439996
101,582.0,238.12198554522445
102,583.0,235.9318545682203
103,584.0,238.05848021022814
104,585.0,238.00201679817945
105,586.0,236.9425246763477
106,2123.0,236.30725761177794
107,588.0,235.81891357565135
108,589.0,236.99350202062487
109,590.0,238.04940663652064
110,591.0,238.3808717158349
111,592.0,241.2868831909461
112,593.0,241.07193947036134
113,594.0,240.50180872500948
114,595.0,240.2871615380268
115,596.0,240.1912571264899
116,597.0,239.8722993594731
117,598.0,240.89366948926167
118,599.0,240.50812876075938
119,600.0,240.31346196167644
120,601.0,241.37506084930078
121,602.0,246.2314358484677
122,2139.0,260.9410661432965
123,2140.0,259.5272625371099
124,2141.0,256.3510093602163
125,2142.0,257.3514328695328
126,2143.0,260.0307674103237
127,608.0,260.4313345202647
128,609.0,260.34008527308856
129,610.0,260.8291394763974
130,611.0,260.83987425238394
131,612.0,260.86931594191134
132,613.0,260.7208468841711
133,614.0,267.2440083519169
134,615.0,266.99363288287935
135,616.0,269.61750684998117
136,2153.0,271.9447002609203
137,2154.0,271.78462060977773
138,619.0,281.05202365398844
139,620.0,281.15533073374945
140,45.0,280.3486400894485
141,46.0,280.4179737463383
142,47.0,279.8319495697438
143,48.0,278.61945373573747
144,49.0,277.2334756121742
145,50.0,277.45846536013477
146,531.0,280.90653249791853
147,628.0,283.03695871740507
148,629.0,282.2999822883473
149,630.0,288.2770889266052
150,822.0,289.2995679222559
151,823.0,292.0243825436439
152,824.0,290.1776007895871
153,825.0,286.3142329679051
154,826.0,288.5985446948772
155,827.0,284.1061773351717
156,828.0,282.1608052157538
157,829.0,284.53667601910814
158,830.0,280.71537186268034
159,831.0,280.97942985208914
160,832.0,283.6070520985026
161,833.0,282.17186252353196
162,834.0,283.36012422357356
163,835.0,285.0184555428004
164,836.0,284.4419097109337
165,837.0,285.094510645159
166,838.0,285.8497507432916
167,839.0,285.63473178169875
168,2184.0,289.4441569629687
169,2185.0,280.96604777090045
170,843.0,275.6522446852263
171,2188.0,269.84943950284696
172,2189.0,269.9048721309092
173,2190.0,266.427926464175
174,847.0,264.030301291348
175,848.0,263.7735392339465
176,2192.0,261.5054875141266
177,2193.0,259.6141752678413
178,2195.0,258.37832726449676
179,2196.0,258.625598114342
180,2197.0,257.69377175244637
181,2197.0,257.28676608018617
182,2198.0,257.290186365509
183,2199.0,257.38966568221656
184,2200.0,256.38065449639714
185,2201.0,256.3407107737643
186,2202.0,256.31106101766153
187,858.0,251.28501746025768
188,859.0,250.81881907066293
189,860.0,246.65052199417414
190,861.0,246.39772726224913
191,862.0,243.98458967729238
192,1537.0,242.68003626174806
193,1538.0,238.8897653730697
194,1539.0,231.4687019879829
195,1540.0,214.81191773270405
196,1541.0,213.57490489287846
197,1542.0,213.76360775397924
198,1543.0,215.0631535154184
199,1544.0,215.12117515483527
200,1545.0,214.11436196574724
201,1546.0,217.38298001453856
202,1547.0,216.28795620653818
203,1548.0,216.82545975968196
204,1549.0,217.7426003335127
205,1550.0,219.85122242098296
206,1551.0,220.69526501490566
207,881.0,221.80315597394144
208,882.0,221.7944994809338
209,883.0,221.80171324856803
210,884.0,221.78908900124094
211,885.0,221.73389456733716
212,886.0,222.6466258446299
213,887.0,221.6761601977047
214,888.0,221.51153468837765
215,889.0,222.32444759854943
216,890.0,224.43885581601435
217,891.0,225.35128133649928
218,892.0,224.3522230779154
219,893.0,213.80215153267363
220,894.0,209.74041098462652
221,895.0,210.13252960929466
222,893.0,211.90450679492736
223,897.0,212.0814937706709
224,898.0,211.30792696915097
225,899.0,213.32491650062715
226,900.0,212.8368389165759
227,901.0,212.87855692858875
228,902.0,214.7921786285518
229,900.0,208.4863544695422
230,901.0,210.21512790472173
231,902.0,209.93522810619203
232,906.0,209.06534863530072
233,907.0,210.57065322594218
234,908.0,203.74297533902902
235,909.0,203.53594277178863
236,910.0,205.4626000030139
237,911.0,203.23739813331588
238,912.0,205.60428011109136
239,913.0,207.27527590139536
240,914.0,208.19644569492704
241,915.0,211.5901699039891
242,916.0,211.323827336152
243,917.0,212.75751455589008
244,918.0,214.22828944842877
245,919.0,209.66373076905987
246,920.0,208.20874141111227
247,921.0,208.85937853014937
248,922.0,208.39923224426545
249,923.0,209.39646606378028
250,924.0,209.39646606377696
251,925.0,209.44345298910537
252,926.0,210.9881513260864
253,927.0,211.94150136299118
254,928.0,212.62549235686697
255,929.0,214.59729728028015
256,930.0,215.27062038280903
257,931.0,215.99185169816116
258,932.0,219.08098959061093
259,933.0,220.2954379918035
260,934.0,221.5729225334159
261,935.0,225.0834511908831
262,936.0,226.8553724292205
263,937.0,225.40346048807828
264,938.0,225.89130129334202
265,939.0,230.05182024926438
266,940.0,230.28538815999465
267,941.0,236.55730806720035
268,939.0,239.9606634429904
269,940.0,243.00189299674176
270,941.0,247.08120122745285
271,942.0,250.62258477639367
272,943.0,251.60222574532332
273,947.0,255.62128236905514
274,948.0,259.8180902092873
275,949.0,262.1077640971371
276,950.0,264.83776165796303
277,951.0,267.3810763685421
278,952.0,268.7502930230973
279,953.0,271.3100071873521
280,954.0,271.8040470633217
281,955.0,271.90998510536457
282,956.0,274.4402302870326
283,957.0,274.43760675242913
284,958.0,275.39295561070594
285,959.0,277.27387183072227
286,960.0,277.93092667063814
287,961.0,280.83788918164146
288,962.0,280.8296280665553
289,963.0,280.7598261860144
290,964.0,281.74286148898426
291,965.0,282.2515190393151
292,3117.0,276.41476082148745
293,966.0,273.8262222651453
294,967.0,273.70144318216603
295,3117.0,269.3883442170422
296,3118.0,270.54404447335213
297,3124.0,273.6116956564546
298,3125.0,276.26682754178046
299,3121.0,276.58025959927096
300,3122.0,276.30244298594425
301,3123.0,275.4731202858093
302,3128.0,274.2431038330769
303,3129.0,275.1284790784111
304,3130.0,274.8855761948962
305,3131.0,277.3555119336923
306,3132.0,276.47148135024617
307,3131.0,276.595589263459
308,3132.0,276.0953458499422
309,3131.0,274.1039218982456
310,3132.0,278.3862065548505
311,3134.0,279.1962750467859
312,3139.0,279.534183956094
313,3140.0,279.0108241627921
314,3135.0,282.02099212647414
315,3136.0,282.0746000617577
316,3135.0,281.1704109610411
317,3137.0,283.4868603656947
318,3138.0,283.7914727401083
319,3140.0,285.11218844518106
320,3137.0,286.41284887378805
321,987.0,288.3048386690721
322,991.0,290.9435684114707
323,993.0,291.1917581251238
324,3141.0,292.75846699967457
325,998.0,292.61032107565825
326,999.0,292.425717063325
327,1000.0,292.9767226248519
328,1001.0,292.85791776900686
329,1002.0,295.2606983667128
330,1003.0,295.2994412456621
331,1004.0,295.47412746296334
332,1001.0,295.2043360115153
333,1002.0,296.0270257932534
334,1006.0,296.98269309843585
335,1664.0,294.49645159152624
336,1005.0,294.4404863465608
337,1666.0,293.6046321160493
338,1008.0,292.8871455014711
339,1009.0,292.0964224361535
340,1664.0,292.63219235073933
341,1665.0,292.336518416706
342,1666.0,292.34719085361644
343,1667.0,291.2815819786773
344,1668.0,291.59862825465905
345,1669.0,291.2354374041724
346,1675.0,291.6510243424499
347,1676.0,292.0208211754782
348,1017.0,293.1192248898047
349,1678.0,293.6032697365612
350,1679.0,293.85084651911546
351,1020.0,294.1392867333425
352,1021.0,294.1928619120464
353,1022.0,294.1482619360519
354,1023.0,291.20164834698375
355,1021.0,289.8286390265817
356,1025.0,289.32749610087086
357,1023.0,290.1376225173156
358,1702.0,288.69832005053337
359,1688.0,288.8304693068237
360,3089.0,286.6515654937186
361,1705.0,303.6210796371026
362,1706.0,307.22942567403913
363,1707.0,304.3108936597573
364,1708.0,301.38188399437763
365,1709.0,300.39360845397465
366,1710.0,295.9189078109077
367,1711.0,293.36448319453956
368,1712.0,293.73076107210954
369,1042.0,290.9482428199229
370,1042.0,296.10484629603764
371,1716.0,300.4095870640599
372,1717.0,298.3316275556445
373,1045.0,295.28887551006807
374,1046.0,295.7057997402146
375,1047.0,293.5850132414819
376,1048.0,299.1181706282663
377,1049.0,303.2989284517853
378,2390.0,302.2658432572238
379,2391.0,304.45150681184134
380,2392.0,304.0907759206095
381,2393.0,300.7744670014368
382,2394.0,299.99039984639546
383,2395.0,302.9679851073386
384,2396.0,302.9059259902291
385,2397.0,303.93420340593457
386,2398.0,303.51988402739005
387,2399.0,304.98393400308385
388,2400.0,302.8063407526392
389,2401.0,305.0909372629748
390,2402.0,304.6553462521197
391,2403.0,309.16377536832863
392,2404.0,309.8895287033745
393,1738.0,304.096300536528
394,2406.0,302.6200257748964
395,1740.0,301.12588729632165
396,1741.0,301.04617586011744
397,1742.0,300.1551598756838
398,1743.0,300.06559282930334
399,2411.0,299.2933009607807
400,2412.0,296.23045083178454
401,2413.0,295.7864094241003
402,1747.0,295.9759449685055
403,2414.0,299.84422622421573
404,2415.0,300.2708111022457
405,1749.0,302.7947159380376
406,1750.0,303.1234731920309
407,1751.0,304.4254917052758
408,1752.0,303.3806849487886
409,1753.0,303.0981359229989
410,1754.0,303.1796826965786
411,1755.0,302.49099160140105
412,1756.0,301.1272156414922
413,1757.0,301.0897540601458
414,1374.0,289.57872850055793
415,1375.0,284.6089246668042
416,1376.0,269.92058091223646
417,1377.0,270.0595489887372
418,1378.0,268.9374648500943
419,1379.0,267.86474198744327
420,1380.0,267.2149696405496
421,1381.0,263.8244871121697
422,1382.0,263.3391729310312
423,1383.0,262.652622297967
424,1384.0,261.76783606853274
425,1385.0,258.98818505869906
426,1386.0,258.8893199805692
427,1387.0,258.8809765123722
428,1388.0,258.70322765670977
429,1389.0,258.8071096395908
430,1390.0,256.96816923502894
431,1391.0,258.2343122050186
432,528.0,259.0153663395299
433,1393.0,261.40482015448134
434,1394.0,262.4432891121441
435,1395.0,262.38231647730873
436,1396.0,264.26834846420394
437,1397.0,264.32010895881376
438,2449.0,266.251309855936
439,2450.0,266.1927121466711
440,2451.0,266.2323796986414
441,2452.0,270.0005925919394
442,2453.0,270.4458541002297
443,2454.0,269.9795547814668
444,636.0,270.61470765648005
445,637.0,269.01985056868887
446,542.0,267.7912619933601
447,543.0,270.518908766098
448,2459.0,270.07080553069136
449,64.0,266.98764016336105
450,546.0,259.1290026222529
451,66.0,247.58029000709675
452,67.0,247.20776686827185
453,68.0,249.6038461242098
454,69.0,243.86488062039618
455,70.0,243.33285844702306
456,648.0,242.04462398492038
457,649.0,234.39044349119476
458,650.0,233.2891767742341
459,651.0,233.59075324164823
460,652.0,233.60616430222865
461,653.0,234.76217753292627
462,654.0,234.86029890128572
463,655.0,234.77342268663773
464,656.0,242.59233293737302
465,657.0,247.29545082754578
466,658.0,250.71896617527761
467,659.0,254.54932724326616
468,2479.0,244.39050718060855
469,2480.0,244.03278468271048
470,2481.0,243.93408945859971
471,2482.0,243.57963790103074
472,2483.0,243.6568078260871
473,2484.0,245.57980372985836
474,2485.0,248.5011066373652
475,571.0,240.63050513182884
476,572.0,239.84728474593746
477,573.0,239.8005838191398
478,574.0,234.84837661776936
479,575.0,228.38563877792316
480,576.0,226.7245024253003
481,577.0,222.48451631517958
482,578.0,222.1603024844881
483,1347.0,227.60913865659714
484,1348.0,227.4966373377831
485,1349.0,227.72755652314802
486,1350.0,227.6151137336981
487,1351.0,227.69242411639402
488,1352.0,227.91191280843128
489,1353.0,227.56519944842165
490,1354.0,228.265459498372
491,1355.0,226.9396395520134
492,1356.0,226.2755841888313
493,1357.0,223.11575471042065
494,1358.0,221.4288147464032
495,1359.0,217.33734147633584
496,1360.0,220.05308450462448
497,1361.0,220.6049863443677
498,1362.0,222.27298531310817
499,1363.0,222.28270288080844
500,1364.0,222.2179110692984
501,1365.0,221.82335314389155
502,1366.0,221.94990425770294
503,1367.0,221.04696333585233
504,1368.0,219.54899225457578
505,1369.0,218.5757534586108
506,121.0,219.306178663528
507,122.0,235.71508224973562
508,123.0,239.5986644370191
509,124.0,232.67109833410734
510,125.0,233.72770481909598
511,126.0,236.61479243698747
512,127.0,237.32610475883507
513,128.0,236.76182124658558
514,129.0,237.83792800981263
515,130.0,237.85104582489714
516,131.0,237.92872882441486
517,132.0,237.71781590784886
518,2529.0,242.19066868894137
519,2530.0,241.55396912491096
520,2531.0,241.37008928199774
521,2532.0,241.4960041077252
522,2533.0,240.9985892074934
523,2534.0,241.44730273913314
524,1292.0,241.97355227379168
525,1293.0,237.74709251639197
526,1294.0,236.84594148940332
527,623.0,233.40574114618565
528,720.0,235.07785944236295
529,721.0,230.5558500667463
530,722.0,232.1461608556164
531,723.0,231.2536269985961
532,724.0,231.39472768410968
533,1397.0,228.69648007785764
534,1398.0,230.19887054457027
535,1399.0,229.71425728499904
536,1400.0,229.48010807038474
537,1401.0,227.88488321957547
538,730.0,225.12041222421638
539,731.0,225.92742197440145
540,732.0,227.93121769516478
541,733.0,226.5578954704483
542,734.0,231.31588791088066
543,735.0,231.21903035866683
544,736.0,229.11796088477897
545,1409.0,233.10975955544293
546,1410.0,228.60481184787022
547,1411.0,232.89826104975856
548,1412.0,233.3512374083262
549,1413.0,233.58869835675574
550,1414.0,237.95797948377356
551,1415.0,238.32112789259978
552,1416.0,238.42684412624223
553,649.0,240.49182938303807
554,650.0,240.732881011303
555,747.0,242.17117912749023
556,2092.0,242.9492127997208
557,653.0,242.11765734865537
558,654.0,242.59002452697828
559,1423.0,242.11501399128028
560,656.0,241.21127668498204
561,753.0,239.13745001568142
562,2098.0,236.76688957707407
563,2099.0,234.8483766177773
564,756.0,234.31841583623137
565,757.0,232.9937338213239
566,758.0,232.77422537730325
567,759.0,232.51322543030557
568,760.0,227.82098235237328
569,761.0,227.84450838237197
570,762.0,236.83243021174195
571,763.0,236.7320848554333
572,91.0,237.72589257377447
573,477.0,239.8005838191398
574,478.0,234.84837661776936
575,479.0,228.38563877792316
576,480.0,226.7245024253003
577,481.0,222.48451631517958
578,482.0,222.1603024844881
579,483.0,222.1055604886944
580,484.0,221.4233953312077
581,485.0,221.43604042703117
582,486.0,222.04972416105377
583,487.0,223.10105333683165
584,488.0,222.68758384788143
585,489.0,222.93640348762858
586,490.0,222.65632710524528
587,2123.0,219.76751352281718
588,2124.0,221.5429529459269
589,2125.0,223.61574184301068
590,2126.0,222.58301822016713
591,2127.0,227.29892212679044
592,2128.0,227.27076362788475
593,2129.0,227.39744941401526
594,2130.0,226.94845229699516
595,2131.0,226.5006843256823
596,2132.0,225.78467618507833
597,2133.0,224.9679088225708
598,2134.0,226.01203507777961
599,2135.0,224.97430964445167
600,2136.0,224.8206396219043
601,2137.0,224.16886492107142
602,2138.0,227.55324651605957
603,27.0,235.60848881142053
604,28.0,235.63055828988234
605,29.0,235.56536247929355
606,30.0,235.43457689982077
607,31.0,235.52154890794708
608,32.0,235.54702290624826
609,33.0,235.7344268451194
610,34.0,235.78600467372368
611,35.0,235.75648453435446
612,36.0,235.75750253172805
613,37.0,235.80330786482943
614,38.0,235.68114052676714
615,39.0,235.69879083270254
616,40.0,235.6444779747667
617,41.0,235.6363299663206
618,42.0,235.65941525854512
619,43.0,235.69980907925765
620,1292.0,235.07241437480303
621,1293.0,228.49980306337278
622,1294.0,229.31236338235266
623,2538.0,231.23840511471977
624,48.0,233.87449625814125
625,2540.0,233.73763068876494
626,2541.0,231.85719742980083
627,2542.0,234.4201356539168
628,2543.0,230.35798227976085
629,2544.0,234.6653787843484
630,2545.0,233.52807111780615
631,2546.0,233.26174139794728
632,2547.0,235.8419809957495
633,2548.0,232.50221504321055
634,2549.0,236.26053415668255
635,2550.0,235.64176200325196
636,2551.0,232.91165707194617
637,60.0,231.3055122559736
638,2553.0,230.07963838636525
639,62.0,231.3995678474744
640,2555.0,229.39572794626866
641,2556.0,231.91377708105225
642,66.0,227.7865667681016
643,67.0,223.5194846092861
644,68.0,222.62003503727146
645,69.0,220.58286424832542
646,70.0,221.75662335090755
647,71.0,221.75662335091175
648,72.0,221.8056807207601
649,2564.0,227.8508283943604
650,458.0,233.2891767742341
651,459.0,233.59075324164823
652,2092.0,230.76013520537313
653,2093.0,229.90989539383116
654,2094.0,231.1757772778113
655,463.0,234.77342268663773
656,80.0,233.57362864843867
657,81.0,227.14647256780742
658,82.0,228.3478048941982
659,83.0,228.25950144518023
660,1428.0,240.52908348056033
661,1429.0,242.23096416436138
662,1430.0,241.88559279129643
663,1431.0,243.13782099870846
664,1337.0,241.1711425523368
665,1338.0,241.8693862397691
666,90.0,244.99991836733517
667,1435.0,244.36268127518431
668,1341.0,245.013958786021
669,1342.0,245.17063445690349
670,1343.0,250.05855314306498
671,1344.0,252.77468227652318
672,1345.0,251.01617477763722
673,1441.0,253.5107098329446
674,482.0,251.6712140869482
675,483.0,251.67026045998773
676,484.0,252.70567860655635
677,2118.0,251.93364205678975
678,2119.0,254.53644139887072
679,2120.0,255.25955417966136
680,488.0,255.2542262137973
681,489.0,255.11879585792894
682,490.0,256.4399344875937
683,491.0,256.4399344875937
684,1452.0,258.0802975819653
685,2505.0,257.33091535996846
686,1454.0,258.07936763716873
687,2507.0,252.3194800248346
688,2508.0,254.2977782050037
689,2509.0,256.80934562433856
690,2510.0,259.50999980733536
691,2511.0,259.5251047586713
692,2512.0,260.87790247547423
693,2513.0,261.0517190136815
694,2514.0,263.2170207262462
695,504.0,262.8121762780448
696,505.0,260.2352781619015
697,506.0,259.8808957965133
698,507.0,258.5399002088475
699,508.0,257.36138016416635
700,509.0,256.35756279072984
701,510.0,255.9378049448772
702,511.0,255.1686501120442
703,512.0,255.13102516158577
704,513.0,254.75447002948096
705,514.0,254.37232553876845
