,0,1
0,480.0,261.2284823674484
1,481.0,256.1368384282122
2,482.0,256.328851282872
3,483.0,256.0952947634865
4,484.0,259.2373429890069
5,485.0,259.3052255547562
6,486.0,263.61335322779433
7,487.0,265.3073689138729
8,488.0,265.2594201908775
9,489.0,265.3317922903339
10,490.0,264.55880253735893
11,106.0,269.34468622937857
12,492.0,268.4992364979796
13,493.0,268.2488396992604
14,494.0,268.74463715579117
15,495.0,261.1822352305034
16,496.0,260.6993670878396
17,497.0,259.2222212697019
18,498.0,263.07018075030487
19,499.0,260.03599750803147
20,500.0,258.8333827001504
21,501.0,258.9647080202291
22,502.0,260.3705052420507
23,503.0,261.1693703327428
24,504.0,260.3963133379584
25,505.0,261.41185895058425
26,506.0,260.7460066808319
27,507.0,261.8375068625629
28,605.0,258.03844674776275
29,606.0,258.18226120320156
30,607.0,258.15499220428853
31,608.0,257.8647707617313
32,609.0,257.3539197292267
33,610.0,257.5822975283833
34,611.0,257.51520343467837
35,612.0,257.4477811129922
36,613.0,257.3707054036958
37,614.0,257.20279936267696
38,615.0,257.09609098544945
39,616.0,256.9566500404349
40,617.0,257.0285587245116
41,618.0,257.0730635441968
42,619.0,256.8738211651786
43,620.0,256.1412110535984
44,621.0,256.329475480283
45,622.0,252.91105155765732
46,623.0,249.19775279885562
47,624.0,246.91601811142849
48,625.0,252.2294193784692
49,626.0,251.7160304787935
50,627.0,247.00283399184357
51,628.0,246.14272282560393
52,629.0,244.00622942867486
53,630.0,246.5892130649643
54,631.0,243.89473139040308
55,631.0,242.05883582303738
56,632.0,241.99140480604206
57,633.0,243.96688299849194
58,634.0,238.9430057566064
59,635.0,247.10807352250197
60,636.0,246.75980223691292
61,637.0,242.8056012533456
62,638.0,240.09631400753312
63,639.0,233.4149952338081
64,640.0,235.27379794614112
65,642.0,238.21368558502212
66,643.0,238.28184991727025
67,644.0,238.0722579386359
68,645.0,241.98677649821647
69,454.0,243.86488062039618
70,455.0,243.33285844702306
71,456.0,241.69402144032884
72,648.0,221.8056807207601
73,650.0,236.2009314122212
74,651.0,234.32660967120023
75,652.0,234.48223813329244
76,653.0,235.07105308820672
77,654.0,235.10202040816824
78,655.0,234.9222850220947
79,655.0,237.14670564863147
80,656.0,233.57362864843867
81,657.0,227.14647256780742
82,658.0,228.3478048941982
83,659.0,228.25950144518023
84,660.0,227.94525658588034
85,661.0,227.97508635813827
86,662.0,229.60487799695917
87,663.0,229.27119313163
88,664.0,233.45474936269196
89,2106.0,233.7160670557237
90,2107.0,233.12108441752184
91,2108.0,228.0094734873936
92,2109.0,227.537425493041
93,2110.0,224.98888861452693
94,2111.0,224.65012797680748
95,2112.0,225.6521216385943
96,2113.0,228.2577490469962
97,2114.0,227.79991220367626
98,2115.0,227.72685392812463
99,2116.0,226.09980097293962
100,2117.0,227.21478825111828
101,2118.0,231.686339692271
102,2119.0,231.37709480413412
103,2120.0,236.75303588339023
