nan,2.698740446952615812e+01,2.994929047574363778e+01,1.776738585159093375e+01,3.032622627363763357e+01,4.053640339250919311e+01,8.397428177721465659e+01,8.107182001164696317e+01,6.363395320109643194e+01,8.906806386130080000e+01,9.245366407017164079e+01,1.033827838665590804e+02,8.512860858724107516e+01,8.723852360053371058e+01,1.740455112894368881e+02,1.815537386010004184e+02,9.078325836849086272e+01,1.803716163923791669e+02,6.593693957107404913e+01,6.369552574553142676e+01,6.969189335926552076e+01,7.071067811865079022e+01,6.077894372230777265e+01,8.603441171996809089e+01,2.743058147396797040e+02,2.597608130569354898e+02,1.658399228171534503e+02,1.824118417208668461e+02,1.357751081752503239e+02,7.295478051505429562e+01,6.801646859401004974e+01,1.573403953217356559e+02,7.955375541104264414e+01,1.122069516562973490e+02,9.444490457404340589e+01,9.537798488120964180e+01,1.097385984966099670e+02,1.234076172689466802e+02,7.184538955284521933e+01,8.637684875011713359e+01,8.049944099184362756e+01,5.885167797097783193e+01,3.856838083195862765e+01,8.583146276279744313e+01,6.189151799721148706e+01,2.568423641067446894e+01,3.376388603224899754e+01,7.008223740720401906e+01
2.698740446952615812e+01,nan,2.425201022599487288e+01,1.446651305603637638e+01,2.311709324286459832e+01,3.281219285570328026e+01,8.609297300012835308e+01,8.346112867676210101e+01,5.385461911480084751e+01,7.760000000000007958e+01,8.080990038355471938e+01,9.060949177652503295e+01,7.892882870028972775e+01,8.126106078559500645e+01,1.648703733240191411e+02,1.727175729333840195e+02,8.081089035520061259e+01,1.722556240010767112e+02,6.454889619505193821e+01,5.879863944004009113e+01,5.165578380007290349e+01,6.404998048399231436e+01,4.808991578283216484e+01,7.203221501522732240e+01,2.585813605038060246e+02,2.531371169939315564e+02,1.668762415684157077e+02,1.772401760324086126e+02,1.370938364770589715e+02,7.564760405987401271e+01,7.005483566463702516e+01,1.387486936875443746e+02,7.136385639803908987e+01,9.843657856711701015e+01,8.402856657112882033e+01,7.999499984374246253e+01,1.081073540514203728e+02,1.158716531339729414e+02,6.157661893932489505e+01,7.226174644997242069e+01,6.795881105493813834e+01,4.592864030208832560e+01,2.717351651884083097e+01,6.430427668513983974e+01,5.330966141330758745e+01,1.711139970894150864e+01,2.167394749461795556e+01,6.674728458895324934e+01
2.994929047574363778e+01,2.425201022599487288e+01,nan,1.947305831146596233e+01,1.049190163890563987e+01,2.810551547293328412e+01,8.225132217782166322e+01,7.752676957025936133e+01,5.141517285782311575e+01,7.175067943929249736e+01,7.596841448918381445e+01,9.303676692576991059e+01,7.857022336737860257e+01,7.841836519591906551e+01,1.711383066411447942e+02,1.813447545422853580e+02,9.036459483668802761e+01,1.803937914674457659e+02,5.530424938465628770e+01,5.337415104710874658e+01,6.086312512514983553e+01,5.161085157213375396e+01,4.052653451751484681e+01,7.613882058450735713e+01,2.544710592582133302e+02,2.448287564809309060e+02,1.599059723712645109e+02,1.670650172836908780e+02,1.289818591895736120e+02,7.854680133527544683e+01,7.476897752410086184e+01,1.432011173140794256e+02,6.874067209447467519e+01,9.259546425176576179e+01,8.173518214331132015e+01,7.730769690010505713e+01,1.002013971958496512e+02,1.160461976972974867e+02,6.410366604180634909e+01,7.361195555070572993e+01,6.045825005737239621e+01,4.396544097356546388e+01,4.036235870211925914e+01,7.309610112721286157e+01,4.656694106336657057e+01,2.697554448016669326e+01,3.987580720185052030e+01,7.499866665481495431e+01
1.776738585159093375e+01,1.446651305603637638e+01,1.947305831146596233e+01,nan,2.411970149072660519e+01,3.085708994705220221e+01,8.046166789223616433e+01,7.511804044302397187e+01,5.708379805163873044e+01,7.793125175434393270e+01,8.368416815622335037e+01,9.998479884462653899e+01,8.086729870597125114e+01,7.881928697976593412e+01,1.677388446365349068e+02,1.761403985461621744e+02,8.175866926510987298e+01,1.752433736265052460e+02,6.326831750568607760e+01,5.400000000000240163e+01,5.832323722154704626e+01,6.293361581857756448e+01,4.851886231147584994e+01,7.699558428896588680e+01,2.737712914094537382e+02,2.615590181966528007e+02,1.704103283254830785e+02,1.841599304952089255e+02,1.366660162586149454e+02,7.162904438844728361e+01,6.627699450033634321e+01,1.528942117936494185e+02,7.461581601778063089e+01,1.072514801762662700e+02,8.850943452536560585e+01,8.918923701882586386e+01,1.066328279658785050e+02,1.181463499224589384e+02,6.701164077978673106e+01,7.914038160130029098e+01,6.961034405891562926e+01,4.659098625271138872e+01,2.629676786223071261e+01,7.433115093955289865e+01,5.155036372325390204e+01,1.413647763762465637e+01,2.844784701873681598e+01,6.979742115579276174e+01
3.032622627363763357e+01,2.311709324286459832e+01,1.049190163890563987e+01,2.411970149072660519e+01,nan,2.988779014918543808e+01,8.700620667516174933e+01,8.239708732716536588e+01,5.451311768739608254e+01,7.452677371254412719e+01,7.809532636464518873e+01,9.106920445462924363e+01,8.462907301867373633e+01,8.138402791702412742e+01,1.701857808396466680e+02,1.815696009798996897e+02,9.622473694430621549e+01,1.809048368618196321e+02,5.928372457933880924e+01,5.702069799643263082e+01,6.723332507024154836e+01,5.896439603693455922e+01,4.278504411590323286e+01,8.270429251254613234e+01,2.558671530306288844e+02,2.432299323685309957e+02,1.567443778895973878e+02,1.674959103978344501e+02,1.342916229703109536e+02,7.565183408222867456e+01,7.171052921294942450e+01,1.497063792895995959e+02,6.184496745895822301e+01,1.005711688308373510e+02,8.866025039441322519e+01,8.381503445086653414e+01,9.433557123376138520e+01,1.167102394822400413e+02,6.696506551927556927e+01,7.536046708984012810e+01,6.624922641057027306e+01,5.117655713311059884e+01,4.212172835960520700e+01,7.438386921907259364e+01,5.436616594904069188e+01,3.028398916919281447e+01,4.058176930592215825e+01,8.105504302633009672e+01
4.053640339250919311e+01,3.281219285570328026e+01,2.810551547293328412e+01,3.085708994705220221e+01,2.988779014918543808e+01,nan,7.378563545840350457e+01,6.519263762113725136e+01,4.460313890298840533e+01,6.063794191757996543e+01,6.090517219416486228e+01,8.895571932147173300e+01,7.082711345240706180e+01,6.342743885732517128e+01,1.684702941173904094e+02,1.794458135482734633e+02,8.648329318429128421e+01,1.789618953855846826e+02,4.683929973858981555e+01,4.409262976959853120e+01,5.929451913962929410e+01,5.016612402807132298e+01,3.131006228037273331e+01,7.461688816883129505e+01,2.566968640244735980e+02,2.434994866524355928e+02,1.563989769787512785e+02,1.661762919311804296e+02,1.272238971262843990e+02,8.670963037632849080e+01,8.394093161266108893e+01,1.429411067537877216e+02,8.104418547926476890e+01,9.106129803600126138e+01,7.409075515879762008e+01,7.025439488032114355e+01,9.136388783321203277e+01,1.094590334326093597e+02,5.803860783995688877e+01,6.204643422470684300e+01,4.890807704256204858e+01,3.623699766812676870e+01,3.920612197091940487e+01,6.604119926228128179e+01,3.326740146149192867e+01,3.970289661975193241e+01,4.530960163143984687e+01,7.625850772207259354e+01
8.397428177721465659e+01,8.609297300012835308e+01,8.225132217782166322e+01,8.046166789223616433e+01,8.700620667516174933e+01,7.378563545840350457e+01,nan,1.415344481042525970e+01,6.248455809239454339e+01,4.233957959166873763e+01,7.076496308203257968e+01,6.598545294229826652e+01,1.611458966278161142e+01,3.697566767484077133e+01,4.580305666655888075e+01,5.544294364478670900e+01,4.897346220148711637e+01,5.675209247243811461e+01,5.244883220815794544e+01,4.396908004498610012e+01,4.252434596794028465e+01,7.941788211731517322e+01,7.201888641183110451e+01,7.941989675137722315e+01,3.445486322712656033e+02,3.364109391800434992e+02,2.386967951188267705e+02,2.670331814587848953e+02,2.069597062232083431e+02,9.826820442035607073e+01,1.194835553538630819e+02,1.857184966555529115e+02,1.097670260141911740e+02,1.741750843260920476e+02,1.502461979552279558e+02,1.520189461876406654e+02,8.648051803730139397e+01,4.433508768458828797e+01,4.390353060973147592e+01,5.018525679918672466e+01,4.383605821695495308e+01,6.081710285766273927e+01,7.604840563746660109e+01,3.585080194359179728e+01,6.387738253871493299e+01,8.311630405642760877e+01,8.886844209277988682e+01,4.580131002493713765e+01
8.107182001164696317e+01,8.346112867676210101e+01,7.752676957025936133e+01,7.511804044302397187e+01,8.239708732716536588e+01,6.519263762113725136e+01,1.415344481042525970e+01,nan,6.835905207067469291e+01,4.095656235575090420e+01,6.866731391280310959e+01,6.850985330592864386e+01,2.053290042834239060e+01,3.537004382241855183e+01,4.315182499038575514e+01,5.615692299261797160e+01,5.359701484224309809e+01,5.650911430912331923e+01,5.240915950480621888e+01,4.734722800755094596e+01,4.652569182720666419e+01,7.727354010267244178e+01,7.408103670980931099e+01,8.494233337976825737e+01,3.496761930701042047e+02,3.397987639765626682e+02,2.392866063949225577e+02,2.702529185781330625e+02,2.121946276417010324e+02,9.319399122260250579e+01,1.157120564159205145e+02,1.926268932418306292e+02,1.070319578443934176e+02,1.809318103595865921e+02,1.552097935054397055e+02,1.575268865940084595e+02,8.358851595763192677e+01,4.550340646589010873e+01,4.029689814365057998e+01,4.785478032547649008e+01,3.868229569196321904e+01,6.470115918590629178e+01,7.555554248365589842e+01,4.005795801086961916e+01,5.569919209468595511e+01,7.727975155237835736e+01,8.735857141689039906e+01,5.058062870306996217e+01
6.363395320109643194e+01,5.385461911480084751e+01,5.141517285782311575e+01,5.708379805163873044e+01,5.451311768739608254e+01,4.460313890298840533e+01,6.248455809239454339e+01,6.835905207067469291e+01,nan,5.209069014709228185e+01,6.146869121757165999e+01,6.404623330063451192e+01,5.803585098885088200e+01,6.315821403428662251e+01,1.501721678607572130e+02,1.597693337283488688e+02,8.784896129151927369e+01,1.580546740846310456e+02,6.312020278801313822e+01,6.516686274479810947e+01,4.552625616058126923e+01,6.078815674126237667e+01,5.103253863958702397e+01,7.146019871229296427e+01,2.667292259952042173e+02,2.585036943643182212e+02,1.708458954730835160e+02,1.783143292054745075e+02,1.321477960466952766e+02,9.913304191842017588e+01,1.076007434918606975e+02,1.359782335522904475e+02,8.504398861765356799e+01,9.007907637181151017e+01,6.613319892457394644e+01,6.581428416385911362e+01,9.080616719143910132e+01,9.431012670969981571e+01,5.578386863601380696e+01,5.836163123148626397e+01,4.436214602564070475e+01,5.037300864550865498e+01,5.673799432479331983e+01,4.720847381561227252e+01,5.695331421436333841e+01,5.063595560467534540e+01,6.762721345730857081e+01,6.538256648373405255e+01
8.906806386130080000e+01,7.760000000000007958e+01,7.175067943929249736e+01,7.793125175434393270e+01,7.452677371254412719e+01,6.063794191757996543e+01,4.233957959166873763e+01,4.095656235575090420e+01,5.209069014709228185e+01,nan,3.910396399345246721e+01,5.914997886728727394e+01,3.484594667962473835e+01,4.299023144854943723e+01,6.676645864502800976e+01,8.070885948891292117e+01,7.299643826926714496e+01,8.164508558387881010e+01,6.403998750780827720e+01,5.603141975713340628e+01,5.875644645483264839e+01,6.642890936933881108e+01,5.302376825537076854e+01,7.753296073284651868e+01,3.291528520307841177e+02,3.132801940755284704e+02,2.132592788133744932e+02,2.456061888471040788e+02,2.011733580770533081e+02,1.054225782268682963e+02,1.280156240464421558e+02,1.960738636330675035e+02,9.909026188278131997e+01,1.792705218378067116e+02,1.541028228164515781e+02,1.527025867495286207e+02,5.771239035075118551e+01,2.709095790114098534e+01,4.633788946422357213e+01,3.495368363990567673e+01,2.155922076513303054e+01,5.357312759210844888e+01,7.654227590031581485e+01,5.512458616623531782e+01,6.169602904562250245e+01,7.770405394829033696e+01,9.072067019153058709e+01,6.883487488185410541e+01
