nan,9.797958971180052989e-01,9.797958971096135672e-01,1.131370849894399511e+00,2.993325909418257158e+00,3.046309242344956036e+00,2.993325909421359565e+00,5.946427498928312794e+00,2.966479394837790551e+00,8.944271910000634040e-01,9.797958971136089268e-01,1.058300524430914047e+00,1.599999999998025668e+00,8.944271909943936061e-01,7.735631842325723539e+00,2.561249694976961422e+00,4.816637831513303603e+00,3.346640106137833026e+00,3.149603149623043219e+00,3.274141108769367481e+00,3.939543120729630754e+00,4.019950248447660357e+00,3.878143885922040734e+00,3.029135850370519734e+02,2.828427124740774623e+00,1.788854382039984037e+00,1.385640645631373680e+00,9.797958969068525370e-01,1.442220510255558308e+00,1.058300524349490068e+00,9.797958970569283776e-01,9.797958971137215034e-01,8.944271909987645541e-01,8.944271910015708649e-01,1.058300524426373901e+00,1.058300524537623355e+00,1.200000000006901768e+00,1.264911064069883073e+00,2.993325909419762176e+00,1.200000000010923662e+00,1.058300524425670019e+00,1.200000000003753176e+00,1.326649916139766683e+00,1.442220510183755966e+00,1.496662954709506055e+00,2.828427124744112842e+00,2.884441020368733621e+00
9.797958971180052989e-01,nan,8.000000000102078790e-01,1.131370849894611341e+00,3.124099870362289533e+00,3.072458299147566407e+00,3.072458299147944771e+00,6.157921727335524231e+00,2.993325909422029252e+00,9.797958971171301101e-01,8.944271910032889350e-01,9.797958971143938545e-01,1.743559577422068241e+00,9.797958971138249762e-01,7.828154316312255112e+00,2.653299832289231830e+00,4.995998398727272694e+00,3.464101615132989753e+00,3.200000000009456613e+00,3.298484500471020375e+00,4.039801975291865688e+00,4.079215610815664306e+00,3.979949748372339169e+00,3.029788111403174753e+02,2.912043955787923633e+00,1.833030278069170516e+00,1.326649915837521343e+00,9.797958970130482559e-01,1.442220510322289373e+00,1.131370849867729955e+00,9.797958970577091975e-01,8.944271909613104032e-01,1.058300524548006161e+00,8.944271909662498965e-01,8.000000000107123643e-01,1.131370849937295642e+00,1.199999999987518606e+00,1.200000000008477841e+00,3.124099870365576237e+00,1.058300524432787437e+00,9.797958971151535801e-01,1.200000000001063327e+00,1.264911064074077718e+00,1.385640646053688085e+00,1.442220510181797755e+00,2.966479394835196182e+00,2.912043955712654064e+00
9.797958971096135672e-01,8.000000000102078790e-01,nan,1.200000000008445866e+00,3.149603149603215524e+00,3.249615361853868123e+00,3.249615361852622009e+00,5.959865770299170862e+00,3.124099870361987108e+00,1.058300524421877054e+00,8.944271910135802583e-01,1.058300524430584311e+00,1.788854382000239607e+00,1.058300524429987455e+00,7.919595949288458669e+00,2.742261840175058474e+00,5.043808085175363054e+00,3.532704346550587626e+00,3.274141108733688910e+00,3.464101615225707143e+00,4.098780306340628066e+00,4.176122603493604757e+00,4.079215610775049683e+00,3.030366314490697732e+02,2.993325909291976838e+00,1.876166303887408571e+00,1.496662954437561366e+00,1.058300523754651890e+00,1.697056274522585007e+00,1.199999999998649036e+00,8.000000000844800230e-01,1.131370849797618483e+00,9.797958970777684851e-01,1.131370849942156420e+00,1.058300524315766822e+00,1.058300524635469753e+00,1.131370849875249052e+00,1.199999999985776444e+00,3.199999999999340261e+00,1.058300524425910938e+00,9.797958971336554468e-01,1.264911064070286306e+00,1.264911064064762725e+00,1.385640646059696834e+00,1.442220510180190374e+00,2.993325909415156527e+00,2.993325909415057939e+00
1.131370849894399511e+00,1.131370849894611341e+00,1.200000000008445866e+00,nan,2.433105012119608723e+00,2.433105012117803501e+00,2.433105012117728005e+00,6.026607669327512795e+00,2.400000000001314859e+00,6.928203230319525119e-01,8.944271909965938461e-01,7.999999999996580957e-01,1.326649916140907104e+00,1.058300524434943712e+00,7.121797525906392146e+00,2.039607805465233792e+00,4.233202097716453949e+00,2.800000000014195578e+00,2.529822128145053917e+00,2.712931993261160635e+00,3.298484500482392168e+00,3.394112549693329317e+00,3.274141108739363482e+00,3.023428517428509963e+02,2.227105745153885152e+00,1.442220509773651349e+00,9.797958969302362764e-01,7.999999994346813637e-01,8.944271914056595163e-01,8.944271908347132261e-01,8.000000000057316818e-01,8.944271910891880006e-01,9.797958970856152083e-01,1.058300524612457272e+00,8.000000000674799550e-01,1.599999999992133715e+00,1.788854381982964314e+00,1.649242250232727747e+00,2.433105012112512178e+00,1.697056274842090762e+00,1.200000000017550805e+00,1.697056274852858371e+00,1.876166303933416879e+00,2.039607805436836951e+00,2.000000000003489209e+00,2.297825058608937709e+00,2.227105745123991287e+00
2.993325909418257158e+00,3.124099870362289533e+00,3.149603149603215524e+00,2.433105012119608723e+00,nan,9.797958971102925796e-01,9.797958971069858913e-01,6.693280212272354035e+00,6.928203230260794321e-01,2.561249694973362523e+00,2.653299832284553350e+00,2.561249694969663704e+00,1.999999999999541034e+00,2.912043955715744925e+00,4.898979485565954306e+00,8.000000001120775028e-01,2.297825058643526930e+00,1.058300524523715369e+00,9.797958971388620597e-01,8.944271909063787884e-01,1.442220510092026675e+00,1.442220509894057034e+00,1.264911063835809868e+00,3.003323492399700285e+02,9.797958956237891037e-01,1.649242250237746177e+00,1.999999999659890726e+00,2.465765600873242480e+00,1.999999999729389799e+00,2.366431912971662666e+00,2.799999999963033837e+00,2.828427124808933435e+00,2.653299832327943086e+00,2.912043955634842529e+00,2.742261840096850367e+00,3.532704346618624314e+00,3.878143885941727653e+00,3.815756805668856444e+00,1.264911064049963674e+00,3.815756805665238005e+00,3.174901573286277312e+00,3.878143885935251944e+00,4.039801975346231977e+00,4.195235392680339181e+00,4.289522117904346565e+00,6.928203230386386080e-01,9.797958971101934367e-01
3.046309242344956036e+00,3.072458299147566407e+00,3.249615361853868123e+00,2.433105012117803501e+00,9.797958971102925796e-01,nan,6.928203230231700926e-01,6.693280212274278718e+00,8.944271909993527503e-01,2.561249694973243951e+00,2.712931993250125462e+00,2.561249694977370428e+00,2.000000000008226309e+00,2.966479394839096617e+00,4.816637831516818125e+00,9.797958971800568850e-01,2.116601048908292704e+00,1.131370849967521686e+00,1.058300524536539999e+00,1.131370849930778189e+00,1.385640645940481086e+00,1.442220510113999321e+00,1.199999999722846100e+00,3.002724096549662818e+02,9.797958965415936028e-01,1.743559576878499273e+00,2.154065922782185449e+00,2.465765600915663658e+00,1.833030277700353317e+00,2.366431913132159170e+00,2.799999999861419564e+00,2.884441020388669230e+00,2.712931993310535805e+00,2.966479394854431906e+00,2.742261840169843534e+00,3.577708763987732077e+00,3.919183588499373094e+00,3.815756805686068898e+00,1.326649916314331934e+00,3.815756805679502150e+00,3.174901573314113268e+00,3.836665218652814957e+00,4.039801975347708130e+00,4.195235392686083920e+00,4.289522117907001331e+00,9.797958971120587224e-01,9.797958971232989533e-01
2.993325909421359565e+00,3.072458299147944771e+00,3.249615361852622009e+00,2.433105012117728005e+00,9.797958971069858913e-01,6.928203230231700926e-01,nan,6.740919818542301378e+00,9.797958971094936631e-01,2.561249694971436064e+00,2.653299832280618276e+00,2.561249694971179824e+00,2.000000000012462031e+00,2.912043955708812693e+00,4.816637831514900547e+00,8.000000001070504130e-01,2.227105745193500574e+00,1.058300524556122113e+00,1.058300524664498754e+00,1.058300524422614020e+00,1.264911064073190206e+00,1.496662954809329982e+00,1.264911063934154090e+00,3.003262226313249812e+02,7.999999990133013217e-01,1.743559577167831165e+00,2.078460968270608777e+00,2.465765601187962730e+00,1.833030277478222336e+00,2.366431913225001349e+00,2.799999999919451810e+00,2.884441020212098916e+00,2.742261840274260010e+00,2.966479394845008333e+00,2.742261840164675224e+00,3.577708763938858727e+00,3.878143886066045098e+00,3.815756805678845787e+00,1.200000000008671019e+00,3.815756805665503126e+00,3.174901573305239033e+00,3.878143885930445567e+00,3.999999999996525446e+00,4.195235392683843934e+00,4.289522117907271337e+00,8.000000000340959927e-01,9.797958971038281950e-01
5.946427498928312794e+00,6.157921727335524231e+00,5.959865770299170862e+00,6.026607669327512795e+00,6.693280212272354035e+00,6.693280212274278718e+00,6.740919818542301378e+00,nan,6.681317235395829890e+00,6.105735008987696943e+00,5.932958789675570443e+00,6.105735008987521972e+00,5.642694391866108106e+00,6.053098380170634840e+00,9.781615408509095388e+00,6.486909896101092698e+00,7.493997598089572776e+00,6.905070600672818415e+00,6.705221845748995158e+00,6.870225614947019110e+00,7.099295739713586073e+00,7.144228439782511764e+00,7.099295739744425404e+00,3.013672842230867559e+02,6.449806198615817721e+00,6.235382907247108086e+00,5.986651818756863364e+00,5.892367944763490684e+00,6.092618484753446140e+00,6.026607669172382664e+00,6.066300355227584262e+00,6.039867548204571612e+00,6.026607669273492007e+00,6.053098380177474702e+00,5.973273809233459630e+00,6.449806198665275048e+00,6.026607669317001204e+00,6.131883886696917862e+00,6.092618484740548901e+00,5.959865770307151145e+00,5.796550698479959962e+00,6.170899448214169247e+00,6.131883886710612686e+00,6.079473661426194830e+00,6.235382907248769868e+00,6.499230723708939728e+00,6.669332800213164880e+00
2.966479394837790551e+00,2.993325909422029252e+00,3.124099870361987108e+00,2.400000000001314859e+00,6.928203230260794321e-01,8.944271909993527503e-01,9.797958971094936631e-01,6.681317235395829890e+00,nan,2.465765601186843181e+00,2.561249694968929180e+00,2.465765601184528588e+00,1.959591794226857253e+00,2.828427124750124033e+00,4.898979485568068171e+00,8.000000000813486389e-01,2.227105745154392302e+00,1.131370849973063697e+00,9.797958972467623040e-01,9.797958974068144977e-01,1.326649916365556070e+00,1.442220510029539104e+00,1.326649916481428271e+00,3.003957389844281352e+02,9.797958967285669285e-01,1.649242250125296350e+00,1.876166303546180414e+00,2.366431912901660439e+00,1.788854381396935311e+00,2.262741699348575608e+00,2.712931993081660664e+00,2.742261840129510020e+00,2.561249695072229660e+00,2.828427124678747795e+00,2.653299832279812254e+00,3.464101615124365985e+00,3.773592452856613821e+00,3.666060555947363131e+00,1.200000000433461667e+00,3.709447398208904012e+00,3.072458299169774865e+00,3.773592452837655209e+00,3.939543120730272907e+00,4.098780306391931916e+00,4.195235392678617004e+00,6.928203230440866944e-01,8.944271910147181259e-01
8.944271910000634040e-01,9.797958971171301101e-01,1.058300524421877054e+00,6.928203230319525119e-01,2.561249694973362523e+00,2.561249694973243951e+00,2.561249694971436064e+00,6.105735008987696943e+00,2.465765601186843181e+00,nan,4.000000000035845438e-01,5.656854249368843401e-01,1.199999999993623057e+00,7.999999999860606392e-01,7.255342858884725743e+00,2.039607805447911648e+00,4.418144406884242592e+00,2.912043955723611965e+00,2.653299832287437710e+00,2.828427124732368458e+00,3.440930106896515017e+00,3.487119154834018353e+00,3.370459909208071370e+00,3.025274863545462267e+02,2.366431913019210853e+00,1.326649915852500472e+00,8.944271898921618558e-01,3.999999985194600538e-01,1.058300523713248342e+00,5.656854236692487881e-01,5.656854232626423729e-01,6.928203226543862003e-01,6.928203228010373360e-01,7.999999997128832696e-01,5.656854246143877551e-01,1.326649916058735501e+00,1.549193338402539144e+00,1.496662954744745644e+00,2.561249694891274853e+00,1.496662954588732886e+00,1.058300524604962600e+00,1.549193338431612110e+00,1.649242250242682228e+00,1.833030277974389222e+00,1.788854382027796897e+00,2.366431913236046736e+00,2.366431913243757901e+00
