nan,2.018316129846876805e+01,2.055237212586428441e+01,2.107889940200928791e+01,3.916733332765982567e+01,2.026228022706277443e+01,1.638535931861122208e+01,1.996797435895831185e+01,2.125276452605690380e+01,2.054847926246699785e+01,1.930388561922236690e+01,2.214858911985181322e+01,1.834339118047784112e+01,1.982725397023083147e+01,1.987963782366302823e+01,2.154437281519265213e+01,2.458617497700725707e+01,2.156664090673445955e+01,3.915507629924896804e+01,2.310670898245806271e+01,2.328261153736843525e+01,1.793320941716856254e+01,1.918978895141891030e+02,1.757161347173332615e+02,1.878769810274794736e+02,1.696627242502025865e+02,1.974319123140937506e+02,1.349352437282419146e+02,2.875273899996017946e+01,2.838027484010976309e+01,2.840281676172478953e+01,2.142372516627301877e+02,1.887555032310313550e+02,1.340447686409279981e+02,1.438888459888440963e+01,1.616910634512624867e+01
2.018316129846876805e+01,nan,1.600000000070534556e+00,2.227105745153219463e+00,4.081568326023987936e+01,2.465765601194930490e+00,1.419859147944292843e+01,1.959591794230310713e+00,1.833030278036736016e+00,1.442220510212942397e+00,2.297825058632172901e+00,1.315142577822327929e+01,1.077032961427764057e+01,1.141227409415648708e+01,1.178473589013069933e+01,1.367625679782843129e+01,1.714876088818319744e+01,1.375209075014609006e+01,4.097023309672644586e+01,1.613443522408249109e+01,1.036918511745444604e+01,5.878775382680460737e+00,1.964268820706493841e+02,1.795870819407611236e+02,1.920287478478161063e+02,1.739898847634530625e+02,2.020926520188162954e+02,1.387100573138092727e+02,2.691319379042749915e+01,2.754196797616156545e+01,2.433762519232825738e+01,2.193196753599610815e+02,1.950421492908687355e+02,1.385282642640066797e+02,2.320689552698086899e+01,2.653299832284672632e+01
2.055237212586428441e+01,1.600000000070534556e+00,nan,1.549193338555806543e+00,4.046529377132981153e+01,2.465765601220963887e+00,1.387948125832320478e+01,2.465765601183012024e+00,1.326649916147656594e+00,1.649242250237983543e+00,2.366431913256290098e+00,1.328457752433801886e+01,1.088852607105483195e+01,1.131370849898857678e+01,1.168931135696858448e+01,1.349962962455485638e+01,1.713009048429536563e+01,1.357645019878470727e+01,4.059753687109889597e+01,1.593486742963830594e+01,1.055272476662609726e+01,5.215361924167408958e+00,1.990851074289613223e+02,1.822521330465000915e+02,1.947075756101891102e+02,1.766868416153278645e+02,2.046968490231345186e+02,1.415163594783245458e+02,2.690724809415235796e+01,2.778776709273307333e+01,2.437047393877519852e+01,2.219163806482093833e+02,1.977691583639841326e+02,1.412305915869557396e+02,2.295038126045585614e+01,2.618090907512949173e+01
2.107889940200928791e+01,2.227105745153219463e+00,1.549193338555806543e+00,nan,4.061132846879229419e+01,2.742261840172475651e+00,1.406840431605709263e+01,2.497999199343182930e+00,1.131370849888478469e+00,2.116601048898484549e+00,3.199999999995366995e+00,1.363524843925298313e+01,1.089587077750656263e+01,1.137717012267044758e+01,1.164130576868790534e+01,1.358823020117453595e+01,1.712541970289074200e+01,1.365283853270619652e+01,4.075683991675564499e+01,1.606984754128747284e+01,1.049952379873314001e+01,5.585696017510943356e+00,1.986349415384914607e+02,1.817682040402041821e+02,1.942406754518709704e+02,1.763782299491565766e+02,2.041697333102972607e+02,1.412135970790339172e+02,2.710571895373245255e+01,2.803141095271915972e+01,2.464142853004022626e+01,2.214504910809642979e+02,1.972665202207434447e+02,1.408749800354860042e+02,2.327230113246830712e+01,2.638484413447030263e+01
3.916733332765982567e+01,4.081568326023987936e+01,4.046529377132981153e+01,4.061132846879229419e+01,nan,3.890912489378504091e+01,1.155854662144166767e+01,4.172097793676516631e+01,4.013178291578891077e+01,3.978944583680625868e+01,3.949683531626305921e+01,2.531718783751752255e+01,2.359660992600377227e+01,2.081153526292769129e+01,2.085761251917672965e+01,1.867618804788749998e+01,1.944016460835854687e+01,1.871897433088173912e+01,9.797958971581366416e-01,1.695169608033514308e+01,4.216159389776631627e+01,3.788192180974970569e+01,2.534595825767811732e+02,2.373736295379101762e+02,2.495721138268383470e+02,2.302030408139694941e+02,2.616492308415975572e+02,1.953667320707388058e+02,4.624283728317591624e+01,4.485353943671091770e+01,3.468717342185382080e+01,2.787905306856746961e+02,2.529369882006178614e+02,1.963311488276842738e+02,5.116248625702427688e+01,5.412873543692014522e+01
2.026228022706277443e+01,2.465765601194930490e+00,2.465765601220963887e+00,2.742261840172475651e+00,3.890912489378504091e+01,nan,1.333866560043089500e+01,3.346640106146520743e+00,2.433105012151633773e+00,1.649242250309557400e+00,1.549193338528413122e+00,1.216552506059931815e+01,1.039230484542301802e+01,1.047664068297362583e+01,1.077775486825551177e+01,1.236122971229788270e+01,1.597998748435323257e+01,1.243221621434239488e+01,3.905073622865721461e+01,1.466969665671884471e+01,1.079259005059179444e+01,4.833218389462124343e+00,2.020989856481217259e+02,1.852315307932205997e+02,1.976708375051845223e+02,1.796819412183548934e+02,2.076238907255123820e+02,1.443268512786159192e+02,2.700814691905638298e+01,2.748381341805843547e+01,2.370485182404913616e+01,2.248469701819406339e+02,2.006904083408078634e+02,1.441243907185724140e+02,2.330321866181561319e+01,2.676714403892868432e+01
1.638535931861122208e+01,1.419859147944292843e+01,1.387948125832320478e+01,1.406840431605709263e+01,1.155854662144166767e+01,1.333866560043089500e+01,nan,1.496662954710035365e+01,1.403424383428117039e+01,1.366455268203498008e+01,1.313925416452522832e+01,1.085909756840415064e+01,1.046135746450284110e+01,8.890444308367147386e+00,8.863407922463064637e+00,7.429670248411126998e+00,7.766595135590649512e+00,7.408103670991834200e+00,1.161378491276832925e+01,5.670978751522697259e+00,1.438888459888886828e+01,1.061319932913833597e+01,2.200505396494177148e+02,2.040611673003901387e+02,2.161847358163824424e+02,1.967280356227847449e+02,2.293584094817496464e+02,1.619189920917200993e+02,2.116978979581844555e+01,2.075379483371385447e+01,1.908297670699187165e+01,2.465856443509993596e+02,2.194761034828156028e+02,1.626116846970055008e+02,2.168870673875766641e+01,2.408651074772793166e+01
1.996797435895831185e+01,1.959591794230310713e+00,2.465765601183012024e+00,2.497999199343182930e+00,4.172097793676516631e+01,3.346640106146520743e+00,1.496662954710035365e+01,nan,2.433105012168137016e+00,2.433105012153009117e+00,3.322649545168883112e+00,1.365283853270197945e+01,1.107790593930779544e+01,1.201332593414901950e+01,1.232882800593700701e+01,1.440555448430004404e+01,1.758180878067468811e+01,1.446651305602520132e+01,4.187409700519072686e+01,1.693753228779681663e+01,1.016661202171274070e+01,6.951258878798690866e+00,1.985475257967170251e+02,1.816392028170112098e+02,1.941158417028243548e+02,1.762253103274340447e+02,2.039976470452475326e+02,1.409964538561159202e+02,2.687154628969275549e+01,2.792561548113510028e+01,2.459268183828532273e+01,2.212571354781574087e+02,1.972928787361517777e+02,1.407289593509468375e+02,2.380588162619553216e+01,2.705845524047474271e+01
2.125276452605690380e+01,1.833030278036736016e+00,1.326649916147656594e+00,1.131370849888478469e+00,4.013178291578891077e+01,2.433105012151633773e+00,1.403424383428117039e+01,2.433105012168137016e+00,nan,1.600000000027131719e+00,2.771281292139792907e+00,1.313316412751184181e+01,1.049190163888550842e+01,1.087382177526415994e+01,1.119285486371090421e+01,1.305986217385391690e+01,1.678570820668987551e+01,1.313925416453343686e+01,4.028697059844698458e+01,1.553319027116086382e+01,1.068082393826737508e+01,5.528109984432581392e+00,1.978334653186779803e+02,1.809954695565532461e+02,1.934466334677327382e+02,1.755143298992873326e+02,2.034380495384263838e+02,1.402723066039671664e+02,2.716468295414934175e+01,2.781654184115569706e+01,2.434091206179802924e+01,2.207086767664557954e+02,1.963991853343579521e+02,1.400525615617151232e+02,2.362710308098949241e+01,2.681193763979827338e+01
2.054847926246699785e+01,1.442220510212942397e+00,1.649242250237983543e+00,2.116601048898484549e+00,3.978944583680625868e+01,1.649242250309557400e+00,1.366455268203498008e+01,2.433105012153009117e+00,1.600000000027131719e+00,nan,1.959591794285516331e+00,1.248358922746751709e+01,1.021371626784381270e+01,1.059056183590135269e+01,1.091787525117152136e+01,1.272477897647224054e+01,1.641950060142528045e+01,1.281873628717197633e+01,3.993995493237404304e+01,1.516838818068824501e+01,1.060565886685568593e+01,5.291502622153475777e+00,1.980121208411257214e+02,1.811774820445378964e+02,1.935855366498242347e+02,1.755863320420955347e+02,2.036023575501998835e+02,1.402574775190314540e+02,2.694587166893972707e+01,2.720588171697459146e+01,2.399666643513994302e+01,2.208108692976823875e+02,1.965254182033428094e+02,1.401484926783012099e+02,2.347764894535846736e+01,2.682386996687790059e+01
