Date,cmp_score,energy_score,temperature_score,vector_ad_cmp,vector_ad_energy,vector_ad_energy_absolute,vector_ad_energy_relative,vector_ad_temperature
2019-01-01,0,0,1,81.1812786299892,917.0,-19.45799999999997,-2.0778294381595286,-1.3029997255077646
2019-01-02,3,1,1,294.28394451617635,1246.2,309.7420000000001,33.07590943747611,-1.350236813067563
2019-01-03,3,0,1,271.5508055594733,1210.7,274.2420000000001,29.28502933393704,-1.4960394770316654
2019-01-06,0,0,1,58.06754687430993,858.2,-78.25799999999992,-8.356808313880592,-1.1664957008270869
2019-01-13,0,0,1,60.831570750708565,824.4,-112.05799999999999,-11.96615331386992,-1.0991735524150905
2019-01-20,0,0,1,54.65967434957692,796.8,-139.65800000000002,-14.913429112677779,-1.4685155047527279
2019-01-27,0,0,1,52.14441484956967,830.3,-106.15800000000002,-11.336119719197235,-1.4956675314603285
2019-02-03,0,0,1,54.34556099626031,802.7,-133.75799999999992,-14.28339551800507,-1.429461219762343
2019-02-10,0,0,1,52.71356561645745,839.2,-97.25799999999992,-10.385730059436726,-1.2070377681028195
2019-02-17,0,0,1,62.698697487813895,879.4,-57.05799999999999,-6.092958787260083,-0.6639972339508052
2019-02-24,0,0,1,74.03566708001098,775.2,-161.25799999999992,-17.21999278130999,-0.7930623472047429
2019-03-03,0,0,1,57.75494206848136,863.6,-72.85799999999995,-7.780167396722537,-0.5475782701223254
2019-03-10,0,0,1,51.40272366319269,836.9,-99.55799999999999,-10.631336376004052,-0.4058670074429299
2019-03-17,0,0,1,55.32883515855571,867.6,-68.85799999999995,-7.353025976605454,-0.46426246214283823
2019-03-24,0,0,1,81.32109197501698,927.4,-9.057999999999993,-0.9672617458551303,-0.0030499536849630518
2019-03-31,1,0,1,117.25732386504694,984.7,48.242000000000075,5.151539097322044,-0.22696118762983492
2019-04-07,1,0,1,161.76229474137892,1063.3,126.84199999999998,13.544868002622646,-0.9961446291547427
2019-04-14,0,0,1,92.9161988030172,887.55,-48.908000000000015,-5.222658143771531,-1.0262722204330395
2019-04-20,1,0,1,123.08566122830528,918.1,-18.357999999999947,-1.9603655476273296,-0.117609189656758
2019-04-21,0,0,1,75.798680727332,781.2,-155.25799999999992,-16.579280651134376,-0.2600643434788274
2019-04-22,0,0,1,98.55110349458656,956.7,20.242000000000075,2.1615491565024847,-0.3173439614647249
2019-04-25,0,0,1,75.26592854680082,922.0,-14.45799999999997,-1.5439026630131858,-0.6141565273916477
2019-04-27,0,0,1,87.70131127865179,924.3,-12.158000000000015,-1.2982963464458597,-0.21989422177443177
2019-04-28,0,0,1,58.791836167917694,871.7,-64.75799999999992,-6.915206020985454,-0.5256334814134427
2019-05-01,0,0,1,57.14822831910652,858.4,-78.05799999999999,-8.335451242874747,-0.03168976267791197
2019-05-04,3,1,1,339.54534306922443,1236.9,300.4420000000001,32.08280563570391,-0.32850232860483464
2019-05-05,0,0,1,65.08578953967181,790.7,-145.75799999999992,-15.56481977835631,-0.9169202224599624
2019-05-12,0,0,1,53.429579822419754,841.9,-94.55799999999999,-10.097409600857699,-0.2634118536208603
2019-05-18,1,0,1,220.1824697835776,1130.6,194.14199999999994,20.731522396092505,-0.6677166896641752
2019-05-19,0,0,1,52.0307601327863,818.6,-117.85799999999995,-12.585508373039678,-0.6052298336795598
2019-05-26,0,0,1,54.016293838048284,806.8,-129.65800000000002,-13.84557556238507,-0.008629137255018019
2019-06-02,0,0,1,57.886786056905464,821.2,-115.25799999999992,-12.307866449963578,1.2916925801391204
2019-06-09,0,0,1,56.92802473298591,814.4,-122.05799999999999,-13.034006864162617,1.103116175471263
2019-06-16,2,0,1,238.63780086147392,1209.5,273.04200000000003,29.156886907901903,1.3575269462657684
2019-06-23,1,0,1,125.05550767558493,1001.4,64.94200000000001,6.934854526310841,1.3679414222632045
2019-06-30,0,0,2,52.42899960897109,828.1,-108.35799999999995,-11.571047500261622,1.8414281345752006
2019-07-07,3,1,2,300.52141354651866,1233.1,296.64199999999994,31.677021286592666,1.8689521068541382
2019-07-14,1,0,1,194.64716797322765,1147.6,211.14199999999994,22.546873431590097,1.2128401190156768
2019-07-21,0,0,1,57.029115371017504,860.6,-75.85799999999995,-8.100523461810349,1.6316508323411345
2019-07-28,0,0,1,80.26157237440002,769.3,-167.15800000000002,-17.850026375982697,1.205401207588937
2019-08-04,0,0,1,69.51373964909942,783.4,-153.058,-16.34435287006999,1.4776653658076182
2019-08-11,0,0,1,54.420584340827446,831.1,-105.35799999999995,-11.25069143517381,1.5810662346393032
2019-08-12,4,3,1,376.76369251828885,1369.4,432.9420000000001,46.23186517708218,1.3534355449810616
2019-08-13,3,2,1,292.6084072612591,1276.2,339.7420000000001,36.279470088354216,1.3508319259817028
2019-08-14,3,0,1,262.5200944689618,1204.6,268.14199999999994,28.633638668258477,1.142542406032985
2019-08-15,0,0,1,56.473710697976756,795.2,-141.25799999999992,-15.084285680724596,1.1414265693189736
2019-08-16,1,0,1,218.3402848766125,1131.6,195.14199999999994,20.838307751121764,1.113530651468699
2019-08-17,2,0,1,237.80294363189978,1133.0,196.54200000000003,20.98780724816276,1.305454566278589
2019-08-18,1,0,1,112.57779532395233,726.9,-209.558,-22.377725429223737,1.316612933418699
2019-08-25,0,0,1,58.791836167917694,817.3,-119.15800000000002,-12.724329334577744,1.6327666690551454
2019-09-01,0,0,1,67.82683834597093,785.9,-150.558,-16.077389482496805,1.650992002050658
2019-09-08,0,0,1,42.4075464982662,812.7,-123.75799999999992,-13.215541967712374,0.47155259534104393
