nan,8.159313696630115942e+01,1.692912283610780833e+02,2.436939063661640432e+02,2.278589037101803001e+02,1.805321024083911823e+02,2.156226333203428567e+02,1.983253891966445224e+02,1.627046403763620219e+02,1.317342779993188913e+02,2.111564349007730357e+02,1.781257982438284841e+02,1.775576526089556637e+02,2.067555077863698330e+02,2.116003780715089704e+02,1.785680822543499744e+02,1.659932528749283733e+02,1.503265778230790204e+02,1.709966081535037858e+02,1.487193329732466509e+02,2.135408157706662848e+02,2.244923161268573324e+02,2.173774597330553604e+02,1.684788414015021090e+02
8.159313696630115942e+01,nan,1.980561536534470690e+02,2.661485299602514942e+02,2.408318915758523531e+02,1.924507209651322341e+02,2.538730391356922098e+02,2.062460666291519829e+02,1.906330506496798307e+02,1.462808258111691373e+02,2.169302191950212091e+02,2.116990316463526938e+02,2.157746973117969560e+02,2.230989018350371396e+02,2.175007126425030037e+02,2.039250842834081823e+02,1.768601707564544654e+02,1.839365107856495456e+02,2.066304914575644034e+02,1.971022069891981516e+02,2.464519425770438659e+02,2.461004672892742633e+02,2.480906286017266211e+02,1.966776042156396898e+02
1.692912283610780833e+02,1.980561536534470690e+02,nan,1.396973872339719946e+02,1.058134206989137311e+02,8.638888817433162615e+01,8.149895704853335587e+01,8.217152791569910164e+01,6.664412952392298450e+01,1.334921720551328690e+02,9.644812076969002135e+01,9.001244358420753144e+01,1.305048658096677627e+02,1.180718425366539037e+02,1.144440474642679533e+02,9.652522986247643644e+01,7.413393285128033483e+01,5.913239382940074051e+01,6.238076626656402368e+01,1.461374695278306604e+02,1.385317292175421642e+02,1.400502766866216007e+02,1.966361106206136640e+02,1.178331023099932793e+02
2.436939063661640432e+02,2.661485299602514942e+02,1.396973872339719946e+02,nan,8.426149773176324231e+01,1.176435293588682782e+02,1.653848844362845512e+02,1.029407596630152710e+02,1.182959001825518754e+02,1.835947711673766207e+02,8.709259440387111795e+01,1.011201265821750326e+02,8.052924934455431583e+01,8.628232727507096911e+01,1.031177967181075559e+02,1.348872121440638239e+02,1.530720091982893507e+02,1.621204490494802144e+02,1.621742272989184244e+02,1.518788991268929180e+02,5.211986185712797237e+01,8.331050353947946974e+01,1.250401535507926525e+02,8.075642389307748203e+01
2.278589037101803001e+02,2.408318915758523531e+02,1.058134206989137311e+02,8.426149773176324231e+01,nan,1.006705518013885694e+02,1.451487512863961342e+02,6.839649113813955239e+01,1.002756201676011329e+02,1.570090443254839272e+02,1.084059038982543512e+02,8.396380172436212774e+01,7.049652473700464839e+01,6.549503797996787569e+01,7.317157918210062917e+01,1.202537317508439543e+02,1.327487853051845832e+02,1.349251644431114414e+02,1.382120110554621419e+02,1.706416127443751805e+02,8.503740353513217087e+01,9.014477244968840353e+01,1.555233744489927403e+02,8.720458703533427069e+01
1.805321024083911823e+02,1.924507209651322341e+02,8.638888817433162615e+01,1.176435293588682782e+02,1.006705518013885694e+02,nan,1.015984251846843591e+02,6.801764476957687577e+01,5.345652439141181844e+01,9.230991279379850312e+01,6.690411048658901905e+01,8.129157397913249383e+01,1.138490228328703182e+02,1.063134986725352320e+02,6.480864139910228516e+01,5.626366500684437000e+01,6.556462460808457138e+01,8.347454701882563199e+01,9.749256381899679980e+01,1.597813506013920630e+02,1.002197585309469900e+02,1.338482723086077044e+02,2.147914337211813631e+02,1.125173764358379742e+02
2.156226333203428567e+02,2.538730391356922098e+02,8.149895704853335587e+01,1.653848844362845512e+02,1.451487512863961342e+02,1.015984251846843591e+02,nan,1.114364392826701362e+02,1.099847262123229825e+02,1.656217377037104370e+02,1.373812214241774825e+02,1.178602562359359780e+02,1.765196872872856773e+02,1.766605785114571745e+02,1.334891755911529003e+02,9.640829839800392165e+01,1.055749970400162852e+02,9.655009062659368624e+01,1.019419442624410266e+02,1.188154872060018903e+02,1.816744340847046431e+02,2.072802933228364850e+02,2.570929792896004074e+02,1.760568090134347869e+02
1.983253891966445224e+02,2.062460666291519829e+02,8.217152791569910164e+01,1.029407596630152710e+02,6.839649113813955239e+01,6.801764476957687577e+01,1.114364392826701362e+02,nan,6.061286992046589717e+01,1.282728342246082036e+02,9.004887561762878079e+01,4.691439011643007007e+01,8.860790032498128710e+01,7.778637412812116736e+01,5.157829000651032203e+01,7.825496789342275861e+01,9.471810808923076763e+01,8.138304491719974010e+01,1.053223622978484713e+02,1.487505294108358385e+02,8.764108625523358853e+01,1.147247139896092705e+02,1.913112646970797925e+02,8.504116650187967252e+01
1.627046403763620219e+02,1.906330506496798307e+02,6.664412952392298450e+01,1.182959001825518754e+02,1.002756201676011329e+02,5.345652439141181844e+01,1.099847262123229825e+02,6.061286992046589717e+01,nan,9.567528416472643471e+01,5.594568794824625257e+01,8.788720043328024190e+01,1.191892612612350177e+02,9.907895841196820186e+01,9.485820997682191091e+01,5.074327541650917794e+01,8.185743704760001549e+01,6.145307152614326895e+01,9.297569574894029643e+01,1.639946340585663052e+02,1.080703474594324831e+02,1.432943823044006422e+02,2.179724753265992945e+02,1.284666493686563911e+02
1.317342779993188913e+02,1.462808258111691373e+02,1.334921720551328690e+02,1.835947711673766207e+02,1.570090443254839272e+02,9.230991279379850312e+01,1.656217377037104370e+02,1.282728342246082036e+02,9.567528416472643471e+01,nan,9.928222398798861548e+01,1.388708752762692598e+02,1.877679418857211715e+02,1.575497381781276545e+02,1.245651636694699391e+02,1.121463329761615455e+02,1.029842706436240860e+02,1.103318630315033460e+02,1.381894351967731609e+02,1.768949971027823551e+02,1.370868337952452123e+02,1.883889593368000988e+02,2.472317131761238329e+02,1.604498675599443231e+02
