nan,4.145358850569964915e+01,1.422864715986771103e+02,2.853679729752493017e+02,2.669106217444295339e+02,3.676119693372347115e+02,2.090335858181587412e+02,1.016613987706240181e+02,1.684997329374663195e+02,2.215353696365471592e+02,1.256343901962969056e+02,1.571684446700500359e+02,6.727139065011590446e+01,2.291650933279270532e+02,2.058943418358004180e+02,2.595395923553878106e+02,2.248238421520280212e+02,2.408428533297198157e+02,1.006563818145679420e+03,6.761785563000335060e+02,5.519884056753415962e+02,4.298388535253636178e+02,5.003565128985522961e+02,6.324702048318175684e+02,3.465173011553744118e+02,4.688069965348218489e+02,2.708735498346039776e+02,5.008611783718117749e+02,5.085252402781939622e+02,5.728305857755748320e+02,4.257475308207827425e+02,2.848710585510621058e+02,3.363693208364937277e+02,9.584237058840631107e+01,3.153134313663148305e+02,3.578350457962437190e+02,2.578281598274391513e+02,2.324505969017928635e+02,5.533098950859148317e+02,5.872435951119493893e+02,5.451113647687018329e+02,7.866781807066961392e+02,5.728365910100453675e+02,7.189325420371584130e+01,9.799183639463332440e+01,1.103478137526819296e+02,1.045255949516650276e+02,2.155313434282652452e+02,1.494780251408266167e+02,1.695688650666617434e+02,2.797999285203583781e+02,2.625697621585565003e+02,3.910267510030506060e+02,9.572206433210667456e+02,1.007337560105842158e+03,1.054876296065087217e+03,1.248168514263999896e+03,1.131537714793456189e+03,4.674216939766471910e+02,4.877455074113995011e+02,4.136170209263613060e+02,6.501498904099014453e+02,6.977089364484384078e+02,2.453435142815181393e+02,2.565556469852044188e+02,2.239078381834830793e+02,6.333908745790488126e+01,6.422086888226735368e+01,2.159788878571081057e+02,1.808336251918027244e+02,1.571384103266791783e+02,1.697979976324846518e+02,1.074102415973593025e+02,4.514864339043815278e+01,5.162789943425694617e+01,3.873189899815069737e+01,6.894867656453961047e+01,6.822550842610999666e+01,1.196521625378900922e+02,9.887446586453997099e+01,1.234082655254427578e+02,8.083959425925010578e+01,7.962713105470055552e+01,9.904342481959480438e+01,6.901130342195872913e+01,7.529249630609035648e+01,7.970144289785616820e+01,7.881218179947407521e+01,2.120218856627782316e+02,1.723266665377124980e+02,1.259047258842931569e+02,1.156740247419500633e+02,7.488337599223260099e+01,9.516553998165645112e+01,1.210778262111053323e+02,4.920975513046921179e+01,5.068490899664409000e+01,6.566460233644333755e+01,6.607268724672762517e+01,1.010346475225037182e+02,5.689006943222126722e+01,5.007194823440691067e+01,6.226652391126706476e+01,6.851452400770396878e+01,6.997599588431985751e+01,8.747571091446560843e+01,9.019356961553673102e+01
4.145358850569964915e+01,nan,7.961808839700482565e+01,4.143436255090697387e+02,3.978027651990420850e+02,5.013498578836940283e+02,3.284562680175258151e+02,1.438104307760256120e+02,2.889858128005621438e+02,3.358602090155935684e+02,2.256581485344527209e+02,2.649947924016583443e+02,1.018979882039151050e+02,3.557578952040261129e+02,3.340656222959792672e+02,3.828438846318373976e+02,3.454066588819649724e+02,3.659554071195015581e+02,8.881391782823271797e+02,8.102683999762051599e+02,6.819527256342636292e+02,5.572129216017867748e+02,6.304597687402435895e+02,7.608203993059089498e+02,4.769328673933021037e+02,5.979646812312620341e+02,3.929535341487585924e+02,6.342407114022245196e+02,6.378000940733697917e+02,7.042066742086490194e+02,5.577837573827333699e+02,4.125136603798706574e+02,4.583821986072334198e+02,1.944407364725688865e+02,4.393527967362762752e+02,4.928978798899380536e+02,3.850317389514822821e+02,3.650135339956646590e+02,6.864357799532341460e+02,7.223249130412182240e+02,6.776329389868819817e+02,9.121320079900734754e+02,7.034375025544217124e+02,7.749683864521840349e+01,1.094743805646224644e+02,3.540395458137675888e+01,7.125166664716844878e+01,1.403663777405414805e+02,5.497926882014647987e+01,6.405247848446887815e+01,1.647999999999913427e+02,1.416231619474706918e+02,2.688925435931481047e+02,8.400965658779956584e+02,8.899939775077115200e+02,9.375294342045998519e+02,1.131412073472790780e+03,1.015873850436166435e+03,3.466177144924893696e+02,3.678325706078669555e+02,2.943999999999934403e+02,5.313636796018354289e+02,5.796578301032402578e+02,1.302643466186632111e+02,1.392655018301213374e+02,1.108959873034112036e+02,6.309358129003474147e+01,8.451650726337641117e+01,3.356386151800692232e+02,2.855226786088917379e+02,2.679450689973609201e+02,2.869581154105984524e+02,1.029912617652847757e+02,5.813226298703109762e+01,5.752356039059571202e+01,5.051732376121074708e+01,8.400476176980279774e+01,1.076438572329989540e+02,2.281034852868070857e+02,1.743288845831018818e+02,2.092948159893179252e+02,1.428593714111898976e+02,1.026372252158187024e+02,8.441800755755717489e+01,8.136338242723289227e+01,9.167682367969378276e+01,1.170565675218529123e+02,1.038722292048627907e+02,3.397815768990411129e+02,2.837359335720619811e+02,2.479048204452746518e+02,2.326487481161282460e+02,1.112920482334531727e+02,1.908653975973600723e+02,2.147318327589045452e+02,4.112614740038763017e+01,3.718064012363998927e+01,7.551317765793966430e+01,3.911214645099060050e+01,9.911205779317506881e+01,4.851391552949164776e+01,1.566611630238892872e+02,1.519747347423345332e+02,1.579007283073841847e+02,6.432790996141622486e+01,1.107718375761145495e+02,1.801790220863622096e+02
1.422864715986771103e+02,7.961808839700482565e+01,nan,5.293815259338114174e+02,5.120396859619382894e+02,6.118920166173146526e+02,4.412694414980492752e+02,1.788751519915517747e+02,3.979224044961530353e+02,4.478497962486994766e+02,3.390834705496541233e+02,3.796425687406471638e+02,2.152040891804754494e+02,4.713733127787374997e+02,4.492794230765514953e+02,4.961253067522354172e+02,4.580523987493088498e+02,4.790522309727844004e+02,7.639124557172780214e+02,9.222796972719282849e+02,7.953478735748273039e+02,6.732708221807936297e+02,7.457601759278909412e+02,8.750605007655223062e+02,5.919364830790568703e+02,7.099551535132320623e+02,5.056047468131652067e+02,7.449985771798491214e+02,7.494248461320155457e+02,8.151363076197742430e+02,6.724901783669456563e+02,5.244372221724920564e+02,5.712025210028394895e+02,3.079638939876006702e+02,5.516887528307922821e+02,6.019494995429331539e+02,4.983995184588322900e+02,4.770824666658818387e+02,7.988080119778444441e+02,8.341361040022217139e+02,7.898172953284848745e+02,1.026722396755812269e+03,8.176225045826486166e+02,1.717141811266636751e+02,2.031409362978906188e+02,7.992096095512916065e+01,5.578100034958212206e+01,1.034114113625954730e+02,9.330980655857453598e+01,7.573321596231166097e+01,6.076972930664879158e+01,8.437440370157962377e+01,1.628014741947979473e+02,7.151191229438646815e+02,7.643305044285500571e+02,8.119097486790002449e+02,1.004596316935313553e+03,8.883659606265874800e+02,2.350577801307730965e+02,2.520485667485472447e+02,1.838743048932923045e+02,4.084483810715817071e+02,4.563025312224360164e+02,9.004354502136276039e+01,9.427703856191182297e+01,7.423853446829434688e+01,1.609044436925389618e+02,1.915369416065795178e+02,4.484660076304587619e+02,4.021530057080198048e+02,3.859989637291745339e+02,3.948840842576469186e+02,1.766392934768542489e+02,1.722477285772121718e+02,1.471853253554628225e+02,1.561998719590080498e+02,2.051992202714108942e+02,2.187381996817230743e+02,3.436726349303917232e+02,2.880569388159022424e+02,3.209707774860330005e+02,2.545889235611057870e+02,2.151903343554265859e+02,1.614434885648962279e+02,1.998379343367836896e+02,2.082079729501251393e+02,2.226045821630759747e+02,2.113514608418834086e+02,4.513740798938285934e+02,3.940239586624130652e+02,3.590589923675631780e+02,3.480059769601721200e+02,2.093754522383215431e+02,3.068448467874165431e+02,3.284060900775110667e+02,8.157940916675850929e+01,1.016204703787499852e+02,1.825530060009997442e+02,1.048877495230439507e+02,1.900446263381412848e+02,1.289527045082719212e+02,2.646507132051555118e+02,2.556654063419562704e+02,2.626239897648401325e+02,1.430406935106259141e+02,2.133136657600413457e+02,2.914122852591996207e+02
2.853679729752493017e+02,4.143436255090697387e+02,5.293815259338114174e+02,nan,4.662016730981505930e+01,7.999499984374516259e+01,5.271660080096440737e+01,2.298740524722075520e+02,6.767096866455653981e+01,6.647465682494805606e+01,9.947622831609059801e+01,7.876242759081749512e+01,2.109517480373080787e+02,6.036025182186232030e+01,6.098786764592474441e+01,5.312024096334283030e+01,4.970794705069213393e+01,1.175734663944346039e+02,1.399006904915053838e+03,2.922765813403470929e+02,1.717705446227525385e+02,9.140853351850013553e+01,1.251968050710532481e+02,2.517265182693294037e+02,7.381598742821562098e+01,1.091919410945608604e+02,3.847700612063212589e+01,1.314229812475880692e+02,1.405247309195056289e+02,1.932774172012897793e+02,7.097492514975884603e+01,7.065295464456977470e+01,7.127973063913516683e+01,1.602398202694991198e+02,5.852179081331353672e+01,8.311726655757368576e+01,6.781740189654952644e+01,8.323653044186194450e+01,1.791187315721119546e+02,2.037869475702624698e+02,1.645347379734801621e+02,4.116616086058988913e+02,1.977986855365990664e+02,3.676574492649393733e+02,3.353794269182358221e+02,4.838204625684952020e+02,4.888813352951854654e+02,5.981927448573699166e+02,5.217803369235014088e+02,5.528138927342547504e+02,6.717709133328170310e+02,6.444255736700646366e+02,7.776863120821902839e+02,1.350285895653212947e+03,1.401587214553554986e+03,1.449276509158969475e+03,1.643362650177982459e+03,1.527466084729871000e+03,8.531405511403144146e+02,8.740502502716892650e+02,8.011957064288308175e+02,1.041271146243861722e+03,1.089022460741741270e+03,6.113528604660342580e+02,6.278548876930052529e+02,5.995085987706945616e+02,2.766164131066497021e+02,2.337889646668522801e+02,4.856500797906793565e+01,6.444594634273131817e+01,7.571525605842116136e+01,8.529290709081070077e+01,3.815995807125540296e+02,2.541675038237594890e+02,2.926114146782252305e+02,2.842393357718147513e+02,2.360379630482958646e+02,2.076288997225425987e+02,1.034160529124777099e+02,1.517635002232253214e+02,1.328698611424223373e+02,1.870268429931958849e+02,2.323280439378629580e+02,3.401754841254719395e+02,2.414277531685046654e+02,2.423607228904616306e+02,2.167405822636950461e+02,2.666098272757338918e+02,6.306187437747797020e+01,6.521226878431757257e+01,8.508630912191749474e+01,1.003752957654298683e+02,2.122530565150843813e+02,1.393235084255377387e+02,1.077188934217320337e+02,3.685372165738421586e+02,3.995749741913296589e+02,2.354260818176224177e+02,3.194352516551583108e+02,2.825070618586329374e+02,2.828288528421078354e+02,1.455159097830913026e+02,1.732854292778102376e+02,1.517434677341968836e+02,3.177009914998620275e+02,2.495887817991946633e+02,1.386223647179802185e+02
2.669106217444295339e+02,3.978027651990420850e+02,5.120396859619382894e+02,4.662016730981505930e+01,nan,7.342152273003796381e+01,6.445959975061421687e+01,2.043608573088500577e+02,5.717901713040649980e+01,6.895563791306885548e+01,8.780979444230538888e+01,6.893707275475931340e+01,1.941014167902921770e+02,6.641445625768511718e+01,7.707139547198200091e+01,6.086312512515583961e+01,4.965319727876138245e+01,1.152326342664961061e+02,1.383387552351111935e+03,2.952588017316381297e+02,1.732651147807905545e+02,1.066455812492811077e+02,1.477993234084745495e+02,2.557905393090271389e+02,7.109655406558701429e+01,1.228547109393956731e+02,5.888565190260992210e+01,1.274306085679865248e+02,1.362286313518758902e+02,1.939851540711278801e+02,9.116402799348746555e+01,6.542048608813897204e+01,5.982106652334773145e+01,1.488784739309120653e+02,4.133376343863182711e+01,6.685746031672726986e+01,8.260266339529837865e+01,8.088312555779532431e+01,1.892879288280043397e+02,2.075533666313370986e+02,1.690732385683930659e+02,4.122847559636443862e+02,2.090121527567144426e+02,3.507402457660137429e+02,3.185421793106865493e+02,4.663934819441672062e+02,4.714232068958768878e+02,5.777526114177273939e+02,5.066921747964890983e+02,5.386608580544930192e+02,6.552590937942028404e+02,6.286405650290213316e+02,7.621769873198689993e+02,1.334551670037543090e+03,1.385570784911402825e+03,1.433382963481843717e+03,1.627003577131903285e+03,1.510863488207985029e+03,8.381773559336925246e+02,8.583759549288406561e+02,7.859453416109815862e+02,1.025187202417194385e+03,1.072973885982322599e+03,5.967967828331468354e+02,6.129604228659483169e+02,5.840057533963141623e+02,2.617935064129771945e+02,2.166368389724810868e+02,5.353727673312153001e+01,7.071520345729724966e+01,7.269442894754914164e+01,8.561868954844038626e+01,3.714378548290437152e+02,2.375457850604790053e+02,2.751709286970568087e+02,2.675781754926817939e+02,2.183567722787693981e+02,1.899338832330572870e+02,9.803427971887172987e+01,1.388265104365746083e+02,1.221618598417892230e+02,1.656468532752934948e+02,2.147586552388554821e+02,3.299318717553609304e+02,2.235559885129432018e+02,2.277644397178635813e+02,2.021749737232262021e+02,2.517983320040179080e+02,6.075919683471118304e+01,7.366410251945805499e+01,6.845728595261513760e+01,8.535291442001593509e+01,1.963519289439176987e+02,1.294214819880748450e+02,1.038267788193438435e+02,3.525815650314355594e+02,3.820969510477611379e+02,2.192492645369785293e+02,3.007571778029632128e+02,2.703414137715388392e+02,2.655400534759256743e+02,1.242571527116272847e+02,1.589998742137892691e+02,1.310493036990082771e+02,3.008577072305218962e+02,2.377531492956565558e+02,1.267040646546350899e+02
3.676119693372347115e+02,5.013498578836940283e+02,6.118920166173146526e+02,7.999499984374516259e+01,7.342152273003796381e+01,nan,1.129608781835522251e+02,2.914111871565644378e+02,1.242880525231834383e+02,1.410066665090671449e+02,1.942719743040651394e+02,1.777098759214017605e+02,2.867235602457445225e+02,8.748759912129013117e+01,1.063789452852297046e+02,9.391229951395776254e+01,1.036802777774017983e+02,1.397580766896651880e+02,1.483962964497431813e+03,1.961884808035260619e+02,8.053123617580212112e+01,8.369181560935062691e+01,8.005498110671926781e+01,1.518731049264484909e+02,6.964825913115426204e+01,7.562539256099977081e+01,9.410887312045085196e+01,7.417169271358287119e+01,6.634214346856174416e+01,1.045294216955453237e+02,7.732735609085089834e+01,9.443643364714361610e+01,9.309607940185892971e+01,2.325662056275965313e+02,7.981177857933819553e+01,9.206693217437062060e+01,9.752866245361542497e+01,1.126452839669334907e+02,1.012829699405985764e+02,1.200753097018520208e+02,8.342853228963376466e+01,3.129513700241692504e+02,1.263322603296629580e+02,4.533013125946060882e+02,4.278377262467672040e+02,5.662576092203985354e+02,5.683498922318930227e+02,6.725157544622969681e+02,6.089776350573143873e+02,6.402981805377834235e+02,7.567938688969423993e+02,7.289188706570848808e+02,8.623752315552708296e+02,1.433845961043236912e+03,1.485666018996192406e+03,1.533461078736594800e+03,1.727483858101138594e+03,1.610712935317777010e+03,9.396950143530589230e+02,9.585721047474709167e+02,8.860105642711034761e+02,1.125764522446858109e+03,1.171804215728887812e+03,6.979031451426412787e+02,7.139094620468300718e+02,6.830817227828616751e+02,3.676870408377163812e+02,3.200764908580472934e+02,9.737432926600840233e+01,1.655362196016241967e+02,1.590672813623432660e+02,1.518198932946874322e+02,4.741257217236712904e+02,3.376187198601511454e+02,3.721930681783305204e+02,3.734744971212904261e+02,3.162171405853774786e+02,2.897701157814627777e+02,1.783268908493633091e+02,2.379381432221364605e+02,2.291884813859462326e+02,2.736564269298363570e+02,3.201974390903314429e+02,4.331654649207512193e+02,3.285629315671444601e+02,3.301822527029568732e+02,3.047918634084452378e+02,3.590817177189435370e+02,9.877165585323395192e+01,1.329775920973369807e+02,1.443739588706956738e+02,1.690604625570335600e+02,3.007369614796135124e+02,2.288534902508711468e+02,1.973994934137105588e+02,4.546370860367665045e+02,4.864592069228587548e+02,3.223967741774160345e+02,3.974408132036741108e+02,3.740699399844943400e+02,3.650685415096655220e+02,2.251125940501777905e+02,2.529910670359736002e+02,2.292167533144140350e+02,4.015583643755900312e+02,3.415594823745871622e+02,2.332315587565342412e+02
2.090335858181587412e+02,3.284562680175258151e+02,4.412694414980492752e+02,5.271660080096440737e+01,6.445959975061421687e+01,1.129608781835522251e+02,nan,1.546190156481388556e+02,5.724753269785782095e+01,5.364326611991721450e+01,5.615549839510956787e+01,5.290141775036094884e+01,1.333344666618500014e+02,4.686661925079717150e+01,6.463064288707755622e+01,6.516440746294146891e+01,4.055416131543702107e+01,9.646802579093430552e+01,1.313259517384131868e+03,3.920730544171566407e+02,2.602863039039804107e+02,1.505392971951263803e+02,2.236926462805618314e+02,3.442796537700132262e+02,9.773842642482114229e+01,2.030684613621788515e+02,6.704386623700334269e+01,2.133076651224760951e+02,2.240207133280413814e+02,2.845954321488715095e+02,1.516321865568290832e+02,7.187322171714053809e+01,8.183202307166523326e+01,9.426940118619268105e+01,7.580184694324631778e+01,1.156560417790592794e+02,6.138143041670474531e+01,6.641084248823599978e+01,2.734239199484883329e+02,3.021885504118053518e+02,2.607104140612637480e+02,5.016647486120612598e+02,2.890107264445464352e+02,2.855840331671233798e+02,2.596274253617916656e+02,3.956907883689026448e+02,4.022494748287456900e+02,5.115313480130073458e+02,4.349495602940592676e+02,4.661982410949227074e+02,5.884023113482782037e+02,5.594487286606365615e+02,6.901029488416924096e+02,1.264691709469148009e+03,1.315009961939453660e+03,1.362787437570509610e+03,1.556666335474626294e+03,1.440819655612733641e+03,7.687409966952484410e+02,7.894127437532255271e+02,7.174287421061382020e+02,9.561588989284156241e+02,1.003940077893099328e+03,5.303589727722127236e+02,5.448512457542794891e+02,5.159255760281655512e+02,1.928344367585887937e+02,1.542237335820805697e+02,6.417725453776436950e+01,5.587271248109309596e+01,5.849034108294175383e+01,9.453634221826415285e+01,3.005003826952808481e+02,1.626298865522491610e+02,2.112257560052921406e+02,2.046296166247678627e+02,1.497517946470115930e+02,1.192268426152112255e+02,6.083420090692447246e+01,7.435374906486367763e+01,6.198322353667889217e+01,1.050767338662380013e+02,1.528575807737544778e+02,2.607693233491950764e+02,1.573164962742638977e+02,1.588302238240446513e+02,1.290438685098959013e+02,1.863514958351353812e+02,4.779623416123846624e+01,5.821340051914406644e+01,6.664172866904920056e+01,5.441029314385979632e+01,1.207410452166049168e+02,8.548309774450375187e+01,5.446907379427082674e+01,2.869321871104756951e+02,3.132084290053554128e+02,1.549487657259633977e+02,2.326195176678133976e+02,1.906183621795068461e+02,1.960771276819486957e+02,6.810227602646469336e+01,1.076943823975984742e+02,1.097305791472941223e+02,2.359725407753936963e+02,1.672148318780231477e+02,7.594840353816474021e+01
1.016613987706240181e+02,1.438104307760256120e+02,1.788751519915517747e+02,2.298740524722075520e+02,2.043608573088500577e+02,2.914111871565644378e+02,1.546190156481388556e+02,nan,1.289465005341700703e+02,1.703755851053828962e+02,1.246633867661403059e+02,1.333062639188409264e+02,8.754610214053987249e+01,1.816237869883813119e+02,1.660640840157860509e+02,2.050420444689288217e+02,1.649872722363685682e+02,1.879225372327595665e+02,1.030716411046217900e+03,6.051612677625679453e+02,4.823424509619680407e+02,3.746499165888009770e+02,4.363873508707630435e+02,5.627002043717444622e+02,2.863019385194592132e+02,4.017286646481677508e+02,2.112049241850260444e+02,4.229087844914066636e+02,4.305330649323073544e+02,4.984446207955347177e+02,3.647592082456628759e+02,2.193335359674961751e+02,2.744469347615296897e+02,1.156339050624764155e+02,2.433098436150943087e+02,2.841577026934292576e+02,1.947486585319643098e+02,1.817202245211003060e+02,4.763964735385875997e+02,5.136755396162027409e+02,4.722836435871858498e+02,7.213307701741247229e+02,5.006017179355285407e+02,1.398547818274496706e+02,1.724746937959361048e+02,1.696174519322606500e+02,1.340340255308469466e+02,2.110389537502540520e+02,2.303308924135099289e+02,2.323979345863373567e+02,3.190082130604158692e+02,3.129958466178044887e+02,4.307507864183211836e+02,9.772340558944874829e+02,1.027727823891128992e+03,1.074975571815473131e+03,1.266411623446340400e+03,1.147558172817396553e+03,5.116267389415861544e+02,5.262265671742579798e+02,4.537222057603043481e+02,6.785320626175273446e+02,7.202740589525629957e+02,3.100250312474767043e+02,3.229191849364111704e+02,2.770880004619294823e+02,1.370056933123422311e+02,1.126680078815605270e+02,1.693252491508434900e+02,1.634307192666022104e+02,1.510756102089173112e+02,1.399285531977220103e+02,2.171042146067342173e+02,9.385776472944155557e+01,9.523528757771939013e+01,1.177563586393667805e+02,1.002899795592852712e+02,8.211504125311202529e+01,1.101751333105942052e+02,1.060007547143289059e+02,1.261586303032671879e+02,8.266752687727631610e+01,1.133638390317029234e+02,1.853921249675941851e+02,1.095131042386992846e+02,1.187265766372303801e+02,1.090629176209835833e+02,1.401570547635843980e+02,1.516253276995773547e+02,1.225136727063266164e+02,8.319615375724313822e+01,1.118963806385053203e+02,1.084494352221452687e+02,1.252338612356903411e+02,1.241257426966385395e+02,1.327373346123452507e+02,1.383045913916135703e+02,9.746712266196830399e+01,1.021520435429426783e+02,1.644953494783561325e+02,1.013374560564895148e+02,8.289173662068461113e+01,9.417515595951303453e+01,8.598325418364717621e+01,1.390142438745101288e+02,1.510544272770678731e+02,1.127127322000554130e+02
1.684997329374663195e+02,2.889858128005621438e+02,3.979224044961530353e+02,6.767096866455653981e+01,5.717901713040649980e+01,1.242880525231834383e+02,5.724753269785782095e+01,1.289465005341700703e+02,nan,4.619264010639514595e+01,4.669218350011949070e+01,5.679436591772545029e+01,1.003848594161144234e+02,5.378326877386587768e+01,5.474303608677237065e+01,6.743886120033825193e+01,4.909745410926073816e+01,9.350850228721316171e+01,1.268688015234635941e+03,4.040613814756433158e+02,2.818910427807145425e+02,1.789355191123485156e+02,2.366195258215125818e+02,3.591984409765757391e+02,9.068715454793562003e+01,2.058255572080342688e+02,7.224181614548840002e+01,2.333272380156225267e+02,2.320434442081895838e+02,2.988340007428877811e+02,1.639229087101647622e+02,4.370446201486917914e+01,8.242038582778984335e+01,9.617151345382693250e+01,6.072363625476667437e+01,1.024499877989935896e+02,6.690171896143263552e+01,6.253063249308993932e+01,2.812861887828822205e+02,3.172670799184874681e+02,2.715401996021756190e+02,5.137252183804131391e+02,2.986377069293033060e+02,2.494223726933923615e+02,2.200105452017998005e+02,3.521733663978490654e+02,3.618790958317484865e+02,4.687370264871349832e+02,3.920018367303932791e+02,4.236222845885287143e+02,5.423178403851302392e+02,5.127516357848153348e+02,6.463301942505826219e+02,1.220514317818517384e+03,1.271439310388033618e+03,1.319184111487099017e+03,1.513042180509185073e+03,1.397081930310458347e+03,7.237144188144945929e+02,7.435055346128872316e+02,6.717560271408140125e+02,9.111102677502880169e+02,9.579073024045717375e+02,4.830448426388591656e+02,4.979108353912400275e+02,4.690847258225263658e+02,1.626451351870268240e+02,1.170702353290387947e+02,5.557553418546099522e+01,4.913980056931659846e+01,5.712022408916181604e+01,6.508456038115956233e+01,2.576829059134491899e+02,1.360635145805330239e+02,1.694721216011992340e+02,1.645264720341168925e+02,1.149587752196566726e+02,1.089036271204917767e+02,8.605114758096492267e+01,6.096818842636178459e+01,5.849170881417817469e+01,9.218242782650044376e+01,1.119564200927834747e+02,2.282941961592458995e+02,1.298830242949595402e+02,1.175605375966289614e+02,1.030619231336291222e+02,1.482290120050560631e+02,4.185881030322222074e+01,5.592423446055700964e+01,7.074913427027625801e+01,6.862302820486615929e+01,1.015243813081163324e+02,5.236487372272957685e+01,6.079736836413069767e+01,2.491797744601251452e+02,2.705517325762217524e+02,1.334130428406503199e+02,2.011518829144138465e+02,1.685158746231277291e+02,1.720818409943390463e+02,7.643454716290132467e+01,1.112309309500033265e+02,1.008602994244578355e+02,2.041262354524384932e+02,1.272679064022071884e+02,6.458978247366270864e+01
2.215353696365471592e+02,3.358602090155935684e+02,4.478497962486994766e+02,6.647465682494805606e+01,6.895563791306885548e+01,1.410066665090671449e+02,5.364326611991721450e+01,1.703755851053828962e+02,4.619264010639514595e+01,nan,5.138404421598750815e+01,4.292505096105082885e+01,1.507421639754751084e+02,4.407811248227361034e+01,4.981726608312382609e+01,4.455109426266555772e+01,3.956968536631057987e+01,1.108534167268247188e+02,1.312615709185290370e+03,3.746990258861054599e+02,2.518218417850310118e+02,1.708295056481719030e+02,2.140295306727682032e+02,3.227598488040219991e+02,7.868011184538717373e+01,1.989299374151643747e+02,5.315637308918091719e+01,2.019766323117605396e+02,2.033589929164761543e+02,2.661205741764420054e+02,1.389388354636683971e+02,4.883113760698879702e+01,7.635076947873653808e+01,1.140280667204395257e+02,6.888250866512468917e+01,1.025171205214097796e+02,8.507032385029212662e+01,6.933743577596708008e+01,2.490211236019928549e+02,2.892376185768362689e+02,2.425985985120354655e+02,4.800559967337034664e+02,2.628980030354036330e+02,2.952536536607149174e+02,2.662332811652244118e+02,3.982805041675944153e+02,4.083947110333257910e+02,5.177364580556442206e+02,4.324210910674976276e+02,4.657053145498792333e+02,5.895729980248455604e+02,5.575621220994048599e+02,6.897893011637713698e+02,1.264855722997684779e+03,1.315685494333657516e+03,1.363582458086051702e+03,1.557664302730214558e+03,1.442186395720049632e+03,7.666124966369876574e+02,7.876589109506739987e+02,7.158291416252870931e+02,9.556484709347938633e+02,1.003357643116352619e+03,5.257079036879647447e+02,5.412072431148717442e+02,5.127786266996729410e+02,2.039999999999871534e+02,1.609685683604293729e+02,5.587128063680030010e+01,2.736421020233990475e+01,5.746651198734939925e+01,6.586167322502868160e+01,2.966940511705417975e+02,1.795202495541857957e+02,2.167826561328348305e+02,2.130168068486890149e+02,1.654690303349633211e+02,1.424859291298742789e+02,9.069862181974120574e+01,8.676589191612461605e+01,7.287798021345247435e+01,1.236666486972236783e+02,1.575121582608400956e+02,2.635544725478940791e+02,1.763700654873049416e+02,1.675489182298862261e+02,1.382010130209197314e+02,1.908138359763308074e+02,5.220114941264647968e+01,5.694067087769718682e+01,8.619976798112244865e+01,7.603157238932777773e+01,1.293132630475523968e+02,7.759381418648595741e+01,7.620288708444036274e+01,2.957912777618531663e+02,3.193090039444532522e+02,1.742705941918798089e+02,2.509061976117847053e+02,2.029600945999337966e+02,2.147765350311754560e+02,9.634770365714700802e+01,1.287061770079344569e+02,1.228117258245506207e+02,2.452923154116335525e+02,1.641511498589076723e+02,7.962311222252611742e+01
