nan,2.184673888705670564e+01,1.631686244343990566e+01,3.910191811153401176e+01,1.954686675661358208e+01,1.818570867470892338e+01,2.336150680069339458e+01,2.538976171612975463e+01,4.469630857240960609e+01,3.572562105826704482e+01,3.965854258541848765e+01,4.203046514135655798e+01,2.649679225867275889e+01,2.381260170584597446e+01,6.035097348013987073e+01,3.542654372077485903e+01,5.560575509782618298e+01,5.351635264103364875e+01,5.343556867854719883e+01,2.200152721971822416e+02,1.982382405087373627e+02,8.540632295094354731e+01,3.699297230553801086e+01,3.792118141619540665e+02,2.177877866180678552e+02,3.263127334322782502e+01,5.945754788084359177e+01,3.953125345852075867e+01,4.994236678412580233e+01,5.682675426240747640e+01,4.256947263004266091e+01,3.872157021607688421e+01,3.781005157361560975e+01,5.418339228952646636e+01,4.777614467492999495e+01,4.579432279224580782e+01,6.039867548217774385e+01,5.069280027774303221e+01,8.363731224758137728e+01,4.056477289471732774e+02,3.243948211670583959e+01,6.589567512363866797e+01,7.132573168217403747e+01,4.860288057307285925e+01,4.050876448374445005e+01,3.378520386206669457e+01
2.184673888705670564e+01,nan,2.526974475532446363e+01,3.071416611270458930e+01,3.136367325427790576e+01,2.549980392082696312e+01,2.633628675418237819e+01,3.664751014734130052e+01,3.290227955627269552e+01,4.720000000001444107e+01,3.152395914219723494e+01,3.027077798802090314e+01,2.466090022688138106e+01,2.962431433803615377e+01,7.037840577907503814e+01,3.150618986803706534e+01,6.367291417863685865e+01,6.298317235579182238e+01,5.992395180560096435e+01,2.118172797483700833e+02,1.880229773192632479e+02,7.246957982490383188e+01,3.912646163404937738e+01,3.700060540045268453e+02,2.075113490872325599e+02,2.732325017267088896e+01,6.049132169163756600e+01,4.800333321758693472e+01,5.561007103033280430e+01,6.173232540573968663e+01,4.460313890299489969e+01,3.880206180090250712e+01,2.632717227501607127e+01,4.028895630317908427e+01,5.392290793346543865e+01,5.614125043138788840e+01,4.457084248699366924e+01,3.535194478382684480e+01,6.867896330026458429e+01,3.983036027956574685e+02,2.379915964901237402e+01,5.154415582779466121e+01,5.973139877820103294e+01,5.940909021351380659e+01,3.001599573561438916e+01,4.070380817564215903e+01
1.631686244343990566e+01,2.526974475532446363e+01,nan,3.828315556480772841e+01,1.782133552790498143e+01,1.826472009095974514e+01,2.584260048836043566e+01,2.468035656145476509e+01,4.130665805895517906e+01,3.260674776793850782e+01,3.377573093213688793e+01,4.086465465409936115e+01,2.487729888874681450e+01,2.187967092988809625e+01,5.878775382676530370e+01,3.515451606836720089e+01,5.682675426241657846e+01,5.333966629066328835e+01,5.223332269729989719e+01,2.198319358055160819e+02,1.969393815365505986e+02,8.652583429242399404e+01,3.692803812824732290e+01,3.782155998897985114e+02,2.176488915662155250e+02,3.088818544368253782e+01,5.251894896132005641e+01,3.891529262385180488e+01,4.555260695063542187e+01,5.267409230350813942e+01,3.713758204299067955e+01,3.361190265366363406e+01,3.326259160078585353e+01,5.475472582342589334e+01,4.472135954999352947e+01,4.607298557724004695e+01,5.734945509767366190e+01,4.989108136731849186e+01,8.155292759921346146e+01,4.038035165770591561e+02,3.204746479834319928e+01,6.604604454469068742e+01,7.241767739991909991e+01,4.692462040336745588e+01,4.315182499034605001e+01,3.082855818880267762e+01
3.910191811153401176e+01,3.071416611270458930e+01,3.828315556480772841e+01,nan,4.577685004452869322e+01,3.706211003165037710e+01,4.079803916858175228e+01,5.617401534518098316e+01,2.280701646426467022e+01,6.253574977562846726e+01,2.541180827885316162e+01,1.719534820817070653e+01,3.882885524969464797e+01,5.028399347702924871e+01,9.239307333346350504e+01,4.749063065492742908e+01,8.695194074887434965e+01,8.413988352737983689e+01,8.137518049135236708e+01,1.870486567714403350e+02,1.626574314318302754e+02,4.843965317793788472e+01,5.810610983366019866e+01,3.455550896745717182e+02,1.816101318759517937e+02,3.738662862572019208e+01,6.812928885582357452e+01,6.680119759404109914e+01,7.521063754551931879e+01,8.038109230409389738e+01,5.740801337791261005e+01,5.240152669532301388e+01,3.423915886816990195e+01,2.841689638227230219e+01,6.643493057119142975e+01,7.753089706690991534e+01,2.812258878551231689e+01,2.321034252225084415e+01,4.157691667264435154e+01,3.732808058285378365e+02,1.789748585693650185e+01,3.039736830715969162e+01,3.547618919781184843e+01,8.154998467195866851e+01,1.666613332480395826e+01,6.023819386400491993e+01
1.954686675661358208e+01,3.136367325427790576e+01,1.782133552790498143e+01,4.577685004452869322e+01,nan,1.629723902994837559e+01,2.505354266364998850e+01,1.833466661822437516e+01,4.860781830118434499e+01,2.641211843076056809e+01,3.654476706724897639e+01,4.732525752705410582e+01,2.661428188022858876e+01,2.199272607026645332e+01,5.148514348818728337e+01,3.541976849160123919e+01,5.072908435992457754e+01,4.506528597491623600e+01,4.433508768459651606e+01,2.300834631171925082e+02,2.074500421788313531e+02,9.406891091109601177e+01,3.390339216063539141e+01,3.883328469238734897e+02,2.275623870502347188e+02,3.462715697253579350e+01,5.168520097667919799e+01,3.401176267122359320e+01,4.062314611156887167e+01,4.775604673759420393e+01,3.467563986435792600e+01,3.122563049804079682e+01,3.826643437793738656e+01,5.949789912256744628e+01,4.140917772667661012e+01,3.757871738098877046e+01,6.645900992340769164e+01,5.588702890655166300e+01,9.012968434428016451e+01,4.148794523714075808e+02,3.693453668319675387e+01,7.515956359638643391e+01,8.069894670936660930e+01,4.135891681366100414e+01,5.080944794028557965e+01,2.857411415948245548e+01
1.818570867470892338e+01,2.549980392082696312e+01,1.826472009095974514e+01,3.706211003165037710e+01,1.629723902994837559e+01,nan,1.814166475269816559e+01,2.409315255416399992e+01,4.193137250319115594e+01,2.919177966484177134e+01,2.854049754297435726e+01,3.918367006802128572e+01,1.979494885070380406e+01,1.449413674564185328e+01,5.440147056832763894e+01,2.855170747962176137e+01,5.188294517472128575e+01,4.537311979571524745e+01,4.513269325001800780e+01,2.218384998146199791e+02,1.989194811977964150e+02,8.544191009102112844e+01,2.801142624002789816e+01,3.803823339746471106e+02,2.197605970141167404e+02,2.404662138433254981e+01,4.571214280691151544e+01,3.495826082627720410e+01,3.967064405832155671e+01,4.670588827976739310e+01,3.137132448591672684e+01,2.350148931440605082e+01,2.679701475911456399e+01,5.221340823965651623e+01,4.156152066514932386e+01,3.958181400592324195e+01,5.702350392599937834e+01,4.589553355174595595e+01,8.170581374665586338e+01,4.066713660930641367e+02,2.794279871458692810e+01,6.544860579110958554e+01,7.225731796850028843e+01,4.228853272459916468e+01,4.142076773792773992e+01,2.654806960960601714e+01
2.336150680069339458e+01,2.633628675418237819e+01,2.584260048836043566e+01,4.079803916858175228e+01,2.505354266364998850e+01,1.814166475269816559e+01,nan,2.289104628450363066e+01,4.084703171588660808e+01,2.842815505799021381e+01,2.395996661101411718e+01,3.591768366698055104e+01,1.541946821391725564e+01,1.809751364141542851e+01,5.008632547914572086e+01,1.778988476626166815e+01,4.435132467017008651e+01,4.222795282748768386e+01,4.145165859168209721e+01,2.241381716709645104e+02,1.996941661641639314e+02,8.387991416304689096e+01,2.140654105646159167e+01,3.827301921719811730e+02,2.183706940044784801e+02,2.056793621148078088e+01,4.088814008974085112e+01,2.939931972003202176e+01,4.000399979997754230e+01,4.630161984209284753e+01,2.651188412773050374e+01,1.942781511136881534e+01,2.014745641502947393e+01,4.827255949294954007e+01,3.652286954772353766e+01,3.689769640506158055e+01,5.228843084278583575e+01,4.255819545044627006e+01,7.812093189407596583e+01,4.111118582575832647e+02,2.537715508089221572e+01,6.402749409436427186e+01,6.981461165116057543e+01,4.106385271744299104e+01,4.345480410727562059e+01,2.252820454451058296e+01
2.538976171612975463e+01,3.664751014734130052e+01,2.468035656145476509e+01,5.617401534518098316e+01,1.833466661822437516e+01,2.409315255416399992e+01,2.289104628450363066e+01,nan,5.050148512664877387e+01,1.230284519931193543e+01,3.226143208230742943e+01,4.928448031582371414e+01,2.328604732455157489e+01,1.883401178718900226e+01,4.043562785465815779e+01,1.924162155325808143e+01,3.787980992559356253e+01,2.959729717388498216e+01,2.980201335485940106e+01,2.398806369843058235e+02,2.162972029407801813e+02,9.880728718065510918e+01,2.161480973776025749e+01,3.989708761300773858e+02,2.344310559631590536e+02,2.965400478852360067e+01,3.232336616134766416e+01,2.252110121637553064e+01,2.593530412388264139e+01,2.965400478848435739e+01,2.065720213393428750e+01,1.773583942197146968e+01,2.878332850803761289e+01,6.174139616174432632e+01,2.750708999512528763e+01,2.224589849838044131e+01,6.586896082373903027e+01,5.549630618339291033e+01,9.418789731169712809e+01,4.254729133564200083e+02,4.123299649556364699e+01,8.094936689066364011e+01,8.572607537966470659e+01,3.056010471186633382e+01,5.570493694457491785e+01,1.925409047448698985e+01
4.469630857240960609e+01,3.290227955627269552e+01,4.130665805895517906e+01,2.280701646426467022e+01,4.860781830118434499e+01,4.193137250319115594e+01,4.084703171588660808e+01,5.050148512664877387e+01,nan,5.719720272881264123e+01,2.389644324996129043e+01,1.700352904549935928e+01,3.604441704341647323e+01,4.870811020765005850e+01,8.599906976241091172e+01,4.755796463264056939e+01,7.944507536658565527e+01,7.866079074099677371e+01,7.599999999999282352e+01,1.825626467818684091e+02,1.582630721299264565e+02,4.967574861036586498e+01,5.095095681144783839e+01,3.368831251339252049e+02,1.717481877633677243e+02,3.175657412254519940e+01,6.222411108245051281e+01,6.077104573725367231e+01,7.166030979558611591e+01,7.607049362269832216e+01,5.367010340959543413e+01,4.929097280438119100e+01,2.779064590823857017e+01,2.346060527780485927e+01,6.351692687780404611e+01,7.156870824600348158e+01,2.524440532078849841e+01,1.808424728872222786e+01,4.561052510111621672e+01,3.658102240233297948e+02,2.321723497746395992e+01,3.840208327682827871e+01,3.898512536854109811e+01,7.766183103686373101e+01,2.275785578652298469e+01,5.832872362738578431e+01
3.572562105826704482e+01,4.720000000001444107e+01,3.260674776793850782e+01,6.253574977562846726e+01,2.641211843076056809e+01,2.919177966484177134e+01,2.842815505799021381e+01,1.230284519931193543e+01,5.719720272881264123e+01,nan,3.770411118167196918e+01,5.615122438557082063e+01,2.777624884683672235e+01,2.269801753459266536e+01,2.941564209736749902e+01,2.361694307060560405e+01,2.900206889171143132e+01,2.230694958982990883e+01,2.337862271396586067e+01,2.454885740721967125e+02,2.215440362546428901e+02,1.033742714605634205e+02,2.219549503841959748e+01,4.042189505701076087e+02,2.385392210937222330e+02,3.407286310248068872e+01,2.607374158037725564e+01,1.426043477601826837e+01,2.105231578718176522e+01,2.395996661100969760e+01,1.553319027108967454e+01,1.579873412652644760e+01,3.417601498128075832e+01,6.654802776944153209e+01,2.038038272459495204e+01,1.779438113563686485e+01,7.070728392464648948e+01,6.038410386849393774e+01,9.832680204297908233e+01,4.326441493883859835e+02,4.663732410847398313e+01,8.699885056711337938e+01,9.077268311558934499e+01,2.377225273301326425e+01,6.514107766993240034e+01,1.764992917833437147e+01
