nan,2.076920797720435274e+01,4.792327200851045177e+01,2.559687480919961544e+01,6.052701876020461924e+01,2.677909632531239126e+01,4.774599459641726185e+01,2.027412143598066052e+01,8.304119459642066658e+01,2.944282595129548241e+01,4.336450161132275127e+01,3.119743579208101991e+01,4.737763185301515279e+01,4.375385697283748243e+01,4.765207235788587781e+01,4.255067567031662890e+01,4.544711211948890650e+01,3.410102637751843702e+01,8.441800755762291431e+01,3.501999428897782707e+01,3.882679487156406850e+01,2.762607463971859190e+01,6.723094525587677595e+01,6.401874725421988899e+01,8.189261260944365972e+01,6.526132085699212837e+01,5.158604462449907402e+01,9.197303952789648918e+01,4.140724574272508818e+01,4.557894250638629785e+01,6.668852974838550551e+01,5.143539637255016572e+01,4.194281821718556102e+01,3.720645105354296334e+01,3.998799819946199108e+01,6.260223638178133143e+01,5.247932926400202547e+01,3.868229569193555761e+01,4.289149099762270367e+01,6.230505597461751677e+01,3.890089973252470656e+01,4.939797566700942610e+01,3.791991561171744252e+01,4.100536550256472168e+01,2.670140071232220862e+02,5.080157477873218852e+01,2.426790473032237969e+02,2.366202020115820517e+02,1.282572415109560779e+02,1.087683777575042114e+02,5.117499389346260585e+01,3.272674747053649469e+01,4.241816591980401654e+02,2.011073345256216385e+02,2.614452141462921304e+02,1.851961122702145701e+02,6.352700213297755027e+01,4.742488798089027568e+01,4.562280131690701523e+01,3.787347356659715558e+01,3.813869426187516609e+01,4.154611895232672225e+01,3.491933561795695340e+01,4.655835048623394812e+01,6.400374989014538585e+01,7.227503026633934269e+01,3.249861535512119559e+01,3.720860115618968678e+01,3.486201371120097292e+01,4.820954262385237854e+01,3.879381393987979010e+01,3.259693237098047547e+01,4.241320549073687118e+01,3.826643437789606139e+01,6.264439320483132434e+01,3.046571843891817721e+01,9.315277773636090330e+01,4.252058325095093494e+01,3.911828217087350623e+01,4.323147001894101749e+01,3.756168260343038412e+01,5.906335581391390832e+01,9.754916709023424914e+01,5.185518296177219355e+01,8.870806051312769114e+01,4.084311447481087498e+01,1.224346356224377388e+02,7.060651528010116351e+01,4.519945132410348378e+02,5.544558413435634066e+02,7.042158759926114442e+01,2.693102300320472509e+01,1.074266261222005028e+02,4.305717129586555814e+01,1.144020978828560970e+02,5.425126726631415863e+01,2.807418743257776939e+01,2.393992481192802657e+01,8.555886862271098892e+01,3.692587168906818818e+01,3.185969240281271908e+01,2.241071172448242166e+01,5.718041622793580814e+01,5.699543841396438637e+01
2.076920797720435274e+01,nan,2.300956322921157238e+01,2.740218969351260014e+01,3.228374203835919332e+01,3.746358231667915817e+01,2.957566567301901017e+01,1.679047348946840046e+01,5.509700536326776188e+01,3.188981028480527158e+01,2.462843884617620915e+01,1.824280680162401680e+01,2.660526263729811802e+01,2.805708466679455171e+01,2.794852411127485325e+01,4.523007848768189376e+01,3.036313554293646177e+01,2.806848766855969046e+01,6.108878784196739531e+01,2.400999791751093326e+01,3.124611975910378447e+01,2.269096736587887619e+01,5.408142009968769770e+01,3.632299547118099525e+01,5.738710656584330394e+01,3.737806843590475836e+01,3.394112549695120151e+01,6.917687474872906250e+01,3.106638054231478208e+01,4.967735902801624093e+01,7.233477725133271008e+01,5.426453722276150415e+01,3.494681673628910090e+01,3.701675296402712689e+01,4.614758931948752974e+01,6.780442463438633638e+01,4.124463601488043452e+01,3.913872762366634817e+01,3.948062816116121354e+01,6.690171896147630548e+01,3.601333086512404691e+01,5.209683291716643083e+01,3.971095566716751790e+01,4.009788024322838851e+01,2.397321839052907819e+02,5.176253471382582916e+01,2.172276225529368219e+02,2.075657004420579028e+02,1.038891717167908979e+02,7.924847001678790548e+01,3.859326366090558480e+01,2.790268804259144986e+01,3.991220364750593035e+02,1.778961494805252528e+02,2.379815118869532853e+02,1.567801007781231419e+02,4.704550988135294887e+01,2.642423130383272678e+01,6.693997311025145791e+01,4.047320101009039206e+01,3.884327483616849008e+01,4.343086460110233560e+01,3.264107841354837092e+01,4.468198742222679698e+01,7.647221717722176493e+01,7.965626152412566796e+01,3.575471996813563180e+01,3.213720585240057659e+01,3.905688159595293740e+01,4.901917991971002664e+01,3.829360259886395568e+01,3.222173179701071888e+01,5.549342303372758778e+01,3.176916744267659709e+01,5.184438253081030723e+01,2.270506551414283436e+01,7.012217908765613572e+01,2.483867951401211371e+01,3.645270908999590631e+01,4.517521444333982572e+01,3.032622627361974210e+01,6.573157536527912725e+01,7.671870697554972196e+01,2.865239955042943265e+01,6.417974758440739436e+01,1.866761902332006429e+01,1.020047057738034226e+02,4.459775779117720873e+01,4.255122089905313487e+02,5.278377023290393026e+02,4.554206846428019162e+01,1.468604780056279679e+01,8.348029707660393228e+01,2.460243890350115237e+01,9.029285686033087188e+01,2.786539072039706610e+01,2.951067603432522546e+01,2.760869428282423854e+01,5.569775578959080775e+01,2.112060605194447760e+01,2.586735394273760136e+01,2.583331182791204839e+01,6.454641740639540615e+01,6.520000000000082707e+01
4.792327200851045177e+01,2.300956322921157238e+01,nan,3.764677941073455969e+01,2.184673888705670564e+01,6.623352625368656277e+01,1.631686244343990566e+01,2.626632825500425028e+01,3.910191811153401176e+01,4.816637831514449175e+01,1.954686675661358208e+01,3.474938848379505885e+01,1.818570867470892338e+01,2.623585333090182559e+01,2.336150680069339458e+01,7.568777972697775169e+01,2.538976171612975463e+01,4.974977386884812347e+01,4.469630857240960609e+01,3.360000000000108855e+01,3.572562105826704482e+01,3.982963720649342321e+01,3.965854258541848765e+01,2.869703817467191342e+01,4.203046514135655798e+01,2.550294100684823562e+01,2.649679225867275889e+01,5.012624063301541355e+01,2.381260170584597446e+01,7.423745685299616071e+01,9.940060361988942361e+01,8.081386019737821869e+01,5.160930148720679256e+01,5.402962150524751195e+01,6.035097348013987073e+01,9.200782575410974573e+01,3.542654372077485903e+01,6.135014262411268504e+01,5.560575509782618298e+01,9.137614568364858769e+01,5.351635264103364875e+01,7.635076947877908538e+01,5.343556867854719883e+01,6.114638174088338474e+01,2.200152721971822416e+02,7.649627441908054948e+01,1.982382405087373627e+02,1.874148339913285497e+02,8.540632295094354731e+01,5.953016042310765954e+01,3.699297230553801086e+01,4.981084219322138296e+01,3.792118141619540665e+02,1.614033456902090791e+02,2.177877866180678552e+02,1.380643328307571096e+02,3.263127334322782502e+01,2.417602117798984196e+01,5.945754788084359177e+01,6.732607221572793321e+01,3.953125345852075867e+01,6.909703322142861737e+01,4.648268494825967423e+01,6.075656343145339378e+01,9.824622130137622378e+01,1.067370601056755817e+02,4.994236678412580233e+01,5.260874452028319581e+01,5.682675426240747640e+01,7.651509654963504659e+01,4.256947263004266091e+01,6.116861940570727540e+01,3.872157021607688421e+01,4.770073374694712243e+01,3.781005157361560975e+01,3.716342287789123588e+01,5.418339228952646636e+01,2.276488524025686289e+01,4.777614467492999495e+01,7.146467658921167754e+01,4.579432279224580782e+01,9.176317344118481856e+01,6.039867548217774385e+01,2.520952201057556152e+01,5.069280027774303221e+01,1.763178947243388350e+01,8.363731224758137728e+01,2.904341577706182065e+01,4.056477289471732774e+02,5.080336996696175333e+02,3.243948211670583959e+01,3.257238093845189297e+01,6.589567512363866797e+01,1.681427964558117694e+01,7.132573168217403747e+01,1.744476998991170191e+01,4.860288057307285925e+01,5.565177445509412735e+01,4.050876448374445005e+01,2.189794510905501923e+01,3.378520386206669457e+01,5.502290432174518031e+01,9.587491851363785145e+01,9.623471307174706624e+01
2.559687480919961544e+01,2.740218969351260014e+01,3.764677941073455969e+01,nan,4.858477127660786721e+01,2.582092174960772013e+01,4.397453808738838177e+01,3.416899179079047855e+01,7.158994342785906895e+01,2.340256396212494394e+01,3.903024468280513304e+01,3.352849534352779415e+01,4.646374931062431557e+01,4.833218389436275686e+01,4.697403538124979860e+01,4.239433924475542170e+01,4.870646774300229964e+01,3.592659182279676600e+01,8.077326290303464873e+01,3.469178577127523511e+01,5.163409726140723421e+01,4.109111826172254922e+01,7.350102040108433243e+01,5.808545428936866983e+01,7.611359931049805994e+01,5.703192088645888447e+01,5.506505243800140192e+01,8.662009004843386606e+01,4.913165985390494228e+01,5.672671328395441037e+01,7.462868081374048757e+01,6.062738655096870843e+01,5.289688081541072506e+01,5.344904115139392786e+01,5.941716923586097465e+01,7.125952567902946555e+01,5.871558566514774924e+01,5.289536841728440208e+01,5.833558090908894656e+01,7.313439683212969555e+01,5.226547617692679637e+01,6.188505473860634254e+01,5.604141325841619903e+01,5.593281684306585078e+01,2.499113442803223961e+02,6.087232540325836538e+01,2.291308796299639425e+02,2.159951851315234137e+02,1.189063497042996715e+02,9.157030086224355614e+01,6.002666074338100088e+01,4.623072571350144955e+01,4.080152938310047261e+02,1.902650782461152801e+02,2.494393713911215684e+02,1.686131667456700995e+02,6.887670143090477382e+01,4.556665447449540096e+01,8.301614300844937588e+01,4.649989247297967410e+01,5.738431841540290890e+01,5.203998462722496043e+01,5.259961977047186110e+01,6.296030495478785838e+01,7.920101009455643748e+01,8.056897665975061784e+01,5.241221231734817820e+01,4.856994955731351382e+01,5.172697555434252337e+01,5.674504383644011796e+01,5.804549939486842902e+01,3.873602973977860131e+01,7.523297149521538074e+01,5.223179108549760485e+01,7.477539702334593130e+01,4.422849760054479162e+01,8.620255216641311335e+01,4.463003472999983501e+01,5.478101861046754806e+01,5.283635112306544812e+01,4.734722800756875216e+01,6.858687921171056701e+01,9.453126466943358253e+01,5.001599744082317756e+01,8.365739656479398434e+01,3.609986149556734603e+01,1.185188592587595338e+02,6.259456845445478024e+01,4.345627687687918979e+02,5.357918999014440260e+02,6.488389630718118894e+01,3.327942307190212290e+01,9.999919999683454819e+01,4.560701700395597413e+01,1.051551235080692237e+02,4.689392284718227444e+01,4.538193473178877468e+01,3.883297567787779059e+01,7.335393649969941521e+01,3.982160217772300115e+01,4.606603955190895050e+01,3.636701802454930998e+01,6.409992199681205705e+01,6.400999921884626076e+01
6.052701876020461924e+01,3.228374203835919332e+01,2.184673888705670564e+01,4.858477127660786721e+01,nan,7.968437738981378970e+01,2.526974475532446363e+01,3.612644460777159594e+01,3.071416611270458930e+01,6.251143895320853971e+01,3.136367325427790576e+01,4.532548951749320310e+01,2.549980392082696312e+01,3.402116987994394037e+01,2.633628675418237819e+01,9.006930664773183537e+01,3.664751014734130052e+01,6.666093308680449070e+01,3.290227955627269552e+01,5.003998401280806263e+01,4.720000000001444107e+01,5.088182386667010348e+01,3.152395914219723494e+01,1.750885490261476107e+01,3.027077798802090314e+01,1.803995565412984448e+01,2.466090022688138106e+01,3.735237609575452211e+01,2.962431433803615377e+01,8.601581249980664268e+01,1.107581148268590994e+02,9.124560263374843316e+01,5.813914344057149464e+01,6.409492959666916079e+01,7.037840577907503814e+01,1.040361475642072406e+02,3.150618986803706534e+01,7.158770844214660656e+01,6.367291417863685865e+01,1.021896276536956663e+02,6.298317235579182238e+01,8.647589259439659770e+01,5.992395180560096435e+01,7.089485171718553147e+01,2.118172797483700833e+02,8.706870850080750301e+01,1.880229773192632479e+02,1.809503799388182586e+02,7.246957982490383188e+01,5.285149004517312221e+01,3.912646163404937738e+01,5.781072564843502448e+01,3.700060540045268453e+02,1.480508020917147576e+02,2.075113490872325599e+02,1.288925133590190626e+02,2.732325017267088896e+01,2.306512518932402500e+01,6.049132169163756600e+01,7.715957490809600472e+01,4.800333321758693472e+01,7.853050362757225855e+01,5.498654380847613510e+01,6.578632076656732863e+01,1.105375954144102195e+02,1.180094911437278711e+02,5.561007103033280430e+01,6.290564362599901926e+01,6.173232540573968663e+01,8.815077991713626204e+01,4.460313890299489969e+01,7.346727162485767337e+01,3.880206180090250712e+01,5.515505416551501128e+01,2.632717227501607127e+01,4.621168683348354733e+01,4.028895630317908427e+01,2.823331365603268850e+01,5.392290793346543865e+01,8.344962552341641526e+01,5.614125043138788840e+01,1.042865283725529792e+02,4.457084248699366924e+01,2.068816086547830224e+01,3.535194478382684480e+01,2.604611295375524449e+01,6.867896330026458429e+01,1.973017992816271260e+01,3.983036027956574685e+02,5.005694357429338766e+02,2.379915964901237402e+01,4.080392138018096659e+01,5.154415582779466121e+01,2.736128651945089629e+01,5.973139877820103294e+01,1.844776409206746237e+01,5.940909021351380659e+01,6.739376825786497704e+01,3.001599573561438916e+01,2.990384590655239450e+01,4.070380817564215903e+01,6.356854568102274072e+01,1.070147653363616058e+02,1.084464844980826257e+02
2.677909632531239126e+01,3.746358231667915817e+01,6.623352625368656277e+01,2.582092174960772013e+01,7.968437738981378970e+01,nan,6.905070600652332757e+01,4.279626151896556507e+01,1.013445607815198315e+02,3.016222803438333955e+01,6.362766693822503328e+01,4.529547438763731293e+01,6.973435308367515972e+01,6.393496695862133805e+01,6.955745826294159428e+01,2.180275211987109074e+01,6.493566046479523379e+01,4.050283940663273796e+01,1.084472221866313504e+02,5.186135362677404714e+01,6.011854955003295231e+01,4.735567547825164780e+01,9.674626607783166321e+01,8.299493960476645782e+01,1.044114936202071533e+02,8.471788477058753131e+01,7.423099083265482534e+01,1.143062552969005026e+02,6.354462998553950825e+01,3.907326451679320201e+01,4.620649305022881492e+01,4.198475913948370675e+01,5.610133688245124262e+01,5.027922035992204997e+01,4.965803056905289736e+01,4.411076966005521882e+01,7.530524550123331551e+01,4.624283728320311582e+01,5.524635734598617631e+01,4.574538228061850020e+01,4.846607060614327622e+01,4.659957081346756524e+01,5.493705489012129561e+01,4.696722261322955205e+01,2.855058668398958162e+02,4.403089824202172053e+01,2.629229544942750749e+02,2.516203489386327021e+02,1.513422611169857532e+02,1.254961353986695798e+02,7.379105636864629503e+01,4.800666620377042904e+01,4.437797651989116616e+02,2.239167702518097656e+02,2.841613626093480320e+02,2.038705471616839020e+02,8.935502224272535443e+01,6.889644403017615559e+01,8.365165868054853604e+01,3.619281696692240047e+01,6.487896423337933527e+01,4.201904330179272051e+01,5.619110249855116024e+01,5.812400536785318650e+01,4.858147795197424301e+01,4.965641952452973129e+01,5.000000000000414246e+01,4.935098783205722128e+01,4.523184718756810696e+01,3.750839905941727892e+01,6.314047830037624465e+01,3.131517204167974811e+01,8.559065369536496348e+01,5.645812607588840137e+01,9.393785179575958466e+01,5.091640207241839988e+01,1.163573805136560821e+02,6.196515149663895272e+01,5.825736005004666396e+01,3.696917635005920744e+01,5.086924414617648438e+01,4.047913042544224993e+01,1.246441334359638518e+02,7.143108567002531117e+01,1.112783896360896705e+02,5.866378780816003768e+01,1.487128777207945802e+02,9.124384910775970070e+01,4.692854142203829610e+02,5.708438665694853853e+02,9.157991046074491237e+01,4.371361344019707929e+01,1.299175122914649023e+02,6.312780686826230436e+01,1.373078293470784104e+02,7.291200175554196505e+01,4.557543197823768111e+01,3.382070371829225763e+01,1.038475806169824551e+02,5.483064836385062790e+01,5.503453461238379418e+01,3.437906339619322438e+01,3.798104790549640342e+01,3.562471052507260794e+01
4.774599459641726185e+01,2.957566567301901017e+01,1.631686244343990566e+01,4.397453808738838177e+01,2.526974475532446363e+01,6.905070600652332757e+01,nan,3.253060097819181351e+01,3.828315556480772841e+01,4.987343982519431762e+01,1.782133552790498143e+01,3.973109613389051020e+01,1.826472009095974514e+01,2.599692289479300911e+01,2.584260048836043566e+01,7.815369473030570191e+01,2.468035656145476509e+01,5.217662311799221442e+01,4.130665805895517906e+01,3.615522092310179403e+01,3.260674776793850782e+01,4.344928077656211940e+01,3.377573093213688793e+01,3.157467339501425840e+01,4.086465465409936115e+01,3.053391556945268093e+01,2.487729888874681450e+01,4.772923632325031917e+01,2.187967092988809625e+01,7.503492520152987311e+01,1.004525758753796509e+02,8.188577410027492931e+01,5.193842508203725572e+01,5.425126726629012097e+01,5.878775382676530370e+01,9.239480504876883060e+01,3.515451606836720089e+01,6.450922414663232018e+01,5.682675426241657846e+01,9.103230195923742940e+01,5.333966629066328835e+01,7.806868770512724609e+01,5.223332269729989719e+01,6.242563575965900213e+01,2.198319358055160819e+02,7.712120331012809515e+01,1.969393815365505986e+02,1.865076942112544032e+02,8.652583429242399404e+01,6.152332890862700765e+01,3.692803812824732290e+01,5.164029434459937562e+01,3.782155998897985114e+02,1.627439707024588529e+02,2.176488915662155250e+02,1.384242753277051463e+02,3.088818544368253782e+01,2.703479239797048450e+01,5.251894896132005641e+01,7.036590083272575669e+01,3.891529262385180488e+01,7.090951981223636835e+01,4.802332766481937654e+01,6.230120384069577000e+01,9.783986917409201567e+01,1.076899252483554363e+02,4.555260695063542187e+01,5.373713799595577001e+01,5.267409230350813942e+01,7.716268528248183145e+01,3.713758204299067955e+01,6.409118504132180760e+01,3.361190265366363406e+01,4.887371481686586350e+01,3.326259160078585353e+01,4.114753941611867560e+01,5.475472582342589334e+01,2.838873015826494495e+01,4.472135954999352947e+01,7.258429582219261533e+01,4.607298557724004695e+01,9.279137890988020843e+01,5.734945509767366190e+01,2.737005663127608912e+01,4.989108136731849186e+01,2.287356552884017447e+01,8.155292759921346146e+01,2.903790626060348856e+01,4.038035165770591561e+02,5.062344121056927975e+02,3.204746479834319928e+01,3.970088160228495155e+01,6.604604454469068742e+01,2.288055943370182987e+01,7.241767739991909991e+01,1.976663856090361193e+01,4.692462040336745588e+01,6.013451587899789530e+01,4.315182499034605001e+01,2.774166541504843764e+01,3.082855818880267762e+01,5.894539846332825306e+01,9.905473234529505078e+01,9.926127140027412565e+01
2.027412143598066052e+01,1.679047348946840046e+01,2.626632825500425028e+01,3.416899179079047855e+01,3.612644460777159594e+01,4.279626151896556507e+01,3.253060097819181351e+01,nan,5.594854779168407788e+01,3.926321433606432976e+01,1.854292317833104420e+01,2.270506551407971685e+01,2.486764966779415076e+01,2.606453529226354959e+01,2.744303190242528956e+01,4.633616298314968418e+01,2.634843448857043668e+01,2.894684784221837148e+01,6.036555309113845169e+01,2.390313786931996631e+01,3.125891872726728593e+01,1.674753713242523290e+01,5.277423613850932327e+01,3.674125746349339749e+01,5.690694158012259862e+01,3.856423213288140772e+01,3.291929525375309140e+01,7.055891155621590372e+01,2.961351043018101592e+01,4.671273916180661701e+01,6.909819100380512680e+01,5.106074813397368217e+01,3.387034100798490499e+01,3.396468754454095773e+01,4.432425972312771023e+01,6.387613012696024128e+01,4.015171229219764371e+01,3.607991130809633518e+01,3.550549253287759655e+01,6.381598545819908708e+01,3.368560523430765130e+01,4.771917853442368340e+01,3.754677083317927355e+01,3.601777339036028991e+01,2.414986542405600574e+02,5.064543414761628526e+01,2.191091052421188294e+02,2.096080151139276779e+02,1.045791566230963525e+02,8.182029088190216726e+01,3.825388869122946289e+01,2.372846391990251291e+01,4.005060798539756775e+02,1.784282488845311718e+02,2.389158847795666247e+02,1.585070345442181861e+02,4.527604222987185523e+01,2.739342986919053047e+01,6.427316702950653848e+01,3.774440355864850716e+01,3.547393409263313657e+01,3.953327712193883059e+01,2.951338679310903856e+01,3.906712172659391769e+01,7.412961621376945232e+01,7.654854668771950799e+01,3.277315974998909809e+01,2.893302611196181573e+01,3.713111902435375100e+01,4.764367743993125970e+01,3.513175202007897724e+01,3.316383572508735966e+01,5.235570647023226343e+01,2.778488797889677997e+01,5.026012335839318723e+01,2.052900387256586967e+01,7.180529228408869358e+01,2.434091206177998501e+01,3.186973485923845217e+01,4.269707249917050973e+01,3.041841547479142704e+01,6.275029880407766569e+01,7.470582306622894464e+01,2.793993557619896961e+01,6.546693822077580194e+01,1.676186147184818864e+01,1.021402956721902626e+02,4.367699623373012940e+01,4.272715295921328789e+02,5.298108341663070178e+02,4.567362477400935461e+01,1.862900963555746614e+01,8.478773496206220273e+01,2.345719505824157736e+01,9.128592443527954003e+01,2.974558790811582298e+01,2.784528685429218342e+01,2.353210572813021528e+01,5.812538171914258811e+01,1.966519768523576062e+01,2.276488524020684068e+01,2.449489742780581736e+01,6.299714279237750247e+01,6.327084636701194853e+01
8.304119459642066658e+01,5.509700536326776188e+01,3.910191811153401176e+01,7.158994342785906895e+01,3.071416611270458930e+01,1.013445607815198315e+02,3.828315556480772841e+01,5.594854779168407788e+01,nan,8.140958174564325134e+01,4.577685004452869322e+01,6.728209271416365311e+01,3.706211003165037710e+01,5.173161509174008899e+01,4.079803916858175228e+01,1.128708997040399566e+02,5.617401534518098316e+01,8.610505211660121461e+01,2.280701646426467022e+01,6.871972060479865263e+01,6.253574977562846726e+01,7.361304232268525993e+01,2.541180827885316162e+01,3.481149235525549557e+01,1.719534820817070653e+01,2.800857011702556321e+01,3.882885524969464797e+01,1.906620046052508499e+01,5.028399347702924871e+01,1.097050591358487424e+02,1.346877871226613195e+02,1.151458205928418579e+02,8.065035647782642059e+01,8.688198892750482116e+01,9.239307333346350504e+01,1.272125779944948505e+02,4.749063065492742908e+01,9.387992330631585958e+01,8.695194074887434965e+01,1.253028331682817935e+02,8.413988352737983689e+01,1.105484509163256490e+02,8.137518049135236708e+01,9.430418866625217333e+01,1.870486567714403350e+02,1.097313082032574982e+02,1.626574314318302754e+02,1.568953791543783609e+02,4.843965317793788472e+01,3.391990566023878984e+01,5.810610983366019866e+01,8.194827636992060604e+01,3.455550896745717182e+02,1.286651467958631940e+02,1.816101318759517937e+02,1.049007149642159078e+02,3.738662862572019208e+01,4.107554016684390774e+01,6.812928885582357452e+01,1.014999507388634186e+02,6.680119759404109914e+01,1.029182199613183712e+02,7.300630109792771805e+01,8.918834004510871694e+01,1.333650628913055982e+02,1.423348165418410929e+02,7.521063754551931879e+01,8.585103377360272248e+01,8.038109230409389738e+01,1.112661673645628611e+02,5.740801337791261005e+01,9.641327709398210288e+01,5.240152669532301388e+01,7.883552498718027834e+01,3.423915886816990195e+01,7.017235923069414127e+01,2.841689638227230219e+01,4.846607060614609708e+01,6.643493057119142975e+01,1.067265665145938129e+02,7.753089706690991534e+01,1.278067290873187574e+02,2.812258878551231689e+01,4.154996991574986254e+01,2.321034252225084415e+01,4.658411746507542261e+01,4.157691667264435154e+01,2.019108714253602699e+01,3.732808058285378365e+02,4.759102436384411590e+02,1.789748585693650185e+01,6.578875283817308173e+01,3.039736830715969162e+01,4.595824191587362861e+01,3.547618919781184843e+01,3.246659822030812137e+01,8.154998467195866851e+01,9.136476344848432518e+01,1.666613332480395826e+01,5.186906592562110774e+01,6.023819386400491993e+01,8.824964589161425010e+01,1.312542570738245331e+02,1.325533854716599365e+02
2.944282595129548241e+01,3.188981028480527158e+01,4.816637831514449175e+01,2.340256396212494394e+01,6.251143895320853971e+01,3.016222803438333955e+01,4.987343982519431762e+01,3.926321433606432976e+01,8.140958174564325134e+01,nan,4.231879015282776635e+01,3.575024475439665395e+01,5.290141775036175176e+01,5.396887992165630976e+01,5.781210945814885349e+01,3.204496840379644595e+01,4.587286779783419632e+01,2.072293415520512738e+01,9.347598622106214350e+01,3.270963160906140388e+01,4.330727421579805281e+01,3.995997997996876450e+01,8.201755909556773361e+01,6.830168372741054839e+01,8.737413805013542856e+01,6.839766077870396543e+01,6.061155005444574329e+01,9.496609921441304891e+01,5.328414398301210042e+01,4.717965663289546541e+01,6.377585750111066432e+01,5.120937414183784142e+01,5.268016704609016898e+01,4.714233765945787269e+01,4.920162598943685595e+01,5.846297973930577285e+01,6.557316524311332273e+01,4.768899244062730247e+01,4.985579204066936398e+01,6.092093236320850025e+01,4.449898875255446029e+01,5.292560816845698923e+01,4.811985037384422270e+01,4.760168064259902820e+01,2.649516182249180929e+02,5.194766597258333718e+01,2.427459577418340757e+02,2.305371119798264203e+02,1.326873015778159868e+02,1.067505503498724266e+02,6.453526167919136469e+01,4.223931817633161501e+01,4.226169897200080641e+02,2.031153366932221616e+02,2.632629104146653845e+02,1.836047929657643181e+02,7.560952320974114116e+01,5.723215879205730516e+01,7.477111741841875414e+01,4.374105622868113130e+01,5.537075040129290926e+01,4.613198456604342823e+01,4.784474892825281245e+01,5.489772308575304294e+01,6.711899880061616841e+01,6.816450689325768053e+01,4.789655519974383679e+01,4.413977797861931407e+01,4.484283666315007366e+01,4.590773355323840121e+01,5.597570901741744365e+01,3.264843028388462187e+01,7.123145372656752272e+01,4.846772121732096394e+01,8.047459226363572782e+01,4.457622684794876733e+01,9.994478475638564419e+01,5.139649793516363019e+01,4.993916298856927938e+01,4.398727088600219304e+01,4.170371686072799378e+01,5.809371738836978238e+01,1.065840513397841534e+02,5.886391084525644146e+01,9.493829575046540015e+01,4.224689337690688262e+01,1.295987654262218314e+02,7.316829914655076550e+01,4.483534320154172974e+02,5.499495249566095936e+02,7.514253123232148823e+01,3.338263021391873764e+01,1.110625049240222921e+02,4.849247364281795569e+01,1.180250820800252001e+02,5.655864213363295789e+01,4.263894933042947599e+01,3.585749572962300391e+01,8.699057420205917879e+01,4.498355254979468754e+01,4.873109890001020972e+01,3.763402715625100825e+01,5.717481963240761189e+01,5.562014023711459743e+01
