nan,1.181862936215449444e+01,1.333866560037542470e+01,1.415344481033078772e+01,2.900206889171929348e+01,4.089596557118824194e+01,4.587461171496964596e+01,4.119611632179186955e+01,1.406271666490796157e+01,3.568529108750594503e+01,6.251271870589378210e+01,4.520707909166569749e+01,4.288029850644549867e+01,3.224655020307590547e+01,1.978282083031946570e+01,2.317584949899643831e+01,3.546716791625051002e+01,3.950291128511712913e+01,1.924993506487730244e+01,1.533623161017781911e+01,1.503063538242344244e+01,3.384434960217458155e+01,5.083778122614791073e+01,2.178439808677048006e+01,4.213494511684994563e+02,2.526765521373279171e+02,8.723302127062021327e+01,3.700914481584252371e+02,8.261718949467623929e+01,5.309915253561243986e+01,2.932030013489220721e+01,1.900736699282969155e+01,2.851245341947821288e+01,1.158309112456702081e+02,1.031728646495766384e+02,1.174134574910397362e+02,7.784702948731631977e+01,3.406581864571277407e+01,4.906485503904757195e+01,4.689733467904287778e+01,8.810085130121773034e+01,5.705015337402554820e+01,1.284367548638289236e+01,6.990393408098860561e+01,2.869982578349960534e+01,1.166190378962887308e+01,1.880850871284406622e+01,1.173030263884213298e+01
1.181862936215449444e+01,nan,1.452721583787310955e+01,1.745393938337983286e+01,3.160253154416263399e+01,4.393085476063478723e+01,4.811818782951175422e+01,4.455288991749299754e+01,1.857309882606258000e+01,3.542654372073995717e+01,6.235254605867966404e+01,4.581353511792975297e+01,4.265958274526580141e+01,3.532930794682507525e+01,2.331351539337359569e+01,2.219549503840852012e+01,3.429052347223905883e+01,4.191801522019458304e+01,2.194174104309582063e+01,1.705520448422817026e+01,1.613939280151113920e+01,3.632740012716974576e+01,4.963224758153337746e+01,2.569046515732943803e+01,4.172751610148958434e+02,2.494297496290320737e+02,8.595719865146844541e+01,3.691570939315699889e+02,7.704855611885267308e+01,5.585839238648218696e+01,3.023110980427775374e+01,1.699882348872721138e+01,2.904341577707992172e+01,1.154899129794380599e+02,1.027276009648927300e+02,1.150199982611707981e+02,7.791585204565195966e+01,3.194495265294450093e+01,4.967735902806353465e+01,4.659098625273705352e+01,8.938366741187824971e+01,5.521593972755221102e+01,1.387948125838709856e+01,6.732844866770321346e+01,3.071677066359351471e+01,1.522629304864432598e+01,1.942781511134542427e+01,1.647786393927236759e+01
1.333866560037542470e+01,1.452721583787310955e+01,nan,1.525778489821236406e+01,3.307929866243549810e+01,4.329064564081937050e+01,4.919024293495629507e+01,4.065267518872253305e+01,1.722788437395637473e+01,3.984369460783850769e+01,6.395123141892964469e+01,4.302371439101631267e+01,4.530077262037163166e+01,3.577485150212181964e+01,2.275434024535759647e+01,2.038038272452625321e+01,3.248876728963281835e+01,3.600222215364170353e+01,1.571750616352280083e+01,1.840434731254647360e+01,1.680952111151221473e+01,3.750839905941126062e+01,5.061067081159104930e+01,2.247131504823007830e+01,4.168967258206839119e+02,2.451650872371500043e+02,7.266801221996561821e+01,3.642082920527874990e+02,6.656605741668846576e+01,4.901428363241183206e+01,2.603075104566090658e+01,2.027412143591488203e+01,2.693399339126666447e+01,1.119635655023564169e+02,1.008436413463835208e+02,1.142684558397556032e+02,7.599789470768024557e+01,3.895843939380892351e+01,5.068964391272702841e+01,4.959354796743367899e+01,8.746656504059468773e+01,5.705576219805037397e+01,1.405702671253137481e+01,6.985814197358564570e+01,3.274629750062712930e+01,1.224418229200015595e+01,1.583414033039747260e+01,1.170982493466630814e+01
1.415344481033078772e+01,1.745393938337983286e+01,1.525778489821236406e+01,nan,2.682088738278530116e+01,3.579944133640280057e+01,4.009189444263029145e+01,3.076361487209574008e+01,1.580885827620750561e+01,3.402352127576402552e+01,5.506359959173343555e+01,3.343531067595387896e+01,4.009388980879381137e+01,2.934484622557647882e+01,1.808867048748410866e+01,2.783091805889308290e+01,3.980552725436832873e+01,4.225825363167815141e+01,2.089210377150807219e+01,1.632666530552629780e+01,1.407977272547418579e+01,3.151126782595273923e+01,4.409988662115753044e+01,1.885099466870239482e+01,4.115928084891631897e+02,2.423834977881151929e+02,7.806971243700384377e+01,3.581896704261594664e+02,7.717305229154756319e+01,5.476349148843679160e+01,3.089854365506975142e+01,1.669490940370783605e+01,2.206535746374286333e+01,1.068164781295440093e+02,9.403914078722958436e+01,1.080044443529888980e+02,7.012788318495314854e+01,3.588871688986139930e+01,4.244337404118346768e+01,4.122523499025061966e+01,8.108760694460620755e+01,5.091168824543652249e+01,1.908297670697954374e+01,6.343122259579091349e+01,2.750127269781150829e+01,1.183215956620752252e+01,2.293294573316056173e+01,1.486472334094499459e+01
2.900206889171929348e+01,3.160253154416263399e+01,3.307929866243549810e+01,2.682088738278530116e+01,nan,1.946072968827446559e+01,2.514279220768021972e+01,2.305818726618458925e+01,2.408983187976689777e+01,1.887644034244027225e+01,3.469409171601330399e+01,2.535823337692982449e+01,2.076920797717151501e+01,1.437776060451381532e+01,2.189794510903854530e+01,4.805663325699229205e+01,5.956240424966860303e+01,6.330371237139096507e+01,4.149602390590392531e+01,2.242141833159559283e+01,2.175499942540051279e+01,1.573276835145715680e+01,2.398999791578259178e+01,2.164439881357845152e+01,3.868448784719777791e+02,2.153991643437692574e+02,6.331887554277570018e+01,3.381417454263841478e+02,7.008109588184527183e+01,7.696544679272462020e+01,5.230984610952730662e+01,2.423551113549531522e+01,2.344013651841387258e+01,8.087026647661291179e+01,7.041249889046250132e+01,8.296119574837598520e+01,4.460313890297227601e+01,2.699036865253705386e+01,2.400666574094177719e+01,2.265921446123614658e+01,5.812951057766949958e+01,2.868030683239798861e+01,3.329864862123532987e+01,4.013178291577861501e+01,1.327855413829307274e+01,2.701703166521739163e+01,4.384518217545941354e+01,2.719117503894235810e+01
4.089596557118824194e+01,4.393085476063478723e+01,4.329064564081937050e+01,3.579944133640280057e+01,1.946072968827446559e+01,nan,1.706458320616358293e+01,1.840869359840073471e+01,3.407990610315086144e+01,2.076150283582218847e+01,2.739927006325444836e+01,2.543698095293687800e+01,2.094564393860309437e+01,1.463693957079021501e+01,2.943195542263795517e+01,6.101540789013069599e+01,7.307530362578819449e+01,7.539973474754974347e+01,5.138093031465752603e+01,3.159493630310751655e+01,3.095545186230667767e+01,1.535708305633390935e+01,1.820329640478712108e+01,2.790555500254794907e+01,3.736381136875647826e+02,2.012003976139155270e+02,5.959328821263693499e+01,3.251495655848264050e+02,7.582928194306819591e+01,8.849225954848026277e+01,6.363395320113105669e+01,3.372832637416787804e+01,2.423220996934808369e+01,6.778908466706751312e+01,5.682112283296154942e+01,6.880465100557793789e+01,3.382070371828541511e+01,3.174145554322153373e+01,1.394847661938881700e+01,1.407408966851018128e+01,4.765710859880034178e+01,2.081537892996824013e+01,4.586240290259138419e+01,2.946726997874736753e+01,1.724180964979274222e+01,3.595997775310036815e+01,5.656854249491940578e+01,4.013776276774272134e+01
4.587461171496964596e+01,4.811818782951175422e+01,4.919024293495629507e+01,4.009189444263029145e+01,2.514279220768021972e+01,1.706458320616358293e+01,nan,2.262388118773763424e+01,3.857667689161141311e+01,2.387299729825297945e+01,2.241071172452600635e+01,2.560312480928897116e+01,2.368121618503476355e+01,1.917915535165017360e+01,3.443951219165030864e+01,6.658408218184824534e+01,7.548880711733956161e+01,7.990093866783495002e+01,5.431611179015754232e+01,3.757658845610858123e+01,3.594662710185289001e+01,2.379915964904792958e+01,2.131290688762774366e+01,3.331065895477962613e+01,3.803215481668104303e+02,2.094869924362814970e+02,7.561375536234869799e+01,3.291696219276535658e+02,8.847508123760685805e+01,9.145053307663823716e+01,6.939855906281984232e+01,3.948062816122191521e+01,3.254781098626116176e+01,7.191216865037625894e+01,6.142702988097870076e+01,7.310266752997723927e+01,3.715911731997698553e+01,3.043944808961220971e+01,1.738965209549453661e+01,1.895257238481732287e+01,4.530253856020225811e+01,2.995463236295065457e+01,4.991833330553986769e+01,3.498342464655690520e+01,2.296780355193572376e+01,4.188937812858286236e+01,5.982908991454962688e+01,4.410170064748661645e+01
4.119611632179186955e+01,4.455288991749299754e+01,4.065267518872253305e+01,3.076361487209574008e+01,2.305818726618458925e+01,1.840869359840073471e+01,2.262388118773763424e+01,nan,3.282681830453555705e+01,2.611666134864514532e+01,3.176916744264830683e+01,1.530490117574622211e+01,2.813680863214207051e+01,1.719999999999345519e+01,2.967557918558582486e+01,6.097606087637971228e+01,7.053056075206806952e+01,7.448811985812828595e+01,4.897672916805683485e+01,3.444183502662148300e+01,3.203747805305668095e+01,2.339230642753677003e+01,2.499919998718272396e+01,2.509183134011454541e+01,3.837853566773996477e+02,2.082790435929698276e+02,6.649150321657198504e+01,3.247157526206555644e+02,8.366982729750466774e+01,8.610598120918528764e+01,6.109926349802185541e+01,3.380177510125234619e+01,2.473539973406298742e+01,7.149713280964482465e+01,6.030986652282043536e+01,7.462975277996429213e+01,4.315182499035610419e+01,3.811771241824452972e+01,2.001999000998472056e+01,2.431460466471838799e+01,4.760672221444220753e+01,3.432083915053839718e+01,4.606430288200730416e+01,3.930394382244874407e+01,2.410643067731823308e+01,3.539943502375212603e+01,5.546458329420222810e+01,4.040396020198293314e+01
1.406271666490796157e+01,1.857309882606258000e+01,1.722788437395637473e+01,1.580885827620750561e+01,2.408983187976689777e+01,3.407990610315086144e+01,3.857667689161141311e+01,3.282681830453555705e+01,nan,2.859370560105834258e+01,5.245950819440179203e+01,3.418303672875222787e+01,3.631859028100907949e+01,2.314821807396549858e+01,1.486472334085170743e+01,3.163542318354780747e+01,4.010187028057382719e+01,4.462107125561897192e+01,2.155550973650652935e+01,1.563073894596551483e+01,9.951884243590543022e+00,2.890259503918792916e+01,4.120000000000514717e+01,1.883825894293023850e+01,4.124122209634432465e+02,2.423432276751299810e+02,8.086136283789792856e+01,3.588934103602361461e+02,7.919191877962627757e+01,5.795308447356791959e+01,3.452767006332694422e+01,1.784376641847347855e+01,1.882551460146203581e+01,1.054172661379547975e+02,9.369311607583543378e+01,1.077047816951514108e+02,6.888134725743287845e+01,3.257729270517795328e+01,3.969685126051973612e+01,3.927340066763502335e+01,7.862111675623512497e+01,5.104351085104988073e+01,2.085761251917887904e+01,6.283311228961717632e+01,2.345037313132214152e+01,1.041537325326115493e+01,2.302346628983629984e+01,1.217209924378707342e+01
3.568529108750594503e+01,3.542654372073995717e+01,3.984369460783850769e+01,3.402352127576402552e+01,1.887644034244027225e+01,2.076150283582218847e+01,2.387299729825297945e+01,2.611666134864514532e+01,2.859370560105834258e+01,nan,3.089077532209180887e+01,2.993593158728270609e+01,1.917915535152781814e+01,1.675708805250187439e+01,2.605532575121979733e+01,5.440588203494439057e+01,6.592723261295215309e+01,7.169044566746748615e+01,4.859300361162127757e+01,2.505354266374634520e+01,2.770992601933053123e+01,1.813284313057314279e+01,1.922082204269235461e+01,2.832666588213086101e+01,3.847430311259736868e+02,2.138732334818881782e+02,6.562682378418358553e+01,3.371864765971561155e+02,7.413069539671643327e+01,8.497246612875646576e+01,5.953956667628975907e+01,3.010116276838561689e+01,2.668032983299068661e+01,7.973857284909185239e+01,6.642770506347854109e+01,8.041492398802485297e+01,4.402726428030813821e+01,2.269801753462132865e+01,2.315167380555735122e+01,1.842172630347477025e+01,5.669144556279498914e+01,2.573091525769803312e+01,3.993194210147620993e+01,3.671076136498705011e+01,1.551773179310705153e+01,3.326259160075155563e+01,4.954836021506934429e+01,3.536551993113055659e+01
