2017-12-01 00:00:00,543.2
2017-12-01 00:15:00,533.0666666666667
2017-12-01 00:30:00,525.3
2017-12-01 00:45:00,517.3666666666667
2017-12-01 01:00:00,511.9
2017-12-01 01:15:00,501.03333333333336
2017-12-01 01:30:00,494.4
2017-12-01 01:45:00,489.6
2017-12-01 02:00:00,480.4
2017-12-01 02:15:00,477.06666666666666
2017-12-01 02:30:00,473.8666666666667
2017-12-01 02:45:00,473.6
2017-12-01 03:00:00,468.7
2017-12-01 03:15:00,463.06666666666666
2017-12-01 03:30:00,466.6666666666667
2017-12-01 03:45:00,459.2
2017-12-01 04:00:00,454.1333333333333
2017-12-01 04:15:00,453.3666666666667
2017-12-01 04:30:00,447.1666666666667
2017-12-01 04:45:00,454.56666666666666
2017-12-01 05:00:00,457.53333333333336
2017-12-01 05:15:00,530.6
2017-12-01 05:30:00,510.3666666666667
2017-12-01 05:45:00,491.3666666666667
2017-12-01 06:00:00,473.6333333333333
2017-12-01 06:15:00,472.6
2017-12-01 06:30:00,530.8666666666667
2017-12-01 06:45:00,525.5333333333333
2017-12-01 07:00:00,563.9
2017-12-01 07:15:00,543.7
2017-12-01 07:30:00,537.3
2017-12-01 07:45:00,534.8
2017-12-01 08:00:00,529.8
2017-12-01 08:15:00,524.8666666666667
2017-12-01 08:30:00,518.3
2017-12-01 08:45:00,510.8333333333333
2017-12-01 09:00:00,505.93333333333334
2017-12-01 09:15:00,506.3666666666667
2017-12-01 09:30:00,497.2
2017-12-01 09:45:00,494.0
2017-12-01 10:00:00,496.6
2017-12-01 10:15:00,490.93333333333334
2017-12-01 10:30:00,477.56666666666666
2017-12-01 10:45:00,473.23333333333335
2017-12-01 11:00:00,473.46666666666664
2017-12-01 11:15:00,471.1333333333333
2017-12-01 11:30:00,465.6333333333333
2017-12-01 11:45:00,464.73333333333335
2017-12-01 12:00:00,459.46666666666664
2017-12-01 12:15:00,456.4
2017-12-01 12:30:00,453.3333333333333
2017-12-01 12:45:00,470.56666666666666
2017-12-01 13:00:00,497.06666666666666
2017-12-01 13:15:00,509.6666666666667
2017-12-01 13:30:00,521.5
2017-12-01 13:45:00,524.0333333333333
2017-12-01 14:00:00,506.6
2017-12-01 14:15:00,500.9
2017-12-01 14:30:00,486.43333333333334
2017-12-01 14:45:00,479.3
2017-12-01 15:00:00,471.8666666666667
2017-12-01 15:15:00,469.53333333333336
2017-12-01 15:30:00,462.43333333333334
2017-12-01 15:45:00,461.4
2017-12-01 16:00:00,459.5
2017-12-01 16:15:00,509.03333333333336
