6.749382193949367093e+02,1.058973087476801282e+02,1.129658355432867154e+02,2.939404021226295072e+02,2.727199295981338878e+02,2.481370589009227956e+02,2.930539882001244791e+02,1.960983426752822254e+02,7.311470440344083954e+01,1.685552728335828760e+02,nan,7.582295167024160776e+01,1.845812558197337978e+02,1.868505284980714407e+02,1.243221621433666826e+02,1.289663522008502241e+02,2.379509193090014207e+02,2.615700288641754128e+02,1.613175749879576415e+02,2.345381845244021122e+02,2.941071913435596912e+02,3.379867453022392851e+02,3.094617262279567171e+02,3.351422384600386408e+02,3.906949705332603457e+02,4.139406720775479016e+02,3.716861041254992415e+02,3.912924226202204636e+02,2.967690010766079354e+02,2.918627074499325431e+02,2.691955423108166769e+02
6.129922674879406941e+02,1.514067369703332702e+02,1.030324220815568026e+02,2.842970277720123704e+02,2.825639750569697526e+02,2.984520061919454861e+02,2.882662658030268972e+02,1.853463784377835566e+02,7.208994382019278646e+01,1.827842443976115874e+02,7.582295167024160776e+01,nan,1.734178768178163637e+02,1.672684070587963845e+02,1.569978343800299001e+02,1.626569395998604648e+02,2.586215768260532286e+02,2.608346602735161355e+02,1.416677803877837505e+02,2.047941405411560254e+02,2.453167748035065756e+02,2.881480175187605255e+02,2.536526759172970458e+02,2.830858527019564690e+02,3.406492624386358443e+02,3.613437144880273877e+02,3.185790953593799486e+02,3.400527017978643016e+02,2.597558854001038071e+02,2.551419996786127911e+02,2.609370805385722178e+02
5.110045009586467017e+02,2.255829780812277363e+02,2.015781734216363930e+02,4.294731656343581108e+02,4.221124020921512852e+02,4.480182139154867400e+02,4.353023776640887945e+02,7.862315180653799018e+01,2.143122954942068361e+02,3.250070768460278714e+02,1.845812558197337978e+02,1.734178768178163637e+02,nan,2.244520438757354555e+02,1.703290932284209589e+02,1.695532954560295593e+02,3.459845083237046310e+02,2.419814868951724236e+02,1.588916612034456648e+02,2.627485489969585615e+02,1.594505565998810255e+02,1.670913522597595602e+02,1.716605953618563092e+02,1.764049885915453046e+02,1.980416117890177361e+02,2.236232546047172889e+02,1.842915082146026293e+02,1.789981005485786909e+02,1.412000000000035698e+02,1.638662869536875348e+02,1.358823020117109195e+02
7.987260857139924610e+02,2.699466613981375076e+02,2.599855380593425593e+02,2.146263730300069028e+02,2.215837539170908030e+02,2.677428617162413502e+02,2.426216808119077086e+02,2.383872479811034282e+02,1.700936212795943163e+02,1.794070232738996253e+02,1.868505284980714407e+02,1.672684070587963845e+02,2.244520438757354555e+02,nan,2.314033707619630320e+02,2.267820098685019161e+02,2.451445287988114501e+02,1.996044087689344053e+02,1.720567348289568201e+02,2.013935450802743219e+02,4.171635650437493155e+02,4.704474465868013340e+02,4.337200940699007106e+02,4.686317104080708873e+02,5.304739013372709451e+02,5.516630855875565658e+02,5.037311981602866240e+02,5.398716884594003886e+02,4.396353034050080737e+02,4.208192010828378784e+02,3.054921275581487521e+02
6.819685623252678397e+02,1.498980987204531345e+02,1.482020242776365251e+02,3.944498954240029320e+02,3.761971823392827901e+02,3.463350978460115357e+02,3.988820377003737008e+02,1.654177741356682247e+02,1.618310229838374994e+02,2.739115185602710767e+02,1.243221621433666826e+02,1.569978343800299001e+02,1.703290932284209589e+02,2.314033707619630320e+02,nan,5.479270024373628445e+01,2.565597006546558987e+02,2.579491422742004261e+02,1.724310876843149174e+02,2.588346190137602321e+02,2.935604878044736097e+02,3.281460650381326900e+02,3.082069434649248478e+02,3.311202802608202092e+02,3.749824529227839207e+02,4.005524185421730863e+02,3.463683588320115518e+02,3.605289447464650152e+02,2.613322789094225982e+02,2.535984227080550113e+02,2.433644181058684808e+02
6.844348325443429530e+02,1.675976133481429429e+02,1.614325865493294430e+02,4.022226249230615167e+02,3.859552305643716181e+02,3.591093426798981909e+02,4.067647969035747337e+02,1.793548438152935773e+02,1.632534226287345120e+02,2.801816553595047026e+02,1.289663522008502241e+02,1.626569395998604648e+02,1.695532954560295593e+02,2.267820098685019161e+02,5.479270024373628445e+01,nan,2.410891951125200308e+02,2.259097164798091910e+02,1.696745119338538359e+02,2.551451351681943436e+02,2.941017510998569833e+02,3.275179384400194635e+02,3.083190555252965623e+02,3.312782516254138159e+02,3.778105345275495210e+02,4.014573451812631220e+02,3.412684573763080493e+02,3.599848885717020721e+02,2.524399334495311393e+02,2.410447261401752144e+02,2.252188269216975698e+02
9.947005177439202726e+02,2.793984967747732071e+02,2.917870456342992043e+02,3.967130953220514016e+02,3.868194410833086181e+02,3.523359760228703408e+02,4.171397847244929267e+02,3.710130994991930606e+02,2.685194964988402262e+02,3.223565727575750657e+02,2.379509193090014207e+02,2.586215768260532286e+02,3.459845083237046310e+02,2.451445287988114501e+02,2.565597006546558987e+02,2.410891951125200308e+02,nan,2.047015388315278130e+02,3.589818936938266347e+02,4.064064960110793550e+02,6.034275432891729452e+02,6.516322889483013796e+02,6.187716864886428993e+02,6.516395322569151176e+02,7.115887576402568584e+02,7.334799247423152337e+02,6.770772481777818257e+02,7.099112057151976387e+02,5.890847137721365243e+02,5.655932107089015517e+02,3.686856655743425222e+02
8.338280877974840450e+02,3.221477921699684543e+02,3.325811780603607986e+02,3.791020970662041805e+02,3.831787050450568586e+02,3.893633778361933082e+02,4.109627720365784285e+02,2.880749902369185520e+02,2.736716280508444470e+02,3.207009822248657542e+02,2.615700288641754128e+02,2.608346602735161355e+02,2.419814868951724236e+02,1.996044087689344053e+02,2.579491422742004261e+02,2.259097164798091910e+02,2.047015388315278130e+02,nan,2.765576974159379233e+02,3.063088637307046156e+02,4.498883417026983125e+02,4.958259371997462495e+02,4.614077589291754293e+02,4.938751259174727011e+02,5.571412747230190234e+02,5.751838662549598666e+02,5.087957546992794278e+02,5.498706757047482370e+02,4.351920955164296174e+02,4.085363141753742298e+02,2.432657805775637598e+02
5.781497383896294195e+02,2.350683304913748941e+02,1.731514943626010563e+02,3.351231415465002783e+02,3.447932713960856290e+02,4.142636841433246673e+02,3.553265540316365332e+02,1.553190265227885902e+02,1.532449020358794769e+02,2.746474103282231454e+02,1.613175749879576415e+02,1.416677803877837505e+02,1.588916612034456648e+02,1.720567348289568201e+02,1.724310876843149174e+02,1.696745119338538359e+02,3.589818936938266347e+02,2.765576974159379233e+02,nan,1.296191343899554624e+02,2.081464868788243621e+02,2.414234454231862514e+02,2.237337703611201505e+02,2.515004572560475538e+02,3.016790347373221266e+02,3.179942137838332314e+02,2.778221013526555225e+02,3.060927963869635278e+02,2.316006908452764605e+02,2.335345798805750803e+02,2.666221296141708308e+02
5.655312546623846401e+02,3.145556866438730594e+02,2.410739305690323988e+02,3.162601460823097455e+02,3.007672854550436909e+02,3.970420632628155886e+02,3.187912169430092604e+02,2.569171072544637013e+02,2.004115765119618686e+02,2.782522596494000027e+02,2.345381845244021122e+02,2.047941405411560254e+02,2.627485489969585615e+02,2.013935450802743219e+02,2.588346190137602321e+02,2.551451351681943436e+02,4.064064960110793550e+02,3.063088637307046156e+02,1.296191343899554624e+02,nan,2.649655071891295961e+02,2.947210206279773956e+02,2.649020951219640665e+02,2.992831435280016308e+02,3.519570428333679502e+02,3.587964325352778587e+02,3.224987441835862114e+02,3.572425506571202050e+02,3.170433408857160771e+02,3.136142853889301136e+02,3.641724866048907643e+02
2.993630571730670340e+02,3.468611249477276033e+02,2.863829603869693869e+02,5.611044822490624711e+02,4.961457850269451342e+02,5.359411908036038312e+02,5.062636467296399019e+02,1.832528308103496215e+02,2.868370966245624345e+02,4.202583967037430739e+02,2.941071913435596912e+02,2.453167748035065756e+02,1.594505565998810255e+02,4.171635650437493155e+02,2.935604878044736097e+02,2.941017510998569833e+02,6.034275432891729452e+02,4.498883417026983125e+02,2.081464868788243621e+02,2.649655071891295961e+02,nan,5.701508572300269861e+01,3.265823020301031931e+01,5.266194071618885175e+01,8.707146490099495395e+01,9.400680826403888091e+01,9.644397337317263919e+01,1.077255772785814258e+02,1.081043939902319266e+02,1.269929131880765425e+02,2.196400692041720220e+02
2.683087773442773027e+02,3.841466386680977507e+02,3.164005056886018679e+02,6.118097743580144652e+02,5.424115043027647971e+02,5.786826418685928957e+02,5.520010144918074957e+02,1.929053653997336824e+02,3.279214540099295618e+02,4.665397732241091830e+02,3.379867453022392851e+02,2.881480175187605255e+02,1.670913522597595602e+02,4.704474465868013340e+02,3.281460650381326900e+02,3.275179384400194635e+02,6.516322889483013796e+02,4.958259371997462495e+02,2.414234454231862514e+02,2.947210206279773956e+02,5.701508572300269861e+01,nan,5.889787772062138771e+01,4.564559124376432209e+01,6.486663240833716770e+01,7.027944222886338821e+01,6.699373105001519946e+01,8.420736309852546242e+01,1.033177622677027045e+02,1.342838784069313363e+02,2.241752885578860059e+02
2.874266515130425432e+02,3.630484265218478868e+02,2.951932248545155062e+02,5.708075682749835096e+02,5.007511158250302969e+02,5.416827115572405091e+02,5.099730188941235838e+02,1.964696414207437840e+02,2.962912081044814272e+02,4.278693258461109394e+02,3.094617262279567171e+02,2.536526759172970458e+02,1.716605953618563092e+02,4.337200940699007106e+02,3.082069434649248478e+02,3.083190555252965623e+02,6.187716864886428993e+02,4.614077589291754293e+02,2.237337703611201505e+02,2.649020951219640665e+02,3.265823020301031931e+01,5.889787772062138771e+01,nan,5.054423804947077059e+01,9.372128893688876872e+01,9.790362608201940020e+01,9.361880153049135345e+01,1.116193531606116380e+02,1.112496292127912767e+02,1.294845164488868932e+02,2.413432410489093627e+02
2.716624375948808847e+02,3.828514072064946845e+02,3.151304491793681564e+02,5.994736357839340144e+02,5.317402373339824635e+02,5.655777930576899735e+02,5.395779091104493546e+02,2.031507814407827084e+02,3.242411448289616942e+02,4.584834130042129914e+02,3.351422384600386408e+02,2.830858527019564690e+02,1.764049885915453046e+02,4.686317104080708873e+02,3.311202802608202092e+02,3.312782516254138159e+02,6.516395322569151176e+02,4.938751259174727011e+02,2.515004572560475538e+02,2.992831435280016308e+02,5.266194071618885175e+01,4.564559124376432209e+01,5.054423804947077059e+01,nan,7.522659104338231373e+01,8.400380943738075246e+01,7.828869650210612008e+01,9.664450320631254954e+01,1.024796565177128826e+02,1.331200961537496994e+02,2.294870802463633481e+02
2.463412267566755247e+02,4.286247776318974729e+02,3.608022172880994844e+02,6.612748898907274224e+02,5.888039402041990797e+02,6.203094711513064112e+02,5.962117744560210895e+02,2.214985327265269461e+02,3.814215515672743777e+02,5.164196742960255051e+02,3.906949705332603457e+02,3.406492624386358443e+02,1.980416117890177361e+02,5.304739013372709451e+02,3.749824529227839207e+02,3.778105345275495210e+02,7.115887576402568584e+02,5.571412747230190234e+02,3.016790347373221266e+02,3.519570428333679502e+02,8.707146490099495395e+01,6.486663240833716770e+01,9.372128893688876872e+01,7.522659104338231373e+01,nan,4.215779880403613333e+01,8.119310315545477863e+01,5.560143883024206701e+01,1.079251592539780233e+02,1.363325346349476490e+02,2.383563718468509478e+02
2.329885834113336216e+02,4.538237543364185740e+02,3.792864880271831680e+02,6.787100706487327670e+02,6.040123177551879508e+02,6.374284587308601431e+02,6.113565244601663835e+02,2.378312006445040936e+02,3.988008024064186543e+02,5.341265767587260598e+02,4.139406720775479016e+02,3.613437144880273877e+02,2.236232546047172889e+02,5.516630855875565658e+02,4.005524185421730863e+02,4.014573451812631220e+02,7.334799247423152337e+02,5.751838662549598666e+02,3.179942137838332314e+02,3.587964325352778587e+02,9.400680826403888091e+01,7.027944222886338821e+01,9.790362608201940020e+01,8.400380943738075246e+01,4.215779880403613333e+01,nan,8.099086368236915234e+01,6.672690611735170307e+01,1.219219422417236416e+02,1.406203399227941020e+02,2.706838746582420754e+02
2.820723311492975540e+02,4.167074753349363050e+02,3.493740688717124954e+02,6.540457476354380333e+02,5.840402725839932145e+02,6.180946205881398328e+02,5.941922921075191653e+02,2.071096328034733176e+02,3.640074724507783799e+02,5.069177448067896989e+02,3.716861041254992415e+02,3.185790953593799486e+02,1.842915082146026293e+02,5.037311981602866240e+02,3.463683588320115518e+02,3.412684573763080493e+02,6.770772481777818257e+02,5.087957546992794278e+02,2.778221013526555225e+02,3.224987441835862114e+02,9.644397337317263919e+01,6.699373105001519946e+01,9.361880153049135345e+01,7.828869650210612008e+01,8.119310315545477863e+01,8.099086368236915234e+01,nan,5.532738923892512162e+01,7.233145926906757950e+01,1.088183808002699777e+02,2.381317282513979023e+02
2.564149761617063064e+02,4.234488871162602663e+02,3.567838561370430739e+02,6.822046613736796417e+02,6.081277497368449758e+02,6.349660778340729621e+02,6.180078963896796722e+02,1.988708123380851873e+02,3.855653511403601215e+02,5.288922763663508704e+02,3.912924226202204636e+02,3.400527017978643016e+02,1.789981005485786909e+02,5.398716884594003886e+02,3.605289447464650152e+02,3.599848885717020721e+02,7.099112057151976387e+02,5.498706757047482370e+02,3.060927963869635278e+02,3.572425506571202050e+02,1.077255772785814258e+02,8.420736309852546242e+01,1.116193531606116380e+02,9.664450320631254954e+01,5.560143883024206701e+01,6.672690611735170307e+01,5.532738923892512162e+01,nan,9.365212223963035854e+01,1.140350823211363149e+02,2.214606059776660629e+02
3.450924513808035385e+02,3.329134422038378602e+02,2.920249304425634023e+02,6.017852108518445675e+02,5.492671481164862826e+02,5.690587315910249799e+02,5.622277118748136218e+02,1.802305190582269461e+02,3.081812453735424242e+02,4.562032880197213558e+02,2.967690010766079354e+02,2.597558854001038071e+02,1.412000000000035698e+02,4.396353034050080737e+02,2.613322789094225982e+02,2.524399334495311393e+02,5.890847137721365243e+02,4.351920955164296174e+02,2.316006908452764605e+02,3.170433408857160771e+02,1.081043939902319266e+02,1.033177622677027045e+02,1.112496292127912767e+02,1.024796565177128826e+02,1.079251592539780233e+02,1.219219422417236416e+02,7.233145926906757950e+01,9.365212223963035854e+01,nan,5.226700680162233681e+01,1.679919045668279125e+02
3.772292671572657810e+02,3.332689004392571519e+02,2.969015998609775693e+02,5.898855482209947922e+02,5.405665176460701105e+02,5.637151053502102513e+02,5.548888176923251194e+02,1.990449195533555837e+02,3.031134441096218666e+02,4.478662300285527635e+02,2.918627074499325431e+02,2.551419996786127911e+02,1.638662869536875348e+02,4.208192010828378784e+02,2.535984227080550113e+02,2.410447261401752144e+02,5.655932107089015517e+02,4.085363141753742298e+02,2.335345798805750803e+02,3.136142853889301136e+02,1.269929131880765425e+02,1.342838784069313363e+02,1.294845164488868932e+02,1.331200961537496994e+02,1.363325346349476490e+02,1.406203399227941020e+02,1.088183808002699777e+02,1.140350823211363149e+02,5.226700680162233681e+01,nan,1.896957564101018079e+02
5.688997099665165251e+02,2.839969013915236928e+02,2.910807448114680938e+02,5.037980547798804309e+02,5.058140369740594338e+02,5.143709167517124570e+02,5.134703886301625744e+02,1.936458623364113123e+02,3.073317425844791728e+02,4.076871349454109463e+02,2.691955423108166769e+02,2.609370805385722178e+02,1.358823020117109195e+02,3.054921275581487521e+02,2.433644181058684808e+02,2.252188269216975698e+02,3.686856655743425222e+02,2.432657805775637598e+02,2.666221296141708308e+02,3.641724866048907643e+02,2.196400692041720220e+02,2.241752885578860059e+02,2.413432410489093627e+02,2.294870802463633481e+02,2.383563718468509478e+02,2.706838746582420754e+02,2.381317282513979023e+02,2.214606059776660629e+02,1.679919045668279125e+02,1.896957564101018079e+02,nan
