nan,7.971047609944392320e+01,8.259588367467249270e+01,1.749637676777680326e+02,1.751547886870352784e+02,2.146625258399753733e+01,1.521872530798819412e+02,9.572126200588878930e+01,1.966926536503196132e+01,1.437815008963253263e+02,4.539074795594304135e+01,5.754757336326181303e+02,6.630927536928751351e+02,6.024991950202091857e+02,5.967871312285479917e+02,5.404315312784774505e+02,4.350683624443404938e+02,2.949801349243707023e+02,1.563406537021001839e+02,1.757270610919143650e+01,2.364741000617263467e+01,1.800888669518353069e+01,3.326980613108521112e+01,3.649431736585847830e+02,2.120871518975159802e+02,4.619437195157035347e+01,6.035229904485878905e+01,1.763714262572029554e+02,2.429814807757980688e+01,2.349127497604249726e+01
7.971047609944392320e+01,nan,2.088827422263585376e+01,9.231164606917178617e+01,1.080718279664020685e+02,8.395046158300782224e+01,7.239005456552713724e+01,8.644073113989756507e+01,9.065362651322811871e+01,5.793927855954000705e+01,1.061576186620644791e+02,4.734523418465685722e+02,5.525278635507895615e+02,4.960854765058136309e+02,4.886773986997959582e+02,4.320420349919666592e+02,3.284935311387429806e+02,2.031007631694178599e+02,1.324042295396939437e+02,8.158431221748476503e+01,7.960201002487288235e+01,7.969441636651839644e+01,1.011137972781198329e+02,2.617751707095230813e+02,1.362621003801131394e+02,9.836828757277481827e+01,1.204066443349368569e+02,9.089422423894717440e+01,8.823423371911839297e+01,8.892333776911432608e+01
8.259588367467249270e+01,2.088827422263585376e+01,nan,9.079911893845674342e+01,1.066028142217644330e+02,8.291393127816357378e+01,8.463663509379387051e+01,7.586830695356324838e+01,9.152748221162883624e+01,5.968182302845641374e+01,1.044137921924093177e+02,4.826849904440781529e+02,5.584053008344387763e+02,5.020704333059259739e+02,4.945582271077892074e+02,4.384208024261612309e+02,3.344330127245214044e+02,2.111390063441617997e+02,1.214347561450180137e+02,8.084850029530593929e+01,7.929691040639622202e+01,8.217834264573583880e+01,1.055643879345640812e+02,2.679062522600022476e+02,1.335802380593771659e+02,9.530078698520823366e+01,1.179437153900116328e+02,9.354955905828725804e+01,9.139890590154800520e+01,8.924841735291464317e+01
1.749637676777680326e+02,9.231164606917178617e+01,9.079911893845674342e+01,nan,3.041052449399883884e+01,1.874980533232271682e+02,4.809157930448979101e+01,1.036239354589469457e+02,1.880327631026038375e+02,5.610704055642247567e+01,2.086589561940733120e+02,3.409450395591633765e+02,4.113361642258069537e+02,3.596429340331870890e+02,3.507781065003910612e+02,2.912656519399425292e+02,2.016210306490842470e+02,1.401873032767225311e+02,1.510618416410976295e+02,1.787176544161209506e+02,1.737718043872482951e+02,1.779820215639769856e+02,1.827890587535247846e+02,1.741856480884703728e+02,1.028521268618210485e+02,2.045072125867446005e+02,2.219632401998133275e+02,3.794944004857072883e+01,1.756906372007341304e+02,1.757206874559735752e+02
1.751547886870352784e+02,1.080718279664020685e+02,1.066028142217644330e+02,3.041052449399883884e+01,nan,1.847731582238013175e+02,6.196386043491283147e+01,1.067925091006144811e+02,1.871978632356619130e+02,7.038636231545140731e+01,2.050053657834251055e+02,3.319689142073409016e+02,3.704697558506014730e+02,3.219821113043403784e+02,3.055900521941081251e+02,2.605722932316510310e+02,2.035713142856786817e+02,2.044367872962225192e+02,1.609148843333020125e+02,1.786491533705161601e+02,1.734621572562617757e+02,1.784219717411503439e+02,1.839104129732764932e+02,9.875545554554014416e+01,9.225009485085772099e+01,2.008768777136831432e+02,2.187378339473999063e+02,4.593734863921205402e+01,1.773989853409635202e+02,1.742816111929478211e+02
2.146625258399753733e+01,8.395046158300782224e+01,8.291393127816357378e+01,1.874980533232271682e+02,1.847731582238013175e+02,nan,1.662571502221800017e+02,1.087852931236585619e+02,1.285612694381291732e+01,1.588695061992805790e+02,2.695774471275904816e+01,5.928823154724710776e+02,6.803549661757451759e+02,6.208675221011275198e+02,6.151067549620975115e+02,5.582488334067555797e+02,4.529789399078067618e+02,3.136015306085074599e+02,1.700644583679971049e+02,1.512613632096826954e+01,2.396998122658415653e+01,1.404563989286325132e+01,4.939473656168345883e+01,3.772129372118624815e+02,2.145081816621323298e+02,2.408318915739772947e+01,3.987781338035265577e+01,1.851265513101571685e+02,4.595476036277223386e+01,3.114096979864694958e+01
1.521872530798819412e+02,7.239005456552713724e+01,8.463663509379387051e+01,4.809157930448979101e+01,6.196386043491283147e+01,1.662571502221800017e+02,nan,8.180073349302165298e+01,1.652111376390929820e+02,6.348795161290956912e+01,1.862003222338869932e+02,3.447712284979709807e+02,4.087408959230764367e+02,3.539093669288780006e+02,3.447218008771625364e+02,2.904608751622181444e+02,2.037547545457633760e+02,1.520073682424697097e+02,1.380817149372087727e+02,1.549379230530924474e+02,1.523364696978386519e+02,1.554359031884164324e+02,1.562853799944359139e+02,1.427775892778662978e+02,1.143181525393063964e+02,1.831834053619567442e+02,2.010655614469842760e+02,6.686583582068070086e+01,1.495449096425602420e+02,1.561102174747101401e+02
9.572126200588878930e+01,8.644073113989756507e+01,7.586830695356324838e+01,1.036239354589469457e+02,1.067925091006144811e+02,1.087852931236585619e+02,8.180073349302165298e+01,nan,1.049388393303471929e+02,1.029298790439428473e+02,1.248365331143169215e+02,4.212134850642943888e+02,4.944711922852539487e+02,4.346121029147709010e+02,4.248348384960904696e+02,3.694911095006131063e+02,2.787781913995457899e+02,1.942954451344610618e+02,9.411822352765894095e+01,9.721069899964776084e+01,9.503851850695333781e+01,9.916450978046172793e+01,9.283361460161070511e+01,1.763364965059636233e+02,1.322609541777092090e+02,1.259314099023822564e+02,1.388311204305539377e+02,1.204637704872245934e+02,9.980220438449066478e+01,9.324977211768853635e+01
1.966926536503196132e+01,9.065362651322811871e+01,9.152748221162883624e+01,1.880327631026038375e+02,1.871978632356619130e+02,1.285612694381291732e+01,1.652111376390929820e+02,1.049388393303471929e+02,nan,1.590164771336615388e+02,2.959189078105347193e+01,5.931797703900573424e+02,6.794378853140289038e+02,6.191015425598610591e+02,6.133891423884230107e+02,5.568728400631524664e+02,4.514710178959496147e+02,3.133259006210668645e+02,1.678732855459750795e+02,2.015539629981082115e+01,2.057571383939120935e+01,2.293294573312624252e+01,4.353756998267748202e+01,3.792052742249184121e+02,2.226239879258354790e+02,3.048671841975680152e+01,4.123299649552394186e+01,1.884055200889680464e+02,3.946035985638807375e+01,2.802855686625017739e+01
1.437815008963253263e+02,5.793927855954000705e+01,5.968182302845641374e+01,5.610704055642247567e+01,7.038636231545140731e+01,1.588695061992805790e+02,6.348795161290956912e+01,1.029298790439428473e+02,1.590164771336615388e+02,nan,1.817145013475941653e+02,3.564785547547043620e+02,4.359917430410801558e+02,3.787839489735627581e+02,3.710055525190960566e+02,3.127826082121563331e+02,2.156819881213997405e+02,1.290810598035369594e+02,1.428016806623790558e+02,1.490551575759700142e+02,1.452969373386873144e+02,1.487349320099334022e+02,1.584918925371319176e+02,1.863519251309478761e+02,1.161819263052375391e+02,1.760236347767027496e+02,1.935979338732728081e+02,5.270142313069163720e+01,1.439422106263620265e+02,1.514421341634886460e+02
