Date,cmp_score,energy_score,temperature_score,vector_ad_cmp,vector_ad_energy,vector_ad_energy_absolute,vector_ad_energy_relative,vector_ad_temperature
2019-01-01,0,1,1,3.666060555964664,25.9,3.93569696969697,17.918606223321042,-1.5364002261621068
2019-01-02,0,1,1,3.709447398198283,25.9,3.93569696969697,17.918606223321042,-1.3160949181300596
2019-01-03,0,1,1,3.644173431657675,25.9,3.93569696969697,17.918606223321042,-1.5417954581955446
2019-01-06,0,1,1,3.709447398198262,26.0,4.035696969696971,18.373890417233476,-1.2976612086824804
2019-01-13,0,1,1,2.8057084666800343,24.0,2.0356969696969713,9.268206538984746,-1.1299594129764527
2019-01-20,0,1,1,2.1166010488516056,19.599999999999998,-2.364303030303031,-10.764297993162463,-1.4356892282045997
2019-01-27,4,3,1,9.243376006633095,34.1,12.135696969696973,55.251910124140835,-1.9954445516737802
2019-02-03,0,1,1,6.657326790837298,30.400000000000002,8.435696969696973,38.4063949493807,-1.259444981778962
2019-02-10,0,1,1,3.599999999999969,25.1,3.1356969696969728,14.276332672021553,-1.1578347784825485
2019-02-17,4,2,1,8.827230596285572,33.5,11.535696969696971,52.520204960666206,-1.4118602867235823
2019-02-24,0,1,1,4.8662100242385415,28.172727272727272,6.208424242424243,28.2659742667855,-1.1942525947082543
2019-03-03,1,2,1,6.928203230275545,30.8,8.835696969696972,40.22753172503044,-1.0445349057803528
2019-03-10,0,1,1,1.8330302779825325,20.6,-1.3643030303030272,-6.211456054038078,-0.6057227003940714
2019-03-17,0,1,1,2.4657656011873064,23.0,1.0356969696969713,4.715364599860394,-0.8795307260910441
2019-03-24,0,1,1,2.1908902300206883,22.200000000000003,0.23569696969697418,1.0730910485609035,-0.7185729704268139
2019-03-31,0,1,1,1.9431932482387755,20.2,-1.7643030303030294,-8.032592829687834,-1.0638678205668386
2019-04-07,0,1,1,2.366431913240393,22.6,0.6356969696969728,2.894227824210649,-0.793207013556038
2019-04-14,0,1,1,2.3323807579380635,22.3,0.33569696969697205,1.5283752424733343,-0.8174855577065084
2019-04-20,0,1,1,1.7435595774153925,21.3,-0.664303030303028,-3.024466696651029,-0.3166281839356913
2019-04-21,0,1,1,1.7435595774163346,21.0,-0.9643030303030287,-4.390319278388343,-0.1277950627653652
2019-04-22,0,1,1,1.6970562748485936,21.2,-0.7643030303030294,-3.479750890563471,-0.3800221603285864
2019-04-25,0,1,1,2.653299832284934,18.2,-3.7643030303030294,-17.138276707936562,-0.6556285967033719
2019-04-27,0,1,1,2.3664319132402656,19.0,-2.9643030303030287,-13.496003156637071,-0.7941062188949443
2019-04-28,0,1,1,2.2978250586157594,19.4,-2.56430303030303,-11.674866380987336,-0.5490727640429736
2019-05-01,0,1,1,3.6000000000007812,25.7,3.7356969696969706,17.00803783549616,-0.5854905802686793
2019-05-04,0,1,1,3.836665218650391,26.3,4.335696969696972,19.73974299897079,-0.37642533897296127
2019-05-05,0,1,1,1.9595917942263776,20.2,-1.7643030303030294,-8.032592829687834,-0.9752960946845666
2019-05-12,0,1,1,6.572670690062092,30.400000000000002,8.435696969696973,38.4063949493807,-0.4007038831234317
2019-05-18,0,1,1,4.507771067833691,27.4,5.43569696969697,24.747869132007594,-0.29414805046303344
2019-05-19,0,1,1,4.01995024844864,26.6,4.635696969696973,21.105595580708105,-0.1687089056856025
2019-05-26,0,1,1,1.8330302779822725,20.5,-1.4643030303030287,-6.66674024795052,0.12218402145059024
2019-06-02,0,1,1,1.9183326093249036,20.3,-1.664303030303028,-7.577308635775393,1.1441308891176165
2019-06-09,0,1,1,2.49799919935937,19.2,-2.7643030303030294,-12.585434768812199,1.097372211494488
2019-06-16,0,1,1,1.7435595774159152,21.3,-0.664303030303028,-3.024466696651029,0.9966612135369809
2019-06-23,0,1,1,1.8330302779823406,21.1,-0.8643030303030272,-3.935035084475902,1.1364876437369127
2019-06-30,0,1,2,2.297825058615466,19.3,-2.664303030303028,-12.130150574899757,1.8396662187616508
2019-07-07,0,1,2,1.999999999999805,19.7,-2.2643030303030294,-10.309013799250021,1.6377946201771836
2019-07-14,0,1,1,2.4979991993595423,23.2,1.2356969696969706,5.625932987685256,1.4350238162538096
2019-07-21,0,1,2,3.666060555964543,25.7,3.7356969696969706,17.00803783549616,1.5609125637006933
2019-07-28,0,1,1,1.7888543819997607,20.4,-1.56430303030303,-7.122024441862962,1.134239630389647
2019-08-04,0,1,1,2.6832815730001727,23.6,1.6356969696969728,7.447069763335024,1.468744016462796
2019-08-11,0,1,2,5.091168824543098,13.9,-8.064303030303028,-36.71549704617133,1.659825150980388
2019-08-12,0,1,2,5.3962950252927975,13.5,-8.464303030303029,-38.53663382182108,1.5752998491231942
2019-08-13,0,1,1,5.396295025292929,13.5,-8.464303030303029,-38.53663382182108,1.1697582412764462
2019-08-14,0,1,1,5.396295025293193,13.5,-8.464303030303029,-38.53663382182108,1.0438694938295625
2019-08-15,0,1,1,4.4899888641291845,14.9,-7.064303030303028,-32.162655107046966,1.0838841314108933
2019-08-16,0,1,1,4.489988864128909,14.9,-7.064303030303028,-32.162655107046966,1.0951241981472226
2019-08-17,0,1,1,5.0000000000000355,14.05,-7.914303030303028,-36.03257075530267,1.2129200975439496
2019-08-18,0,1,1,5.223025942880328,13.8,-8.164303030303028,-37.17078124008376,1.256081953811453
2019-08-25,0,1,1,3.4871191548326177,16.3,-5.664303030303028,-25.78867639227286,1.4727904404878747
2019-09-01,0,1,1,2.712931993250355,18.5,-3.4643030303030287,-15.772424126199258,1.4129932854506047
2019-09-08,0,1,1,2.912043955712135,17.099999999999998,-4.864303030303031,-22.14640284097338,0.7143107371203984
2019-09-15,0,1,1,2.884441020370883,17.5,-4.464303030303029,-20.32526606532362,1.2956469887233306
2019-09-22,0,1,1,1.918332609325235,21.6,-0.36430303030302724,-1.6586141149137146,0.713411531781492
2019-09-29,0,1,1,2.366431913240267,22.7,0.7356969696969706,3.3495120181230797,0.9251743890939289
2019-10-06,0,1,1,1.7888543819995062,20.6,-1.3643030303030272,-6.211456054038078,0.5385160933642137
2019-10-13,0,1,1,2.2978250586147326,22.3,0.33569696969697205,1.5283752424733343,0.47422291163241215
2019-10-20,0,1,1,4.715930449020641,27.6,5.635696969696973,25.65843751983248,0.7188067638149298
2019-10-27,0,1,1,1.9183326093243689,21.900000000000002,-0.06430303030302653,-0.29276153317639997,0.6356302699660957
2019-11-01,0,1,1,6.57267069006216,30.3,8.335696969696972,37.95111075546824,0.22514303275536324
2019-11-03,0,1,1,6.424951361683964,30.1,8.135696969696973,37.04054236764338,0.09700627196121345
2019-11-10,0,1,1,2.078460969082094,22.1,0.13569696969697276,0.6178068546484727,-0.189840231149901
2019-11-17,0,1,1,2.46576560118776,23.0,1.0356969696969713,4.715364599860394,-0.29055122910740816
2019-11-24,0,1,1,2.116601048851214,20.0,-1.9643030303030287,-8.943161217512706,0.12578084280621532
2019-12-01,0,1,1,1.743559577416076,21.0,-0.9643030303030287,-4.390319278388343,-0.30808573321608124
2019-12-08,0,1,1,1.6970562748477465,21.0,-0.9643030303030287,-4.390319278388343,-0.6183115751387597
2019-12-15,2,2,1,7.73563184232537,31.9,9.93569696969697,45.23565785806723,-0.46499706485523323
2019-12-22,0,1,1,1.697056274847688,21.1,-0.8643030303030272,-3.935035084475902,-0.3629372588893665
2019-12-25,0,1,1,2.3323807579382345,19.099999999999998,-2.864303030303031,-13.04071896272464,-0.14218234818786624
2019-12-26,0,1,1,2.078460969083325,19.599999999999998,-2.364303030303031,-10.764297993162463,-0.3903630217260091
2019-12-27,0,1,1,2.000000000000629,19.7,-2.2643030303030294,-10.309013799250021,-0.5800953482352413
2019-12-28,0,1,1,2.0784609690815405,19.8,-2.164303030303028,-9.85372960533758,-0.6115675350969624
2019-12-29,0,1,1,2.1908902300202233,19.7,-2.2643030303030294,-10.309013799250021,-0.6956432342847028
2019-12-30,0,1,1,2.2271057451316656,19.3,-2.664303030303028,-12.130150574899757,-0.7626340320332232
2019-12-31,0,1,1,2.0000000000004947,20.2,-1.7643030303030294,-8.032592829687834,-0.7788197281335368
